stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,hungary,,v1_site_balanced,v1,5062,2998201091,5.0,0.4770740866661072,0.4770740866661072,0.6241403818130493,0.15557855367660522
outer_final,hungary,,v1_site_balanced,v1,5063,2334904923,5.0,0.468871533870697,0.468871533870697,0.5758858323097229,0.1511480063199997
outer_final,hungary,,v1_site_balanced,v1,5064,3357099805,5.0,0.4662948548793793,0.4662948548793793,0.5950735807418823,0.14915378391742706
outer_final,hungary,,v1_site_balanced,v1,5065,2829884746,5.0,0.4613945484161377,0.4613945484161377,0.539159893989563,0.14558154344558716
outer_final,hungary,,v1_site_balanced,v1,5066,1659047598,5.0,0.5040929913520813,0.5040929913520813,0.7066311240196228,0.1678057163953781
outer_final,hungary,,v1_site_balanced,v1,5067,2667793086,5.0,0.473172128200531,0.473172128200531,0.576760470867157,0.151786670088768
outer_final,hungary,,v1_site_balanced,v1,5068,3635455596,5.0,0.4852368235588074,0.4852368235588074,0.6532407999038696,0.15897145867347717
outer_final,hungary,,v1_site_balanced,v1,5069,3525206389,5.0,0.5085705518722534,0.5085705518722534,0.6813378930091858,0.1673433780670166
outer_final,hungary,,v1_site_balanced,v1,5070,3832258182,5.0,0.4107142686843872,0.4107142686843872,0.4952111840248108,0.12652552127838135
outer_final,hungary,,v1_site_balanced,v1,5071,3198102411,5.0,0.45377421379089355,0.45377421379089355,0.5597332119941711,0.14415878057479858
