stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,hungary,,v4_structured_policy_bank,v4,5062,3293814123,5.0,0.5729846954345703,0.5729846954345703,0.7202435731887817,0.19403581321239471
outer_final,hungary,,v4_structured_policy_bank,v4,5063,864106796,5.0,0.5545670390129089,0.5545670390129089,0.7257084250450134,0.18754449486732483
outer_final,hungary,,v4_structured_policy_bank,v4,5064,2153475148,5.0,0.5829198956489563,0.5829198956489563,0.731124997138977,0.19873687624931335
outer_final,hungary,,v4_structured_policy_bank,v4,5065,742379271,5.0,0.5652998089790344,0.5652998089790344,0.6989233493804932,0.19160833954811096
outer_final,hungary,,v4_structured_policy_bank,v4,5066,2464539183,5.0,0.5592513680458069,0.5592513680458069,0.711910605430603,0.18920694291591644
outer_final,hungary,,v4_structured_policy_bank,v4,5067,3416175086,5.0,0.5502588152885437,0.5502588152885437,0.6863076686859131,0.1843651533126831
outer_final,hungary,,v4_structured_policy_bank,v4,5068,3242935564,5.0,0.5868281722068787,0.5868281722068787,0.6851310133934021,0.2002636045217514
outer_final,hungary,,v4_structured_policy_bank,v4,5069,1443120646,5.0,0.5682810544967651,0.5682810544967651,0.6980501413345337,0.19280186295509338
outer_final,hungary,,v4_structured_policy_bank,v4,5070,330304388,5.0,0.5896013379096985,0.5896013379096985,0.6561370491981506,0.20173664391040802
outer_final,hungary,,v4_structured_policy_bank,v4,5071,3554834327,5.0,0.6216374039649963,0.6216374039649963,0.6928748488426208,0.21666117012500763
