outer_target,inner_validation,model,weighting,parameter_id,parameters_json,seed,fit_seed,fit_seconds,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
switzerland,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5064,152994864,0.6806171999924118,303.0,0.45874587458745875,0.8759870152658362,0.8743784434679354,0.4526169327330252,0.4659265757402332,0.14425706668862062,0.14900907659534635,0.8118811881188119,0.8059308650640463,0.7816091954022989,0.8360655737704918,0.7338129496402878,0.7769784172661871,0.38232352762719907,1.123574899911965,0.1031861041823574
switzerland,hungary,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5062,1330456789,0.7918085999990581,294.0,0.36054421768707484,0.9056101967081494,0.859876060296804,0.42182726710128243,0.410933252024664,0.13107239674450258,0.12818222768227533,0.8367346938775511,0.8353071055800884,0.7857142857142857,0.7457627118644068,0.8301886792452831,0.8584905660377359,-0.7495633495245478,1.4587402872534727,0.07831232614059587
switzerland,hungary,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5063,1047076120,0.6098218999977689,294.0,0.36054421768707484,0.9057105580088318,0.8573177622342177,0.4214715810859177,0.41119413039856373,0.13053609068369576,0.12788499177866802,0.8401360544217688,0.8359092733841831,0.7873303167420814,0.7565217391304347,0.8207547169811321,0.8584905660377359,-0.7368785155033342,1.4571397638705519,0.07953545439327211
switzerland,hungary,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5064,1320106821,0.60909929999616,294.0,0.36054421768707484,0.906162183861903,0.8552988944321965,0.4161112705456819,0.4085166686745454,0.12833601999231356,0.12669877633090998,0.8469387755102041,0.839171015656363,0.7926267281105991,0.7747747747747747,0.8113207547169812,0.8584905660377359,-0.6904607084075863,1.4856370691776848,0.07764629602843837
switzerland,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5062,4216262546,0.6910211000067648,200.0,0.745,0.7123305698118173,0.868571174695673,0.6932095252856493,0.687924633755853,0.2453047381333415,0.23771522693695024,0.595,0.6314646664034742,0.6720647773279352,0.8469387755102041,0.5570469798657718,0.47651006711409394,1.087640656145349,0.4834431741130551,0.22314771146127477
switzerland,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5063,624558404,0.7535437000042293,200.0,0.745,0.7081194894065008,0.8669225974895398,0.7294326900435757,0.7067873838983016,0.25661993817583484,0.24305415002398223,0.59,0.6281089617054876,0.6666666666666666,0.845360824742268,0.5503355704697986,0.4563758389261745,1.124249447751521,0.4483558457604608,0.24064183383215998
switzerland,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5064,3757403251,0.6718655000004219,200.0,0.745,0.7132517436504803,0.8684855154116382,0.7051013125401346,0.6871346421847677,0.24969189545695789,0.23760454234525158,0.6,0.6348203711014607,0.6774193548387096,0.8484848484848485,0.5637583892617449,0.4697986577181208,1.1170613052146967,0.4863690816214101,0.22975453654514635
va_long_beach,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5062,2267799629,0.5889115000027232,303.0,0.45874587458745875,0.8733111072117916,0.8660858775244964,0.4499986464812038,0.4555336147976311,0.1424163754884136,0.1449105473866689,0.8118811881188119,0.8070275486927532,0.7849056603773585,0.8253968253968254,0.7482014388489209,0.7913669064748201,0.09813305672134601,1.3394906785188554,0.09877815153191842
va_long_beach,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5063,1227512827,0.6036743000004208,303.0,0.45874587458745875,0.8712054746446746,0.8669492825258933,0.45816179977107657,0.46397378950655394,0.14638774601549345,0.1486049138096559,0.7854785478547854,0.7815406211616073,0.758364312267658,0.7846153846153846,0.7338129496402878,0.7553956834532374,0.08180552781077263,1.3346667956725755,0.09756033236851944
va_long_beach,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5064,1923436926,0.6378829000022961,303.0,0.45874587458745875,0.8899806983681348,0.8810255181632997,0.44120928422896777,0.45836729998196585,0.14002679384744215,0.14651587166247637,0.8085808580858086,0.7979470082470609,0.7622950819672131,0.8857142857142857,0.6690647482014388,0.8201438848920863,0.6874747304730665,1.234073687851526,0.09585596963149007
