outer_target,method,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,selected_convex_blend,drop_advanced,0,303.0,0.45874587458745875,0.8550622916301104,0.8480971023431837,0.4953654609762684,0.5036454582275884,0.15964737748190533,0.16302549593622284,0.7755775577557755,0.770200912440779,0.7424242424242424,0.784,0.7050359712230215,0.7194244604316546,0.24559847521845096,1.5804395627730092,0.12503737916713156
cleveland,selected_convex_blend,drop_exercise,0,303.0,0.45874587458745875,0.7973767327601333,0.7626491471066711,0.5537081510201484,0.5670734440479348,0.18739888043798558,0.19327972951948658,0.6864686468646864,0.6708852430250921,0.5851528384279476,0.7444444444444445,0.48201438848920863,0.6115107913669064,0.43042528120252455,1.422392810206025,0.1706055639638287
cleveland,selected_convex_blend,drop_routine,0,303.0,0.45874587458745875,0.8597122302158273,0.8437420490514279,0.4838833954367595,0.4921096762758218,0.15608008548480423,0.15952478324958522,0.7953795379537953,0.7890419371819617,0.7615384615384615,0.8181818181818182,0.7122302158273381,0.7410071942446043,0.24077456294274896,1.458021877815201,0.11974703659489046
cleveland,selected_convex_blend,empirical_source,0,303.0,0.45874587458745875,0.8292682926829268,0.8173538151434039,0.5213718676547304,0.5282905001929064,0.17062576176154381,0.1735664449100251,0.7722772277227723,0.7671521319529742,0.7396226415094339,0.7777777777777778,0.7050359712230215,0.7410071942446043,0.14574287121201976,1.5035024732692213,0.14610553202117002
cleveland,selected_convex_blend,mar_age_sex_30,0,303.0,0.45874587458745875,0.8459817511844183,0.8246639272456978,0.508739207137799,0.5209097342241342,0.1675210537984498,0.17267456084564006,0.768976897689769,0.7586199333216354,0.7154471544715447,0.822429906542056,0.6330935251798561,0.6690647482014388,0.43321700966275795,1.4591975592103557,0.13532691793913681
cleveland,selected_convex_blend,mcar_10,0,303.0,0.45874587458745875,0.8289173539217407,0.8056912929207978,0.5123266816365194,0.5233842213054704,0.16862206755761172,0.17335027205134884,0.768976897689769,0.7569749078785752,0.7083333333333334,0.8415841584158416,0.6115107913669064,0.6906474820143885,0.30382400801547854,1.274870011466521,0.14085316151152555
cleveland,selected_convex_blend,mcar_30,0,303.0,0.45874587458745875,0.7960168450605369,0.7720238483295062,0.5545345662796313,0.5674562609521556,0.1865135656239925,0.1919419633222753,0.7194719471947195,0.7090498333040884,0.6558704453441295,0.75,0.5827338129496403,0.6187050359712231,0.31057361701075714,1.1999582016789363,0.17543456840437735
cleveland,selected_convex_blend,mcar_50,0,303.0,0.45874587458745875,0.7759694683277768,0.7404528249634938,0.5713112032079105,0.581186808234426,0.19388582073380825,0.1982363893709771,0.6963696369636964,0.6860633444463942,0.6290322580645161,0.7155963302752294,0.5611510791366906,0.5755395683453237,0.20917191163765098,1.2575819287482326,0.18787079118164246
cleveland,selected_convex_blend,natural,0,303.0,0.45874587458745875,0.8605895771187927,0.8458655014694367,0.48514971917327815,0.49679751914614195,0.15709361373236572,0.16193903722688002,0.7953795379537953,0.7863002281101947,0.752,0.8468468468468469,0.6762589928057554,0.7122302158273381,0.4125500066393037,1.44066326151833,0.12363228492215929
hungary,expert:prior_separated,drop_advanced,0,294.0,0.36054421768707484,0.7115616218386192,0.5536929064185965,0.6866222239075906,0.688408669444014,0.24673803464845406,0.24763105620786247,0.7346938775510204,0.7061421116017663,0.6213592233009708,0.64,0.6037735849056604,0.6415094339622641,-0.17781403230925036,31.172682397290494,0.236565897206648
