method,macro_site_worst_mask_balanced_log_loss,worst_site_mask_balanced_log_loss,macro_site_worst_mask_balanced_brier,macro_site_worst_mask_aurc,macro_natural_roc_auc,macro_mcar_balanced_log_loss_auc,macro_mcar50_minus_natural_balanced_log_loss
equal_logit_blend,0.6196187339760304,0.6702594478138244,0.21437766985154108,0.2033854646409865,0.8021739997913699,0.5906201153991724,0.06151413359238071
support_aware_router,0.623861139716789,0.6728441842304274,0.21596051001267313,0.20783362553848905,0.8017211002539186,0.5963412385465497,0.05618032620728526
selected_convex_blend,0.6327740399528018,0.6702594478138244,0.22053504191775,0.1977316559160811,0.8033738627763769,0.6107138806772507,0.053737815214800186
expert:stable_anchor,0.6654975883474079,0.7522460953213728,0.22766285164300543,0.21868239248569038,0.7976019116096867,0.6174016093645109,0.04071477318813077
expert:prior_separated,0.6857122102314734,0.7088849242162414,0.24638967611304008,0.34632671238287993,0.6799404350087768,0.6761214953774206,0.01708708944245277
selected_best_expert,0.6965525030077564,0.7522460953213728,0.24628943863359318,0.3048223001425277,0.7111287492606521,0.6863765367057165,0.004196166164287002
