stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,va_long_beach,,v5_site_only_dro,v5_site,5062,4087855950,5.0,0.5794694423675537,0.5601745843887329,0.5623501539230347,0.1875099241733551
outer_final,va_long_beach,,v5_site_only_dro,v5_site,5063,1418213507,5.0,0.5537934899330139,0.5345566272735596,0.5403236746788025,0.17795078456401825
outer_final,va_long_beach,,v5_site_only_dro,v5_site,5064,1549970657,5.0,0.5626764297485352,0.5440546870231628,0.5460571646690369,0.1812112182378769
outer_final,va_long_beach,,v5_site_only_dro,v5_site,5065,2418317277,5.0,0.5760100483894348,0.5558738708496094,0.5617350935935974,0.18670882284641266
outer_final,va_long_beach,,v5_site_only_dro,v5_site,5066,2283519064,5.0,0.561539351940155,0.543163537979126,0.5444466471672058,0.18055009841918945
outer_final,va_long_beach,,v5_site_only_dro,v5_site,5067,313950177,5.0,0.5668772459030151,0.547646164894104,0.5514818429946899,0.18272176384925842
outer_final,va_long_beach,,v5_site_only_dro,v5_site,5068,2111156578,5.0,0.5161725282669067,0.4988694190979004,0.5025423169136047,0.16384926438331604
outer_final,va_long_beach,,v5_site_only_dro,v5_site,5069,1779842379,5.0,0.5386815667152405,0.5207611918449402,0.5234920382499695,0.1723768413066864
outer_final,va_long_beach,,v5_site_only_dro,v5_site,5070,1124816390,5.0,0.6087912917137146,0.5886110067367554,0.5891609191894531,0.2004282921552658
outer_final,va_long_beach,,v5_site_only_dro,v5_site,5071,3387668857,5.0,0.5893925428390503,0.5691729187965393,0.5730999112129211,0.19237861037254333
