outer_target,inner_validation,model,weighting,parameter_id,parameters_json,seed,fit_seed,fit_seconds,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,hungary,catboost,site_class_balanced,0,"{""depth"": 4, ""iterations"": 300, ""l2_leaf_reg"": 10.0}",5062,141775297,2.3399940000090282,294.0,0.36054421768707484,0.8650642312324368,0.7513924803679155,0.44562249334929493,0.47548353794610343,0.1427560030862319,0.1545772872416053,0.7959183673469388,0.7725311120032116,0.7087378640776699,0.73,0.6886792452830188,0.7830188679245284,-0.12945333513853036,1.1329374399339724,0.09429840771527613
cleveland,hungary,catboost,site_class_balanced,0,"{""depth"": 4, ""iterations"": 300, ""l2_leaf_reg"": 10.0}",5063,1112146742,0.640841200001887,294.0,0.36054421768707484,0.8689783219590526,0.7570518672002744,0.4447369970603727,0.47452872871299073,0.14143788149269987,0.15365488178737352,0.7959183673469388,0.7704737053392212,0.7058823529411765,0.7346938775510204,0.6792452830188679,0.7924528301886793,-0.11566491318645081,1.1702953621964571,0.0971293067607294
cleveland,hungary,catboost,site_class_balanced,0,"{""depth"": 4, ""iterations"": 300, ""l2_leaf_reg"": 10.0}",5064,369131693,0.6532335000083549,294.0,0.36054421768707484,0.8564331593737454,0.7463839099169772,0.45812618677025313,0.4923723205906655,0.14681012570436894,0.16104606899870366,0.7891156462585034,0.7630971497390606,0.696078431372549,0.7244897959183674,0.6698113207547169,0.7547169811320755,-0.0988201245747956,1.129587207061868,0.106253269556531
cleveland,switzerland,catboost,site_class_balanced,0,"{""depth"": 4, ""iterations"": 300, ""l2_leaf_reg"": 10.0}",5062,2581951424,0.3049704000004567,123.0,0.9349593495934959,0.7717391304347826,0.9652242712357573,0.5860340928894744,0.5982690587611206,0.19986149097844969,0.19799422321404775,0.6910569105691057,0.7184782608695652,0.8061224489795918,0.9753086419753086,0.6869565217391305,0.6695652173913044,2.772400060879667,1.1001990061611688,0.21091182635529124
cleveland,switzerland,catboost,site_class_balanced,0,"{""depth"": 4, ""iterations"": 300, ""l2_leaf_reg"": 10.0}",5063,1483902773,0.48766909999540076,123.0,0.9349593495934959,0.7597826086956522,0.9623219501522661,0.595888079117319,0.6052227797626688,0.20499441753885364,0.20288675523630248,0.6991869918699187,0.7228260869565217,0.8121827411167513,0.975609756097561,0.6956521739130435,0.6,2.806327996069863,1.1848249829809108,0.21643979256365636
cleveland,switzerland,catboost,site_class_balanced,0,"{""depth"": 4, ""iterations"": 300, ""l2_leaf_reg"": 10.0}",5064,3468900190,0.6622714999975869,123.0,0.9349593495934959,0.7760869565217392,0.9639498997689406,0.611222276702672,0.620994745461778,0.20951985446629728,0.20313235485493725,0.7154471544715447,0.7315217391304347,0.8241206030150754,0.9761904761904762,0.7130434782608696,0.6608695652173913,2.7945701582165223,1.0079193000807143,0.2374952840033959
cleveland,va_long_beach,catboost,site_class_balanced,0,"{""depth"": 4, ""iterations"": 300, ""l2_leaf_reg"": 10.0}",5062,3091651021,0.6701700999983586,200.0,0.745,0.72331885774444,0.8617848306870076,0.5425591233000309,0.7276524758686356,0.1797910812488935,0.2461385779327114,0.75,0.638768258981445,0.8376623376623377,0.8113207547169812,0.8657718120805369,0.5436241610738255,0.5659029716238247,0.5437718526022943,0.15727867148004773
cleveland,va_long_beach,catboost,site_class_balanced,0,"{""depth"": 4, ""iterations"": 300, ""l2_leaf_reg"": 10.0}",5063,129495192,0.6027239999966696,200.0,0.745,0.7125937623371497,0.8624010033581957,0.5635777435198603,0.7398157285259206,0.18762765162306436,0.2503921485420365,0.74,0.6320568495854717,0.8300653594771242,0.8089171974522293,0.8523489932885906,0.5234899328859061,0.6349953367487428,0.4959899954487494,0.16106558703538204
cleveland,va_long_beach,catboost,site_class_balanced,0,"{""depth"": 4, ""iterations"": 300, ""l2_leaf_reg"": 10.0}",5064,2217833936,0.38058250000176486,200.0,0.745,0.7156204763784709,0.8613102256062879,0.5541447626059047,0.7328399700724311,0.18434924495841173,0.2497602941388627,0.73,0.6124490064482169,0.8246753246753247,0.7987421383647799,0.8523489932885906,0.5234899328859061,0.6087076061496132,0.51966942830855,0.16052092194464246
cleveland,hungary,core_logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5062,3855297969,0.03851730001042597,294.0,0.36054421768707484,0.8364863508631072,0.6948557151580086,0.8317938179064048,0.6992100934925711,0.3114896215602792,0.2532350142101654,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.7452830188679245,-3.3977237753325067,2.5074909997067043,0.4122098687037038
cleveland,hungary,core_logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5063,164574326,0.038404899998568,294.0,0.36054421768707484,0.8364863508631072,0.6948557151580086,0.8317938179064048,0.6992100934925711,0.3114896215602792,0.2532350142101654,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.7452830188679245,-3.3977237753325067,2.5074909997067043,0.4122098687037038
cleveland,hungary,core_logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5064,2268499972,0.028271699993638322,294.0,0.36054421768707484,0.8364863508631072,0.6948557151580086,0.8317938179064048,0.6992100934925711,0.3114896215602792,0.2532350142101654,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.7452830188679245,-3.3977237753325067,2.5074909997067043,0.4122098687037038
cleveland,switzerland,core_logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5062,2252772128,0.025775500005693175,123.0,0.9349593495934959,0.7282608695652174,0.9648489369443037,0.44013457589145744,0.6121913831480136,0.13463093362932624,0.20848905385049754,0.8455284552845529,0.6847826086956521,0.91324200913242,0.9615384615384616,0.8695652173913043,0.4782608695652174,2.106610118286103,1.2705261059621937,0.0692413078182805
cleveland,switzerland,core_logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5063,1898362610,0.020367300006910227,123.0,0.9349593495934959,0.7282608695652174,0.9648489369443037,0.44013457589145744,0.6121913831480136,0.13463093362932624,0.20848905385049754,0.8455284552845529,0.6847826086956521,0.91324200913242,0.9615384615384616,0.8695652173913043,0.4782608695652174,2.106610118286103,1.2705261059621937,0.0692413078182805
cleveland,switzerland,core_logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5064,190619155,0.019801299989921972,123.0,0.9349593495934959,0.7282608695652174,0.9648489369443037,0.44013457589145744,0.6121913831480136,0.13463093362932624,0.20848905385049754,0.8455284552845529,0.6847826086956521,0.91324200913242,0.9615384615384616,0.8695652173913043,0.4782608695652174,2.106610118286103,1.2705261059621937,0.0692413078182805
cleveland,va_long_beach,core_logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5062,2339515792,0.019071300004725344,200.0,0.745,0.7121989735491512,0.8649718337673324,0.515264830050806,0.7194026660909885,0.17025824911578474,0.2546808249226292,0.755,0.616331096196868,0.8454258675078864,0.7976190476190477,0.8993288590604027,0.42953020134228187,0.2788039657131375,0.8283587534186565,0.14158104931865317
cleveland,va_long_beach,core_logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5063,3330937574,0.021625199995469302,200.0,0.745,0.7121989735491512,0.8649718337673324,0.515264830050806,0.7194026660909885,0.17025824911578474,0.2546808249226292,0.755,0.616331096196868,0.8454258675078864,0.7976190476190477,0.8993288590604027,0.42953020134228187,0.2788039657131375,0.8283587534186565,0.14158104931865317
cleveland,va_long_beach,core_logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5064,3653292993,0.021158199990168214,200.0,0.745,0.7121989735491512,0.8649718337673324,0.515264830050806,0.7194026660909885,0.17025824911578474,0.2546808249226292,0.755,0.616331096196868,0.8454258675078864,0.7976190476190477,0.8993288590604027,0.42953020134228187,0.2788039657131375,0.8283587534186565,0.14158104931865317
cleveland,hungary,elastic_net_logistic,site_class_balanced,0,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",5062,624013382,0.024905300000682473,294.0,0.36054421768707484,0.5181152147731835,0.3996125783781845,0.9205638997066746,0.9295223268206233,0.315890351403909,0.31553881213860924,0.5170068027210885,0.5235849056603774,0.4496124031007752,0.3815789473684211,0.5471698113207547,0.2169811320754717,-0.5729350927713254,0.024599255099040474,0.4826410718310018
cleveland,hungary,elastic_net_logistic,site_class_balanced,0,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",5063,3994074252,0.04205930000171065,294.0,0.36054421768707484,0.5964973906061822,0.4213597930162746,0.8120189180875711,1.0008679406910697,0.26252264915340495,0.3267186899530527,0.6258503401360545,0.5284524287434765,0.25675675675675674,0.4523809523809524,0.1792452830188679,0.3113207547169811,-0.32702218898940916,0.1687590490678062,0.3167332700371287
cleveland,hungary,elastic_net_logistic,site_class_balanced,0,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",5064,305403289,0.038834399994811974,294.0,0.36054421768707484,0.5225311120032116,0.3905076192340864,0.8315565484109725,0.8903368906759994,0.2861647753625271,0.30546340036933195,0.5578231292517006,0.5225812926535528,0.3925233644859813,0.3888888888888889,0.39622641509433965,0.20754716981132076,-0.5618346549267287,0.02862549145556287,0.43746330656032273
cleveland,switzerland,elastic_net_logistic,site_class_balanced,0,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",5062,312302262,0.041819699996267445,123.0,0.9349593495934959,0.4467391304347826,0.9095629593278725,0.91773109943372,1.0000047891853399,0.32767625898310077,0.34356756257718535,0.4878048780487805,0.5516304347826086,0.6358381502890174,0.9482758620689655,0.4782608695652174,0.008695652173913044,2.692345176572838,-0.24002588303728542,0.5542114978001649
cleveland,switzerland,elastic_net_logistic,site_class_balanced,0,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",5063,1644438453,0.037836500006960705,123.0,0.9349593495934959,0.47608695652173916,0.9220137150323416,1.092575004952436,1.024318895301851,0.3822855169317319,0.3505487245472634,0.43089430894308944,0.5211956521739131,0.5783132530120482,0.9411764705882353,0.41739130434782606,0.05217391304347826,2.640605171847735,-0.11706624525264955,0.6359375868902828
cleveland,switzerland,elastic_net_logistic,site_class_balanced,0,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",5064,2958967585,0.041245700005674735,123.0,0.9349593495934959,0.4902173913043478,0.9323913441982619,1.3273381317020612,0.9344309846100735,0.48493102018715395,0.3343390742267499,0.21951219512195122,0.466304347826087,0.30434782608695654,0.9130434782608695,0.1826086956521739,0.06956521739130435,2.570346492464245,-0.10680404333720869,0.8738285596633144
cleveland,va_long_beach,elastic_net_logistic,site_class_balanced,0,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",5062,587816414,0.026424600000609644,200.0,0.745,0.6000789577575997,0.8206757271579866,0.8145758686121205,0.7512095486152826,0.2878443605800236,0.2656429730484288,0.53,0.5555994209764443,0.6147540983606558,0.7894736842105263,0.5033557046979866,0.348993288590604,1.1406117030946745,0.273115102829319,0.48351301216635556
cleveland,va_long_beach,elastic_net_logistic,site_class_balanced,0,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",5063,309258431,0.024800300001516007,200.0,0.745,0.5870509277536519,0.7975822105960243,1.0220541499479483,0.8680978808502664,0.3469170678528094,0.29656006170803995,0.47,0.5411238320831688,0.5267857142857143,0.7866666666666666,0.3959731543624161,0.2684563758389262,1.1945224662562093,0.18079379124267309,0.5518005003517339
cleveland,va_long_beach,elastic_net_logistic,site_class_balanced,0,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",5064,3024498283,0.028744800001732074,200.0,0.745,0.643637320700092,0.845991052645911,0.887535339952054,0.7588669137946329,0.30197251187834895,0.25897003455004997,0.51,0.5679694696670614,0.5775862068965517,0.8072289156626506,0.44966442953020136,0.3825503355704698,1.2751226139978007,0.34994548619949567,0.4859262467643157
cleveland,hungary,hist_gradient_boosting,site_class_balanced,0,"{""l2_regularization"": 10.0, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",5062,311391546,2.5291736999934074,294.0,0.36054421768707484,0.8525943396226415,0.7353145814947895,0.46170850869029834,0.5042409277978622,0.14465846299127996,0.15998641010533954,0.8197278911564626,0.7952629466077881,0.7389162561576355,0.7731958762886598,0.7075471698113207,0.7830188679245284,-0.09162772676753654,0.8898429200884262,0.1271618367558022
cleveland,hungary,hist_gradient_boosting,site_class_balanced,0,"{""l2_regularization"": 10.0, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",5063,3444837912,1.0838707000075374,294.0,0.36054421768707484,0.8525943396226415,0.7353145814947895,0.46170850869029834,0.5042409277978622,0.14465846299127996,0.15998641010533954,0.8197278911564626,0.7952629466077881,0.7389162561576355,0.7731958762886598,0.7075471698113207,0.7830188679245284,-0.09162772676753654,0.8898429200884262,0.1271618367558022
cleveland,hungary,hist_gradient_boosting,site_class_balanced,0,"{""l2_regularization"": 10.0, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",5064,2127751874,1.0536447999911616,294.0,0.36054421768707484,0.8525943396226415,0.7353145814947895,0.46170850869029834,0.5042409277978622,0.14465846299127996,0.15998641010533954,0.8197278911564626,0.7952629466077881,0.7389162561576355,0.7731958762886598,0.7075471698113207,0.7830188679245284,-0.09162772676753654,0.8898429200884262,0.1271618367558022
cleveland,switzerland,hist_gradient_boosting,site_class_balanced,0,"{""l2_regularization"": 10.0, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",5062,288004776,1.5435743999987608,123.0,0.9349593495934959,0.75,0.9687704690440141,0.6736622255773248,0.6673493727731691,0.2343920640428512,0.22746676535033,0.6666666666666666,0.7054347826086956,0.7875647668393783,0.9743589743589743,0.6608695652173913,0.23478260869565218,2.904972844591876,0.7350737908705589,0.2404114694825449
cleveland,switzerland,hist_gradient_boosting,site_class_balanced,0,"{""l2_regularization"": 10.0, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",5063,3017585188,1.636064099991927,123.0,0.9349593495934959,0.75,0.9687704690440141,0.6736622255773248,0.6673493727731691,0.2343920640428512,0.22746676535033,0.6666666666666666,0.7054347826086956,0.7875647668393783,0.9743589743589743,0.6608695652173913,0.23478260869565218,2.904972844591876,0.7350737908705589,0.2404114694825449
cleveland,switzerland,hist_gradient_boosting,site_class_balanced,0,"{""l2_regularization"": 10.0, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",5064,1350436114,1.1371494000050006,123.0,0.9349593495934959,0.75,0.9687704690440141,0.6736622255773248,0.6673493727731691,0.2343920640428512,0.22746676535033,0.6666666666666666,0.7054347826086956,0.7875647668393783,0.9743589743589743,0.6608695652173913,0.23478260869565218,2.904972844591876,0.7350737908705589,0.2404114694825449
cleveland,va_long_beach,hist_gradient_boosting,site_class_balanced,0,"{""l2_regularization"": 10.0, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",5062,3412246160,0.5729904000036186,200.0,0.745,0.6908803789972364,0.8431483417214691,0.574385645020317,0.7528414067190081,0.18591076195866002,0.24664701804380953,0.74,0.6578497170680353,0.825503355704698,0.825503355704698,0.825503355704698,0.40268456375838924,0.7051308982218543,0.4743438073553423,0.1749103102891847
cleveland,va_long_beach,hist_gradient_boosting,site_class_balanced,0,"{""l2_regularization"": 10.0, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",5063,1735913387,0.8719373999920208,200.0,0.745,0.6908803789972364,0.8431483417214691,0.574385645020317,0.7528414067190081,0.18591076195866002,0.24664701804380953,0.74,0.6578497170680353,0.825503355704698,0.825503355704698,0.825503355704698,0.40268456375838924,0.7051308982218543,0.4743438073553423,0.1749103102891847
cleveland,va_long_beach,hist_gradient_boosting,site_class_balanced,0,"{""l2_regularization"": 10.0, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",5064,2421102060,0.7173168000008445,200.0,0.745,0.6908803789972364,0.8431483417214691,0.574385645020317,0.7528414067190081,0.18591076195866002,0.24664701804380953,0.74,0.6578497170680353,0.825503355704698,0.825503355704698,0.825503355704698,0.40268456375838924,0.7051308982218543,0.4743438073553423,0.1749103102891847
cleveland,hungary,lightgbm,site_class_balanced,0,"{""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 15}",5062,3670055367,0.31242960000236053,294.0,0.36054421768707484,0.8622792051384985,0.7464270046539775,0.44579658237616415,0.485953872292487,0.13933290127762885,0.1548368144060748,0.8197278911564626,0.7911481332798073,0.7336683417085427,0.7849462365591398,0.6886792452830188,0.839622641509434,-0.03820021008722844,1.0885348021792742,0.11570889621367282
cleveland,hungary,lightgbm,site_class_balanced,0,"{""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 15}",5063,3565938873,0.23018860000593122,294.0,0.36054421768707484,0.8654907667603373,0.7511754546656868,0.441975356281375,0.4790685907726563,0.13761008353401907,0.15206857762218695,0.8197278911564626,0.7911481332798073,0.7336683417085427,0.7849462365591398,0.6886792452830188,0.8301886792452831,-0.06536556271965338,1.0879823302668394,0.12064612706375968
cleveland,hungary,lightgbm,site_class_balanced,0,"{""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 15}",5064,77506900,0.2293597999960184,294.0,0.36054421768707484,0.8639351665997591,0.7426096281149408,0.44324690229663993,0.4807857034034897,0.13806922052926407,0.15286538088370524,0.8163265306122449,0.7884885588117222,0.73,0.776595744680851,0.6886792452830188,0.8207547169811321,-0.060686396084221585,1.087275169231322,0.11959288992036293
cleveland,switzerland,lightgbm,site_class_balanced,0,"{""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 15}",5062,1915953940,0.32112079999933485,123.0,0.9349593495934959,0.7358695652173914,0.965316855321158,0.6325444917037675,0.6429931368324652,0.21823210516286493,0.2185205776737972,0.6666666666666666,0.7054347826086956,0.7875647668393783,0.9743589743589743,0.6608695652173913,0.19130434782608696,2.826998517027019,0.8038909728626004,0.22932910454497718
cleveland,switzerland,lightgbm,site_class_balanced,0,"{""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 15}",5063,4196574828,0.352565199995297,123.0,0.9349593495934959,0.741304347826087,0.9666506383986946,0.6363005572288497,0.6462280793206272,0.21983647822802374,0.21977509973566778,0.6829268292682927,0.7141304347826087,0.8,0.975,0.6782608695652174,0.19130434782608696,2.8191372020806234,0.7934682475246021,0.23197633466027032
cleveland,switzerland,lightgbm,site_class_balanced,0,"{""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 15}",5064,462385611,0.496243699992192,123.0,0.9349593495934959,0.7478260869565219,0.9669628517569093,0.6427886768809027,0.6402477935880153,0.22195262225568724,0.2178461851985471,0.6747967479674797,0.7097826086956522,0.7938144329896907,0.9746835443037974,0.6695652173913044,0.17391304347826086,2.8658324620825555,0.8211144409090287,0.2371378678324118
cleveland,va_long_beach,lightgbm,site_class_balanced,0,"{""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 15}",5062,1577277846,0.4153764000075171,200.0,0.745,0.678247137781287,0.8324992869393246,0.5959426307950009,0.7818982733963629,0.19493482735745601,0.2576036810657552,0.725,0.6413343861034346,0.8148148148148148,0.8175675675675675,0.8120805369127517,0.35570469798657717,0.7283063060865443,0.4335004732460614,0.19070215255195333
cleveland,va_long_beach,lightgbm,site_class_balanced,0,"{""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 15}",5063,1980698560,0.40767590000177734,200.0,0.745,0.6775891564679564,0.8339847226831145,0.5902710407317179,0.7682032680912798,0.19467757355608495,0.2562935907065538,0.735,0.6480457954994079,0.822742474916388,0.82,0.825503355704698,0.348993288590604,0.7293695952889955,0.4493612130797161,0.1880749122553859
cleveland,va_long_beach,lightgbm,site_class_balanced,0,"{""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 15}",5064,2887835253,0.45128829999885056,200.0,0.745,0.6795631004079485,0.8375748966290455,0.596908792716385,0.768858329849563,0.19740813861516443,0.25688948855604093,0.735,0.6480457954994079,0.822742474916388,0.82,0.825503355704698,0.3825503355704698,0.7482444436687997,0.4401546484152517,0.18773292273518788
cleveland,hungary,logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5062,3172371659,0.049334399998770095,294.0,0.36054421768707484,0.8922621437173825,0.8356797579726758,0.603542235845591,0.5277275677601994,0.20887552291532116,0.17702007277608262,0.6938775510204082,0.7503512645523887,0.6917808219178082,0.543010752688172,0.9528301886792453,0.8490566037735849,-2.082135459295296,2.00359416188526,0.21516728501232063
cleveland,hungary,logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5063,568133615,0.0788660000107484,294.0,0.36054421768707484,0.8922621437173825,0.8356797579726758,0.603542235845591,0.5277275677601994,0.20887552291532116,0.17702007277608262,0.6938775510204082,0.7503512645523887,0.6917808219178082,0.543010752688172,0.9528301886792453,0.8490566037735849,-2.082135459295296,2.00359416188526,0.21516728501232063
cleveland,hungary,logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5064,837707366,0.07319960001041181,294.0,0.36054421768707484,0.8922621437173825,0.8356797579726758,0.603542235845591,0.5277275677601994,0.20887552291532116,0.17702007277608262,0.6938775510204082,0.7503512645523887,0.6917808219178082,0.543010752688172,0.9528301886792453,0.8490566037735849,-2.082135459295296,2.00359416188526,0.21516728501232063
cleveland,switzerland,logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5062,3139676067,0.07741649998934008,123.0,0.9349593495934959,0.7271739130434782,0.9684934527828464,0.5674120184512623,0.6178909716394427,0.19354509192886832,0.21322704077571136,0.6991869918699187,0.6646739130434782,0.8140703517587939,0.9642857142857143,0.7043478260869566,0.4434782608695652,2.6218914389189822,0.8511096914671499,0.17998110939570516
cleveland,switzerland,logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5063,542868894,0.056532000002334826,123.0,0.9349593495934959,0.7271739130434782,0.9684934527828464,0.5674120184512623,0.6178909716394427,0.19354509192886832,0.21322704077571136,0.6991869918699187,0.6646739130434782,0.8140703517587939,0.9642857142857143,0.7043478260869566,0.4434782608695652,2.6218914389189822,0.8511096914671499,0.17998110939570516
cleveland,switzerland,logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5064,3210472904,0.05463469999085646,123.0,0.9349593495934959,0.7271739130434782,0.9684934527828464,0.5674120184512623,0.6178909716394427,0.19354509192886832,0.21322704077571136,0.6991869918699187,0.6646739130434782,0.8140703517587939,0.9642857142857143,0.7043478260869566,0.4434782608695652,2.6218914389189822,0.8511096914671499,0.17998110939570516
cleveland,va_long_beach,logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5062,2578146989,0.06825120000576135,200.0,0.745,0.753257007500987,0.8748709376624347,0.5152748531891919,0.6433045513635989,0.17024744895426402,0.21669591596223292,0.755,0.7001579155151993,0.8316151202749141,0.852112676056338,0.8120805369127517,0.5369127516778524,0.5974853645753986,0.7252599863052962,0.14630414502593933
cleveland,va_long_beach,logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5063,920783028,0.0668335000082152,200.0,0.745,0.753257007500987,0.8748709376624347,0.5152748531891919,0.6433045513635989,0.17024744895426402,0.21669591596223292,0.755,0.7001579155151993,0.8316151202749141,0.852112676056338,0.8120805369127517,0.5369127516778524,0.5974853645753986,0.7252599863052962,0.14630414502593933
cleveland,va_long_beach,logistic,pooled,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",5064,4204632368,0.06791180001164321,200.0,0.745,0.753257007500987,0.8748709376624347,0.5152748531891919,0.6433045513635989,0.17024744895426402,0.21669591596223292,0.755,0.7001579155151993,0.8316151202749141,0.852112676056338,0.8120805369127517,0.5369127516778524,0.5974853645753986,0.7252599863052962,0.14630414502593933
