stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,va_long_beach,,v7_ane,v7,5062,186687099,5.0,0.5727419257164001,0.549776554107666,0.558935284614563,0.18386013805866241
outer_final,va_long_beach,,v7_ane,v7,5063,2211954048,5.0,0.5935751795768738,0.5710639357566833,0.5774473547935486,0.1931953728199005
outer_final,va_long_beach,,v7_ane,v7,5064,3342060700,5.0,0.5437735319137573,0.5216854214668274,0.5313412547111511,0.17260216176509857
outer_final,va_long_beach,,v7_ane,v7,5065,3471034656,5.0,0.5771793127059937,0.5558584928512573,0.5611716508865356,0.18664222955703735
outer_final,va_long_beach,,v7_ane,v7,5066,448835772,5.0,0.5590758323669434,0.5379472970962524,0.5442814826965332,0.17961446940898895
outer_final,va_long_beach,,v7_ane,v7,5067,2212395803,5.0,0.5440688729286194,0.5222200751304626,0.531231701374054,0.17342978715896606
outer_final,va_long_beach,,v7_ane,v7,5068,1822801131,5.0,0.5972089171409607,0.5763905048370361,0.5790506601333618,0.19488321244716644
outer_final,va_long_beach,,v7_ane,v7,5069,882078936,5.0,0.5288029313087463,0.5096537470817566,0.5143926739692688,0.16779737174510956
outer_final,va_long_beach,,v7_ane,v7,5070,2517052635,5.0,0.6130895614624023,0.5891072154045105,0.5967397689819336,0.20166069269180298
outer_final,va_long_beach,,v7_ane,v7,5071,3898481543,5.0,0.5504034161567688,0.5312667489051819,0.534342885017395,0.17598584294319153
