stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,va_long_beach,,v0_pooled_erm,v0,5062,159985961,5.0,0.4398958384990692,0.4398958384990692,0.4398958384990692,0.1353994756937027
outer_final,va_long_beach,,v0_pooled_erm,v0,5063,660215116,5.0,0.5192254185676575,0.5192254185676575,0.5192254185676575,0.16843974590301514
outer_final,va_long_beach,,v0_pooled_erm,v0,5064,75798450,5.0,0.39626991748809814,0.39626991748809814,0.39626991748809814,0.12260685116052628
outer_final,va_long_beach,,v0_pooled_erm,v0,5065,1420669576,5.0,0.4480651915073395,0.4480651915073395,0.4480651915073395,0.13974416255950928
outer_final,va_long_beach,,v0_pooled_erm,v0,5066,1245209206,5.0,0.4862162470817566,0.4862162470817566,0.4862162470817566,0.15473148226737976
outer_final,va_long_beach,,v0_pooled_erm,v0,5067,4004117110,5.0,0.4008384943008423,0.4008384943008423,0.4008384943008423,0.1257031410932541
outer_final,va_long_beach,,v0_pooled_erm,v0,5068,2398281446,5.0,0.42330560088157654,0.42330560088157654,0.42330560088157654,0.13066209852695465
outer_final,va_long_beach,,v0_pooled_erm,v0,5069,1178147556,5.0,0.48513156175613403,0.48513156175613403,0.48513156175613403,0.15534719824790955
outer_final,va_long_beach,,v0_pooled_erm,v0,5070,2727558363,5.0,0.4914321303367615,0.4914321303367615,0.4914321303367615,0.1562529355287552
outer_final,va_long_beach,,v0_pooled_erm,v0,5071,868255983,5.0,0.4665023982524872,0.4665023982524872,0.4665023982524872,0.1473352313041687
