outer_target,router_candidate,feature_mode,validation_site,router_seed,best_epoch,epoch,objective,validation_robust_risk,mean_group_risk,robust_group_risk,best_expert_robust_risk,robust_regret,natural_risk,natural_noninferiority_penalty,routing_entropy
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,10.0,0.5662253499031067,0.5702223777770996,0.551456868648529,0.5831865668296814,0.5844551920890808,0.0,0.486388236284256,0.0,1.0963406562805176
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,20.0,0.564409613609314,0.5686545372009277,0.5499017238616943,0.5811013579368591,0.5844551920890808,0.0,0.48544448614120483,0.0,1.0919747352600098
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,30.0,0.5622068047523499,0.5672234892845154,0.5482180118560791,0.5783552527427673,0.5844551920890808,0.0,0.48454466462135315,0.0,1.079843521118164
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,40.0,0.5596931576728821,0.5662621855735779,0.5464969873428345,0.5749945044517517,0.5844551920890808,0.0,0.4843357503414154,0.0,1.0525315999984741
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,50.0,0.5573849678039551,0.5662383437156677,0.5449941158294678,0.5717844367027283,0.5844551920890808,0.0,0.48414331674575806,0.0,1.0043468475341797
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,60.0,0.5560404658317566,0.5668632388114929,0.5440194010734558,0.5699578523635864,0.5844551920890808,0.0,0.4838791489601135,0.0,0.9481131434440613
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,70.0,0.5547219514846802,0.5668227076530457,0.5427528619766235,0.5685024261474609,0.5844551920890808,0.0,0.48338401317596436,0.0,0.9056646227836609
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,80.0,0.5541031956672668,0.5659033060073853,0.5420817136764526,0.5678750276565552,0.5844551920890808,0.0,0.4831671416759491,0.0,0.8751936554908752
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,90.0,0.5531452894210815,0.5647395253181458,0.5411916375160217,0.5667940974235535,0.5844551920890808,0.0,0.483178049325943,0.0,0.8475939035415649
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,100.0,0.5522781014442444,0.5638285875320435,0.5403963923454285,0.5657932162284851,0.5844551920890808,0.0,0.4830471873283386,0.0,0.8167032599449158
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,110.0,0.5512279272079468,0.5632231831550598,0.5394527912139893,0.5645715594291687,0.5844551920890808,0.0,0.4826734960079193,0.0,0.7842509150505066
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,120.0,0.5505778789520264,0.5628908276557922,0.5388328433036804,0.563829243183136,0.5844551920890808,0.0,0.4829513728618622,0.0,0.7531782388687134
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,130.0,0.5497537851333618,0.5628989338874817,0.5380241870880127,0.5629268884658813,0.5844551920890808,0.0,0.48259562253952026,0.0,0.7217783331871033
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,140.0,0.5489538311958313,0.5630101561546326,0.5372244715690613,0.5620651245117188,0.5844551920890808,0.0,0.48231014609336853,0.0,0.6910134553909302
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,150.0,0.5479956865310669,0.5630826354026794,0.5362321138381958,0.5610774159431458,0.5844551920890808,0.0,0.48210227489471436,0.0,0.6591008901596069
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,160.0,0.5475984215736389,0.5631923079490662,0.5357949733734131,0.5606529116630554,0.5844551920890808,0.0,0.48187971115112305,0.0,0.6255468130111694
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5069,124,170.0,0.546859085559845,0.5630406737327576,0.5351137518882751,0.5597713589668274,0.5844551920890808,0.0,0.4808892011642456,0.0,0.5834986567497253
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5070,48,1.0,0.5685489177703857,0.571483314037323,0.5532252192497253,0.5852592587471008,0.5844551920890808,0.0008040666580200195,0.4885350167751312,0.0,1.095345139503479
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5070,48,10.0,0.5664160251617432,0.5701058506965637,0.5516678690910339,0.5833545923233032,0.5844551920890808,0.0,0.48744460940361023,0.0,1.0951526165008545
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5070,48,20.0,0.5647742748260498,0.5687941908836365,0.5502001643180847,0.5815311670303345,0.5844551920890808,0.0,0.486427366733551,0.0,1.0913447141647339
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5070,48,30.0,0.5630217790603638,0.5675454139709473,0.5487967133522034,0.5794116854667664,0.5844551920890808,0.0,0.4857366383075714,0.0,1.0824394226074219
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5070,48,40.0,0.5611439943313599,0.5665801167488098,0.5474140644073486,0.5770050287246704,0.5844551920890808,0.0,0.48518386483192444,0.0,1.0655593872070312
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5070,48,50.0,0.5590468049049377,0.5663203597068787,0.5460522770881653,0.5741152167320251,0.5844551920890808,0.0,0.48542100191116333,0.0,1.0369617938995361
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5070,48,60.0,0.5571393966674805,0.5671917796134949,0.5448755025863647,0.5713901519775391,0.5844551920890808,0.0,0.4852364957332611,0.0,0.9934467673301697
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5070,48,70.0,0.5557193160057068,0.5687886476516724,0.5439150929450989,0.5694128274917603,0.5844551920890808,0.0,0.48512038588523865,0.0,0.9447017312049866
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5070,48,80.0,0.5544933080673218,0.5696089863777161,0.542854368686676,0.5679523348808289,0.5844551920890808,0.0,0.484554648399353,0.0,0.9100431799888611
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5070,48,90.0,0.5534427762031555,0.5692778825759888,0.5418920516967773,0.5667665600776672,0.5844551920890808,0.0,0.484428346157074,0.0,0.8865162134170532
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,1.0,0.5700507164001465,0.5742766261100769,0.5542172193527222,0.5862632989883423,0.5844551920890808,0.0018081068992614746,0.4888770282268524,0.0,1.0936225652694702
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,10.0,0.5672032833099365,0.5724290013313293,0.5525624752044678,0.5840363502502441,0.5844551920890808,0.0,0.4878375232219696,0.0,1.096125841140747
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,20.0,0.5652732849121094,0.5708136558532715,0.5509477853775024,0.5817878842353821,0.5844551920890808,0.0,0.48685067892074585,0.0,1.094552993774414
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,30.0,0.56317538022995,0.5694279670715332,0.5493035316467285,0.5792213678359985,0.5844551920890808,0.0,0.485996812582016,0.0,1.087045431137085
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,40.0,0.5607506632804871,0.568395733833313,0.5475311279296875,0.5761074423789978,0.5844551920890808,0.0,0.48568376898765564,0.0,1.0686585903167725
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,50.0,0.5581895709037781,0.568146824836731,0.5458052158355713,0.5726402401924133,0.5844551920890808,0.0,0.48559343814849854,0.0,1.0331043004989624
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,60.0,0.5561968684196472,0.5689591765403748,0.5443932414054871,0.569959282875061,0.5844551920890808,0.0,0.4855143427848816,0.0,0.9793915152549744
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,70.0,0.5549218654632568,0.5699345469474792,0.5432823300361633,0.5684070587158203,0.5844551920890808,0.0,0.4850640594959259,0.0,0.9227747321128845
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,80.0,0.5539122223854065,0.5697705149650574,0.542271614074707,0.5673149228096008,0.5844551920890808,0.0,0.48442772030830383,0.0,0.881017804145813
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,90.0,0.5528908371925354,0.5685597658157349,0.5412392616271973,0.5662403106689453,0.5844551920890808,0.0,0.48388537764549255,0.0,0.8489221930503845
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,100.0,0.5518898367881775,0.567084789276123,0.5402972102165222,0.5651177763938904,0.5844551920890808,0.0,0.4836384057998657,0.0,0.8176752328872681
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,110.0,0.5509470105171204,0.5659565925598145,0.5394161343574524,0.5640426874160767,0.5844551920890808,0.0,0.4835195243358612,0.0,0.7824472784996033
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,120.0,0.5501084327697754,0.5652945637702942,0.5385870933532715,0.5631227493286133,0.5844551920890808,0.0,0.48337265849113464,0.0,0.7465144991874695
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,130.0,0.5494303107261658,0.5649820566177368,0.5378409624099731,0.5624375343322754,0.5844551920890808,0.0,0.48343542218208313,0.0,0.7089337706565857
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,140.0,0.548539936542511,0.5647097826004028,0.5369067192077637,0.5615198016166687,0.5844551920890808,0.0,0.4831443130970001,0.0,0.6733792424201965
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,150.0,0.5480798482894897,0.5646576881408691,0.536307692527771,0.5611292123794556,0.5844551920890808,0.0,0.48237451910972595,0.0,0.6386038661003113
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,160.0,0.5475427508354187,0.5647757649421692,0.5357596278190613,0.5605350732803345,0.5844551920890808,0.0,0.48174455761909485,0.0,0.6045454144477844
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,170.0,0.5468239784240723,0.5647997260093689,0.5350087285041809,0.5597835779190063,0.5844551920890808,0.0,0.4811140298843384,0.0,0.5721921920776367
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,180.0,0.5462283492088318,0.564601719379425,0.5344783663749695,0.559057891368866,0.5844551920890808,0.0,0.48074012994766235,0.0,0.5397951006889343
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,190.0,0.5458468794822693,0.5646190047264099,0.5340269804000854,0.5586792230606079,0.5844551920890808,0.0,0.48034563660621643,0.0,0.5061995983123779
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,200.0,0.5457481145858765,0.5645830035209656,0.5339440703392029,0.5584999322891235,0.5844551920890808,0.0,0.48033246397972107,0.0,0.47384828329086304
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,210.0,0.545505166053772,0.5645537376403809,0.5337243676185608,0.5581733584403992,0.5844551920890808,0.0,0.47973954677581787,0.0,0.4436863958835602
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,220.0,0.5449868440628052,0.5642234086990356,0.533242404460907,0.5575632452964783,0.5844551920890808,0.0,0.47977185249328613,0.0,0.4159870743751526
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,230.0,0.5447899103164673,0.5642461180686951,0.5329424738883972,0.557417094707489,0.5844551920890808,0.0,0.47924184799194336,0.0,0.389854371547699
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,240.0,0.5443219542503357,0.5641986727714539,0.5326122045516968,0.556766152381897,0.5844551920890808,0.0,0.47955241799354553,0.0,0.3672439754009247
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,250.0,0.54432213306427,0.5637711882591248,0.5325247645378113,0.5568143725395203,0.5844551920890808,0.0,0.4795988202095032,0.0,0.3474073112010956
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,260.0,0.544162392616272,0.5644071698188782,0.532360851764679,0.5566196441650391,0.5844551920890808,0.0,0.47964105010032654,0.0,0.32784584164619446
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,270.0,0.5439285635948181,0.5643779039382935,0.5322219133377075,0.5562639236450195,0.5844551920890808,0.0,0.4792307913303375,0.0,0.31434953212738037
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,280.0,0.5438778400421143,0.5644831657409668,0.5320901274681091,0.5562602877616882,0.5844551920890808,0.0,0.47865739464759827,0.0,0.2973827123641968
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,290.0,0.5437400341033936,0.5646669268608093,0.531923234462738,0.5561277270317078,0.5844551920890808,0.0,0.47887659072875977,0.0,0.2854290008544922
cleveland,support_plus_expert_context,expert_logit_context,switzerland,5071,250,300.0,0.5440024733543396,0.5645230412483215,0.5322068333625793,0.5563446283340454,0.5844551920890808,0.0,0.47983789443969727,0.0,0.27331453561782837
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5062,37,1.0,0.5370672941207886,0.6507798433303833,0.5156147480010986,0.5318137407302856,0.516522228717804,0.01529151201248169,0.4553421437740326,0.013606717810034752,1.0960646867752075
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5062,37,10.0,0.533261775970459,0.6506127715110779,0.5138949155807495,0.5301961898803711,0.516522228717804,0.013673961162567139,0.45267796516418457,0.01094253920018673,1.092042326927185
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5062,37,20.0,0.5287550687789917,0.6503033638000488,0.5118385553359985,0.5283164978027344,0.516522228717804,0.01179426908493042,0.44946128129959106,0.007725855335593224,1.0824882984161377
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5062,37,30.0,0.5235365033149719,0.6499461531639099,0.5095275044441223,0.5260991454124451,0.516522228717804,0.009576916694641113,0.44573238492012024,0.003996958956122398,1.0637531280517578
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5062,37,40.0,0.5185376405715942,0.649847149848938,0.507311224937439,0.5237699747085571,0.516522228717804,0.007247745990753174,0.44254621863365173,0.0008107926696538925,1.032160758972168
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5062,37,50.0,0.514622151851654,0.6504046320915222,0.5053086280822754,0.5212228894233704,0.516522228717804,0.004700660705566406,0.440211683511734,0.0,0.9939150810241699
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5062,37,60.0,0.5116472840309143,0.6515326499938965,0.5038920044898987,0.5189222693443298,0.516522228717804,0.002400040626525879,0.4395046830177307,0.0,0.9598532319068909
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5062,37,70.0,0.5090715289115906,0.652843177318573,0.5025968551635742,0.5169588327407837,0.516522228717804,0.00043660402297973633,0.4386104941368103,0.0,0.9246430397033691
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5062,37,80.0,0.5077836513519287,0.6539841890335083,0.5016614198684692,0.5156853795051575,0.516522228717804,0.0,0.4383559226989746,0.0,0.8897629380226135
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5063,1,1.0,0.5429405570030212,0.6512153744697571,0.5185840129852295,0.5340518951416016,0.516522228717804,0.017529666423797607,0.4596428871154785,0.017907461151480675,1.0960395336151123
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5063,1,10.0,0.538801908493042,0.6519417762756348,0.5167269110679626,0.5321676135063171,0.516522228717804,0.015645384788513184,0.45699217915534973,0.01525675319135189,1.096440076828003
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5063,1,20.0,0.5338385105133057,0.6526952981948853,0.5145360231399536,0.5298986434936523,0.516522228717804,0.013376414775848389,0.45378533005714417,0.012049904093146324,1.091959834098816
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5063,1,30.0,0.5278884768486023,0.6534684300422668,0.5118879079818726,0.5270034670829773,0.516522228717804,0.01048123836517334,0.4502984881401062,0.00856306217610836,1.0793129205703735
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5063,1,40.0,0.5214039087295532,0.6542271971702576,0.5090668201446533,0.5238531231880188,0.516522228717804,0.007330894470214844,0.4463997781276703,0.004664352163672447,1.0536493062973022
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5063,1,50.0,0.5153403878211975,0.6548213362693787,0.5062946081161499,0.5207216143608093,0.516522228717804,0.004199385643005371,0.4432254731655121,0.001490047201514244,1.0123686790466309
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5064,30,1.0,0.5463931560516357,0.6506824493408203,0.519892692565918,0.5354984402656555,0.516522228717804,0.018976211547851562,0.4623316526412964,0.020596226677298546,1.0886361598968506
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5064,30,10.0,0.5421503782272339,0.6500760316848755,0.5179340243339539,0.5335313081741333,0.516522228717804,0.017009079456329346,0.4597431421279907,0.018007716163992882,1.0906729698181152
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5064,30,20.0,0.5373464822769165,0.6495108604431152,0.5157635807991028,0.531254231929779,0.516522228717804,0.014732003211975098,0.45685553550720215,0.015120109543204308,1.088486671447754
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5064,30,30.0,0.531753659248352,0.6492085456848145,0.5133073329925537,0.5285067558288574,0.516522228717804,0.011984527111053467,0.4536018371582031,0.011866411194205284,1.0788902044296265
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5064,30,40.0,0.5258094072341919,0.6496122479438782,0.5106984972953796,0.5254888534545898,0.516522228717804,0.008966624736785889,0.4503144323825836,0.008579006418585777,1.0571304559707642
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5064,30,50.0,0.519622802734375,0.6510096788406372,0.5079796314239502,0.5223752856254578,0.516522228717804,0.005853056907653809,0.44681692123413086,0.0050814952701330185,1.0219792127609253
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5064,30,60.0,0.5147992372512817,0.6528993844985962,0.5057539343833923,0.5199694037437439,0.516522228717804,0.0034471750259399414,0.4441244602203369,0.002389034256339073,0.9805797338485718
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5064,30,70.0,0.5109915733337402,0.6543831825256348,0.5038838386535645,0.517983078956604,0.516522228717804,0.0014608502388000488,0.44227853417396545,0.0005431082099676132,0.9438748955726624
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5064,30,80.0,0.5084170699119568,0.6549760699272156,0.5023627877235413,0.5163064002990723,0.516522228717804,0.0,0.44103893637657166,0.0,0.9174935221672058
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5065,10,1.0,0.5398797988891602,0.6524798274040222,0.5168535709381104,0.5328335762023926,0.516522228717804,0.016311347484588623,0.457685261964798,0.015949836000800133,1.0944018363952637
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5065,10,10.0,0.5355226397514343,0.6523668169975281,0.5148887634277344,0.5308746695518494,0.516522228717804,0.01435244083404541,0.4548501670360565,0.013114741072058678,1.09269118309021
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5065,10,20.0,0.5311858654022217,0.6524341702461243,0.5129531025886536,0.5289104580879211,0.516522228717804,0.012388229370117188,0.4520294666290283,0.01029404066503048,1.0870407819747925
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5065,10,30.0,0.5264310240745544,0.6526362299919128,0.5108853578567505,0.5267848968505859,0.516522228717804,0.010262668132781982,0.4488159418106079,0.007080515846610069,1.0756652355194092
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5065,10,40.0,0.5211405158042908,0.6530560851097107,0.5086435675621033,0.5244430899620056,0.516522228717804,0.00792086124420166,0.4451161026954651,0.003380676731467247,1.0535451173782349
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5065,10,50.0,0.5157848000526428,0.6538737416267395,0.5063331127166748,0.5218925476074219,0.516522228717804,0.00537031888961792,0.4413992166519165,0.0,1.0132079124450684
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5065,10,60.0,0.5123780965805054,0.6550484895706177,0.504385232925415,0.5194131731987,0.516522228717804,0.002890944480895996,0.4391036331653595,0.0,0.9666156768798828
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5066,39,1.0,0.5376335978507996,0.6510047316551208,0.5158318281173706,0.5316013693809509,0.516522228717804,0.015079140663146973,0.4566784203052521,0.014942994341254234,1.0940375328063965
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5066,39,10.0,0.533240795135498,0.6507700085639954,0.5139831900596619,0.5298883318901062,0.516522228717804,0.013366103172302246,0.4531600773334503,0.011424651369452477,1.0903626680374146
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5066,39,20.0,0.5283745527267456,0.6504834294319153,0.5119107961654663,0.5279523730278015,0.516522228717804,0.011430144309997559,0.44935232400894165,0.0076168980449438095,1.0805038213729858
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5066,39,30.0,0.5230598449707031,0.6501812934875488,0.5096650123596191,0.5257515907287598,0.516522228717804,0.00922936201095581,0.4453296959400177,0.0035942699760198593,1.0603219270706177
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5066,39,40.0,0.5175591111183167,0.6500508189201355,0.5073094367980957,0.5231912732124329,0.516522228717804,0.006669044494628906,0.4415716528892517,0.0,1.0257617235183716
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5066,39,50.0,0.5139777064323425,0.6503340005874634,0.505352258682251,0.5205515027046204,0.516522228717804,0.004029273986816406,0.439656138420105,0.0,0.9887674450874329
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5066,39,60.0,0.5110428333282471,0.650965690612793,0.5038735270500183,0.5183210372924805,0.516522228717804,0.0017988085746765137,0.43888425827026367,0.0,0.9539197683334351
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5066,39,70.0,0.5088522434234619,0.6516703963279724,0.5027095079421997,0.5166770815849304,0.516522228717804,0.00015485286712646484,0.43829888105392456,0.0,0.9184513092041016
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5066,39,80.0,0.5077776908874512,0.6522876024246216,0.5017585754394531,0.5155676007270813,0.516522228717804,0.0,0.43761372566223145,0.0,0.8853728771209717
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5067,38,1.0,0.5369419455528259,0.6515381932258606,0.5154163837432861,0.5317692160606384,0.516522228717804,0.015246987342834473,0.4553799331188202,0.01364450715482235,1.096606969833374
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5067,38,10.0,0.533190131187439,0.6509895324707031,0.5137585401535034,0.5302217602729797,0.516522228717804,0.013699531555175781,0.4526210427284241,0.010885616764426231,1.092606782913208
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5067,38,20.0,0.5291780233383179,0.6505089998245239,0.5119473934173584,0.5285439491271973,0.516522228717804,0.01202172040939331,0.4497465491294861,0.008011123165488243,1.0841131210327148
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5067,38,30.0,0.525077760219574,0.6501210331916809,0.510129451751709,0.5268131494522095,0.516522228717804,0.010290920734405518,0.44679608941078186,0.0050606634467840195,1.0693655014038086
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5067,38,40.0,0.5207130312919617,0.6499776244163513,0.5081874132156372,0.5248560309410095,0.516522228717804,0.008333802223205566,0.4438752830028534,0.0021398570388555527,1.0454823970794678
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5067,38,50.0,0.5165194272994995,0.6503209471702576,0.5062862038612366,0.5226486325263977,0.516522228717804,0.00612640380859375,0.4410192668437958,0.0,1.011209487915039
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5067,38,60.0,0.51337069272995,0.6511582732200623,0.5045802593231201,0.5203195810317993,0.516522228717804,0.0037973523139953613,0.43981438875198364,0.0,0.9779505729675293
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5067,38,70.0,0.5106250047683716,0.6524277925491333,0.5031822919845581,0.5182391405105591,0.516522228717804,0.001716911792755127,0.43886539340019226,0.0,0.9441590309143066
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5067,38,80.0,0.5082125663757324,0.6539105772972107,0.501857340335846,0.5163795351982117,0.516522228717804,0.0,0.43824994564056396,0.0,0.9058915376663208
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5068,1,1.0,0.5424371957778931,0.6509478688240051,0.5183353424072266,0.5338584780693054,0.516522228717804,0.017336249351501465,0.45927318930625916,0.017537763342261314,1.0967340469360352
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5068,1,10.0,0.5386056303977966,0.6509763598442078,0.5165743827819824,0.5322076678276062,0.516522228717804,0.015685439109802246,0.45667409896850586,0.014938673004508018,1.0974737405776978
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5068,1,20.0,0.5340824723243713,0.6509820222854614,0.5145308971405029,0.5301621556282043,0.516522228717804,0.01363992691040039,0.4537563920021057,0.012020966038107872,1.094460129737854
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5068,1,30.0,0.5287509560585022,0.6510829329490662,0.5121716260910034,0.5276536345481873,0.516522228717804,0.0111314058303833,0.4504503309726715,0.008714905008673668,1.084802269935608
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5068,1,40.0,0.5232087969779968,0.6515223383903503,0.5097681283950806,0.5250167846679688,0.516522228717804,0.008494555950164795,0.44700127840042114,0.005265852436423302,1.0638524293899536
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5068,1,50.0,0.5176587700843811,0.6526066064834595,0.5073072910308838,0.5222364664077759,0.516522228717804,0.005714237689971924,0.4438537061214447,0.0021182801574468613,1.0293805599212646
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5069,1,1.0,0.5410830974578857,0.6510130763053894,0.5176808834075928,0.5335119366645813,0.516522228717804,0.016989707946777344,0.4579125642776489,0.016177138313651085,1.0967118740081787
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5069,1,10.0,0.5365350842475891,0.6512345671653748,0.5154983997344971,0.5315130352973938,0.516522228717804,0.014990806579589844,0.4549958407878876,0.013260414823889732,1.0962084531784058
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5069,1,20.0,0.5314001441001892,0.6513960957527161,0.5131052136421204,0.5293422937393188,0.516522228717804,0.012820065021514893,0.45144879817962646,0.009713372215628624,1.0903527736663818
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5069,1,30.0,0.5257508158683777,0.651650607585907,0.5104702711105347,0.5268428921699524,0.516522228717804,0.010320663452148438,0.44775500893592834,0.006019582971930504,1.0759432315826416
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5069,1,40.0,0.5197632908821106,0.652176558971405,0.507839024066925,0.5240564346313477,0.516522228717804,0.007534205913543701,0.44393041729927063,0.002194991335272789,1.049055814743042
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5069,1,50.0,0.5144699215888977,0.6532382369041443,0.5053894519805908,0.5210462808609009,0.516522228717804,0.004524052143096924,0.44120895862579346,0.0,1.009993314743042
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5070,38,1.0,0.5420404076576233,0.651477038860321,0.5178412795066833,0.5331527590751648,0.516522228717804,0.01663053035736084,0.4603825509548187,0.018647124990820885,1.0953940153121948
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5070,38,10.0,0.5374256372451782,0.6505743265151978,0.5156832337379456,0.5311350226402283,0.516522228717804,0.014612793922424316,0.4573453664779663,0.015609940513968468,1.0948693752288818
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5070,38,20.0,0.5329278707504272,0.6497564315795898,0.5135768055915833,0.529043972492218,0.516522228717804,0.012521743774414062,0.4546286165714264,0.01289319060742855,1.0899821519851685
cleveland,support_plus_expert_context,expert_logit_context,va_long_beach,5070,38,30.0,0.528090238571167,0.6491166353225708,0.5114055871963501,0.5267410278320312,0.516522228717804,0.010218799114227295,0.45170867443084717,0.009973248466849327,1.0790586471557617
