method,macro_site_worst_mask_balanced_log_loss,worst_site_mask_balanced_log_loss,macro_site_worst_mask_balanced_brier,macro_site_worst_mask_aurc,macro_natural_roc_auc,macro_mcar_balanced_log_loss_auc,macro_mcar50_minus_natural_balanced_log_loss
equal_logit_blend,0.6159846064624476,0.6787035072556636,0.21265891120196873,0.20931245090096956,0.8225162891261659,0.5810828975279945,0.06256192795651867
support_aware_router,0.6190805441127617,0.6837756917599617,0.21413754773708066,0.21076161296937057,0.8205625275344858,0.5818324161234121,0.06180209750717376
selected_convex_blend,0.6207271817896742,0.7012673423957944,0.21428796896382798,0.20590946754098785,0.8177785031531255,0.5857379038371748,0.062023880224438305
selected_best_expert,0.62508991976099,0.7001608451173696,0.2159382565179819,0.21827458134441372,0.8202217526033472,0.5839672971737656,0.07008835415420372
expert:stable_anchor,0.6256365636930533,0.6650653908660639,0.2180994838463437,0.25007817988839176,0.800818134172624,0.5956701642723613,0.061465835831353496
expert:prior_separated,0.6269368552631183,0.7001608451173696,0.21652083135656128,0.24634311122284316,0.8193985912472292,0.5845574987546944,0.0719100875943214
expert:joint_policy_dro,0.6281907830890803,0.7125642984297308,0.21690678554728077,0.21817680234771264,0.819103184370685,0.5866647561073419,0.0704827479660608
