outer_target,method,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
hungary,expert:joint_policy_dro,mcar_50,0,294.0,0.36054421768707484,0.8438879967884383,0.7171006740959238,0.5300480391116719,0.550211426918722,0.17239031538825011,0.1819505022872954,0.7891156462585034,0.7589823364110799,0.69,0.7340425531914894,0.6509433962264151,0.8301886792452831,-0.15713570674445262,2.0466505224093434,0.14597553032588584
hungary,expert:joint_policy_dro,mcar_50,1,294.0,0.36054421768707484,0.8394720995584103,0.7282711336920497,0.5278621145887818,0.5505681754549081,0.17139639618583916,0.1821543200796157,0.8027210884353742,0.7716780409474107,0.7070707070707071,0.7608695652173914,0.660377358490566,0.7169811320754716,-0.08400448051049024,2.1919179908635407,0.12799855028837687
hungary,expert:joint_policy_dro,mcar_50,2,294.0,0.36054421768707484,0.8242171818546769,0.7167566838215514,0.5366384946176885,0.5557771011773706,0.17595077314352559,0.18505136224501742,0.7687074829931972,0.7430248896025693,0.6699029126213593,0.69,0.6509433962264151,0.7169811320754716,-0.23011383044736758,1.8503332988198835,0.13169907601450875
hungary,expert:joint_policy_dro,mcar_50,3,294.0,0.36054421768707484,0.8087113608992373,0.773389746746823,0.5377700720951316,0.5550603341625764,0.17596335922655518,0.1841165789844867,0.7891156462585034,0.7672119630670413,0.7019230769230769,0.7156862745098039,0.6886792452830188,0.7169811320754716,-0.2787662624222911,2.0159253982015497,0.13867113425934224
hungary,expert:joint_policy_dro,mcar_50,4,294.0,0.36054421768707484,0.8585407466880771,0.7996567638936981,0.5239882866797484,0.5409285486177176,0.1694017782714991,0.17736868845419512,0.8095238095238095,0.7872842232035326,0.7281553398058253,0.75,0.7075471698113207,0.8018867924528302,-0.17291542799892043,2.4785642390508347,0.10561898733533737
hungary,expert:joint_policy_dro,mcar_50,5,294.0,0.36054421768707484,0.8382175832998796,0.7432891584881619,0.5341762229715976,0.5523969447089863,0.1747605213373781,0.18349547475850336,0.7721088435374149,0.7436270574066639,0.6699507389162561,0.7010309278350515,0.6415094339622641,0.7547169811320755,-0.1997261759899898,2.0589656887640513,0.11497022018057539
hungary,expert:joint_policy_dro,mcar_50,6,294.0,0.36054421768707484,0.827980730630269,0.7483465797590679,0.5344505740024567,0.5563667908193282,0.1744475678642762,0.18484109496206735,0.8027210884353742,0.773735447611401,0.71,0.7553191489361702,0.6698113207547169,0.7264150943396226,-0.13581286128934147,2.1504556088691404,0.13685510466477274
hungary,expert:joint_policy_dro,mcar_50,7,294.0,0.36054421768707484,0.8307908470493777,0.7463403515191711,0.5297537864070803,0.5532220130475755,0.17242970959470297,0.183641451552793,0.8061224489795918,0.7743376154154957,0.7106598984771574,0.7692307692307693,0.660377358490566,0.6981132075471698,-0.07495204901711597,2.1828758315021792,0.12670752436571808
hungary,expert:joint_policy_dro,mcar_50,8,294.0,0.36054421768707484,0.8373645122440787,0.768461055783775,0.5282689395129903,0.5520183141805634,0.1721264843847742,0.18337181855554055,0.7653061224489796,0.7300782818145324,0.649746192893401,0.7032967032967034,0.6037735849056604,0.6886792452830188,-0.0799784585102725,2.1727533088975846,0.11765245581977167
hungary,expert:joint_policy_dro,mcar_50,9,294.0,0.36054421768707484,0.8114211160176636,0.7052770352608486,0.549393346739033,0.572704923612638,0.18162929090046334,0.19259117021918304,0.7517006802721088,0.7194399839421919,0.6368159203980099,0.6736842105263158,0.6037735849056604,0.6509433962264151,-0.16796311386922935,1.917423391173809,0.15360918045462688
hungary,expert:joint_policy_dro,natural,0,294.0,0.36054421768707484,0.9124849458048976,0.874285447337168,0.466517081696506,0.473768544170458,0.14435841489781895,0.1477736578983681,0.8333333333333334,0.836762344439984,0.7860262008733624,0.7317073170731707,0.8490566037735849,0.8584905660377359,-0.38224938003895104,2.2252791072341704,0.05755177191861223
hungary,expert:stable_anchor,drop_advanced,0,294.0,0.36054421768707484,0.8958249698916098,0.808092556950549,0.46649715145691856,0.48706899156271416,0.1448047939410996,0.15421912124251907,0.8401360544217688,0.8153352067442794,0.7661691542288557,0.8105263157894737,0.7264150943396226,0.839622641509434,-0.04170275912226595,2.251114750097723,0.07134541418337047
hungary,expert:stable_anchor,drop_exercise,0,294.0,0.36054421768707484,0.8573865917302288,0.7375180476650502,0.5359433187900576,0.5947885913736348,0.1770796041530376,0.20464111208107225,0.6938775510204082,0.5939883580891209,0.35714285714285715,0.7352941176470589,0.2358490566037736,0.7452830188679245,0.9993036199035734,3.128968093240061,0.11325832608879603
hungary,expert:stable_anchor,drop_routine,0,294.0,0.36054421768707484,0.8924126856684063,0.8053986157464316,0.4758059339931718,0.4807475635957508,0.14872122151344247,0.15107974163065702,0.8129251700680272,0.8125752709755119,0.7577092511013216,0.7107438016528925,0.8113207547169812,0.8301886792452831,-0.4384874050974507,2.124519786503574,0.09404018677341305
hungary,expert:stable_anchor,empirical_source,0,294.0,0.36054421768707484,0.8865415495784825,0.807136430296251,0.47339738402786435,0.49232254873119413,0.14788718051835428,0.1566189908733895,0.826530612244898,0.8088117221999197,0.7559808612440191,0.7669902912621359,0.7452830188679245,0.8113207547169812,-0.11460164879630014,2.1732091089411605,0.0769920551861135
hungary,expert:stable_anchor,empirical_source,1,294.0,0.36054421768707484,0.8802187876354878,0.7859694960810673,0.48068849048373224,0.5000885924055227,0.1512709640731653,0.1601389141568622,0.8231292517006803,0.8061521477318345,0.7523809523809524,0.7596153846153846,0.7452830188679245,0.8113207547169812,-0.11957481162200745,2.122414932742671,0.08403053371075633
hungary,expert:stable_anchor,empirical_source,2,294.0,0.36054421768707484,0.8920112404656764,0.8016642355427901,0.4707061580290393,0.4853457621486379,0.14642552309551887,0.15317267747615798,0.8367346938775511,0.8209052589321557,0.7714285714285715,0.7788461538461539,0.7641509433962265,0.8584905660377359,-0.19523941841720813,2.185632661261852,0.08100624928376823
hungary,expert:stable_anchor,empirical_source,3,294.0,0.36054421768707484,0.8912083500602168,0.8055140188944269,0.47348609385239676,0.49391469690715173,0.14794177114274798,0.15741435247043223,0.8231292517006803,0.7958651144118827,0.74,0.7872340425531915,0.6981132075471698,0.8207547169811321,-0.05428194296396941,2.207898477784134,0.07614775341269328
hungary,expert:stable_anchor,empirical_source,4,294.0,0.36054421768707484,0.8804195102368526,0.7920005081213146,0.48244863358212015,0.503263985959546,0.15227845890534217,0.16199133735858767,0.7993197278911565,0.7731332798073063,0.7093596059113301,0.7422680412371134,0.6792452830188679,0.8018867924528302,-0.09252965509656216,2.0700630042159145,0.08126683128713082
hungary,expert:stable_anchor,empirical_source,5,294.0,0.36054421768707484,0.8942191890806905,0.8212099423289212,0.47252746610838436,0.4913780907235961,0.14748085199936567,0.15614252207561327,0.826530612244898,0.8067543155359294,0.7536231884057971,0.7722772277227723,0.7358490566037735,0.839622641509434,-0.09063376391536637,2.3051830253723202,0.07161759504614676
hungary,expert:stable_anchor,empirical_source,6,294.0,0.36054421768707484,0.887745885186672,0.795905234103581,0.4784941037700038,0.4964085497283107,0.15027920851651871,0.15853479720720853,0.826530612244898,0.8046969088719389,0.751219512195122,0.7777777777777778,0.7264150943396226,0.8301886792452831,-0.13678888888327856,2.1596719842075527,0.0780062680191374
hungary,expert:stable_anchor,empirical_source,7,294.0,0.36054421768707484,0.8932657567242072,0.809608108852161,0.4707351590172947,0.4863186618374039,0.14664276121382916,0.1538746740792476,0.8299319727891157,0.8114712966680048,0.7596153846153846,0.7745098039215687,0.7452830188679245,0.8490566037735849,-0.16857827826692703,2.1962082549815127,0.07715811814642068
hungary,expert:stable_anchor,empirical_source,8,294.0,0.36054421768707484,0.898083099156965,0.8231022708770327,0.4659431495904607,0.4862236382389008,0.14440305223111383,0.15376779957086795,0.8333333333333334,0.8059012444801285,0.7537688442211056,0.8064516129032258,0.7075471698113207,0.8301886792452831,-0.0327528575779847,2.3462883810137045,0.06897485677764872
hungary,expert:stable_anchor,empirical_source,9,294.0,0.36054421768707484,0.8918105178643115,0.8097754367042729,0.4702244097192364,0.48548751001985463,0.14616015007778194,0.15325411219489932,0.8435374149659864,0.8241670012043356,0.7766990291262136,0.8,0.7547169811320755,0.8584905660377359,-0.17735264812575108,2.201253143316853,0.07932026264132021
hungary,expert:stable_anchor,mar_age_sex_30,0,294.0,0.36054421768707484,0.8820754716981133,0.805101235128302,0.4889006058647225,0.5180779577174706,0.15519480187240658,0.16858843202500212,0.7993197278911565,0.7669610598153351,0.700507614213198,0.7582417582417582,0.6509433962264151,0.7924528301886793,0.1349687092770941,2.4123668643163856,0.07339809636513862
hungary,expert:stable_anchor,mar_age_sex_30,1,294.0,0.36054421768707484,0.8879466077880369,0.7680333012420703,0.4857578754838401,0.5122236311895686,0.15338148687432912,0.16532183359212177,0.8299319727891157,0.8094138900040144,0.7572815533980582,0.78,0.7358490566037735,0.8207547169811321,0.06751369575014597,2.3823584977488093,0.0743904404026291
hungary,expert:stable_anchor,mar_age_sex_30,2,294.0,0.36054421768707484,0.8911581694098756,0.7915400370403617,0.483233189359372,0.5100893334465482,0.1521555534053046,0.16433797893656443,0.8435374149659864,0.8282818145323163,0.780952380952381,0.7884615384615384,0.7735849056603774,0.839622641509434,0.12181308043299474,2.530731804399462,0.07118187672040222
hungary,expert:stable_anchor,mar_age_sex_30,3,294.0,0.36054421768707484,0.9012946607788037,0.8478660699416612,0.47054091918798824,0.49621621287404744,0.14625632850855103,0.15779836652326215,0.8469387755102041,0.8309413890004015,0.784688995215311,0.7961165048543689,0.7735849056603774,0.8584905660377359,0.1062099856451406,2.6848332069419403,0.06165152878839161
hungary,expert:stable_anchor,mar_age_sex_30,4,294.0,0.36054421768707484,0.8862906463267763,0.810329460260823,0.4828531970603353,0.5087544301599445,0.15206402209885592,0.16390682765326448,0.8367346938775511,0.8126756322761943,0.7623762376237624,0.8020833333333334,0.7264150943396226,0.8113207547169812,0.060170694223444406,2.3535060292543712,0.07447708147486277
hungary,expert:stable_anchor,mar_age_sex_30,5,294.0,0.36054421768707484,0.8900040144520274,0.7818557382769883,0.4819491145980583,0.5090045563517844,0.15150172647167756,0.16375846930586374,0.8333333333333334,0.8120734644720995,0.7609756097560976,0.7878787878787878,0.7358490566037735,0.8301886792452831,0.09504174536613776,2.395430293677318,0.07891849485599825
hungary,expert:stable_anchor,mar_age_sex_30,6,294.0,0.36054421768707484,0.8787635487755922,0.7657576089790593,0.4895808878620887,0.5170673454501382,0.15526236869298232,0.16792336971822494,0.8231292517006803,0.7938077077478924,0.7373737373737373,0.7934782608695652,0.6886792452830188,0.8113207547169812,0.07079480740231082,2.1854357226636667,0.0875225853932579
hungary,expert:stable_anchor,mar_age_sex_30,7,294.0,0.36054421768707484,0.8857888398233641,0.7745759871313197,0.4826884837504912,0.5080739058043741,0.1518060202777209,0.16333375683053186,0.8197278911564626,0.7932055399437976,0.736318407960199,0.7789473684210526,0.6981132075471698,0.839622641509434,0.04943982553482221,2.319984884005001,0.08263961791205542
hungary,expert:stable_anchor,mar_age_sex_30,8,294.0,0.36054421768707484,0.8832798073063028,0.78250054447678,0.4858281347892544,0.511877047705588,0.15334319918657735,0.16520400426867887,0.826530612244898,0.8005820955439582,0.746268656716418,0.7894736842105263,0.7075471698113207,0.8113207547169812,0.05740730500234159,2.3281988206274407,0.07907035226963678
hungary,expert:stable_anchor,mar_age_sex_30,9,294.0,0.36054421768707484,0.8786130068245686,0.7923918026792428,0.48649699910078453,0.5124877603265585,0.1540307875641596,0.16590913663159282,0.8027210884353742,0.7757928542753914,0.7128712871287128,0.75,0.6792452830188679,0.8301886792452831,0.03634880478548126,2.244634921012802,0.07901294356090914
hungary,expert:stable_anchor,mcar_10,0,294.0,0.36054421768707484,0.8741469289441991,0.7952983370943232,0.4913104622387805,0.5068672862722646,0.15571255224084776,0.1629772122753509,0.8333333333333334,0.8100160578081091,0.7586206896551724,0.7938144329896907,0.7264150943396226,0.8018867924528302,-0.2103276897903837,2.208464260891961,0.08943807636933432
hungary,expert:stable_anchor,mcar_10,1,294.0,0.36054421768707484,0.8678743476515456,0.777277766559916,0.4962963119982448,0.5111024746441719,0.1585864792887792,0.16541413040432598,0.8129251700680272,0.7961160176635889,0.7393364928909952,0.7428571428571429,0.7358490566037735,0.7641509433962265,-0.26071333766222327,1.9897034846086512,0.08919098721989019
hungary,expert:stable_anchor,mcar_10,2,294.0,0.36054421768707484,0.8860397430750702,0.777551533103294,0.4905443094964705,0.5052667938056535,0.15508199214589344,0.16192438564209827,0.8231292517006803,0.8020373344038538,0.7475728155339806,0.77,0.7264150943396226,0.8301886792452831,-0.18266457431841607,2.3476253678497834,0.09302401711070198
hungary,expert:stable_anchor,mcar_10,3,294.0,0.36054421768707484,0.8724909674829385,0.7959971897195152,0.4923267378529915,0.5078480424595451,0.15645930533265195,0.16359977581138876,0.8095238095238095,0.7934564431955038,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.8207547169811321,-0.2315158178193777,2.1493319629316607,0.08371883361595811
hungary,expert:stable_anchor,mcar_10,4,294.0,0.36054421768707484,0.8799678843837817,0.8060235266127537,0.49050253888128487,0.5024538107620875,0.1556957541676136,0.1611613282295821,0.8129251700680272,0.7981734243275793,0.7417840375586855,0.7383177570093458,0.7452830188679245,0.8207547169811321,-0.29367747115981796,2.2440940704757275,0.07957679422402279
hungary,expert:stable_anchor,mcar_10,5,294.0,0.36054421768707484,0.8779104777197912,0.7783335695978448,0.4866063064416729,0.5010272720628611,0.15348428294759134,0.16014088101210913,0.8401360544217688,0.8235648334002409,0.7751196172248804,0.7864077669902912,0.7641509433962265,0.8113207547169812,-0.23258123184537025,2.1553671184719976,0.0966619311058964
hungary,expert:stable_anchor,mcar_10,6,294.0,0.36054421768707484,0.8799678843837817,0.7903111805161184,0.4878843327818569,0.5004938255135243,0.15402412527742879,0.15980692636569924,0.8197278911564626,0.8076073865917303,0.7534883720930232,0.7431192660550459,0.7641509433962265,0.8207547169811321,-0.27189025655229576,2.2526363779434706,0.08969998197928544
hungary,expert:stable_anchor,mcar_10,7,294.0,0.36054421768707484,0.8732938578883983,0.7863620487420371,0.49715391195929803,0.509483451847042,0.15826248417032124,0.16398849843379676,0.8197278911564626,0.8034925732637495,0.7488151658767772,0.7523809523809524,0.7452830188679245,0.8113207547169812,-0.28736098152081957,2.2030772621203174,0.09217484167606635
hungary,expert:stable_anchor,mcar_10,8,294.0,0.36054421768707484,0.8807205941389,0.8010153726682903,0.48367509195806846,0.49715525212243356,0.1524676040620909,0.15868314659292654,0.826530612244898,0.8088117221999197,0.7559808612440191,0.7669902912621359,0.7452830188679245,0.839622641509434,-0.2511062877779947,2.160557590222875,0.08395324724786771
hungary,expert:stable_anchor,mcar_10,9,294.0,0.36054421768707484,0.8666198313930149,0.7767173755182409,0.49937370764097494,0.5120132151251635,0.15971745590816325,0.165584750451291,0.8129251700680272,0.7940586109995985,0.7368421052631579,0.7475728155339806,0.7264150943396226,0.7547169811320755,-0.29132378188674196,2.1095061012963088,0.0925289138284443
hungary,expert:stable_anchor,mcar_30,0,294.0,0.36054421768707484,0.8292352468887997,0.7759590554041951,0.5405037262390161,0.5490358292193231,0.17867052042735893,0.1826000525636597,0.7551020408163265,0.7488458450421518,0.6814159292035398,0.6416666666666667,0.7264150943396226,0.6981132075471698,-0.4307348494659772,2.106520149579933,0.11827925468589612
hungary,expert:stable_anchor,mcar_30,1,294.0,0.36054421768707484,0.8437374548374147,0.7611551075562788,0.5347985439998917,0.5434242628966762,0.1759202561015833,0.17989949308826267,0.7551020408163265,0.7529606583701325,0.6869565217391305,0.6370967741935484,0.7452830188679245,0.6886792452830188,-0.39960858973078567,2.247773244955943,0.10810612088317972
hungary,expert:stable_anchor,mcar_30,2,294.0,0.36054421768707484,0.8574869530309113,0.7586227579304989,0.5296786890818287,0.5322966745987555,0.1732387222552874,0.17448614343937718,0.7687074829931972,0.7656563629064632,0.7017543859649122,0.6557377049180327,0.7547169811320755,0.7452830188679245,-0.49497526185566637,2.319799862081006,0.10618784695207119
hungary,expert:stable_anchor,mcar_30,3,294.0,0.36054421768707484,0.848404255319149,0.7650047234537788,0.5334435959215098,0.5380708148703995,0.1750371694254808,0.17714055586238595,0.7653061224489796,0.7609393817743877,0.6960352422907489,0.6528925619834711,0.7452830188679245,0.7264150943396226,-0.48234633595786675,2.2895983708007273,0.10951075692946738
hungary,expert:stable_anchor,mcar_30,4,294.0,0.36054421768707484,0.8437374548374147,0.7464611263335365,0.5328940359455264,0.5421619035939685,0.17482262225213982,0.17902581649983024,0.7585034013605442,0.7515054195102369,0.6844444444444444,0.6470588235294118,0.7264150943396226,0.6886792452830188,-0.38538797191468854,2.2638648615601364,0.1121619919716002
hungary,expert:stable_anchor,mcar_30,5,294.0,0.36054421768707484,0.8481533520674429,0.7397970316724709,0.5324505637341731,0.5386312916415776,0.17410357016350564,0.17696111104032036,0.7755102040816326,0.7709755118426336,0.7079646017699115,0.6666666666666666,0.7547169811320755,0.7264150943396226,-0.4352383841592122,2.255261897793088,0.12124894387571666
hungary,expert:stable_anchor,mcar_30,6,294.0,0.36054421768707484,0.8357587314331594,0.7408756415158,0.5394167195463089,0.545199327929693,0.17784171511659533,0.18059897033245714,0.7278911564625851,0.7193396226415094,0.6460176991150443,0.6083333333333333,0.6886792452830188,0.6415094339622641,-0.4421898293399376,2.2438795782268155,0.11338446615602646
hungary,expert:stable_anchor,mcar_30,7,294.0,0.36054421768707484,0.8420814933761542,0.7380769966639101,0.5407232743394054,0.5453182744928393,0.1784820659319283,0.1806341045728341,0.7517006802721088,0.7420714572460858,0.672645739910314,0.6410256410256411,0.7075471698113207,0.6792452830188679,-0.46112295597967673,2.323692658944467,0.11147147781717572
hungary,expert:stable_anchor,mcar_30,8,294.0,0.36054421768707484,0.8501103974307507,0.7957868895441473,0.530520776296478,0.5395448478670674,0.17375838337764554,0.17789290994852963,0.7551020408163265,0.750903251706142,0.6842105263157895,0.639344262295082,0.7358490566037735,0.7075471698113207,-0.3913646147058489,2.438435646748488,0.09813688500545185
hungary,expert:stable_anchor,mcar_30,9,294.0,0.36054421768707484,0.82843235648334,0.7139506811863717,0.5469751665577348,0.5537257208350057,0.18104449301805783,0.18429621885356628,0.7448979591836735,0.732637494981935,0.6606334841628959,0.6347826086956522,0.6886792452830188,0.6792452830188679,-0.4268913328196956,2.117568760495898,0.1354706943558986
hungary,expert:stable_anchor,mcar_50,0,294.0,0.36054421768707484,0.7974207145724608,0.6895490461606824,0.5793727785163227,0.5822936529804354,0.1959789793968789,0.19729482927909664,0.6836734693877551,0.6888799678843838,0.6172839506172839,0.5474452554744526,0.7075471698113207,0.6226415094339622,-0.5225896468112429,2.238447609753969,0.1577789778230776
hungary,expert:stable_anchor,mcar_50,1,294.0,0.36054421768707484,0.804245283018868,0.7209510128207028,0.5781456947244744,0.5784865648888637,0.19579765820047285,0.19570950286494418,0.6904761904761905,0.7147731834604576,0.6513409961685823,0.5483870967741935,0.8018867924528302,0.6226415094339622,-0.594953198715871,2.2546881560594882,0.15351625389473636
hungary,expert:stable_anchor,mcar_50,2,294.0,0.36054421768707484,0.7838719389803291,0.6864443635828394,0.5790797113822733,0.5814832073506704,0.1963509845550949,0.19749429280135977,0.6802721088435374,0.6965074267362505,0.6299212598425197,0.5405405405405406,0.7547169811320755,0.5471698113207547,-0.5293010374184216,1.993484867863778,0.1574498181518419
hungary,expert:stable_anchor,mcar_50,3,294.0,0.36054421768707484,0.7775491770373345,0.6650748750538148,0.6022334260433742,0.593339904510727,0.2070782377922875,0.20276287322121841,0.6564625850340136,0.6881774387796067,0.6273062730627307,0.5151515151515151,0.8018867924528302,0.6320754716981132,-0.7348516857523324,1.996041940322287,0.20710534397739055
hungary,expert:stable_anchor,mcar_50,4,294.0,0.36054421768707484,0.7895925331192292,0.6881043562565488,0.5937059384467592,0.5875630666959986,0.20305275147234006,0.20006063839227967,0.6802721088435374,0.7067944600562024,0.6439393939393939,0.5379746835443038,0.8018867924528302,0.5566037735849056,-0.6928964545414432,2.1782358746348383,0.18075266469203638
hungary,expert:stable_anchor,mcar_50,5,294.0,0.36054421768707484,0.780434564431955,0.6714778650854721,0.5925453266233093,0.5897285134385424,0.20238463175371219,0.2009215260215876,0.6598639455782312,0.6805499799277399,0.6153846153846154,0.5194805194805194,0.7547169811320755,0.5471698113207547,-0.6392230667174191,2.2764186130009083,0.1831455797863346
hungary,expert:stable_anchor,mcar_50,6,294.0,0.36054421768707484,0.7901445202729828,0.7144629635793013,0.5842043528815861,0.5849944898164993,0.19842390159119452,0.19862528767695914,0.6802721088435374,0.6923926134082697,0.624,0.5416666666666666,0.7358490566037735,0.6320754716981132,-0.5823949506186697,2.2326007043576546,0.1668413083611962
hungary,expert:stable_anchor,mcar_50,7,294.0,0.36054421768707484,0.7827679646728222,0.7040424020248681,0.589648603577211,0.5875204683315502,0.2011231605959071,0.20007381390753956,0.6496598639455783,0.6766860698514653,0.6142322097378277,0.5093167701863354,0.7735849056603774,0.5660377358490566,-0.6296152931438037,2.1784685588622152,0.17439855684790154
hungary,expert:stable_anchor,mcar_50,8,294.0,0.36054421768707484,0.8112956643918104,0.7002695987979717,0.57319413002019,0.5740217390240945,0.19325229594233465,0.19354749402911653,0.7142857142857143,0.7354476114010438,0.671875,0.5733333333333334,0.8113207547169812,0.6415094339622641,-0.5622466963710189,2.243563875840515,0.15554873596225388
hungary,expert:stable_anchor,mcar_50,9,294.0,0.36054421768707484,0.7381071858691289,0.628598407940565,0.6027969602302007,0.6090062935742933,0.20749204980267938,0.2102734327265166,0.6428571428571429,0.6528502609393818,0.5816733067729084,0.503448275862069,0.6886792452830188,0.5,-0.4907300597729064,1.7555054948259174,0.20079822181640952
hungary,expert:stable_anchor,natural,0,294.0,0.36054421768707484,0.8972802087515055,0.820479191607728,0.4640373733865648,0.4798018944818427,0.14370086449258007,0.15092565393207674,0.8503401360544217,0.8336009634684866,0.7884615384615384,0.803921568627451,0.7735849056603774,0.839622641509434,-0.16169339619190945,2.23658384658581,0.06990843311865791
hungary,equal_logit_blend,drop_advanced,0,294.0,0.36054421768707484,0.9126856684062625,0.848720788884918,0.46757178936225313,0.48036191478262097,0.1447517742383115,0.15068564058104694,0.8435374149659864,0.8262244078683261,0.7788461538461539,0.7941176470588235,0.7641509433962265,0.8301886792452831,-0.23136864910698413,2.2686142112380816,0.05609388209169792
hungary,equal_logit_blend,drop_exercise,0,294.0,0.36054421768707484,0.8729425933360097,0.7715123400594905,0.5343439162615119,0.55824034118929,0.17398159629599383,0.18500910440260931,0.7857142857142857,0.7851264552388599,0.7248908296943232,0.6747967479674797,0.7830188679245284,0.7830188679245284,-0.025466430185744026,2.6684339589298314,0.08712133000786484
hungary,equal_logit_blend,drop_routine,0,294.0,0.36054421768707484,0.9109293456443195,0.8487942687554781,0.45958894780325554,0.4665894247480824,0.1417787138328843,0.14503215140281253,0.8299319727891157,0.8382175832998795,0.7863247863247863,0.71875,0.8679245283018868,0.8679245283018868,-0.3965596599551822,2.0882978733156974,0.07036211847966897
hungary,equal_logit_blend,empirical_source,0,294.0,0.36054421768707484,0.9052589321557607,0.8445194757469295,0.47145962036839983,0.48421471183537157,0.14633520673277625,0.1522772517608168,0.8469387755102041,0.8329987956643918,0.7867298578199052,0.7904761904761904,0.7830188679245284,0.8490566037735849,-0.23561468355105386,2.2979962785957446,0.06526132116323399
hungary,equal_logit_blend,empirical_source,1,294.0,0.36054421768707484,0.9006423123243678,0.8242957924605961,0.47770702076619687,0.48980679703810515,0.14916438546619246,0.15470689014233138,0.8367346938775511,0.8311922922521076,0.7818181818181819,0.7543859649122807,0.8113207547169812,0.8301886792452831,-0.26888367066758817,2.2612495165051056,0.0685779811791175
hungary,equal_logit_blend,empirical_source,2,294.0,0.36054421768707484,0.9066138097149739,0.8399053465497478,0.4695488025363801,0.47846161759296946,0.14554288528523276,0.14967668686791977,0.8401360544217688,0.8359092733841831,0.7873303167420814,0.7565217391304347,0.8207547169811321,0.8490566037735849,-0.3338967834786006,2.2610682090954928,0.0673048516279212
hungary,equal_logit_blend,empirical_source,3,294.0,0.36054421768707484,0.9038538739462064,0.833228215563826,0.4763367277582266,0.4895174231387038,0.14853558865848543,0.1546802635257809,0.8537414965986394,0.8424327579285428,0.7981220657276995,0.794392523364486,0.8018867924528302,0.8584905660377359,-0.2257255985123276,2.262798661346899,0.06847547425776408
hungary,equal_logit_blend,empirical_source,4,294.0,0.36054421768707484,0.9034022480931353,0.8394163043560692,0.4768681940156501,0.49067003227308303,0.14897460038436558,0.1553976035938026,0.8333333333333334,0.8264753111200321,0.776255707762557,0.7522123893805309,0.8018867924528302,0.8207547169811321,-0.2326061142328601,2.212903351251445,0.06600387914403258
hungary,equal_logit_blend,empirical_source,5,294.0,0.36054421768707484,0.9046065837013247,0.8428262458336931,0.47685052551411844,0.48926607836935765,0.14901258677644064,0.15473078227669657,0.8333333333333334,0.8264753111200321,0.776255707762557,0.7522123893805309,0.8018867924528302,0.8301886792452831,-0.263787235271385,2.2879498661903135,0.060724314031072715
hungary,equal_logit_blend,empirical_source,6,294.0,0.36054421768707484,0.9039542352468888,0.8366032506031031,0.4770598176969033,0.4892881692176677,0.14891341749946202,0.15456353676069132,0.8435374149659864,0.8385688478522682,0.7909090909090909,0.7631578947368421,0.8207547169811321,0.839622641509434,-0.26369367056955845,2.2378632363727236,0.06491282657186445
hungary,equal_logit_blend,empirical_source,7,294.0,0.36054421768707484,0.9014452027298273,0.8377499469168576,0.471510951251226,0.48281269946300814,0.1463962781072937,0.1516221799263261,0.8435374149659864,0.8344540345242875,0.7870370370370371,0.7727272727272727,0.8018867924528302,0.839622641509434,-0.28219288165997247,2.2646309708061114,0.07208806100260157
hungary,equal_logit_blend,empirical_source,8,294.0,0.36054421768707484,0.9115816940987556,0.8553105932348255,0.4681884131651842,0.48090180819585376,0.1449307706476598,0.15080718351781291,0.8469387755102041,0.8371136089923725,0.7906976744186046,0.7798165137614679,0.8018867924528302,0.8490566037735849,-0.2426787962141803,2.332931474916144,0.05955175632928628
hungary,equal_logit_blend,empirical_source,9,294.0,0.36054421768707484,0.9027498996386992,0.8446973914186858,0.4752565598702773,0.4869071820305051,0.1481121262916528,0.15358859324855031,0.8537414965986394,0.8465475712565236,0.8018433179723502,0.7837837837837838,0.8207547169811321,0.839622641509434,-0.27786019552298524,2.2241075853210113,0.07077033814464967
hungary,equal_logit_blend,mar_age_sex_30,0,294.0,0.36054421768707484,0.9003914090726616,0.8386732494296668,0.4821480464148463,0.4985265096054734,0.15117994284519978,0.15863674082992085,0.8231292517006803,0.8123243677238057,0.7592592592592593,0.7454545454545455,0.7735849056603774,0.8301886792452831,-0.17274274403339773,2.4172833245525127,0.06236270415145123
hungary,equal_logit_blend,mar_age_sex_30,1,294.0,0.36054421768707484,0.893867924528302,0.8074725508278533,0.4823892704377176,0.4963288118802523,0.15109668687747457,0.1573178695334243,0.8197278911564626,0.8158370132476918,0.7623318385650224,0.7264957264957265,0.8018867924528302,0.8301886792452831,-0.24213198999807592,2.3354131251255974,0.07147286999382824
hungary,equal_logit_blend,mar_age_sex_30,2,294.0,0.36054421768707484,0.8995383380168607,0.82325098928349,0.4806920539133411,0.49640653660961287,0.150252827201294,0.15740305603186308,0.8367346938775511,0.8291348855881173,0.7798165137614679,0.7589285714285714,0.8018867924528302,0.8301886792452831,-0.1670546883073535,2.443166565653559,0.06706800730816947
