policy,mask_replicate,diagnostic_mode,calibration_intercept,calibration_slope,estimated_target_prevalence_mlls,estimated_target_prevalence_soft_bbse,diagnostic_best_prior,diagnostic_best_statistic,diagnostic_p_value,diagnostic_accepted_interval_low,diagnostic_accepted_interval_high,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,adaptation_allowed,outer_target,experiment,variant,epochs,config_sha256
empirical_source,7,composite_multiview_v3,-0.0703134434560299,1.2488136374504497,0.9899994957330541,0.9765482206050163,0.95,0.05858585179672839,0.005,,,True,True,0.71,0.15384615384615385,0.23076923076923078,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
empirical_source,8,composite_multiview_v3,-0.05189092822210919,1.26491420686891,0.9899994957330541,0.9734317897396121,0.95,0.05489964504925491,0.005,,,True,True,0.705,0.15384615384615385,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
empirical_source,9,composite_multiview_v3,-0.052590708074458786,1.2556630664079806,0.9899994957330541,0.9739758105525526,0.95,0.048902325139091284,0.005,,,True,True,0.765,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,0,composite_multiview_v3,-0.24958338922055678,1.2215538153934824,0.9899994957330541,0.9699590014881413,0.95,0.03553391530103298,0.005,,,True,True,0.545,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,1,composite_multiview_v3,-0.24500953493847283,1.153652217692743,0.9899994957330541,0.9481460436152755,0.95,0.045421543876589685,0.005,,,True,True,0.6,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,2,composite_multiview_v3,-0.19815858336059503,1.4067215413626242,0.9620851593131591,0.9514131082202553,0.95,0.04145170014269971,0.005,,,True,True,0.605,0.07692307692307693,0.07692307692307693,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,3,composite_multiview_v3,-0.18208725200776898,1.5446803051806863,0.9899994957330541,0.9677323142244308,0.95,0.037887971362946894,0.005,,,True,True,0.65,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,4,composite_multiview_v3,-0.2086583597972252,1.2242305158858653,0.9899994957330541,0.9659239775440667,0.95,0.03463471447798858,0.005,,,True,True,0.555,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,5,composite_multiview_v3,-0.2051927194989783,1.2946592869394362,0.9899994957330541,0.9667369642336382,0.95,0.03807508179428793,0.005,,,True,True,0.595,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,6,composite_multiview_v3,-0.22482217753523948,1.3387461635731361,0.9894721043645545,0.9301419180317196,0.95,0.03631114823120618,0.005,,,True,True,0.64,0.07692307692307693,0.07692307692307693,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,7,composite_multiview_v3,-0.24238237657562772,1.3623092942886608,0.9428138545398315,0.8709269236776693,0.95,0.04515502495390246,0.005,,,True,True,0.535,0.15384615384615385,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,8,composite_multiview_v3,-0.23004531557162666,1.2374646965502072,0.9897725883661506,0.9236998634861128,0.95,0.05089696435740386,0.005,,,True,True,0.545,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,9,composite_multiview_v3,-0.24167054857382012,1.3660093875922965,0.958981794475643,0.9408495572767903,0.95,0.029923288415274616,0.005,,,True,True,0.61,0.07692307692307693,0.07692307692307693,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,0,composite_multiview_v3,-0.1192597889522144,1.298943801768353,0.9899994957330541,0.935734674901719,0.9,0.036658069716234525,0.005,,,True,True,0.58,0.15384615384615385,0.23076923076923078,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,1,composite_multiview_v3,-0.16300692066769124,1.29398086727991,0.9552287871348577,0.9319577480585279,0.9,0.028316330774934197,0.005,,,True,True,0.515,0.23076923076923078,0.3076923076923077,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,2,composite_multiview_v3,-0.15381830908937338,1.295447406674126,0.9651931510484331,0.9470769636642543,0.9,0.027412465972547775,0.005,,,True,True,0.59,0.15384615384615385,0.23076923076923078,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,3,composite_multiview_v3,-0.1482052815519416,1.429199731054682,0.9431083009841807,0.9239163927192404,0.9,0.036187124478883434,0.005,,,True,True,0.55,0.23076923076923078,0.3076923076923077,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,4,composite_multiview_v3,-0.12200549724060955,1.38329614789952,0.9854107361369034,0.9503917123257409,0.95,0.032152172171628385,0.005,,,True,True,0.605,0.15384615384615385,0.23076923076923078,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,5,composite_multiview_v3,-0.12995349506034387,1.3503789127891481,0.9899994957330541,0.9365609020599063,0.9,0.029481088305024272,0.005,,,True,True,0.57,0.23076923076923078,0.23076923076923078,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,6,composite_multiview_v3,-0.04556531580130831,1.456665759128572,0.9899994957330541,0.9773695051595367,0.95,0.034023406062185645,0.005,,,True,True,0.605,0.15384615384615385,0.23076923076923078,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,7,composite_multiview_v3,-0.15622176797703777,1.353599291829365,0.9588584255045887,0.9274191921035557,0.9,0.034705806227637324,0.005,,,True,True,0.6,0.15384615384615385,0.3076923076923077,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,8,composite_multiview_v3,-0.1421253856560586,1.3519423474635828,0.9891183730121965,0.9520656301001671,0.95,0.02929455859336903,0.005,,,True,True,0.59,0.23076923076923078,0.23076923076923078,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,9,composite_multiview_v3,-0.0969667056106583,1.3465815614737688,0.9899994957330541,0.9563319688010943,0.95,0.030838486529314414,0.005,,,True,True,0.59,0.15384615384615385,0.3076923076923077,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,0,composite_multiview_v3,-0.02441911678903176,1.3028867457575801,0.9899994957330541,0.99,0.95,0.020254309451196512,0.005,,,True,True,0.445,0.15384615384615385,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,1,composite_multiview_v3,-0.10650581494191359,1.3047599518119317,0.9899994957330541,0.99,0.95,0.01671356261561497,0.005,,,True,True,0.47,0.15384615384615385,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,2,composite_multiview_v3,-0.1276747024054844,1.3223854199208818,0.9899994957330541,0.99,0.95,0.017157304447798737,0.005,,,True,True,0.475,0.15384615384615385,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,3,composite_multiview_v3,-0.11588974721317308,1.170221198183304,0.9899994957330541,0.99,0.95,0.01963829472533276,0.005,,,True,True,0.515,0.15384615384615385,0.23076923076923078,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,4,composite_multiview_v3,-0.03772684374150315,1.3431949348616925,0.9899994957330541,0.99,0.95,0.021345243912187895,0.005,,,True,True,0.45,0.15384615384615385,0.23076923076923078,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,5,composite_multiview_v3,-0.11287792448867953,1.206134747242965,0.9899994957330541,0.9616671366622863,0.9,0.013632928027491636,0.005,,,True,True,0.46,0.15384615384615385,0.23076923076923078,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,6,composite_multiview_v3,-0.16403746860957205,1.1937418877334027,0.9697829950682895,0.9613230298493405,0.9,0.013774319232307885,0.005,,,True,True,0.45,0.15384615384615385,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,7,composite_multiview_v3,-0.09566773691330527,1.3409566916046478,0.9899994957330541,0.99,0.95,0.013319298433179333,0.005,,,True,True,0.485,0.15384615384615385,0.23076923076923078,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,8,composite_multiview_v3,-0.07601025365968476,1.4656613273950916,0.979880031615237,0.99,0.95,0.01724031963365851,0.005,,,True,True,0.48,0.15384615384615385,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,9,composite_multiview_v3,-0.11490443900138993,1.2922612748258355,0.9899994957330541,0.99,0.95,0.013407754546498883,0.005,,,True,True,0.405,0.15384615384615385,0.23076923076923078,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,0,composite_multiview_v3,-0.1006787799849545,1.0936804500475963,0.9899994957330541,0.99,0.95,0.011968945589897518,0.005,,,True,True,0.585,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,1,composite_multiview_v3,-0.06982095927339543,1.305546668006285,0.9899994957330541,0.99,0.95,0.012857856551298077,0.005,,,True,True,0.645,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,2,composite_multiview_v3,-0.04174252334387839,1.2131778101392878,0.9899994957330541,0.99,0.95,0.010640036173966678,0.005,,,True,True,0.65,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,3,composite_multiview_v3,-0.04837948736929544,1.4324684509120882,0.9899994957330541,0.99,0.95,0.012799310593883617,0.005,,,True,True,0.61,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,4,composite_multiview_v3,-0.13750643736007903,1.045943446250224,0.9899994957330541,0.99,0.95,0.01346377952663027,0.005,,,True,True,0.535,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,5,composite_multiview_v3,-0.1431444803955364,1.3052843163346353,0.9899994957330541,0.99,0.95,0.00809006683124332,0.01,,,True,True,0.6,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,6,composite_multiview_v3,0.0017343096825175473,1.3546557278128393,0.9899994957330541,0.99,0.95,0.010949482511684294,0.01,,,True,True,0.585,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,7,composite_multiview_v3,-0.10938148181925238,1.1940875889661693,0.9899994957330541,0.99,0.95,0.00893732595649351,0.01,,,True,True,0.57,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,8,composite_multiview_v3,-0.0851759451877863,1.0850837671974478,0.9899994957330541,0.99,0.95,0.01381558401090038,0.005,,,True,True,0.56,0.15384615384615385,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,9,composite_multiview_v3,-0.1716913046936636,1.369568298331812,0.9685996292132139,0.99,0.95,0.009660717891140844,0.015,,,True,True,0.62,0.07692307692307693,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
natural,0,composite_multiview_v3,-0.13558850255575747,1.328473336334871,0.9760279723504041,0.9242109674772092,0.95,0.08119566241670731,0.005,,,True,True,0.705,0.15384615384615385,0.15384615384615385,False,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
