stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,switzerland,,v0_pooled_erm,v0,5062,1764323620,5.0,0.47184011340141296,0.47184011340141296,0.47184011340141296,0.15057975053787231
outer_final,switzerland,,v0_pooled_erm,v0,5063,2595437990,5.0,0.47917237877845764,0.47917237877845764,0.47917237877845764,0.1522979736328125
outer_final,switzerland,,v0_pooled_erm,v0,5064,1184144153,5.0,0.4960416555404663,0.4960416555404663,0.4960416555404663,0.1594051569700241
outer_final,switzerland,,v0_pooled_erm,v0,5065,1208868817,5.0,0.47413402795791626,0.47413402795791626,0.47413402795791626,0.15082964301109314
outer_final,switzerland,,v0_pooled_erm,v0,5066,2418666296,5.0,0.48308104276657104,0.48308104276657104,0.48308104276657104,0.15612879395484924
outer_final,switzerland,,v0_pooled_erm,v0,5067,3140858127,5.0,0.5048400163650513,0.5048400163650513,0.5048400163650513,0.1637098789215088
outer_final,switzerland,,v0_pooled_erm,v0,5068,156176040,5.0,0.43934500217437744,0.43934500217437744,0.43934500217437744,0.1379745602607727
outer_final,switzerland,,v0_pooled_erm,v0,5069,2276561782,5.0,0.485817551612854,0.485817551612854,0.485817551612854,0.15590336918830872
outer_final,switzerland,,v0_pooled_erm,v0,5070,2516629148,5.0,0.4797312021255493,0.4797312021255493,0.4797312021255493,0.15306635200977325
outer_final,switzerland,,v0_pooled_erm,v0,5071,1372969390,5.0,0.5404637455940247,0.5404637455940247,0.5404637455940247,0.1774391382932663
