method,track,outer_target,policy,mask_replicate,mean_observed_fraction,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
control:logistic_structured,dg_zero_shot,cleveland,natural,0,0.9984767707539983,303.0,0.45874587458745875,0.8533075978241796,0.8405520304316085,0.5023489658922977,0.5202890168598977,0.15932677064661857,0.16553903031065118,0.7722772277227723,0.7633137392525005,0.7250996015936255,0.8125,0.6546762589928058,0.7697841726618705,0.38331436240153516,0.8016363148071343,0.12676002998414926
control:logistic_natural,dg_zero_shot,hungary,drop_advanced,0,0.7872841444270016,294.0,0.36054421768707484,0.9054596547571256,0.8505034885444827,0.38107235194765443,0.44296424458634254,0.1198142595614531,0.14297542729956825,0.8299319727891157,0.7929546366920914,0.7368421052631579,0.8333333333333334,0.660377358490566,0.839622641509434,0.43500653781696613,1.2186127094301702,0.06328959728211378
control:logistic_structured,dg_zero_shot,hungary,drop_advanced,0,0.7872841444270016,294.0,0.36054421768707484,0.9058610999598555,0.8561991048025076,0.37526098185973455,0.3975954686868983,0.11775474731794774,0.1266929201146224,0.826530612244898,0.81086912886391,0.7582938388625592,0.7619047619047619,0.7547169811320755,0.8301886792452831,-0.20839368034735606,1.1485080069196325,0.05826737044548614
control:logistic_natural,dg_zero_shot,hungary,drop_exercise,0,0.5379382522239664,294.0,0.36054421768707484,0.8414291449217182,0.7092980539118073,0.5337076795881162,0.6718423093455818,0.18331103758908868,0.23847965161639073,0.6666666666666666,0.5541951023685268,0.24615384615384617,0.6666666666666666,0.1509433962264151,0.7830188679245284,1.3155303961110423,1.3804551896098602,0.13624017095492108
control:logistic_structured,dg_zero_shot,hungary,drop_exercise,0,0.5379382522239664,294.0,0.36054421768707484,0.8557808109193096,0.7474617235171191,0.4598244055037118,0.49206699658535663,0.14674946878425008,0.1590113588068809,0.7993197278911565,0.7957647531112003,0.7377777777777778,0.6974789915966386,0.7830188679245284,0.8018867924528302,-0.08845153400958686,1.395337681639181,0.09419814467445872
control:logistic_natural,dg_zero_shot,hungary,drop_routine,0,0.49633699633699635,294.0,0.36054421768707484,0.9072159775190687,0.8476532645933211,0.5498784301152712,0.4717649960972013,0.17896428471360518,0.15120827067930692,0.7721088435374149,0.8074066639903653,0.7471698113207547,0.6226415094339622,0.9339622641509434,0.8490566037735849,-1.8157779118270438,1.239929442488683,0.17004635247551492
control:logistic_structured,dg_zero_shot,hungary,drop_routine,0,0.49633699633699635,294.0,0.36054421768707484,0.9102769971898835,0.8567614627195049,0.37397466255847195,0.39069655958895144,0.11634926718271438,0.12274526790410366,0.826530612244898,0.8129265355279005,0.7605633802816901,0.7570093457943925,0.7641509433962265,0.8207547169811321,-0.2924929889498591,1.2128322461620287,0.057712629160755424
control:logistic_natural,dg_zero_shot,hungary,empirical_source,0,0.7373103087388801,294.0,0.36054421768707484,0.9029506222400643,0.8548004428845795,0.38230294200004017,0.43377342876098346,0.11970787964393474,0.13930394084421707,0.8299319727891157,0.7991268566840626,0.7448979591836735,0.8111111111111111,0.6886792452830188,0.8584905660377359,0.2685871250348086,1.2666185213735857,0.0622084042477707
control:logistic_structured,dg_zero_shot,hungary,empirical_source,0,0.7373103087388801,294.0,0.36054421768707484,0.9051585708550782,0.8632384607291179,0.37668086430458086,0.39793953225340345,0.11733930097754779,0.12577145856686495,0.8435374149659864,0.8303392211963068,0.7830188679245284,0.7830188679245284,0.7830188679245284,0.8679245283018868,-0.23779813718766332,1.1958187142645516,0.05877658935428251
control:logistic_natural,dg_zero_shot,hungary,mar_age_sex_30,0,0.6729461015175302,294.0,0.36054421768707484,0.8765556001605781,0.8002476445950127,0.42188155583828885,0.4669808081397302,0.13581642987039394,0.15292127580311574,0.8027210884353742,0.7757928542753914,0.7128712871287128,0.75,0.6792452830188679,0.8018867924528302,0.05201022600713638,1.1121343123882155,0.0782797341452946
control:logistic_structured,dg_zero_shot,hungary,mar_age_sex_30,0,0.6729461015175302,294.0,0.36054421768707484,0.8991368928141309,0.8501524618676312,0.39001651665922904,0.41596608778707017,0.12280256408399517,0.132486819815403,0.8299319727891157,0.8155861099959856,0.7641509433962265,0.7641509433962265,0.7641509433962265,0.8018867924528302,-0.16913379455942618,1.2541315135790738,0.06115719548198926
control:logistic_natural,dg_zero_shot,hungary,mcar_10,0,0.7210884353741497,294.0,0.36054421768707484,0.8896527498996387,0.8271145847405805,0.40197158794454324,0.4400676351218906,0.12670228654892277,0.14140870495489966,0.8163265306122449,0.7884885588117222,0.73,0.776595744680851,0.6886792452830188,0.8301886792452831,-0.011734452762065056,1.1554111617595653,0.07178668019629737
control:logistic_structured,dg_zero_shot,hungary,mcar_10,0,0.7210884353741497,294.0,0.36054421768707484,0.8942693697310318,0.8466418575559073,0.4003745461112644,0.4162249515888995,0.12630802391054277,0.13274158423146437,0.8231292517006803,0.8102669610598154,0.7570093457943925,0.75,0.7641509433962265,0.8207547169811321,-0.34794957208174054,1.1803109045021498,0.0697952587602928
control:logistic_natural,dg_zero_shot,hungary,mcar_30,0,0.5502354788069074,294.0,0.36054421768707484,0.8234142914492172,0.7463190340085911,0.5044156343127965,0.5100500450530456,0.17137661078077948,0.17327993089181962,0.7142857142857143,0.7087013247691689,0.6347826086956522,0.5887096774193549,0.6886792452830188,0.6320754716981132,-0.512040070039444,0.9790641596284835,0.11914714780648428
control:logistic_structured,dg_zero_shot,hungary,mcar_30,0,0.5502354788069074,294.0,0.36054421768707484,0.8568847852268165,0.8074536050577815,0.46098884161927123,0.4720819482117604,0.15040661779914216,0.15427429380697183,0.7789115646258503,0.7736350863107186,0.7111111111111111,0.6722689075630253,0.7547169811320755,0.7452830188679245,-0.4632360751945066,1.226958959854817,0.09896629017881875
control:logistic_natural,dg_zero_shot,hungary,mcar_50,0,0.39560439560439564,294.0,0.36054421768707484,0.7898434363709353,0.7062784571462476,0.5867962104444121,0.5626939332286449,0.2016089504580052,0.19096282504535278,0.6768707482993197,0.7000200722601365,0.6360153256704981,0.535483870967742,0.7830188679245284,0.6698113207547169,-0.821537065629148,0.9523432394422481,0.19724745988440096
control:logistic_structured,dg_zero_shot,hungary,mcar_50,0,0.39560439560439564,294.0,0.36054421768707484,0.8404255319148937,0.7789427670192153,0.497548383023526,0.5043011453513725,0.16302139386450065,0.16535012847412756,0.7619047619047619,0.7582798073063026,0.6929824561403509,0.6475409836065574,0.7452830188679245,0.7358490566037735,-0.5185095705608491,1.3873240888936715,0.12055234403034419
control:logistic_natural,dg_zero_shot,hungary,natural,0,0.7953950811093667,294.0,0.36054421768707484,0.9060618225612204,0.8515644354050939,0.3744227279014524,0.4224858120841878,0.11719452780724589,0.134879571591253,0.8299319727891157,0.8032416700120433,0.75,0.7978723404255319,0.7075471698113207,0.839622641509434,0.2103181116075746,1.1907850700471136,0.06039726205101045
control:logistic_structured,dg_zero_shot,hungary,natural,0,0.7953950811093667,294.0,0.36054421768707484,0.9099759132878363,0.8640996106230724,0.3710525269875524,0.3843996515134642,0.11603220790674729,0.12132705996494739,0.8367346938775511,0.8270774789241269,0.7777777777777778,0.7636363636363637,0.7924528301886793,0.8207547169811321,-0.34289116252357166,1.167202133758612,0.05639435384302264
control:logistic_natural,dg_zero_shot,switzerland,drop_advanced,0,0.7048155096935584,123.0,0.9349593495934959,0.7576086956521739,0.9743904866886186,0.6200354727656278,0.571133678559767,0.21531487462453525,0.19873862325682154,0.6504065040650406,0.6385869565217391,0.7772020725388601,0.9615384615384616,0.6521739130434783,0.48695652173913045,2.918618478137668,1.0698119026363235,0.24218347221008846
control:logistic_structured,dg_zero_shot,switzerland,drop_advanced,0,0.7048155096935584,123.0,0.9349593495934959,0.7717391304347826,0.9777499509939738,0.5723440970583406,0.5668892093910877,0.1960359815212666,0.19914422410155314,0.6910569105691057,0.6603260869565217,0.8080808080808081,0.963855421686747,0.6956521739130435,0.4434782608695652,2.8021911011021245,0.985572639666116,0.1778130249523717
control:logistic_natural,dg_zero_shot,switzerland,drop_exercise,0,0.46028767979987495,123.0,0.9349593495934959,0.6695652173913044,0.9519662393285738,1.1048299646964737,0.7547212225971371,0.407415262319139,0.26715255752378303,0.21138211382113822,0.5201086956521739,0.2814814814814815,0.95,0.16521739130434782,0.24347826086956523,3.185347904538523,0.5676783428255607,0.8360542698976169
control:logistic_structured,dg_zero_shot,switzerland,drop_exercise,0,0.46028767979987495,123.0,0.9349593495934959,0.675,0.9512665329476135,0.5755786701519553,0.6707986643923654,0.18910096275351343,0.2302997143893354,0.7317073170731707,0.6820652173913043,0.8374384236453202,0.9659090909090909,0.7391304347826086,0.2956521739130435,2.5293748627348642,0.5630922057112175,0.26083333468516867
control:logistic_natural,dg_zero_shot,switzerland,drop_routine,0,0.5703564727954971,123.0,0.9349593495934959,0.7108695652173913,0.9660605034386648,0.30426350424082454,0.824043078050124,0.08602207748383618,0.2572585995064749,0.9105691056910569,0.7195652173913043,0.9515418502202643,0.9642857142857143,0.9391304347826087,0.23478260869565218,1.7666577494351339,0.6231029441804861,0.04440738065672308
control:logistic_structured,dg_zero_shot,switzerland,drop_routine,0,0.5703564727954971,123.0,0.9349593495934959,0.7195652173913044,0.9686400309612306,0.5875392194467589,0.660995504628107,0.19557014242993323,0.22498402464707487,0.7154471544715447,0.6733695652173913,0.8258706467661692,0.9651162790697675,0.7217391304347827,0.2782608695652174,2.599991521845376,0.5899339890074423,0.20175184605232127
control:logistic_natural,dg_zero_shot,switzerland,empirical_source,0,0.6841776110068792,123.0,0.9349593495934959,0.6956521739130435,0.9578696840149021,0.6815089942910548,0.6837686235739594,0.23658987111205745,0.23640007069288457,0.6178861788617886,0.621195652173913,0.7513227513227513,0.9594594594594594,0.6173913043478261,0.25217391304347825,2.7506540044038092,0.6369911894630422,0.3014780390743855
control:logistic_structured,dg_zero_shot,switzerland,empirical_source,0,0.6841776110068792,123.0,0.9349593495934959,0.7021739130434783,0.9598246296809886,0.637009483121082,0.6912764052128063,0.21703150909750224,0.23477390338256943,0.6585365853658537,0.6429347826086956,0.7835051546391752,0.9620253164556962,0.6608695652173913,0.28695652173913044,2.6823753736244362,0.6131902408280452,0.24649727340444816
control:logistic_natural,dg_zero_shot,switzerland,mar_age_sex_30,0,0.5609756097560977,123.0,0.9349593495934959,0.7152173913043478,0.9716962904406237,0.5780263465221149,0.627409762021293,0.19661117224580046,0.2221743418938513,0.7073170731707317,0.6108695652173913,0.8217821782178217,0.9540229885057471,0.7217391304347827,0.33043478260869563,2.5994582211729913,0.7118963424795322,0.1893995380846757
control:logistic_structured,dg_zero_shot,switzerland,mar_age_sex_30,0,0.5609756097560977,123.0,0.9349593495934959,0.6902173913043478,0.9681328765338685,0.597003634435935,0.6410380040060113,0.2034458257026118,0.23119593077684014,0.7154471544715447,0.6152173913043478,0.8275862068965517,0.9545454545454546,0.7304347826086957,0.3565217391304348,2.669453253255935,0.7086038867841995,0.2091180856494685
control:logistic_natural,dg_zero_shot,switzerland,mcar_10,0,0.6766729205753595,123.0,0.9349593495934959,0.6804347826086956,0.9476348629353899,0.6300227777070749,0.7495392565975005,0.2151824882642945,0.24157486113441293,0.6747967479674797,0.6516304347826087,0.7959183673469388,0.9629629629629629,0.6782608695652174,0.25217391304347825,2.592034279754017,0.5044631562213916,0.24781966651958212
control:logistic_structured,dg_zero_shot,switzerland,mcar_10,0,0.6766729205753595,123.0,0.9349593495934959,0.7228260869565217,0.9685359376823264,0.6086579981743884,0.6542712628842264,0.20674729946722056,0.22211039092323318,0.6829268292682927,0.7141304347826087,0.8,0.975,0.6782608695652174,0.30434782608695654,2.635810523196208,0.6286631693500676,0.21074501924555603
control:logistic_natural,dg_zero_shot,switzerland,mcar_30,0,0.5303314571607254,123.0,0.9349593495934959,0.6684782608695652,0.9483754456019478,0.6342080813043726,0.7449935704460297,0.21529246243689273,0.2477239245950101,0.7154471544715447,0.7315217391304347,0.8241206030150754,0.9761904761904762,0.7130434782608696,0.0782608695652174,2.5948959829271776,0.4732636473627717,0.26044578025722126
control:logistic_structured,dg_zero_shot,switzerland,mcar_30,0,0.5303314571607254,123.0,0.9349593495934959,0.6434782608695652,0.9535810805955259,0.6714278600073973,0.7421622252788529,0.23074350741605099,0.25658922949722185,0.6178861788617886,0.621195652173913,0.7513227513227513,0.9594594594594594,0.6173913043478261,0.22608695652173913,2.63333836631188,0.4405264146684574,0.2979778321144346
control:logistic_natural,dg_zero_shot,switzerland,mcar_50,0,0.3839899937460914,123.0,0.9349593495934959,0.691304347826087,0.9697897297384168,0.4535067478043468,0.6654640540459061,0.1456034354038675,0.23716925242646386,0.7967479674796748,0.6005434782608696,0.8837209302325582,0.95,0.8260869565217391,0.3652173913043478,2.20325583353006,0.7822875297697811,0.0803841214071092
control:logistic_structured,dg_zero_shot,switzerland,mcar_50,0,0.3839899937460914,123.0,0.9349593495934959,0.6478260869565218,0.963004979939829,0.5952150334410985,0.6430612621596437,0.20830994914104814,0.22976665661115728,0.6504065040650406,0.6385869565217391,0.7772020725388601,0.9615384615384616,0.6521739130434783,0.3652173913043478,2.5904199097273652,0.9192895287376701,0.2083793292922335
control:logistic_natural,dg_zero_shot,switzerland,natural,0,0.7523452157598499,123.0,0.9349593495934959,0.7097826086956521,0.9647388969847235,0.6501958753050584,0.6707093703762302,0.2214064312847884,0.2300931240653972,0.6747967479674797,0.6516304347826087,0.7959183673469388,0.9629629629629629,0.6782608695652174,0.2956521739130435,2.699063171208631,0.6056927414475772,0.26361430625575444
control:logistic_structured,dg_zero_shot,switzerland,natural,0,0.7523452157598499,123.0,0.9349593495934959,0.7184782608695652,0.9660741778158841,0.6039575343474033,0.6794413529973621,0.20191250531001428,0.22993175875830218,0.7073170731707317,0.6690217391304347,0.82,0.9647058823529412,0.7130434782608696,0.3739130434782609,2.6213971117170205,0.5750762306587646,0.21418671468725095
control:logistic_natural,dg_zero_shot,va_long_beach,drop_advanced,0,0.6984615384615386,200.0,0.745,0.6949598631398868,0.8671741909614065,0.6341528060397327,0.6943925885888964,0.217910168186072,0.2416227592723041,0.66,0.60415844190025,0.7588652482269503,0.8045112781954887,0.7181208053691275,0.4899328859060403,0.9228504396367625,0.46785545378502935,0.2181918528164529
control:logistic_structured,dg_zero_shot,va_long_beach,drop_advanced,0,0.6984615384615386,200.0,0.745,0.7062771417291748,0.8720218949783496,0.5722412528502361,0.7280131976674329,0.1937995235360535,0.25031323463522887,0.7,0.61165942887222,0.7972972972972973,0.8027210884353742,0.7919463087248322,0.46308724832214765,0.6773073511354469,0.49463905682799636,0.16057138970994334
control:logistic_natural,dg_zero_shot,va_long_beach,drop_exercise,0,0.5061538461538462,200.0,0.745,0.6429793393867614,0.8309570697711408,0.6936050628560305,0.7281255693747282,0.2382569942844255,0.253521182495823,0.685,0.6338333991314646,0.7773851590106007,0.8208955223880597,0.738255033557047,0.35570469798657717,1.0133292736687243,0.3837064844995877,0.30468971504078435
control:logistic_structured,dg_zero_shot,va_long_beach,drop_exercise,0,0.5061538461538462,200.0,0.745,0.6644295302013422,0.8346378981006575,0.6039548187438865,0.7300176135624848,0.20535687659781526,0.2538568574560508,0.71,0.631267272009475,0.8027210884353742,0.8137931034482758,0.7919463087248322,0.44966442953020136,0.8011177116152626,0.46462432766687545,0.21458212552697212
control:logistic_natural,dg_zero_shot,va_long_beach,drop_routine,0,0.4507692307692308,200.0,0.745,0.6858139228845901,0.8578874435664872,0.5934932449772663,0.798153114366257,0.2004706810681727,0.27143007948341646,0.67,0.5592841163310962,0.78,0.7748344370860927,0.785234899328859,0.4899328859060403,0.638429514181243,0.4116065755445436,0.1673626981163922
control:logistic_structured,dg_zero_shot,va_long_beach,drop_routine,0,0.4507692307692308,200.0,0.745,0.7067377286485065,0.87143718661957,0.6072524703721899,0.7076513362812157,0.20786071487814883,0.24369156848013845,0.685,0.614488748519542,0.7820069204152249,0.8071428571428572,0.7583892617449665,0.5033557046979866,0.8185182984602375,0.46769267077587623,0.18891944999087712
control:logistic_natural,dg_zero_shot,va_long_beach,empirical_source,0,0.6742307692307693,200.0,0.745,0.7036452164758522,0.8746812057793153,0.6228681574636589,0.705804188709465,0.2133542543621579,0.24463723253743297,0.67,0.6044216344255824,0.7692307692307693,0.8029197080291971,0.738255033557047,0.5771812080536913,0.8678127218048146,0.45347010579811,0.19549426461926805
control:logistic_structured,dg_zero_shot,va_long_beach,empirical_source,0,0.6742307692307693,200.0,0.745,0.7183839978944598,0.8813991626321237,0.5658323885877273,0.727330987511712,0.19190350200974293,0.25015148778137564,0.7,0.6052112120015791,0.7986577181208053,0.7986577181208053,0.7986577181208053,0.4966442953020134,0.6516576840857264,0.5009561939245618,0.14799032135104281
control:logistic_natural,dg_zero_shot,va_long_beach,mar_age_sex_30,0,0.4988461538461539,200.0,0.745,0.6391630477694433,0.8239023525651676,0.6733080155809503,0.7738796418348151,0.23051671201140786,0.2683097969864814,0.66,0.5977102250296091,0.7605633802816901,0.8,0.7248322147651006,0.3422818791946309,0.9222694875516345,0.32787565786138245,0.2631636965953059
control:logistic_structured,dg_zero_shot,va_long_beach,mar_age_sex_30,0,0.4988461538461539,200.0,0.745,0.6565337544413739,0.8276597813809734,0.6358184114287081,0.7522460953213728,0.2147462652762841,0.2573822922202552,0.655,0.5879063034609817,0.7578947368421053,0.7941176470588235,0.7248322147651006,0.28859060402684567,0.865029989923368,0.3979501904421117,0.2399909200392076
control:logistic_natural,dg_zero_shot,va_long_beach,mcar_10,0,0.645,200.0,0.745,0.6715357283853137,0.8530081546519063,0.6278721027427855,0.7658004021053777,0.21456988337555807,0.2637468871694246,0.655,0.5685616528490591,0.7628865979381443,0.7816901408450704,0.7449664429530202,0.5100671140939598,0.7984530024152162,0.38121012516498254,0.20003129231154584
control:logistic_structured,dg_zero_shot,va_long_beach,mcar_10,0,0.645,200.0,0.745,0.6927227266745624,0.8605185481733094,0.5805895122580119,0.7510367937949984,0.1951119548483753,0.2551801902535461,0.71,0.6248190551388341,0.8040540540540541,0.8095238095238095,0.7986577181208053,0.46308724832214765,0.674725354834911,0.4661445148108438,0.1701557812989471
control:logistic_natural,dg_zero_shot,va_long_beach,mcar_30,0,0.48692307692307696,200.0,0.745,0.6423871562047637,0.8215624376234033,0.6300410943877791,0.8135706499719324,0.21209743621930544,0.2778253529040962,0.685,0.5886958810369786,0.7878787878787878,0.7905405405405406,0.785234899328859,0.44966442953020136,0.7873301680641641,0.3382714952520873,0.21822554859930426
control:logistic_structured,dg_zero_shot,va_long_beach,mcar_30,0,0.48692307692307696,200.0,0.745,0.6661402816160021,0.848731951093183,0.6137206586587536,0.7247712840480178,0.21151445058967105,0.25209710750957004,0.695,0.6340965916567969,0.7874564459930313,0.8188405797101449,0.7583892617449665,0.4429530201342282,0.8287167114773819,0.44998840523230754,0.20749941443043612
control:logistic_natural,dg_zero_shot,va_long_beach,mcar_50,0,0.36346153846153845,200.0,0.745,0.6725884984866429,0.8329643553616934,0.5850282699233256,0.7870288747722958,0.1933357972733692,0.2685570201876867,0.73,0.5995525727069351,0.8269230769230769,0.7914110429447853,0.8657718120805369,0.4429530201342282,0.6682417649817566,0.4356560354329322,0.19403475750215893
control:logistic_structured,dg_zero_shot,va_long_beach,mcar_50,0,0.36346153846153845,200.0,0.745,0.6494933543887353,0.8182925459435653,0.6330420598199362,0.7230619442960493,0.2175537003928045,0.24912664145302874,0.65,0.6038952493749177,0.7482014388489209,0.8062015503875969,0.697986577181208,0.4697986577181208,0.9057153286598738,0.44976708235905594,0.24738276923161834
control:logistic_natural,dg_zero_shot,va_long_beach,natural,0,0.7123076923076924,200.0,0.745,0.6879852612185813,0.86669205909079,0.6324663721754145,0.731812936847104,0.2172114471629666,0.2530382968486253,0.65,0.5781023818923543,0.7552447552447552,0.7883211678832117,0.7248322147651006,0.5167785234899329,0.8485916772758719,0.41286838231753575,0.19762345622184527
control:logistic_structured,dg_zero_shot,va_long_beach,natural,0,0.7123076923076924,200.0,0.745,0.7086458744571654,0.8758327656426275,0.5729725052116759,0.7519353449689017,0.1936530163545007,0.2568436111375817,0.685,0.5822476641663377,0.7892976588628763,0.7866666666666666,0.7919463087248322,0.5033557046979866,0.6317061020222733,0.47080201109926934,0.15340142173102006
neural:v2_attention_smoke,dg_zero_shot,cleveland,drop_advanced,0,0.8461538461538459,303.0,0.45874587458745875,0.7165730829970169,0.6514278467549284,0.6313270665152485,0.6370938833714934,0.21976064518388458,0.22256137756240646,0.6864686468646864,0.6769170029829794,0.6215139442231076,0.6964285714285714,0.5611510791366906,0.5179856115107914,0.14011086968599282,1.934792257326637,0.2647568474807992
neural:v2_attention_smoke,dg_zero_shot,cleveland,drop_exercise,0,0.6907844630616908,303.0,0.45874587458745875,0.7754430601859976,0.775430953417426,0.5956085818607868,0.5927610588273866,0.2032923237496779,0.20200595799055526,0.6996699669966997,0.7006273030356203,0.6851211072664359,0.66,0.7122302158273381,0.6402877697841727,-0.3312093385218075,1.9222316831898834,0.18614654225458838
