view,best_prior,mmd2_statistic,bootstrap_critical_value,p_value,accepted,alpha,rff_dimensions,source_bandwidth,policy,mask_replicate,diagnostic_mode,automatic_adaptation_allowed,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,outer_target,experiment,variant,epochs,config_sha256
composite,0.2,0.06494972092869014,0.0046882121643042245,0.005,False,0.05,384,,empirical_source,0,composite_multiview_v3,False,True,True,0.9591836734693877,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.25,0.041889890203907085,0.0031662303797683174,0.005,False,0.05,128,1.0075867555224103,empirical_source,1,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03510451915922106,0.006370295880652426,0.005,False,0.05,128,2.322862924197019,empirical_source,1,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.09186495973072051,0.006173373207016195,0.005,False,0.05,128,3.8003444608699266,empirical_source,1,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.25,0.06664145774554686,0.0038869316091923243,0.005,False,0.05,384,,empirical_source,1,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.043370858009556715,0.0034098955705467006,0.005,False,0.05,128,1.0057447691147021,empirical_source,2,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.04123268643210762,0.006269912660881982,0.005,False,0.05,128,2.322862924197019,empirical_source,2,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.08672796236684087,0.004669014900901424,0.005,False,0.05,128,3.772357576501735,empirical_source,2,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.06696152367635266,0.0036580759417039537,0.005,False,0.05,384,,empirical_source,2,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.04259374111550819,0.003764625254077701,0.005,False,0.05,128,1.0103713252329232,empirical_source,3,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03251037024119155,0.0067077738427607295,0.005,False,0.05,128,2.322862924197019,empirical_source,3,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.8,0.08285460900247048,0.004602563513695259,0.005,False,0.05,128,3.8895919161306893,empirical_source,3,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.15,0.055914160297154666,0.0041335162263973916,0.005,False,0.05,384,,empirical_source,3,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.0431998951986686,0.003945586615957659,0.005,False,0.05,128,1.0086929334799326,empirical_source,4,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03603889954454798,0.007033924984657866,0.005,False,0.05,128,2.322862924197019,empirical_source,4,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.08475574806058578,0.004414547175992099,0.005,False,0.05,128,3.838220502231455,empirical_source,4,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.06436479855326524,0.003494309348292874,0.005,False,0.05,384,,empirical_source,4,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.3,0.050038500530884114,0.0040053433058811275,0.005,False,0.05,128,1.0116825757060512,empirical_source,5,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.037428835168691686,0.0071830781344747905,0.005,False,0.05,128,2.322862924197019,empirical_source,5,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.08131411140532141,0.004752946169754315,0.005,False,0.05,128,3.92938541110031,empirical_source,5,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.25,0.0655135729503786,0.003789984095290698,0.005,False,0.05,384,,empirical_source,5,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.04864099047633121,0.0027251813463182568,0.005,False,0.05,128,1.0109017495884216,empirical_source,6,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.044988425875446214,0.009098624593377245,0.005,False,0.05,128,2.322862924197019,empirical_source,6,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.08256652509067822,0.005320737202507763,0.005,False,0.05,128,3.87251529600734,empirical_source,6,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.0736878091061288,0.003612100879354393,0.005,False,0.05,384,,empirical_source,6,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.25,0.043698158606591125,0.002757395847531989,0.005,False,0.05,128,1.0082251490304919,empirical_source,7,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03175740768670388,0.006130820565389449,0.005,False,0.05,128,2.322862924197019,empirical_source,7,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.10360154787142653,0.004222590950446782,0.005,False,0.05,128,3.738959446257447,empirical_source,7,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.06746146500048657,0.00328601505115581,0.005,False,0.05,384,,empirical_source,7,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.25,0.04538306420379548,0.00323747813928284,0.005,False,0.05,128,1.0072103368363308,empirical_source,8,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.035025899122948435,0.00698155028106254,0.005,False,0.05,128,2.322862924197019,empirical_source,8,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.85,0.08916175773825544,0.0034783062151297972,0.005,False,0.05,128,3.733329782395117,empirical_source,8,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.06051735784763551,0.004114868651381463,0.005,False,0.05,384,,empirical_source,8,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.25,0.04521326856224994,0.0038501092062979275,0.005,False,0.05,128,1.008008441594672,empirical_source,9,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.034047591967882235,0.005841246031524373,0.005,False,0.05,128,2.322862924197019,empirical_source,9,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.1016795933291482,0.005295662269963437,0.005,False,0.05,128,3.7822579252619173,empirical_source,9,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.07118232870944347,0.0036432016404482678,0.005,False,0.05,384,,empirical_source,9,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.038964029746544976,0.0027922137245516188,0.005,False,0.05,128,1.0178033243935163,mar_age_sex_30,0,composite_multiview_v3,False,True,True,0.5204081632653061,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03280191097677787,0.007887878151443147,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,0,composite_multiview_v3,False,True,True,0.5204081632653061,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.0835124359740979,0.0037397273456978414,0.005,False,0.05,128,4.553054939441347,mar_age_sex_30,0,composite_multiview_v3,False,True,True,0.5204081632653061,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.06110172538900544,0.003493084009939162,0.005,False,0.05,384,,mar_age_sex_30,0,composite_multiview_v3,False,True,True,0.5204081632653061,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.15,0.03435152330245214,0.0032404071999574354,0.005,False,0.05,128,1.0089962446192013,mar_age_sex_30,1,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.039707553702673606,0.006504738353420228,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,1,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.65,0.0677721978473948,0.0026278601814152805,0.005,False,0.05,128,4.538695641504264,mar_age_sex_30,1,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.15,0.05174964740552897,0.003520123126634982,0.005,False,0.05,384,,mar_age_sex_30,1,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.021486745994329877,0.0026547646779632485,0.005,False,0.05,128,1.0127663705237202,mar_age_sex_30,2,composite_multiview_v3,False,True,True,0.7210884353741497,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.04145698441510229,0.00861169678735563,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,2,composite_multiview_v3,False,True,True,0.7210884353741497,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.7,0.0735899264658449,0.0026857295020552953,0.005,False,0.05,128,4.525655197704303,mar_age_sex_30,2,composite_multiview_v3,False,True,True,0.7210884353741497,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.15,0.051367186225664566,0.0037408983585124544,0.005,False,0.05,384,,mar_age_sex_30,2,composite_multiview_v3,False,True,True,0.7210884353741497,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.25,0.03771850454549082,0.0031500764304657164,0.005,False,0.05,128,1.0078162932596941,mar_age_sex_30,3,composite_multiview_v3,False,True,True,0.5612244897959183,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.04037916935847655,0.007032268112727094,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,3,composite_multiview_v3,False,True,True,0.5612244897959183,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.85,0.08114290332433918,0.0031466147258222095,0.005,False,0.05,128,4.544128115611908,mar_age_sex_30,3,composite_multiview_v3,False,True,True,0.5612244897959183,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.0622722784476308,0.0034044946761962736,0.005,False,0.05,384,,mar_age_sex_30,3,composite_multiview_v3,False,True,True,0.5612244897959183,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.25,0.03348731590003269,0.00322803140905004,0.005,False,0.05,128,1.0130125705268958,mar_age_sex_30,4,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03403616882867802,0.00716987426988607,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,4,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.8,0.06948965615395886,0.0026033150314984377,0.005,False,0.05,128,4.5268661034488975,mar_age_sex_30,4,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.25,0.05127093113065771,0.003418388553554503,0.005,False,0.05,384,,mar_age_sex_30,4,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.036767432230532596,0.0031688239464932417,0.005,False,0.05,128,1.0102897000379187,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03434580798971992,0.007131920556053505,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.9,0.0689037482634372,0.0027684439768181487,0.005,False,0.05,128,4.528566484142958,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.05476384083627274,0.003482708278833544,0.005,False,0.05,384,,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.034559752189028875,0.003158581365217756,0.005,False,0.05,128,1.014709329053285,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.7006802721088435,0.07692307692307693,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03921798597290131,0.007092907623317678,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.7006802721088435,0.07692307692307693,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.65,0.10209970175397497,0.002507308990853326,0.005,False,0.05,128,4.534458013647528,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.7006802721088435,0.07692307692307693,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.15,0.06271002336609485,0.003428581032439499,0.005,False,0.05,384,,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.7006802721088435,0.07692307692307693,0.15384615384615385,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.03137459871468258,0.002832076899977395,0.005,False,0.05,128,1.0062280660835707,mar_age_sex_30,7,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.0364263974772797,0.006867052228838086,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,7,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.8,0.08868043173541768,0.0031856991416604275,0.005,False,0.05,128,4.53794116604389,mar_age_sex_30,7,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.05771373586939706,0.003451532262523091,0.005,False,0.05,384,,mar_age_sex_30,7,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.03648331524980849,0.003325590947690151,0.005,False,0.05,128,1.0051457696170882,mar_age_sex_30,8,composite_multiview_v3,False,True,True,0.7517006802721088,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.032012850886702596,0.006719551849438797,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,8,composite_multiview_v3,False,True,True,0.7517006802721088,0.07692307692307693,0.07692307692307693,hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
