outer_target,inner_validation,experiment,variant,parameter_id,seed,epoch,objective,validation_score,natural_supervised_risk,masked_supervised_risk,consistency_risk,confident_fraction
cleveland,hungary,mirrams_equation9,mirrams,0,5064,5.0,7.902876853942871,0.8232892450205851,0.48568129539489746,0.4944797158241272,0.0,0.0
cleveland,hungary,mirrams_equation9,mirrams,0,5064,10.0,7.249807357788086,1.0230678217803906,0.4476289749145508,0.45347854495048523,0.0,0.0
cleveland,hungary,mirrams_equation9,mirrams,0,5064,15.0,6.97025728225708,0.989576416793273,0.4414692521095276,0.4352525472640991,0.0,0.0
cleveland,hungary,mirrams_equation9,mirrams,0,5064,20.0,8.82490348815918,0.8329880458242332,0.4135898947715759,0.4353979527950287,0.1253562569618225,0.0030959751456975937
cleveland,hungary,mirrams_equation9,mirrams,0,5064,25.0,8.957022666931152,0.7804500599993287,0.4122672379016876,0.421597957611084,0.1480524092912674,0.0030959751456975937
cleveland,hungary,mirrams_equation9,mirrams,0,5064,30.0,7.841461181640625,0.8100818146851693,0.4018121361732483,0.4147075116634369,0.08126910030841827,0.02476780116558075
cleveland,hungary,mirrams_equation9,mirrams,0,5064,35.0,7.613428592681885,0.8770746880772597,0.39951711893081665,0.42516404390335083,0.05576339736580849,0.13622289896011353
cleveland,hungary,mirrams_equation9,mirrams,0,5064,40.0,6.963451385498047,0.8339907653078535,0.39460068941116333,0.38587063550949097,0.05205272510647774,0.36532506346702576
cleveland,hungary,mirrams_equation9,mirrams,0,5064,45.0,7.419182300567627,0.7742280729057505,0.39712655544281006,0.4178573489189148,0.05027966946363449,0.43653249740600586
cleveland,hungary,mirrams_equation9,mirrams,0,5064,50.0,7.088006019592285,0.7588543865211741,0.373660683631897,0.39885613322257996,0.048766884952783585,0.47058820724487305
cleveland,hungary,mirrams_equation9,mirrams,0,5064,55.0,6.413386344909668,0.7398390291147365,0.378085732460022,0.36192914843559265,0.04042420908808708,0.5386996865272522
cleveland,hungary,mirrams_equation9,mirrams,0,5064,60.0,6.611225605010986,0.684707430429212,0.3746888041496277,0.37381112575531006,0.041958000510931015,0.5386996865272522
cleveland,hungary,mirrams_equation9,mirrams,0,5064,65.0,6.767283916473389,0.6689170935561644,0.36865490674972534,0.38249799609184265,0.04407726973295212,0.5510835647583008
cleveland,hungary,mirrams_equation9,mirrams,0,5064,70.0,6.590278625488281,0.6640267524397558,0.3586052358150482,0.3765068054199219,0.03893806040287018,0.5758513808250427
cleveland,hungary,mirrams_equation9,mirrams,0,5064,75.0,6.409809112548828,0.6487860860253531,0.36900854110717773,0.35642051696777344,0.0462995208799839,0.6006191968917847
cleveland,hungary,mirrams_equation9,mirrams,0,5064,80.0,6.75103759765625,0.6376833434439236,0.3455391526222229,0.3790643513202667,0.04796891286969185,0.5975232124328613
cleveland,hungary,mirrams_equation9,mirrams,0,5064,85.0,6.659326553344727,0.63747074531651,0.36075812578201294,0.3697108030319214,0.05019375681877136,0.5913312435150146
cleveland,hungary,mirrams_equation9,mirrams,0,5064,90.0,6.562647819519043,0.6309931963740002,0.3441644012928009,0.37322303652763367,0.04134252294898033,0.594427227973938
cleveland,hungary,mirrams_equation9,mirrams,0,5064,95.0,6.735682010650635,0.6050174220400653,0.3260272741317749,0.380343496799469,0.0469667948782444,0.5820433497428894
cleveland,hungary,mirrams_equation9,mirrams,0,5064,100.0,6.0940351486206055,0.603143124943896,0.33093640208244324,0.33946657180786133,0.044740017503499985,0.5634675025939941
cleveland,hungary,mirrams_equation9,mirrams,0,5064,105.0,6.139997482299805,0.6278218596065204,0.3298671245574951,0.34987637400627136,0.03746567294001579,0.5820433497428894
cleveland,hungary,mirrams_equation9,mirrams,0,5064,110.0,6.288829803466797,0.6206056861658857,0.32118919491767883,0.3597661554813385,0.03807654231786728,0.603715181350708
cleveland,hungary,mirrams_equation9,mirrams,0,5064,115.0,6.725526332855225,0.6277133038132792,0.3325575590133667,0.38069677352905273,0.045501139014959335,0.569659411907196
cleveland,hungary,mirrams_equation9,mirrams,0,5064,120.0,6.251250743865967,0.637796883616867,0.32233351469039917,0.35425642132759094,0.041004739701747894,0.5913312435150146
cleveland,switzerland,mirrams_equation9,mirrams,0,5062,5.0,9.963373184204102,0.6590508605607434,0.6238453984260559,0.6226351857185364,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5062,10.0,8.916396141052246,0.651003436749972,0.5438768267631531,0.5581679940223694,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5062,15.0,8.102118492126465,0.661977430872517,0.502117931842804,0.5066667199134827,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5062,20.0,7.882529258728027,0.6918028951152457,0.4648435115814209,0.4945124089717865,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5062,25.0,7.630300045013428,0.7230754138161801,0.46008822321891785,0.47801411151885986,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5062,30.0,8.497180938720703,0.7311659443069358,0.45019644498825073,0.45100879669189453,0.08545684814453125,0.0020242915488779545
cleveland,switzerland,mirrams_equation9,mirrams,0,5062,35.0,8.376466751098633,0.7369574425295116,0.4351649284362793,0.45161011815071106,0.07780998945236206,0.008097166195511818
cleveland,switzerland,mirrams_equation9,mirrams,0,5062,40.0,7.892173767089844,0.746177030285982,0.4165825843811035,0.43627214431762695,0.0621006153523922,0.05870445445179939
cleveland,switzerland,mirrams_equation9,mirrams,0,5062,45.0,7.920471668243408,0.7572081660613001,0.41456711292266846,0.4385228753089905,0.0618707537651062,0.10323886573314667
cleveland,switzerland,mirrams_equation9,mirrams,0,5062,50.0,7.751696586608887,0.7645458381168797,0.4201672077178955,0.43980544805526733,0.04896318167448044,0.14979757368564606
cleveland,switzerland,mirrams_equation9,mirrams,0,5063,5.0,10.823198318481445,0.7968430765727789,0.6640106439590454,0.6772791743278503,-0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5063,10.0,9.655126571655273,0.784246507540592,0.593096911907196,0.6041353344917297,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5063,15.0,8.505876541137695,0.7808812869054793,0.5314807295799255,0.5316264033317566,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5063,20.0,7.947361469268799,0.8011017101980114,0.4799969494342804,0.4978242814540863,-0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5063,25.0,7.657980918884277,0.8469645904048531,0.4630337059497833,0.4796631336212158,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5063,30.0,9.846274375915527,0.8861635669512549,0.4345293641090393,0.4622545838356018,0.16519507765769958,0.0020242915488779545
cleveland,switzerland,mirrams_equation9,mirrams,0,5063,35.0,7.249873638153076,0.8800091846055952,0.4356960952281952,0.45427849888801575,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5063,40.0,7.209700584411621,0.8527920334751892,0.43949437141418457,0.45134708285331726,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5063,45.0,8.226104736328125,0.8529151678509084,0.41588857769966125,0.4260890483856201,0.09459200501441956,0.008097166195511818
cleveland,switzerland,mirrams_equation9,mirrams,0,5063,50.0,7.816239356994629,0.8670276924846959,0.41324594616889954,0.42188459634780884,0.0716482624411583,0.03846153989434242
cleveland,switzerland,mirrams_equation9,mirrams,0,5063,55.0,7.769936561584473,0.8569795898622212,0.40881243348121643,0.4202924370765686,0.07044917345046997,0.10526315867900848
cleveland,switzerland,mirrams_equation9,mirrams,0,5064,5.0,10.580870628356934,0.6758936880546553,0.6579198837280273,0.6615300178527832,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5064,10.0,9.2156400680542,0.6444191090201851,0.5699282288551331,0.5763807892799377,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5064,15.0,8.176634788513184,0.6363212859992383,0.5123088955879211,0.5109550356864929,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5064,20.0,7.537754058837891,0.6385658318549601,0.4646008014678955,0.4715435206890106,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,0,5064,25.0,8.463059425354004,0.6528694486979916,0.44034940004348755,0.45608553290367126,0.07876178622245789,0.012145749293267727
cleveland,switzerland,mirrams_equation9,mirrams,0,5064,30.0,8.137709617614746,0.6825287474509989,0.4323694109916687,0.4447653293609619,0.06892399489879608,0.06477732956409454
cleveland,switzerland,mirrams_equation9,mirrams,0,5064,35.0,8.04995346069336,0.7058459033196514,0.42707207798957825,0.4539377689361572,0.05425428971648216,0.15182186663150787
cleveland,switzerland,mirrams_equation9,mirrams,0,5064,40.0,7.941112995147705,0.7222267541018854,0.4216328263282776,0.4430828392505646,0.058215830475091934,0.21862348914146423
cleveland,switzerland,mirrams_equation9,mirrams,0,5064,45.0,7.482311725616455,0.7431290111206114,0.4325178265571594,0.42523106932640076,0.044755179435014725,0.2591093182563782
cleveland,switzerland,mirrams_equation9,mirrams,0,5064,50.0,7.714634895324707,0.7358439700192334,0.417374849319458,0.4392749071121216,0.04720909148454666,0.29149797558784485
cleveland,switzerland,mirrams_equation9,mirrams,0,5064,55.0,7.543275833129883,0.7244820258334395,0.4112882912158966,0.4254414141178131,0.05002441629767418,0.311740905046463
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5062,5.0,10.219669342041016,0.6892336760851663,0.6182408332824707,0.6400952935218811,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5062,10.0,8.641965866088867,0.7051911908080579,0.5264412760734558,0.5410349369049072,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5062,15.0,7.848567962646484,0.7487038782511688,0.47471630573272705,0.49159011244773865,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5062,20.0,6.8389387130737305,0.7969127367697608,0.4333707094192505,0.4270378649234772,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5062,25.0,6.242567539215088,0.8488229858333847,0.3959202766418457,0.38977646827697754,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5062,30.0,7.037335395812988,0.9166177485030874,0.3549771010875702,0.37207767367362976,0.07341285794973373,0.011990407481789589
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5062,35.0,7.226644992828369,0.978597280385322,0.355760782957077,0.3843989968299866,0.07365994900465012,0.08872901648283005
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5062,40.0,6.86485481262207,1.043218245556599,0.33538222312927246,0.3739813268184662,0.06131686270236969,0.20383693277835846
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5062,45.0,6.5324177742004395,1.0743060170669307,0.3317587673664093,0.36179715394973755,0.05158010870218277,0.2949640452861786
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5063,5.0,10.305371284484863,0.6627710049437643,0.6284022927284241,0.6451312303543091,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5063,10.0,8.980070114135742,0.6544370360297567,0.556466817855835,0.5615735650062561,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5063,15.0,8.088982582092285,0.693818222122158,0.48512861132621765,0.5069236159324646,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5063,20.0,7.315074920654297,0.7482690277211063,0.43542978167533875,0.45864301919937134,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5063,25.0,6.74554967880249,0.8030828512972161,0.38332420587539673,0.4241483807563782,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5063,30.0,7.351374626159668,0.882776422736864,0.36961597204208374,0.4017629623413086,0.06368760764598846,0.0023980815894901752
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5063,35.0,7.471857070922852,0.9671977515086114,0.36227238178253174,0.39824599027633667,0.07572633773088455,0.057553958147764206
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5063,40.0,7.449676990509033,1.0359085512220296,0.3587692975997925,0.40003541111946106,0.07269175350666046,0.1774580329656601
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5063,45.0,6.797946453094482,1.0759812531185438,0.3370654284954071,0.37152862548828125,0.05919679254293442,0.2781774699687958
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5063,50.0,6.677249908447266,1.1180282009363927,0.3564976453781128,0.36365556716918945,0.05772789195179939,0.35731416940689087
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5064,5.0,9.618768692016602,0.719664955952348,0.6040294170379639,0.6009826064109802,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5064,10.0,8.882144927978516,0.7512521308105741,0.5333830714225769,0.5565841197967529,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5064,15.0,7.686718463897705,0.7511325107491407,0.46396222710609436,0.48151710629463196,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5064,20.0,6.94960880279541,0.7936020854440065,0.41144421696662903,0.43587765097618103,-0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5064,25.0,6.065258026123047,0.8819082626249106,0.3709390163421631,0.379621297121048,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5064,30.0,6.955460548400879,0.9171006712936418,0.3520808815956116,0.3755602240562439,0.06466507911682129,0.0047961631789803505
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5064,35.0,6.715602874755859,0.939714840212293,0.339335560798645,0.356118768453598,0.06896574050188065,0.047961629927158356
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5064,40.0,6.909075736999512,1.0017909985752054,0.3447026312351227,0.3767163157463074,0.06090853735804558,0.20863309502601624
cleveland,va_long_beach,mirrams_equation9,mirrams,0,5064,45.0,6.381295204162598,1.0227430461843414,0.34553855657577515,0.3478694558143616,0.054514311254024506,0.3477218449115753
hungary,cleveland,mirrams_equation9,mirrams,0,5062,5.0,10.741706848144531,0.666366037934399,0.6399319767951965,0.6734516620635986,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,10.0,8.520329475402832,0.774386551986616,0.518146812915802,0.533478856086731,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,15.0,7.477437973022461,0.9493919071263943,0.464863657951355,0.46750494837760925,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,20.0,7.371193885803223,1.0587314702741997,0.45949891209602356,0.46077966690063477,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,25.0,7.162412643432617,1.0307347832450735,0.4574986398220062,0.44699427485466003,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,30.0,7.315139293670654,0.9314760158679711,0.4404962956905365,0.458309531211853,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,35.0,6.896519660949707,0.8433801003217676,0.42384520173072815,0.43151164054870605,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,40.0,6.894336700439453,0.8226976264780741,0.418318510055542,0.43173453211784363,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,45.0,6.902188301086426,0.8451702180602965,0.41312503814697266,0.43260422348976135,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5063,5.0,9.59832763671875,0.75469312417559,0.591315746307373,0.6004674434661865,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5063,10.0,8.144245147705078,0.8349805965153119,0.4964410066604614,0.5098536014556885,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5063,15.0,7.660712242126465,0.9268343768941957,0.4703471064567566,0.47935768961906433,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5063,20.0,7.267444133758545,0.9680036566668082,0.4513684809207916,0.4544050395488739,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5063,25.0,7.295674800872803,0.9259436030544225,0.44357576966285706,0.45680660009384155,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5063,30.0,7.167854309082031,0.8472564018473494,0.4243774712085724,0.4495651125907898,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5063,35.0,6.861364841461182,0.7867817786543361,0.40946266055107117,0.430126816034317,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5063,40.0,6.879286289215088,0.7776534187011475,0.40297800302505493,0.43175390362739563,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5063,45.0,6.518050193786621,0.7971007060373021,0.40290865302085876,0.407676100730896,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5064,5.0,8.062848091125488,0.9070904617896369,0.49403324723243713,0.5045876502990723,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5064,10.0,7.667818546295166,1.0561821602478336,0.4695548713207245,0.47988423705101013,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5064,15.0,7.338113784790039,1.0631235178655425,0.4498840272426605,0.45921531319618225,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5064,20.0,7.017805576324463,0.9648988892878216,0.43478280305862427,0.4388681650161743,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5064,25.0,6.882271766662598,0.8530599177552076,0.4182763695716858,0.43093302845954895,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5064,30.0,8.775812149047852,0.8277049793700678,0.409791499376297,0.4291854202747345,0.12854932248592377,0.0030959751456975937
hungary,cleveland,mirrams_equation9,mirrams,0,5064,35.0,8.185190200805664,0.8636845324086514,0.39836785197257996,0.4052906334400177,0.1138308197259903,0.015479875728487968
hungary,cleveland,mirrams_equation9,mirrams,0,5064,40.0,8.24990463256836,0.9477310204932103,0.4158549904823303,0.4342798590660095,0.08799013495445251,0.17956656217575073
hungary,cleveland,mirrams_equation9,mirrams,0,5064,45.0,7.840052604675293,1.0050270525710907,0.4253825843334198,0.42048656940460205,0.07382475584745407,0.38699689507484436
hungary,cleveland,mirrams_equation9,mirrams,0,5064,50.0,7.82684850692749,0.973170692549018,0.41467079520225525,0.43330633640289307,0.06083882972598076,0.495356023311615
hungary,cleveland,mirrams_equation9,mirrams,0,5064,55.0,7.633680820465088,0.8970283661142648,0.40435299277305603,0.4221457839012146,0.05980939790606499,0.495356023311615
hungary,cleveland,mirrams_equation9,mirrams,0,5064,60.0,7.644967079162598,0.8744214548945872,0.3936694860458374,0.4359714686870575,0.047448355704545975,0.5077399015426636
hungary,cleveland,mirrams_equation9,mirrams,0,5064,65.0,7.383118629455566,0.8851672560352253,0.41458672285079956,0.41103124618530273,0.053537555038928986,0.5356037020683289
hungary,cleveland,mirrams_equation9,mirrams,0,5064,70.0,7.43795108795166,0.8893066183164655,0.3943072259426117,0.4191579818725586,0.050418268889188766,0.5634675025939941
hungary,switzerland,mirrams_equation9,mirrams,0,5062,5.0,10.246865272521973,0.7443213358493865,0.6364709138870239,0.640692949295044,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,0,5062,10.0,9.40852165222168,0.7297213550532908,0.5726487040519714,0.5890581607818604,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,0,5062,15.0,8.838775634765625,0.7387543615226895,0.5170494318008423,0.5547817349433899,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,0,5062,20.0,8.390439987182617,0.759294818962956,0.48698189854621887,0.5268971920013428,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,0,5062,25.0,7.706982612609863,0.7999526400546348,0.45300036668777466,0.4835987985134125,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,0,5062,30.0,8.830081939697266,0.8580413612496745,0.44831520318984985,0.46948617696762085,0.0892983004450798,0.003976142965257168
hungary,switzerland,mirrams_equation9,mirrams,0,5062,35.0,8.921550750732422,0.9450028182846746,0.44307032227516174,0.4863050580024719,0.07892697304487228,0.03976143151521683
hungary,switzerland,mirrams_equation9,mirrams,0,5062,40.0,8.519498825073242,1.009314225108987,0.44254550337791443,0.46509313583374023,0.07337042689323425,0.1530815064907074
hungary,switzerland,mirrams_equation9,mirrams,0,5062,45.0,9.05756950378418,1.0298927290275728,0.440087229013443,0.5078248977661133,0.06667392700910568,0.20278328657150269
hungary,switzerland,mirrams_equation9,mirrams,0,5062,50.0,8.469240188598633,1.0585323177820452,0.43767714500427246,0.4595177471637726,0.07591978460550308,0.2584492862224579
hungary,switzerland,mirrams_equation9,mirrams,0,5063,5.0,10.913108825683594,0.8001380471914454,0.6693739891052246,0.6829156875610352,0.0,0.0
