stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5062,2380177702,5.0,0.6329662799835205,0.6117952466011047,0.612162709236145,0.20987288653850555
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5062,2380177702,10.0,0.5392038226127625,0.5214731693267822,0.5230819582939148,0.1692620813846588
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5062,2380177702,15.0,0.4821588695049286,0.466052383184433,0.46838027238845825,0.14942556619644165
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5063,2250423223,5.0,0.6656351685523987,0.6428613066673279,0.6433625221252441,0.2252323031425476
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5063,2250423223,10.0,0.585968017578125,0.5661328434944153,0.568009078502655,0.18897032737731934
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5063,2250423223,15.0,0.5180942416191101,0.4998771846294403,0.5040311813354492,0.1614001840353012
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5064,1138988048,5.0,0.659709095954895,0.637193500995636,0.6377243399620056,0.22250203788280487
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5064,1138988048,10.0,0.572011411190033,0.5525570511817932,0.5549174547195435,0.18274126946926117
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5064,1138988048,15.0,0.5023071765899658,0.48466256260871887,0.4887877404689789,0.15581998229026794
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5065,4002324999,5.0,0.6432983875274658,0.6216540932655334,0.6220166087150574,0.2146303802728653
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5065,4002324999,10.0,0.5525529980659485,0.5336750745773315,0.5364906191825867,0.1747019737958908
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5065,4002324999,15.0,0.48438364267349243,0.4677387475967407,0.47096481919288635,0.15031880140304565
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5066,1224544743,5.0,0.6338430047035217,0.6123993992805481,0.613248348236084,0.21019169688224792
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5066,1224544743,10.0,0.5399098992347717,0.5205103754997253,0.5254663825035095,0.16921541094779968
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5066,1224544743,15.0,0.4844766855239868,0.4661632180213928,0.472780704498291,0.1500473916530609
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5067,2114609201,5.0,0.6523053646087646,0.6301268339157104,0.6306681632995605,0.21907863020896912
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5067,2114609201,10.0,0.5731570720672607,0.5538554787635803,0.5558047294616699,0.1832697093486786
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5067,2114609201,15.0,0.5209475755691528,0.5029428601264954,0.5063371062278748,0.1630760133266449
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5068,1287649486,5.0,0.6614133715629578,0.6389034390449524,0.6393084526062012,0.22307436168193817
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5068,1287649486,10.0,0.5808551907539368,0.5611858367919922,0.5632413029670715,0.1864166259765625
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5068,1287649486,15.0,0.5155507326126099,0.4973636269569397,0.5016768574714661,0.16030466556549072
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5069,2546105686,5.0,0.6511474251747131,0.6288981437683105,0.6297473311424255,0.21824665367603302
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5069,2546105686,10.0,0.5657514333724976,0.5456163883209229,0.5498682260513306,0.18009109795093536
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5069,2546105686,15.0,0.49163684248924255,0.47460147738456726,0.47823914885520935,0.1521652340888977
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5070,2607696183,5.0,0.6287599205970764,0.6075005531311035,0.6084475517272949,0.20785847306251526
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5070,2607696183,10.0,0.5334769487380981,0.5153712034225464,0.5181422233581543,0.16720224916934967
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5070,2607696183,15.0,0.4851808547973633,0.4676862061023712,0.47260046005249023,0.15037524700164795
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5071,3716800959,5.0,0.6400690078735352,0.6183657050132751,0.6191604733467102,0.2130591869354248
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5071,3716800959,10.0,0.5490058660507202,0.5307016968727112,0.5327063798904419,0.17301809787750244
outer_final,va_long_beach,,v5_deepsets_equal_budget,v5,5071,3716800959,15.0,0.49877795577049255,0.4794718325138092,0.48717623949050903,0.154539093375206
