stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5062,962421940,5.0,0.6101545095443726,0.5868057608604431,0.5935700535774231,0.19966591894626617
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5062,962421940,10.0,0.5399459004402161,0.5144743323326111,0.5314447283744812,0.1698637306690216
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5063,3311338981,5.0,0.608415961265564,0.5853782296180725,0.5917615294456482,0.19846075773239136
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5063,3311338981,10.0,0.556370198726654,0.528078556060791,0.5496178865432739,0.17521987855434418
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5064,4123217433,5.0,0.5766509175300598,0.5537365078926086,0.5623552203178406,0.18605060875415802
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5064,4123217433,10.0,0.5369068384170532,0.5099844932556152,0.5301522612571716,0.16838432848453522
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5065,1666663933,5.0,0.574147641658783,0.5509734749794006,0.5605365037918091,0.1839265078306198
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5065,1666663933,10.0,0.5423662066459656,0.5145232081413269,0.5360932350158691,0.17057965695858002
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5066,17738215,5.0,0.5788626074790955,0.5542598366737366,0.5662010312080383,0.1863216608762741
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5066,17738215,10.0,0.533586323261261,0.5061174631118774,0.5276799201965332,0.16687628626823425
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5067,2743287475,5.0,0.5839285254478455,0.5584093928337097,0.571978747844696,0.1873447299003601
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5067,2743287475,10.0,0.5344561338424683,0.5062708258628845,0.5292232632637024,0.16709108650684357
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5068,674338164,5.0,0.6222030520439148,0.5988186001777649,0.6046080589294434,0.20489750802516937
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5068,674338164,10.0,0.5515400767326355,0.5262011885643005,0.5418843626976013,0.17497307062149048
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5069,609638217,5.0,0.5874854326248169,0.5631436109542847,0.5737780928611755,0.1902460902929306
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5069,609638217,10.0,0.5553835034370422,0.52620530128479,0.5493203401565552,0.17620709538459778
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5070,2686420056,5.0,0.5913323163986206,0.5680742859840393,0.5762984156608582,0.19145958125591278
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5070,2686420056,10.0,0.5357059836387634,0.5088642835617065,0.52900630235672,0.16770678758621216
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5071,2512304478,5.0,0.5745033025741577,0.5519757270812988,0.5600075721740723,0.18511630594730377
outer_final,switzerland,,v5_site_mask_dro_brier,v5,5071,2512304478,10.0,0.5315064787864685,0.5034552216529846,0.5264409184455872,0.16558434069156647
