policy,mask_replicate,diagnostic_mode,calibration_intercept,calibration_slope,estimated_target_prevalence_mlls,estimated_target_prevalence_soft_bbse,diagnostic_best_prior,diagnostic_best_statistic,diagnostic_p_value,diagnostic_accepted_interval_low,diagnostic_accepted_interval_high,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,adaptation_allowed,outer_target,experiment,variant,epochs,config_sha256
mar_age_sex_30,2,composite_multiview_v3,-0.16347143781069814,0.6923042302509411,0.28193650853116886,0.42343595770023656,0.45,0.20534342665380853,0.005,,,True,True,0.23432343234323433,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,3,composite_multiview_v3,-0.1459782320264588,0.7214600274734329,0.29449085135356534,0.4101437596883646,0.45,0.2033395683028277,0.005,,,True,True,0.1551155115511551,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,4,composite_multiview_v3,-0.10036213287002749,0.7305439281897288,0.3481510322269929,0.4470205750975688,0.45,0.16263592978536215,0.005,,,True,True,0.19141914191419143,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,5,composite_multiview_v3,-0.13062098655995075,0.6581628587453945,0.2705012706023967,0.4194625999464202,0.5,0.19467570910952528,0.005,,,True,True,0.15841584158415842,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,6,composite_multiview_v3,-0.11373766844604945,0.7481635652092012,0.33557644224220484,0.4183713347256616,0.45,0.15539876035269581,0.005,,,True,True,0.2145214521452145,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,7,composite_multiview_v3,-0.12830241097228554,0.7249298613139799,0.2982188997470115,0.4253124982951312,0.45,0.23340081394558104,0.005,,,True,True,0.14521452145214522,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,8,composite_multiview_v3,-0.136840813477525,0.7626356350032625,0.32177814500227997,0.42966777461088757,0.45,0.17751427077167437,0.005,,,True,True,0.18811881188118812,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,9,composite_multiview_v3,-0.148686046040713,0.7765104865543564,0.2979165682556218,0.4106360148993962,0.45,0.18531593480150343,0.005,,,True,True,0.1782178217821782,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,0,composite_multiview_v3,-0.18024374516653316,0.6351337882041891,0.27114525833655256,0.4356043089393234,0.5,0.2689833284478963,0.005,,,True,True,0.13861386138613863,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,1,composite_multiview_v3,-0.14815454530102273,0.7141990048904925,0.32575537091591306,0.4409951509343175,0.5,0.2823057647581363,0.005,,,True,True,0.35313531353135313,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,2,composite_multiview_v3,-0.12230101773113508,0.6161406005194527,0.33015776982652933,0.47031677289495316,0.6,0.29377667414770625,0.005,,,True,True,0.35973597359735976,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,3,composite_multiview_v3,-0.13207134898812953,0.672776220272807,0.33415655759039464,0.46055897816562397,0.5,0.2873395687723452,0.005,,,True,True,0.10891089108910891,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,4,composite_multiview_v3,-0.15195600767026268,0.6719629190305725,0.299807206392314,0.44591982253409757,0.5,0.30527618676293955,0.005,,,True,True,0.07590759075907591,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,5,composite_multiview_v3,-0.12446304553400578,0.7891404501497394,0.34531047815230503,0.428878174530586,0.5,0.2934646644096725,0.005,,,True,True,0.3102310231023102,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,6,composite_multiview_v3,-0.12715453238200147,0.6704812793318201,0.3323463160091805,0.4484829773019782,0.5,0.26019058236190423,0.005,,,True,True,0.37623762376237624,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
