stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,switzerland,,v2_attention_equal_budget,v2,5062,3633185527,5.0,0.5154632329940796,0.5154632329940796,0.6306350827217102,0.1694125235080719
outer_final,switzerland,,v2_attention_equal_budget,v2,5062,3633185527,10.0,0.4666210412979126,0.4666210412979126,0.6095465421676636,0.1505315750837326
outer_final,switzerland,,v2_attention_equal_budget,v2,5063,3008298165,5.0,0.5238301157951355,0.5238301157951355,0.5863085985183716,0.17219674587249756
outer_final,switzerland,,v2_attention_equal_budget,v2,5063,3008298165,10.0,0.4848371148109436,0.4848371148109436,0.6234835982322693,0.15775048732757568
outer_final,switzerland,,v2_attention_equal_budget,v2,5064,2576678070,5.0,0.5327357053756714,0.5327357053756714,0.6413080096244812,0.17819729447364807
outer_final,switzerland,,v2_attention_equal_budget,v2,5064,2576678070,10.0,0.4770272374153137,0.4770272374153137,0.6154513359069824,0.15512926876544952
outer_final,switzerland,,v2_attention_equal_budget,v2,5065,1831652239,5.0,0.5500525236129761,0.5500525236129761,0.6088454723358154,0.18337731063365936
outer_final,switzerland,,v2_attention_equal_budget,v2,5065,1831652239,10.0,0.4904146194458008,0.4904146194458008,0.6421096324920654,0.16001784801483154
outer_final,switzerland,,v2_attention_equal_budget,v2,5066,3858921460,5.0,0.5466036200523376,0.5466036200523376,0.6481009125709534,0.18300268054008484
outer_final,switzerland,,v2_attention_equal_budget,v2,5066,3858921460,10.0,0.4868360459804535,0.4868360459804535,0.623894214630127,0.15907663106918335
outer_final,switzerland,,v2_attention_equal_budget,v2,5067,4146888273,5.0,0.5940806269645691,0.5940806269645691,0.6509307026863098,0.20239174365997314
outer_final,switzerland,,v2_attention_equal_budget,v2,5067,4146888273,10.0,0.494629830121994,0.494629830121994,0.6621037721633911,0.16229185461997986
outer_final,switzerland,,v2_attention_equal_budget,v2,5068,3407843061,5.0,0.5289242267608643,0.5289242267608643,0.5995612144470215,0.17436382174491882
outer_final,switzerland,,v2_attention_equal_budget,v2,5068,3407843061,10.0,0.4902306795120239,0.4902306795120239,0.6554085612297058,0.16045133769512177
outer_final,switzerland,,v2_attention_equal_budget,v2,5069,708320352,5.0,0.5452547073364258,0.5452547073364258,0.642993688583374,0.18122050166130066
outer_final,switzerland,,v2_attention_equal_budget,v2,5069,708320352,10.0,0.4696819484233856,0.4696819484233856,0.6095115542411804,0.15115970373153687
outer_final,switzerland,,v2_attention_equal_budget,v2,5070,1631819362,5.0,0.5475008487701416,0.5475008487701416,0.6373937129974365,0.18284645676612854
outer_final,switzerland,,v2_attention_equal_budget,v2,5070,1631819362,10.0,0.47048601508140564,0.47048601508140564,0.5736914277076721,0.1527368575334549
outer_final,switzerland,,v2_attention_equal_budget,v2,5071,3977972833,5.0,0.5450767278671265,0.5450767278671265,0.6336501240730286,0.18119126558303833
outer_final,switzerland,,v2_attention_equal_budget,v2,5071,3977972833,10.0,0.47686123847961426,0.47686123847961426,0.6238741278648376,0.1550639271736145
