policy,mask_replicate,diagnostic_mode,calibration_intercept,calibration_slope,estimated_target_prevalence_mlls,estimated_target_prevalence_soft_bbse,diagnostic_best_prior,diagnostic_best_statistic,diagnostic_p_value,diagnostic_accepted_interval_low,diagnostic_accepted_interval_high,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,adaptation_allowed,outer_target,experiment,variant,epochs,config_sha256
mar_age_sex_30,5,composite_multiview_v3,-0.18008352065976185,1.19846653130494,0.9899994957330541,0.969963927276762,0.95,0.04543502941378602,0.005,,,True,True,0.595,0.07692307692307693,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,6,composite_multiview_v3,-0.22104833563723872,1.2666039747877238,0.9899994957330541,0.9656626576526088,0.95,0.03916719844993054,0.005,,,True,True,0.64,0.07692307692307693,0.07692307692307693,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,7,composite_multiview_v3,-0.27247287856911706,1.2748505254963318,0.9899994957330541,0.8860126302776989,0.95,0.0497517106789059,0.005,,,True,True,0.535,0.15384615384615385,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,8,composite_multiview_v3,-0.21330064208857885,1.1787149957930063,0.9899994957330541,0.9270604699454981,0.95,0.056255405677887824,0.005,,,True,True,0.545,0.07692307692307693,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mar_age_sex_30,9,composite_multiview_v3,-0.2011473314116108,1.231508877191538,0.9899994957330541,0.9592541652998088,0.95,0.03536451248748848,0.005,,,True,True,0.61,0.07692307692307693,0.07692307692307693,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,0,composite_multiview_v3,-0.11202504564235623,1.203949932635795,0.9899994957330541,0.99,0.95,0.04500947970729552,0.005,,,True,True,0.58,0.15384615384615385,0.23076923076923078,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,1,composite_multiview_v3,-0.19166702092437946,1.1109772392528068,0.9899994957330541,0.9538493051358996,0.95,0.03408904888479153,0.005,,,True,True,0.515,0.23076923076923078,0.3076923076923077,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,2,composite_multiview_v3,-0.15348884887235484,1.1346267405314716,0.9899994957330541,0.99,0.95,0.03431332090863238,0.005,,,True,True,0.59,0.15384615384615385,0.23076923076923078,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,3,composite_multiview_v3,-0.17329903126789534,1.2469495948587184,0.9899994957330541,0.9751209727692532,0.95,0.04014389154831188,0.005,,,True,True,0.55,0.23076923076923078,0.3076923076923077,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,4,composite_multiview_v3,-0.17820376897975004,1.2079826683333639,0.9899994957330541,0.99,0.95,0.038416771227823096,0.005,,,True,True,0.605,0.15384615384615385,0.23076923076923078,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,5,composite_multiview_v3,-0.14255086386876345,1.174248756074185,0.9899994957330541,0.99,0.95,0.035561817242562035,0.005,,,True,True,0.57,0.23076923076923078,0.23076923076923078,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,6,composite_multiview_v3,-0.10159173726172127,1.2802180154774718,0.9899994957330541,0.99,0.95,0.040903225447620026,0.005,,,True,True,0.605,0.15384615384615385,0.23076923076923078,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,7,composite_multiview_v3,-0.1940149785970123,1.1813506533973812,0.9899994957330541,0.9605069200777192,0.95,0.042496640308805636,0.005,,,True,True,0.6,0.15384615384615385,0.3076923076923077,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,8,composite_multiview_v3,-0.1646050895234037,1.1800157136399307,0.9899994957330541,0.99,0.95,0.03459515076501328,0.005,,,True,True,0.59,0.23076923076923078,0.23076923076923078,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,9,composite_multiview_v3,-0.11985918774811685,1.2013422718087605,0.9899994957330541,0.99,0.95,0.04000726777604177,0.005,,,True,True,0.59,0.15384615384615385,0.3076923076923077,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,0,composite_multiview_v3,-0.06386614619994475,1.2435407908142093,0.9899994957330541,0.9877841394724101,0.95,0.021680654940354066,0.005,,,True,True,0.445,0.15384615384615385,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,1,composite_multiview_v3,-0.1627935432224429,1.1087791602042094,0.9899994957330541,0.9471674140734254,0.95,0.019315072316781152,0.005,,,True,True,0.47,0.15384615384615385,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,2,composite_multiview_v3,-0.1743441519582044,1.247980802614936,0.9899994957330541,0.99,0.95,0.01981890117267876,0.005,,,True,True,0.475,0.15384615384615385,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,3,composite_multiview_v3,-0.16677642634478296,1.039540942123561,0.9899994957330541,0.985398940499051,0.95,0.025159151123945706,0.005,,,True,True,0.515,0.15384615384615385,0.23076923076923078,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,4,composite_multiview_v3,-0.15606762680724165,1.1125026905857232,0.9899994957330541,0.99,0.95,0.027914785861899456,0.005,,,True,True,0.45,0.15384615384615385,0.23076923076923078,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,5,composite_multiview_v3,-0.10547842019289906,1.1078464544128621,0.9899994957330541,0.9863911747617369,0.95,0.0209723516370069,0.005,,,True,True,0.46,0.15384615384615385,0.23076923076923078,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,6,composite_multiview_v3,-0.1854977893671024,1.106091510276369,0.9899994957330541,0.9428672761218062,0.95,0.017192188102488137,0.005,,,True,True,0.45,0.15384615384615385,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,7,composite_multiview_v3,-0.15828763046325703,1.071160580036836,0.9899994957330541,0.975723432984578,0.95,0.016707371280972792,0.005,,,True,True,0.485,0.15384615384615385,0.23076923076923078,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,8,composite_multiview_v3,-0.164194986557985,1.3103169912297168,0.9899994957330541,0.9767894555562661,0.95,0.019726297213418592,0.005,,,True,True,0.48,0.15384615384615385,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,9,composite_multiview_v3,-0.14877202099315798,1.163170406452715,0.9899994957330541,0.974603734282795,0.95,0.021523442637582546,0.005,,,True,True,0.405,0.15384615384615385,0.23076923076923078,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,0,composite_multiview_v3,-0.09568964467715534,1.0110270018299745,0.9899994957330541,0.9153677511611028,0.95,0.01845471852154315,0.005,,,True,True,0.585,0.07692307692307693,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,1,composite_multiview_v3,-0.15490829913028958,1.2184648088814718,0.9899994957330541,0.9079522997757244,0.95,0.016956144785238717,0.005,,,True,True,0.645,0.07692307692307693,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,2,composite_multiview_v3,-0.08225084074868091,1.3369342320609354,0.9899994957330541,0.8829883576429532,0.9,0.01436068850887773,0.005,,,True,True,0.65,0.07692307692307693,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,3,composite_multiview_v3,-0.13645223702714226,1.5488651159806321,0.9668083882066156,0.8598361184351239,0.85,0.015906542936947245,0.005,,,True,True,0.61,0.07692307692307693,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,4,composite_multiview_v3,-0.21496650668177175,0.9602653942923163,0.950121124419631,0.8504871260129357,0.85,0.019040421791573524,0.005,,,True,True,0.535,0.07692307692307693,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,5,composite_multiview_v3,-0.16671534754220077,1.393902065291919,0.9899994957330541,0.9225674708968953,0.95,0.010031433281438002,0.005,,,True,True,0.6,0.07692307692307693,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,6,composite_multiview_v3,-0.10376044547206004,1.158673156691369,0.9899994957330541,0.9170616519184231,0.95,0.016166437805559576,0.005,,,True,True,0.585,0.07692307692307693,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,7,composite_multiview_v3,-0.1508750367122633,1.3092696906981351,0.9899994957330541,0.8928829832760081,0.9,0.015431665408063207,0.005,,,True,True,0.57,0.07692307692307693,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,8,composite_multiview_v3,-0.14611504637779021,0.9432703900714002,0.9899994957330541,0.9363698778179064,0.95,0.021584654990096548,0.005,,,True,True,0.56,0.15384615384615385,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,9,composite_multiview_v3,-0.2508922164438674,1.285564414905683,0.9251538737202497,0.834377735750174,0.85,0.013388665204485652,0.005,,,True,True,0.62,0.07692307692307693,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
natural,0,composite_multiview_v3,-0.14548055259025483,1.1688619746389732,0.9899994957330541,0.99,0.95,0.08678623439449794,0.005,,,True,True,0.705,0.15384615384615385,0.15384615384615385,False,va_long_beach,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
