method,track,outer_target,policy,mask_replicate,mean_observed_fraction,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
psmask:v5_site_mask_dro,dg_zero_shot,cleveland,mcar_50,8,0.5052043665905053,303.0,0.45874587458745875,0.7593876118617302,0.7525417571607009,0.5791477674702673,0.5814244743696324,0.19813484768582718,0.1989343605239577,0.6897689768976898,0.6870942270573785,0.6594202898550725,0.6642335766423357,0.6546762589928058,0.5827338129496403,-0.11255255144177749,1.0175100614942199,0.19692224765595928
psmask:v5_site_mask_dro,dg_zero_shot,cleveland,mcar_50,9,0.4973343488194973,303.0,0.45874587458745875,0.7347341638884014,0.6813076481547948,0.6049448470072796,0.6099946153011808,0.2078013238390983,0.2099028971293383,0.7062706270627063,0.7017897876820495,0.6691449814126395,0.6923076923076923,0.6474820143884892,0.5683453237410072,-0.04255237812566366,0.8115719749434755,0.22442008338715322
psmask:v5_site_mask_dro,dg_zero_shot,cleveland,natural,0,0.9984767707539983,303.0,0.45874587458745875,0.8292244253377786,0.813586783763454,0.513499359053291,0.5161921449883693,0.16801773759810465,0.16883944476886376,0.7524752475247525,0.7510528162835586,0.7311827956989247,0.7285714285714285,0.7338129496402878,0.7266187050359713,-0.090733465152704,1.1242729283402821,0.14749853296306317
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,drop_advanced,0,0.8461538461538459,303.0,0.45874587458745875,0.8474293735743114,0.8412457434466722,0.48667602534458515,0.49419082881409254,0.15639557104891794,0.15909270177368684,0.7755775577557755,0.7712975960694859,0.746268656716418,0.7751937984496124,0.7194244604316546,0.7338129496402878,0.09397625411858028,1.115407708056445,0.13129041940314062
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,drop_exercise,0,0.6907844630616908,303.0,0.45874587458745875,0.7749605193893665,0.7254698080688011,0.5709815327809332,0.5792320759507044,0.19227876178323053,0.19552427611826423,0.7425742574257426,0.7380680821196701,0.7089552238805971,0.7364341085271318,0.6834532374100719,0.6258992805755396,0.11334344715005547,1.118461909254095,0.19652441328504927
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,drop_routine,0,0.6907844630616908,303.0,0.45874587458745875,0.8593174241094929,0.8492330273325097,0.4772386053995865,0.47890066320314156,0.15321127590413905,0.15354124065454755,0.759075907590759,0.7593437445165818,0.743859649122807,0.726027397260274,0.762589928057554,0.7410071942446043,-0.1453405479270705,1.2025108615330413,0.121390165600574
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,empirical_source,0,0.7489210459507488,303.0,0.45874587458745875,0.8343569047201262,0.8227382602486211,0.5065665619180326,0.518274853467057,0.16364483831520074,0.16810742074267337,0.7854785478547854,0.7771538866467802,0.7430830039525692,0.8245614035087719,0.6762589928057554,0.7194244604316546,0.2440472974693227,1.0987213645850191,0.14578482736044052
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,empirical_source,1,0.7527291190657528,303.0,0.45874587458745875,0.8344007720652745,0.8178257985880318,0.5053542953989125,0.5159307352125695,0.162330952586722,0.16615177530128128,0.7920792079207921,0.7881865239515704,0.7657992565055762,0.7923076923076923,0.7410071942446043,0.7482014388489209,0.19356202215387244,1.0624945523510558,0.15170500061663036
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,empirical_source,2,0.7605991368367606,303.0,0.45874587458745875,0.8338743639234953,0.8213524638979098,0.503289520405591,0.5130294973490624,0.1629145957635305,0.16651817675266956,0.7788778877887789,0.7732496929285839,0.7452471482889734,0.7903225806451613,0.7050359712230215,0.7122302158273381,0.1694400961957893,1.0703738252755493,0.1450336162546137
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,empirical_source,3,0.7720233561817721,303.0,0.45874587458745875,0.8265485172837339,0.8032323401497601,0.5141956472410933,0.5243381510843065,0.1679049685313861,0.17177913520927557,0.7623762376237624,0.7552640814177926,0.7209302325581395,0.7815126050420168,0.6690647482014388,0.7122302158273381,0.17884276725258635,1.0674451981387516,0.1493182555356157
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,empirical_source,4,0.7644072099517643,303.0,0.45874587458745875,0.8413756799438497,0.8348093519948981,0.49823320629566925,0.5088389942931992,0.1610522047024855,0.16498149610508694,0.7656765676567657,0.7583128619055974,0.7237354085603113,0.788135593220339,0.6690647482014388,0.7338129496402878,0.2260137534427201,1.1365899125167531,0.13771777634619647
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,empirical_source,5,0.7608530083777608,303.0,0.45874587458745875,0.8132128443586594,0.8006775108375433,0.5343082997486523,0.5457333840984998,0.17546379463110182,0.17966576223457698,0.735973597359736,0.7292288120722934,0.6923076923076923,0.743801652892562,0.6474820143884892,0.6474820143884892,0.18695282648608455,0.9905928573309468,0.16375130123375276
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,empirical_source,6,0.761868494541762,303.0,0.45874587458745875,0.8389191086155465,0.8365602373219302,0.501836942152561,0.512715125779879,0.16310821099427014,0.16717042689243694,0.7821782178217822,0.7757501316020354,0.7461538461538462,0.8016528925619835,0.697841726618705,0.7410071942446043,0.22845772232253805,1.1143813491033279,0.13784305448222023
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,empirical_source,7,0.7466362020817466,303.0,0.45874587458745875,0.8298385681698544,0.8250582257966537,0.5131484828150039,0.5243438078883662,0.16707786706545247,0.17132220993548902,0.7557755775577558,0.7486181786278294,0.7131782945736435,0.773109243697479,0.6618705035971223,0.7194244604316546,0.21522602734001223,1.0896218255238423,0.15022103110318005
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,empirical_source,8,0.761106879918761,303.0,0.45874587458745875,0.8390068433058431,0.8455353154215659,0.5005524279053019,0.5101279690477472,0.16235540960525774,0.16588548460708288,0.7821782178217822,0.7757501316020354,0.7461538461538462,0.8016528925619835,0.697841726618705,0.7122302158273381,0.1529283057849595,1.1036728669165918,0.13711739525246863
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,empirical_source,9,0.7631378522467631,303.0,0.45874587458745875,0.8361115985260572,0.8240549619178278,0.5068374042409268,0.5174242220854423,0.16526530546802357,0.1692347550903966,0.7623762376237624,0.7552640814177926,0.7209302325581395,0.7815126050420168,0.6690647482014388,0.7194244604316546,0.20708442125081755,1.0842980906370443,0.14111643225799414
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,mar_age_sex_30,0,0.7534907336887535,303.0,0.45874587458745875,0.8268994560449201,0.8191517553747951,0.515366029464075,0.5221530526576337,0.16863963089296644,0.1711738537063305,0.7788778877887789,0.7754430601859975,0.7527675276752768,0.7727272727272727,0.7338129496402878,0.7482014388489209,0.061708724562635625,1.1285337504199342,0.14595618488550235
psmask:v5_site_mask_dro_brier,dg_zero_shot,cleveland,mar_age_sex_30,1,0.7486671744097485,303.0,0.45874587458745875,0.8373398841902089,0.8283382280692525,0.5035157676428661,0.5088767032655802,0.16342414180088805,0.16534523938665818,0.7623762376237624,0.7607474995613266,0.7410071942446043,0.7410071942446043,0.7410071942446043,0.7122302158273381,0.013503366926773147,1.1957458908599294,0.1427049044342059
