outer_target,experiment,variant,policy,mask_replicate,track,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,mirrams_equation9,mirrams,mcar_50,1,dg_zero_shot,303.0,0.45874587458745875,0.7463151430075452,0.7134840331303396,0.6472347563576414,0.6310004952606871,0.22838691705157538,0.2208715324586245,0.5973597359735974,0.6170819442007369,0.6611111111111111,0.5384615384615384,0.8561151079136691,0.5899280575539568,-0.9287865004425587,1.6963274742272128,0.2880041304934856
cleveland,mirrams_equation9,mirrams,mcar_50,2,dg_zero_shot,303.0,0.45874587458745875,0.7013511142305666,0.6663856642008739,0.665201873917137,0.6497001542381694,0.23654447640259993,0.22941431895365294,0.5511551155115512,0.5705606246709949,0.6222222222222222,0.5067873303167421,0.8057553956834532,0.4892086330935252,-0.7135961064840004,1.3018940216847217,0.32267590457926193
cleveland,mirrams_equation9,mirrams,mcar_50,3,dg_zero_shot,303.0,0.45874587458745875,0.8103175995788735,0.8012680480733703,0.6185998935853644,0.6021358868735709,0.21558835351743302,0.20795559080053583,0.6303630363036303,0.6508597999649062,0.6906077348066298,0.5605381165919282,0.8992805755395683,0.6546762589928058,-1.245984333285982,2.2510638545590043,0.22865041426091576
cleveland,mirrams_equation9,mirrams,mcar_50,4,dg_zero_shot,303.0,0.45874587458745875,0.7738638357606598,0.7617609260677269,0.6326448528916039,0.6172875618806877,0.22201007608921935,0.21489146701241416,0.6072607260726073,0.6278733111072118,0.6721763085399449,0.5446428571428571,0.8776978417266187,0.6906474820143885,-1.0377049309213247,2.021218324714436,0.2586709174579168
cleveland,mirrams_equation9,mirrams,mcar_50,5,dg_zero_shot,303.0,0.45874587458745875,0.7614055097385507,0.6990302172148137,0.6369176894097461,0.6219502455333028,0.22301151027551777,0.21607456984050394,0.6534653465346535,0.6727496051938937,0.7058823529411765,0.5779816513761468,0.9064748201438849,0.5467625899280576,-0.9306401844453117,1.8789003311674983,0.2854823072336201
cleveland,mirrams_equation9,mirrams,mcar_50,6,dg_zero_shot,303.0,0.45874587458745875,0.785203544481488,0.7773130342862731,0.6224161789847142,0.6070229936851401,0.21737680495336717,0.21025666778525934,0.636963696369637,0.6569573609405158,0.6944444444444444,0.5656108597285068,0.8992805755395683,0.5971223021582733,-1.0678194521801425,2.056956265387433,0.23815711625852817
cleveland,mirrams_equation9,mirrams,mcar_50,7,dg_zero_shot,303.0,0.45874587458745875,0.750175469380593,0.737260661194045,0.6473792103745603,0.6307366826076848,0.22879466343061508,0.22106704376204978,0.6270627062706271,0.6494560449201614,0.6937669376693767,0.5565217391304348,0.920863309352518,0.5467625899280576,-0.9834444704869559,1.7615486399802454,0.28023016304161497
cleveland,mirrams_equation9,mirrams,mcar_50,8,dg_zero_shot,303.0,0.45874587458745875,0.7584225302684682,0.7253436689434555,0.6419251029231081,0.625534387842714,0.22602840123892995,0.2184150297051955,0.594059405940594,0.6167748727846991,0.6684636118598383,0.5344827586206896,0.8920863309352518,0.5755395683453237,-1.01644022076732,1.8699635540081594,0.2784073721810323
cleveland,mirrams_equation9,mirrams,mcar_50,9,dg_zero_shot,303.0,0.45874587458745875,0.7361379189331462,0.7069123872713,0.6471191309816257,0.6325476262821166,0.22837552395648725,0.2216540611460568,0.594059405940594,0.6118397964555184,0.6515580736543909,0.5373831775700935,0.8273381294964028,0.5467625899280576,-0.7948286614477862,1.5611763297098002,0.2879691345995853
cleveland,mirrams_equation9,mirrams,natural,0,dg_zero_shot,303.0,0.45874587458745875,0.8388313739252501,0.827231484833992,0.589280328101781,0.5725296393670113,0.20260059956229773,0.19500892168749448,0.6600660066006601,0.6772021407264432,0.7048710601719198,0.5857142857142857,0.8848920863309353,0.697841726618705,-1.2926467454777446,2.171406379745191,0.1954674290965846
