outer_target,experiment,variant,policy,mask_replicate,track,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
hungary,v2_attention_smoke,v2,drop_exercise,0,dg_zero_shot,294.0,0.36054421768707484,0.5161581694098756,0.4196736500735375,0.7077602630215779,0.693676508443521,0.2572790556957922,0.25027871915328515,0.4217687074829932,0.4882075471698113,0.47530864197530864,0.3532110091743119,0.7264150943396226,0.2641509433962264,-0.6436839243455986,0.6932244974989078,0.5717225856283334
hungary,v2_attention_smoke,v2,drop_routine,0,dg_zero_shot,294.0,0.36054421768707484,0.7682657567242072,0.6281012765383939,0.6596262052023034,0.6488744195367561,0.2333945072435966,0.22806580889199995,0.5782312925170068,0.6311220393416299,0.5838926174496645,0.453125,0.8207547169811321,0.660377358490566,-0.9481686263325546,4.315074440022382,0.2845149454643827
hungary,v2_attention_smoke,v2,empirical_source,0,dg_zero_shot,294.0,0.36054421768707484,0.7053392211963068,0.596052064136206,0.6742597838144841,0.6677329681047358,0.24061298419320246,0.23738119674547725,0.6292517006802721,0.6524989963869932,0.5886792452830188,0.49056603773584906,0.7358490566037735,0.5188679245283019,-0.8065953110251659,5.083493464839614,0.3149963249679535
hungary,v2_attention_smoke,v2,mar_age_sex_30,0,dg_zero_shot,294.0,0.36054421768707484,0.704084704937776,0.602176235679138,0.6767329950177555,0.6673474281394391,0.2418544165855863,0.23720551951248361,0.5918367346938775,0.6314733038940185,0.5774647887323944,0.4606741573033708,0.7735849056603774,0.5188679245283019,-0.909143966892028,5.000781183571686,0.3359424745202157
hungary,v2_attention_smoke,v2,mcar_10,0,dg_zero_shot,294.0,0.36054421768707484,0.7293255720594138,0.6260537792579942,0.670776820724969,0.6638675665362928,0.23889227860136825,0.23547125431287438,0.6598639455782312,0.6826073865917303,0.6183206106870229,0.5192307692307693,0.7641509433962265,0.49056603773584906,-0.8503078422455389,5.727320672889373,0.28561801716248897
hungary,v2_attention_smoke,v2,mcar_30,0,dg_zero_shot,294.0,0.36054421768707484,0.6611300682456844,0.5533675181774671,0.6783419884007683,0.6704959546736333,0.24268224022408452,0.23881823313604394,0.5782312925170068,0.6043757527097551,0.5441176470588235,0.4457831325301205,0.6981132075471698,0.3867924528301887,-0.7644298715605501,3.4076696373393336,0.35786978844033646
hungary,v2_attention_smoke,v2,mcar_50,0,dg_zero_shot,294.0,0.36054421768707484,0.6511942994781212,0.5533118290979311,0.6805837746054099,0.6684369815416373,0.2438201526294752,0.23783262650561313,0.5544217687074829,0.5939883580891208,0.5435540069686411,0.430939226519337,0.7358490566037735,0.44339622641509435,-0.8440323121540468,3.0316727608995087,0.37574692324594794
hungary,v2_attention_smoke,v2,natural,0,dg_zero_shot,294.0,0.36054421768707484,0.7285226816539542,0.6417600660546742,0.671868727735155,0.6651101445548927,0.23942787814452182,0.23607877609617725,0.6428571428571429,0.6651947009233239,0.6007604562737643,0.5031847133757962,0.7452830188679245,0.5188679245283019,-0.8640659301598098,6.175401954198438,0.2844282899243378
hungary,v2_deepsets_smoke,v2,drop_advanced,0,dg_zero_shot,294.0,0.36054421768707484,0.7115616218386192,0.5536929064185965,0.6866222239075906,0.688408669444014,0.24673803464845406,0.24763105620786247,0.7346938775510204,0.7061421116017663,0.6213592233009708,0.64,0.6037735849056604,0.6415094339622641,-0.17781403230925036,31.172682397290494,0.236565897206648
hungary,v2_deepsets_smoke,v2,drop_exercise,0,dg_zero_shot,294.0,0.36054421768707484,0.76756322761943,0.5985609437479505,0.6837224548000678,0.688002382176361,0.2452889791584942,0.24742842709699148,0.6258503401360545,0.5058209554395825,0.12698412698412698,0.4,0.07547169811320754,0.7830188679245284,0.6568677412552566,39.93575950520569,0.21183818106896057
hungary,v2_deepsets_smoke,v2,drop_routine,0,dg_zero_shot,294.0,0.36054421768707484,0.7218486551585708,0.5794339239791083,0.6892318555961161,0.6883771331492792,0.24804255146706278,0.24761524921320993,0.7346938775510204,0.7390606182256123,0.6722689075630253,0.6060606060606061,0.7547169811320755,0.6981132075471698,-0.7607889440051654,30.672054548539126,0.30223081129175555
hungary,v2_deepsets_smoke,v2,empirical_source,0,dg_zero_shot,294.0,0.36054421768707484,0.6908370132476918,0.5469413870267403,0.6866378277182973,0.6887164936100052,0.24674592442116056,0.2477849897413477,0.7074829931972789,0.6684062625451626,0.5656565656565656,0.6086956521739131,0.5283018867924528,0.5754716981132075,-0.2068089564298808,24.723414611271306,0.2531881718532508
hungary,v2_deepsets_smoke,v2,mar_age_sex_30,0,dg_zero_shot,294.0,0.36054421768707484,0.7285226816539542,0.598852696057431,0.686039497500534,0.6872861519384676,0.246446889967324,0.2470700838034414,0.7074829931972789,0.6786932958651144,0.5865384615384616,0.5980392156862745,0.5754716981132075,0.5471698113207547,-0.31142375069468237,28.32021691838228,0.2194439346328123
hungary,v2_deepsets_smoke,v2,mcar_10,0,dg_zero_shot,294.0,0.36054421768707484,0.7129164993978322,0.5707402973115658,0.686477068720231,0.6879337228452792,0.24666560668392465,0.24739375610721506,0.7346938775510204,0.704084704937776,0.6176470588235294,0.6428571428571429,0.5943396226415094,0.5943396226415094,-0.2885374039210551,27.219835152655545,0.22905894434338733
hungary,v2_deepsets_smoke,v2,mcar_30,0,dg_zero_shot,294.0,0.36054421768707484,0.6030710558008832,0.46924406179143685,0.6899506185913736,0.6902796172337134,0.24840210620668815,0.24856655926854068,0.6020408163265306,0.5941890806904857,0.5063291139240507,0.4580152671755725,0.5660377358490566,0.32075471698113206,-0.547497174941845,10.807666831309447,0.36390807733528985
hungary,v2_deepsets_smoke,v2,mcar_50,0,dg_zero_shot,294.0,0.36054421768707484,0.6150642312324367,0.5131881985029981,0.6904430588367593,0.6890361911169147,0.2486486230516313,0.24794550756066364,0.5544217687074829,0.5775291047771979,0.5166051660516605,0.42424242424242425,0.660377358490566,0.3018867924528302,-0.6954512145840073,12.117469685172624,0.3882414418801463
