outer_target,control,training_seed,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
va_long_beach,histgb_structured,5067,mcar_10,3,200.0,0.745,0.6867350967232531,0.8458573596381984,0.5802246997131006,0.7675705592478506,0.19083875573419942,0.2575666508613471,0.74,0.6385050664561127,0.8289473684210527,0.8129032258064516,0.8456375838926175,0.44966442953020136,0.6648092839764604,0.45340779260474606,0.1826291483046718
va_long_beach,histgb_structured,5067,mcar_10,4,200.0,0.745,0.6964074220292145,0.8464072093746335,0.5597019077610738,0.7583280560793817,0.18128936737763304,0.25036058680589934,0.76,0.6583761021186998,0.8431372549019608,0.821656050955414,0.8657718120805369,0.4563758389261745,0.5998479108276243,0.5038974022843088,0.17143701294733638
va_long_beach,histgb_structured,5067,mcar_10,5,200.0,0.745,0.6828530069746019,0.8523475953240285,0.5726769432808964,0.77229222621691,0.1902382423598386,0.26255828485290067,0.72,0.6121858139228846,0.8157894736842105,0.8,0.8322147651006712,0.4563758389261745,0.6267578530935276,0.46542064959687274,0.16975080481995408
va_long_beach,histgb_structured,5067,mcar_10,6,200.0,0.745,0.6795631004079483,0.8473864807653892,0.574374751576036,0.7717050682218487,0.19146142514785794,0.26299691433465644,0.73,0.6188972233188578,0.8235294117647058,0.802547770700637,0.8456375838926175,0.4228187919463087,0.6418424314251334,0.4652573471482101,0.17257513120515036
va_long_beach,histgb_structured,5067,mcar_10,7,200.0,0.745,0.6992367416765364,0.8687127830856632,0.5599620879869306,0.7377235216847727,0.18968739326828937,0.2571577374526698,0.715,0.608830109224898,0.8118811881188119,0.7987012987012987,0.825503355704698,0.4563758389261745,0.6205212097425773,0.5096025962235896,0.15622409167057483
va_long_beach,histgb_structured,5067,mcar_10,8,200.0,0.745,0.676404790103961,0.8506230604438729,0.5754850004817037,0.7773790802400008,0.1918043752485787,0.26543188971373927,0.735,0.6222529280168443,0.8273615635179153,0.8037974683544303,0.8523489932885906,0.46308724832214765,0.6236638069724917,0.4598003867032444,0.17361260186188948
va_long_beach,histgb_structured,5067,mcar_10,9,200.0,0.745,0.6410711935781024,0.8306325288347416,0.6012055512154422,0.8112334128204252,0.2014230240042885,0.2784194222065851,0.7,0.5729701276483747,0.8051948051948052,0.779874213836478,0.8322147651006712,0.42953020134228187,0.702116328085401,0.388207261546403,0.1924696750741798
va_long_beach,histgb_structured,5067,mcar_30,0,200.0,0.745,0.6362679299907882,0.8269561986997411,0.619987351103662,0.7666392933220494,0.2115714765347646,0.26622541695436497,0.685,0.6080405316489012,0.7835051546391752,0.8028169014084507,0.7651006711409396,0.28187919463087246,0.81446819561941,0.3853412276063932,0.21980752663535874
va_long_beach,histgb_structured,5067,mcar_30,1,200.0,0.745,0.6716673246479801,0.8389015032293261,0.5976124466005376,0.7320554716672921,0.19859017374366206,0.24877543470466695,0.73,0.6511383076720622,0.8175675675675675,0.8231292517006803,0.8120805369127517,0.348993288590604,0.785349403733995,0.46296198197113575,0.21118931414972297
va_long_beach,histgb_structured,5067,mcar_30,2,200.0,0.745,0.6291617318068167,0.8281508558912868,0.6217230351830172,0.7867854589097296,0.21091400371749686,0.2736879956491608,0.685,0.5886958810369786,0.7878787878787878,0.7905405405405406,0.785234899328859,0.37583892617449666,0.8041923474511316,0.33665417027579564,0.22267434671239458
va_long_beach,histgb_structured,5067,mcar_30,3,200.0,0.745,0.6808132649032768,0.8374109235832208,0.5678334014604727,0.7178357916023432,0.1894609878296935,0.24525191661535223,0.73,0.6317936570601395,0.8211920529801324,0.8104575163398693,0.8322147651006712,0.4161073825503356,0.7097866347308363,0.542262892312421,0.1874094813112485
va_long_beach,histgb_structured,5067,mcar_30,4,200.0,0.745,0.6455454665087511,0.8320191742346782,0.6020939678165752,0.7794445161220682,0.20008919578596163,0.26804766132177416,0.72,0.6186340307935254,0.8145695364238411,0.803921568627451,0.825503355704698,0.348993288590604,0.752863173494306,0.3980475315618457,0.20538882237392134
va_long_beach,histgb_structured,5067,mcar_30,5,200.0,0.745,0.6625871825240164,0.843911092216181,0.580061549225266,0.7343055123320019,0.19662746252266358,0.2551824575290217,0.71,0.6248190551388341,0.8040540540540541,0.8095238095238095,0.7986577181208053,0.348993288590604,0.7286769492553857,0.4951357854819714,0.18215845740840672
va_long_beach,histgb_structured,5067,mcar_30,6,200.0,0.745,0.6404132122647717,0.8140232076409772,0.6283826065990862,0.7866790938489816,0.21004395604360881,0.2664703819347677,0.695,0.6083037241742335,0.7932203389830509,0.8013698630136986,0.785234899328859,0.42953020134228187,0.8242592632664283,0.34181669244617624,0.23534610238411097
va_long_beach,histgb_structured,5067,mcar_30,7,200.0,0.745,0.6508093170153967,0.8335153321658846,0.5944555157216529,0.7590503950014995,0.20061018111487922,0.26269152244565885,0.715,0.608830109224898,0.8118811881188119,0.7987012987012987,0.825503355704698,0.3221476510067114,0.7508990012068838,0.44346811705906924,0.19613464120905408
va_long_beach,histgb_structured,5067,mcar_30,8,200.0,0.745,0.6452822739834189,0.8097882881541584,0.6019774954086111,0.7737641593784363,0.19970324695116745,0.26188351594432846,0.72,0.6250822476641664,0.8133333333333334,0.8079470198675497,0.8187919463087249,0.28859060402684567,0.7612666784848195,0.4138001707914038,0.22284776757419011
va_long_beach,histgb_structured,5067,mcar_30,9,200.0,0.745,0.6520594815107251,0.810536265556859,0.5989451439528857,0.7749413007461377,0.19855610335580423,0.26356828321564485,0.715,0.6152783260955389,0.8106312292358804,0.8026315789473685,0.8187919463087249,0.436241610738255,0.753463370655127,0.41414502330641967,0.21885710001694836
va_long_beach,histgb_structured,5067,mcar_50,0,200.0,0.745,0.6281089617054876,0.8205364028840493,0.6288038972895323,0.7315896041181407,0.21620686733475494,0.2560647586681364,0.65,0.5781023818923543,0.7552447552447552,0.7883211678832117,0.7248322147651006,0.3624161073825503,0.8874519922567564,0.4186380832358318,0.24247618493811235
va_long_beach,histgb_structured,5067,mcar_50,1,200.0,0.745,0.634030793525464,0.8181130220601209,0.6230258792779872,0.7308249179443429,0.21426789778975905,0.25508583642118965,0.675,0.6206737728648506,0.7703180212014135,0.8134328358208955,0.7315436241610739,0.37583892617449666,0.8647123350364444,0.42060802843830813,0.24326002887128234
va_long_beach,histgb_structured,5067,mcar_50,2,200.0,0.745,0.6618634030793525,0.8388543705138655,0.6023969955287232,0.6790480491792765,0.20837143587518503,0.23905809391233923,0.655,0.6136991709435452,0.7509025270758123,0.8125,0.697986577181208,0.4228187919463087,0.8764092865720374,0.5791028529697928,0.2186251985997189
va_long_beach,histgb_structured,5067,mcar_50,3,200.0,0.745,0.6267929990788261,0.8191184112548925,0.6449671051211808,0.7270412072250104,0.22452305078900323,0.25692838029576714,0.625,0.5742202921437032,0.7292418772563177,0.7890625,0.6778523489932886,0.42953020134228187,0.9256042226051895,0.40568702661768985,0.2610385251458497
va_long_beach,histgb_structured,5067,mcar_50,4,200.0,0.745,0.6949598631398869,0.8536137523994248,0.5864370050692456,0.6771275306326597,0.19993796842359796,0.23633266885330587,0.675,0.6142255559942098,0.7719298245614035,0.8088235294117647,0.738255033557047,0.5570469798657718,0.818299234338471,0.5917233264978269,0.20631826060187924
va_long_beach,histgb_structured,5067,mcar_50,5,200.0,0.745,0.6828530069746019,0.8597801618478279,0.5630025470530231,0.6777511117736259,0.1921011193102584,0.239097728617928,0.695,0.6212001579155152,0.7903780068728522,0.8098591549295775,0.7718120805369127,0.4697986577181208,0.7099074062184865,0.65317601068977,0.17640442069944764
va_long_beach,histgb_structured,5067,mcar_50,6,200.0,0.745,0.6757468087906303,0.8509252489321892,0.5922834855735195,0.6834241096558642,0.20299788333859173,0.24035455333838396,0.675,0.6335702066061324,0.7670250896057348,0.823076923076923,0.7181208053691275,0.5234899328859061,0.8072503140007167,0.5829483896082089,0.21174044404401715
va_long_beach,histgb_structured,5067,mcar_50,7,200.0,0.745,0.6948940650085538,0.841584991233772,0.5795627356139829,0.6627986653953566,0.1959937137081056,0.22918206014870038,0.71,0.6570601394920385,0.7972027972027972,0.8321167883211679,0.7651006711409396,0.4429530201342282,0.8401808424874199,0.6587783359379661,0.19972304279265063
va_long_beach,histgb_structured,5067,mcar_50,8,200.0,0.745,0.6816686406106066,0.8511136898086112,0.5950275930145866,0.6885880730994592,0.20209190675134547,0.2407685576615566,0.7,0.6439005132254244,0.7902097902097902,0.8248175182481752,0.7583892617449665,0.5302013422818792,0.8228943994152045,0.5391379763552874,0.21439426671360567
va_long_beach,histgb_structured,5067,mcar_50,9,200.0,0.745,0.6373207000921174,0.832818930336679,0.6377524210128633,0.7377816306253067,0.2188979288158622,0.2583826989908537,0.68,0.6175812606921963,0.7762237762237763,0.8102189781021898,0.7449664429530202,0.38926174496644295,0.8889478147442822,0.3748599199823419,0.24581155685484274
va_long_beach,histgb_structured,5067,drop_routine,0,200.0,0.745,0.6794315041452823,0.8391999390058875,0.5742058003718763,0.7902464110975475,0.18962466532333758,0.2653961060246359,0.72,0.6057375970522437,0.8169934640522876,0.7961783439490446,0.8389261744966443,0.5100671140939598,0.6093895184959854,0.45984304076701527,0.17724906935397355
va_long_beach,histgb_structured,5067,drop_exercise,0,200.0,0.745,0.6710751414659823,0.8293300658044049,0.606117042775061,0.6794850358248965,0.20688855860446054,0.2375531840839304,0.695,0.6147519410448743,0.7918088737201365,0.8055555555555556,0.7785234899328859,0.48322147651006714,0.8967274262979887,0.5953398143455568,0.23411718182073182
va_long_beach,histgb_structured,5067,drop_advanced,0,200.0,0.745,0.6804842742466114,0.8522259014428207,0.5723107815218658,0.778690722929111,0.18911323072610528,0.2631317603911198,0.735,0.6222529280168443,0.8273615635179153,0.8037974683544303,0.8523489932885906,0.42953020134228187,0.6199288122450406,0.4637301421193135,0.16790611259531135
va_long_beach,histgb_structured,5067,mar_age_sex_30,0,200.0,0.745,0.6346887748387946,0.8202123541854959,0.6036941928676347,0.7455379488503056,0.20509443018868623,0.25989765666359693,0.705,0.6150151335702065,0.8013468013468014,0.8040540540540541,0.7986577181208053,0.31543624161073824,0.8048782528598586,0.4479090813275217,0.21422238387505693
va_long_beach,histgb_structured,5067,mar_age_sex_30,1,200.0,0.745,0.6510725095407289,0.8278220831286096,0.5942404866459348,0.7409948527488468,0.2000167720166233,0.25493968185575516,0.715,0.6217265429661798,0.8093645484949833,0.8066666666666666,0.8120805369127517,0.3624161073825503,0.7751801462001644,0.4678033825225865,0.20228671038868648
va_long_beach,histgb_structured,5067,mar_age_sex_30,2,200.0,0.745,0.6629819713120148,0.82016742160289,0.6083470879587035,0.7366220110307031,0.20338425393314732,0.2518404610599485,0.72,0.6250822476641664,0.8133333333333334,0.8079470198675497,0.8187919463087249,0.40939597315436244,0.8229438820088567,0.44654610133647976,0.2307948710579626
va_long_beach,histgb_structured,5067,mar_age_sex_30,3,200.0,0.745,0.6693643900513226,0.824049833642321,0.5882746776505212,0.739945901848028,0.19445275983481905,0.25013861144189875,0.75,0.6581129095933675,0.8344370860927153,0.8235294117647058,0.8456375838926175,0.3624161073825503,0.764021052960337,0.4810219607110362,0.20446656275061736
va_long_beach,histgb_structured,5067,mar_age_sex_30,4,200.0,0.745,0.6695617844453218,0.8331877813559436,0.5786288478154944,0.7208812383552409,0.19457965777886188,0.24853834581122938,0.74,0.6514015001973944,0.8266666666666667,0.8211920529801324,0.8322147651006712,0.4429530201342282,0.7441870417393059,0.5247950311150389,0.19333078953543595
va_long_beach,histgb_structured,5067,mar_age_sex_30,5,200.0,0.745,0.6768653770232924,0.838408574643164,0.5789354316110564,0.7129788980911573,0.1940783644566627,0.24566038112805647,0.72,0.6315304645348072,0.8120805369127517,0.8120805369127517,0.8120805369127517,0.47651006711409394,0.7545214108618283,0.5349864505236327,0.19446544585140574
va_long_beach,histgb_structured,5067,mar_age_sex_30,6,200.0,0.745,0.6490327674694039,0.8171056937971686,0.599301710689989,0.7542285467977359,0.20125126202601476,0.25897006688507374,0.725,0.6348861692327938,0.8160535117056856,0.8133333333333334,0.8187919463087249,0.40268456375838924,0.7752853433911701,0.44679880381667825,0.21480322162049997
va_long_beach,histgb_structured,5067,mar_age_sex_30,7,200.0,0.745,0.6288327411501513,0.8061977169192625,0.6194149973494,0.7644430176481025,0.21053585558256835,0.26486861158321984,0.69,0.598499802605606,0.7905405405405406,0.7959183673469388,0.785234899328859,0.35570469798657717,0.8323277302825149,0.4053971492160395,0.23197951871561673
va_long_beach,histgb_structured,5067,mar_age_sex_30,8,200.0,0.745,0.6775891564679565,0.8255897502685052,0.5789086992037694,0.7155880972138386,0.19227356800271855,0.2427703331907024,0.73,0.6446900908014213,0.8187919463087249,0.8187919463087249,0.8187919463087249,0.38926174496644295,0.7581331996573349,0.5358024681725011,0.2033017488781176
va_long_beach,histgb_structured,5067,mar_age_sex_30,9,200.0,0.745,0.6969996052112121,0.8510234243882431,0.555569426630546,0.7013288773922959,0.18615217402618328,0.24192762738647872,0.72,0.6121858139228846,0.8157894736842105,0.8,0.8322147651006712,0.5033557046979866,0.6767791171013939,0.5765585706439874,0.1732321790762792
va_long_beach,histgb_structured,5067,empirical_source,0,200.0,0.745,0.6803526779839453,0.8468345695072719,0.5701895724046302,0.7818665293211653,0.18715141567282714,0.26277891554030985,0.74,0.6256086327148309,0.8311688311688312,0.8050314465408805,0.8590604026845637,0.4563758389261745,0.6079905327008305,0.4686635362784727,0.17112376204168667
va_long_beach,histgb_structured,5067,empirical_source,1,200.0,0.745,0.6779839452559547,0.8491111276983376,0.5733769420010404,0.7859147616959048,0.18949185426015996,0.26617706412016373,0.725,0.6090933017502302,0.8208469055374593,0.7974683544303798,0.8456375838926175,0.4228187919463087,0.6133955245190876,0.4581998432668594,0.17037375183827314
va_long_beach,histgb_structured,5067,empirical_source,2,200.0,0.745,0.6843005658639295,0.8516927198071378,0.5636256011801385,0.7784536967838844,0.1853364766908908,0.2627066524174631,0.745,0.6289643374128174,0.8349514563106796,0.80625,0.8657718120805369,0.44966442953020136,0.5784616310929553,0.48507413501405605,0.16463708923551168
va_long_beach,histgb_structured,5067,empirical_source,3,200.0,0.745,0.6928543229372286,0.8603353037538686,0.5572529622081017,0.7646115795775588,0.18368822731064327,0.25853489481738373,0.74,0.6256086327148309,0.8311688311688312,0.8050314465408805,0.8590604026845637,0.40268456375838924,0.5723232030922393,0.503362255129633,0.15604278424294707
va_long_beach,histgb_structured,5067,empirical_source,4,200.0,0.745,0.6920647453612317,0.8568308135169096,0.5601132402470475,0.7721876946343131,0.18389264754290813,0.2602245788471772,0.75,0.6323200421108041,0.8387096774193549,0.8074534161490683,0.87248322147651,0.4429530201342282,0.5707498068208994,0.49264260311280633,0.1612755889880308
va_long_beach,histgb_structured,5067,empirical_source,5,200.0,0.745,0.6766679826292933,0.8427560023689092,0.5689207554035202,0.7907320236128421,0.18610569524850995,0.26530833103834606,0.745,0.6160679036715357,0.8370607028753994,0.7987804878048781,0.8791946308724832,0.4228187919463087,0.5896647866883861,0.46780307290686357,0.17278933954242498
va_long_beach,histgb_structured,5067,empirical_source,6,200.0,0.745,0.6793657060139493,0.841645898725444,0.5712756488911727,0.7882814502303885,0.18881266463936222,0.26671156803041224,0.73,0.606000789577576,0.8258064516129032,0.7950310559006211,0.8590604026845637,0.47651006711409394,0.601585377817666,0.4641662607759404,0.17434386344341726
va_long_beach,histgb_structured,5067,empirical_source,7,200.0,0.745,0.676470588235294,0.8410521481357012,0.5738522112598752,0.7867937536967493,0.18808934045043554,0.26403451955199286,0.73,0.606000789577576,0.8258064516129032,0.7950310559006211,0.8590604026845637,0.4429530201342282,0.6171734937540493,0.4581146434658978,0.1776844806250425
va_long_beach,histgb_structured,5067,empirical_source,8,200.0,0.745,0.6766021844979602,0.8465909221392558,0.5777758837782825,0.7969692483965941,0.19112433860504333,0.269318191613103,0.725,0.6026450848795895,0.8220064724919094,0.79375,0.8523489932885906,0.44966442953020136,0.6126929559615581,0.446156825759476,0.17186737876880523
va_long_beach,histgb_structured,5067,empirical_source,9,200.0,0.745,0.6834451901565995,0.8437955255215699,0.5721303483905121,0.7851753705287534,0.1875853474956903,0.26270866914358915,0.74,0.6256086327148309,0.8311688311688312,0.8050314465408805,0.8590604026845637,0.4429530201342282,0.6095957372855494,0.46270014775208074,0.17291778213487774
va_long_beach,histgb_structured,5068,natural,0,200.0,0.745,0.7047637847085143,0.8588717098882033,0.5462013005536547,0.7636670779955635,0.18004371574884193,0.2582707104570725,0.73,0.5995525727069351,0.8269230769230769,0.7914110429447853,0.8657718120805369,0.4966442953020134,0.5197897932152123,0.5253914356334893,0.1536702407298777
va_long_beach,histgb_structured,5068,mcar_10,0,200.0,0.745,0.6900250032899066,0.8466849492898965,0.5560752314244801,0.772330611305572,0.182514514489352,0.2608274372430319,0.745,0.6160679036715357,0.8370607028753994,0.7987804878048781,0.8791946308724832,0.47651006711409394,0.5612433084286657,0.505433104926532,0.16585644112364634
va_long_beach,histgb_structured,5068,mcar_10,1,200.0,0.745,0.6895644163705751,0.8441059792357933,0.5623723228647732,0.7601709035778227,0.18468727617187405,0.2546384715222947,0.72,0.6121858139228846,0.8157894736842105,0.8,0.8322147651006712,0.4228187919463087,0.6164644779476443,0.49841302403479654,0.17211830019008573
va_long_beach,histgb_structured,5068,mcar_10,2,200.0,0.745,0.7196341623897881,0.8827738757884527,0.5373932295327302,0.7093729984962595,0.1808539500992067,0.24934058983106133,0.72,0.5928411633109619,0.8193548387096774,0.7888198757763976,0.8523489932885906,0.5369127516778524,0.563304232121202,0.5771780593912443,0.14463599871965427
va_long_beach,histgb_structured,5068,mcar_10,3,200.0,0.745,0.704500592183182,0.8534550266921016,0.5580649924465019,0.7556657295540565,0.18235405618541997,0.25304795574813516,0.725,0.6026450848795895,0.8220064724919094,0.79375,0.8523489932885906,0.5100671140939598,0.5891537829536068,0.5046835097608633,0.16873479656424767
va_long_beach,histgb_structured,5068,mcar_10,4,200.0,0.745,0.7184497960257928,0.8571732096938637,0.532926044950215,0.7297896382998046,0.17237460456272882,0.24229377373785604,0.76,0.651927885248059,0.8441558441558441,0.8176100628930818,0.87248322147651,0.5838926174496645,0.5192580069334305,0.5782397236764882,0.15640911797593723
va_long_beach,histgb_structured,5068,mcar_10,5,200.0,0.745,0.6979865771812079,0.8515355548404725,0.557800466707284,0.7643214336633292,0.18479401777550117,0.25903856430279076,0.73,0.606000789577576,0.8258064516129032,0.7950310559006211,0.8590604026845637,0.5503355704697986,0.5790039382767256,0.5033857216265035,0.162729786213454
va_long_beach,histgb_structured,5068,mcar_10,6,200.0,0.745,0.695157257533886,0.8520767776978571,0.5564703501825425,0.7598639500844406,0.1857125786481382,0.2609327453336586,0.725,0.6026450848795895,0.8220064724919094,0.79375,0.8523489932885906,0.5302013422818792,0.5757836112101524,0.5086931523993751,0.16497925711919142
va_long_beach,histgb_structured,5068,mcar_10,7,200.0,0.745,0.718581392288459,0.8790065217274788,0.5386655617441748,0.7209346413195952,0.18269744254209028,0.2529840850343289,0.72,0.6057375970522437,0.8169934640522876,0.7961783439490446,0.8389261744966443,0.5234899328859061,0.5531260455329148,0.5648568048483681,0.13983172835441846
va_long_beach,histgb_structured,5068,mcar_10,8,200.0,0.745,0.6899592051585736,0.8573140311108938,0.5600618924686563,0.77242595835486,0.18641669729127422,0.2648102398056087,0.735,0.6093564942755626,0.8295819935691319,0.7962962962962963,0.8657718120805369,0.4563758389261745,0.5653144464867654,0.4984220338649912,0.15934573267965307
va_long_beach,histgb_structured,5068,mcar_10,9,200.0,0.745,0.6694301881826556,0.8427282448981388,0.5734602594039058,0.7860765663578209,0.19148350203558281,0.2701954588666956,0.705,0.5634293986050796,0.8115015974440895,0.774390243902439,0.8523489932885906,0.4697986577181208,0.6199425861596736,0.46129572511201344,0.1736380608879693
va_long_beach,histgb_structured,5068,mcar_30,0,200.0,0.745,0.6547572048953809,0.8350251778638054,0.5949903175312335,0.7573794714396244,0.2018304639817889,0.26325536102481595,0.68,0.5917883932096328,0.782312925170068,0.7931034482758621,0.7718120805369127,0.33557046979865773,0.7437692389457433,0.440092931144859,0.19694935001201283
va_long_beach,histgb_structured,5068,mcar_30,1,200.0,0.745,0.6907487827345703,0.8485856753948509,0.568546999708364,0.7131939049807574,0.18844130886649726,0.24248651654461523,0.745,0.6676536386366627,0.8282828282828283,0.831081081081081,0.825503355704698,0.33557046979865773,0.7032331703873339,0.5397464081386613,0.18413328649006322
