stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,va_long_beach,,v2_attention_equal_budget,v2,5062,4030670512,5.0,0.49967217445373535,0.49967217445373535,0.5146052837371826,0.16304084658622742
outer_final,va_long_beach,,v2_attention_equal_budget,v2,5063,3989327100,5.0,0.4811844825744629,0.4811844825744629,0.5618313550949097,0.1570914387702942
outer_final,va_long_beach,,v2_attention_equal_budget,v2,5064,2263090794,5.0,0.5175905823707581,0.5175905823707581,0.5882670879364014,0.17060258984565735
outer_final,va_long_beach,,v2_attention_equal_budget,v2,5065,1037463782,5.0,0.4936753511428833,0.4936753511428833,0.527814507484436,0.16074711084365845
outer_final,va_long_beach,,v2_attention_equal_budget,v2,5066,946423019,5.0,0.520501971244812,0.520501971244812,0.5972126722335815,0.171284019947052
outer_final,va_long_beach,,v2_attention_equal_budget,v2,5067,1345464721,5.0,0.5342296957969666,0.5342296957969666,0.5412890911102295,0.17680802941322327
outer_final,va_long_beach,,v2_attention_equal_budget,v2,5068,183312212,5.0,0.5082634091377258,0.5082634091377258,0.5694657564163208,0.16747403144836426
outer_final,va_long_beach,,v2_attention_equal_budget,v2,5069,1153090641,5.0,0.50263512134552,0.50263512134552,0.5648351907730103,0.16310074925422668
outer_final,va_long_beach,,v2_attention_equal_budget,v2,5070,4036934685,5.0,0.4916777014732361,0.4916777014732361,0.5801928043365479,0.1594155877828598
outer_final,va_long_beach,,v2_attention_equal_budget,v2,5071,2976132846,5.0,0.5658988952636719,0.5658988952636719,0.5849287509918213,0.18966171145439148
