stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,hungary,,v0_pooled_erm,v0,5062,76772768,5.0,0.46210163831710815,0.46210163831710815,0.46210163831710815,0.1475592404603958
outer_final,hungary,,v0_pooled_erm,v0,5063,3280591633,5.0,0.48320290446281433,0.48320290446281433,0.48320290446281433,0.1533050835132599
outer_final,hungary,,v0_pooled_erm,v0,5064,2852075666,5.0,0.46696412563323975,0.46696412563323975,0.46696412563323975,0.14975041151046753
