revision,mechanism,batch_size,nominal_latent_prevalence,acceptance_rate,realized_latent_prevalence,episodes,affected_probability,expected_affected_rows,probability_fewer_than_five_affected
v4_spectral_ridge,conditional_translation,64,0.6,0.0,0.6109375,10,0.6,38.4,1.1439748724094953e-19
v4_spectral_ridge,conditional_translation,64,0.65,0.0,0.6453125,10,0.65,41.6,5.1788012746573165e-23
v4_spectral_ridge,conditional_translation,64,0.7,0.0,0.7046875,10,0.7,44.8,6.652492221769527e-27
v4_spectral_ridge,conditional_translation,64,0.75,0.0,0.7609375,10,0.75,48.0,1.546031358487146e-31
v4_spectral_ridge,conditional_translation,64,0.8,0.0,0.7890625,10,0.8,51.2,3.050266254695374e-37
v4_spectral_ridge,conditional_translation,64,0.85,0.0,0.853125,10,0.85,54.4,1.233733741727586e-44
v4_spectral_ridge,conditional_translation,64,0.9,0.0,0.896875,10,0.9,57.6,4.199238864999933e-55
v4_spectral_ridge,conditional_translation,64,0.95,0.0,0.95,10,0.95,60.8,4.504282042023015e-73
v4_spectral_ridge,conditional_translation,128,0.05,1.0,0.05,10,0.05,6.4,0.22793974409833231
v4_spectral_ridge,conditional_translation,128,0.1,0.85,0.10625,20,0.1,12.8,0.0030718357305998976
v4_spectral_ridge,conditional_translation,128,0.15,0.5,0.14140625,10,0.15,19.2,1.1547557243481725e-05
v4_spectral_ridge,conditional_translation,128,0.2,0.0,0.20234375,10,0.2,25.6,1.8734422633692198e-08
v4_spectral_ridge,conditional_translation,128,0.25,0.0,0.25390625,10,0.25,32.0,1.4794132535259513e-11
v4_spectral_ridge,conditional_translation,128,0.3,0.0,0.309375,10,0.3,38.4,5.777425644676683e-15
v4_spectral_ridge,conditional_translation,128,0.35,0.0,0.3078125,10,0.35,44.8,1.0759469428490078e-18
v4_spectral_ridge,conditional_translation,128,0.4,0.0,0.40546875,10,0.4,51.2,8.874953317822086e-23
v4_spectral_ridge,conditional_translation,128,0.45,0.0,0.44609375,10,0.45,57.6,2.904378479800144e-27
v4_spectral_ridge,conditional_translation,128,0.5,0.0,0.51171875,10,0.5,64.0,3.237791337733303e-32
v4_spectral_ridge,conditional_translation,128,0.55,0.0,0.54609375,10,0.55,70.4,9.984547486384717e-38
v4_spectral_ridge,conditional_translation,128,0.6,0.0,0.6,10,0.6,76.8,6.389103529880944e-44
v4_spectral_ridge,conditional_translation,128,0.65,0.0,0.6390625,10,0.65,83.2,5.645319520937885e-51
v4_spectral_ridge,conditional_translation,128,0.7,0.0,0.70546875,10,0.7,89.6,3.779955391387509e-59
v4_spectral_ridge,conditional_translation,128,0.75,0.0,0.7390625,10,0.75,96.0,7.542818294002512e-69
v4_spectral_ridge,conditional_translation,128,0.8,0.0,0.7921875,10,0.8,102.4,9.367928048566555e-81
v4_spectral_ridge,conditional_translation,128,0.85,0.0,0.84765625,10,0.85,108.8,3.832928303315164e-96
v4_spectral_ridge,conditional_translation,128,0.9,0.0,0.89375,10,0.9,115.2,7.024227062499768e-118
v4_spectral_ridge,conditional_translation,128,0.95,0.0,0.95625,10,0.95,121.6,4.0925096273022975e-155
v4_spectral_ridge,conditional_translation,256,0.05,1.0,0.046875,10,0.05,12.8,0.0036659736412998673
v4_spectral_ridge,conditional_translation,256,0.1,0.65,0.1005859375,20,0.1,25.6,5.964036474537538e-08
v4_spectral_ridge,conditional_translation,256,0.15,0.4,0.14453125,10,0.15,38.4,1.5856693586192982e-13
v4_spectral_ridge,conditional_translation,256,0.2,0.0,0.19453125,10,0.2,51.2,1.1303399068137928e-19
v4_spectral_ridge,conditional_translation,256,0.25,0.0,0.2515625,10,0.25,64.0,2.3472521173263672e-26
v4_spectral_ridge,conditional_translation,256,0.3,0.0,0.30078125,10,0.3,76.8,1.354817114153013e-33
v4_spectral_ridge,conditional_translation,256,0.35,0.0,0.334765625,10,0.35,89.6,1.931100727751128e-41
v4_spectral_ridge,conditional_translation,256,0.4,0.0,0.39296875,10,0.4,102.4,5.691644450106431e-50
v4_spectral_ridge,conditional_translation,256,0.45,0.0,0.430859375,10,0.45,115.2,2.723974499395353e-59
v4_spectral_ridge,conditional_translation,256,0.5,0.0,0.50078125,10,0.5,128.0,1.533689029792275e-69
v4_spectral_ridge,conditional_translation,256,0.55,0.0,0.53984375,10,0.55,140.8,6.594216140054246e-81
v4_spectral_ridge,conditional_translation,256,0.6,0.0,0.61875,10,0.6,153.6,1.199044770452736e-93
v4_spectral_ridge,conditional_translation,256,0.65,0.0,0.618359375,10,0.65,166.4,4.008932610994794e-108
v4_spectral_ridge,conditional_translation,256,0.7,0.0,0.694921875,10,0.7,179.2,7.251354181879847e-125
v4_spectral_ridge,conditional_translation,256,0.75,0.0,0.755078125,10,0.75,192.0,1.0615540947013653e-144
v4_spectral_ridge,conditional_translation,256,0.8,0.0,0.791015625,10,0.8,204.8,5.201879062271929e-169
v4_spectral_ridge,conditional_translation,256,0.85,0.0,0.848828125,10,0.85,217.6,2.1697448404779207e-200
v4_spectral_ridge,conditional_translation,256,0.9,0.0,0.90390625,10,0.9,230.4,1.1488317632649232e-244
v4_spectral_ridge,conditional_translation,256,0.95,0.0,0.94921875,10,0.95,243.2,0.0
v4_spectral_ridge,conditional_translation,512,0.05,1.0,0.05625,10,0.05,25.6,9.963612455682508e-08
v4_spectral_ridge,conditional_translation,512,0.1,0.7,0.0986328125,20,0.1,51.2,1.7306587013811955e-18
v4_spectral_ridge,conditional_translation,512,0.15,0.0,0.1556640625,10,0.15,76.8,2.0916985156909655e-30
v4_spectral_ridge,conditional_translation,512,0.2,0.0,0.198828125,10,0.2,102.4,2.7501646713827288e-43
v4_spectral_ridge,conditional_translation,512,0.25,0.0,0.253515625,10,0.25,128.0,3.845456713835231e-57
v4_spectral_ridge,conditional_translation,512,0.3,0.0,0.295703125,10,0.3,153.6,4.76493067057867e-72
v4_spectral_ridge,conditional_translation,512,0.35,0.0,0.342578125,10,0.35,179.2,3.9299420577095705e-88
v4_spectral_ridge,conditional_translation,512,0.4,0.0,0.396875,10,0.4,204.8,1.4654705323150793e-105
v4_spectral_ridge,conditional_translation,512,0.45,0.0,0.4458984375,10,0.45,230.4,1.4895160509509605e-124
v4_spectral_ridge,conditional_translation,512,0.5,0.0,0.49375,10,0.5,256.0,2.127303123600318e-145
v4_spectral_ridge,conditional_translation,512,0.55,0.0,0.55,10,0.55,281.6,1.7699955832766715e-168
v4_spectral_ridge,conditional_translation,512,0.6,0.0,0.608984375,10,0.6,307.2,2.58896641114876e-194
v4_spectral_ridge,conditional_translation,512,0.65,0.0,0.6544921875,10,0.65,332.8,1.2354557457242465e-223
v4_spectral_ridge,conditional_translation,512,0.7,0.0,0.692578125,10,0.7,358.4,1.6263763129415455e-257
v4_spectral_ridge,conditional_translation,512,0.75,0.0,0.7515625,10,0.75,384.0,1.2784254808794265e-297
v4_spectral_ridge,conditional_translation,512,0.8,0.0,0.8083984375,10,0.8,409.6,0.0
v4_spectral_ridge,conditional_translation,512,0.85,0.0,0.8505859375,10,0.85,435.2,0.0
v4_spectral_ridge,conditional_translation,512,0.9,0.0,0.8955078125,10,0.9,460.8,0.0
v4_spectral_ridge,conditional_translation,512,0.95,0.0,0.9490234375,10,0.95,486.4,0.0
v4_spectral_ridge,covariance_shear,32,0.05,1.0,0.059375,10,0.05,1.6,0.9796461008175357
v4_spectral_ridge,covariance_shear,32,0.1,1.0,0.09375,10,0.1,3.2,0.7885017113006723
v4_spectral_ridge,covariance_shear,32,0.15,1.0,0.140625,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,covariance_shear,32,0.2,1.0,0.171875,10,0.2,6.4,0.20438390048601698
v4_spectral_ridge,covariance_shear,32,0.25,1.0,0.2375,10,0.25,8.0,0.06975738881925805
v4_spectral_ridge,covariance_shear,32,0.3,0.95,0.2890625,20,0.3,9.6,0.018879066424117928
v4_spectral_ridge,covariance_shear,32,0.35,0.8,0.325,10,0.35,11.2,0.004081856372083048
v4_spectral_ridge,covariance_shear,32,0.4,0.7,0.375,10,0.4,12.8,0.0007016051043794906
v4_spectral_ridge,covariance_shear,32,0.45,0.7,0.434375,10,0.45,14.4,9.433888479061587e-05
v4_spectral_ridge,covariance_shear,32,0.5,0.8,0.509375,10,0.5,16.0,9.650597348809242e-06
v4_spectral_ridge,covariance_shear,32,0.55,0.4,0.584375,10,0.55,17.6,7.201789402736721e-07
v4_spectral_ridge,covariance_shear,32,0.6,0.3,0.553125,10,0.6,19.2,3.68847259439842e-08
v4_spectral_ridge,covariance_shear,32,0.65,0.2,0.684375,10,0.65,20.8,1.1862129577604564e-09
v4_spectral_ridge,covariance_shear,32,0.7,0.3,0.684375,10,0.7,22.4,2.0970850238283543e-11
v4_spectral_ridge,covariance_shear,32,0.75,0.2,0.740625,10,0.75,24.0,1.6540810604884215e-13
v4_spectral_ridge,covariance_shear,32,0.8,0.2,0.790625,10,0.8,25.6,4.093647146450914e-16
v4_spectral_ridge,covariance_shear,32,0.85,0.3,0.828125,10,0.85,27.2,1.6393785917991556e-19
v4_spectral_ridge,covariance_shear,32,0.9,0.3,0.90625,10,0.9,28.8,2.3958986499999816e-24
v4_spectral_ridge,covariance_shear,32,0.95,0.1,0.95,10,0.95,30.4,1.0990871733520452e-32
v4_spectral_ridge,covariance_shear,64,0.05,1.0,0.059375,10,0.05,3.2,0.7843570436086973
v4_spectral_ridge,covariance_shear,64,0.1,1.0,0.1078125,10,0.1,6.4,0.22046890416045262
v4_spectral_ridge,covariance_shear,64,0.15,1.0,0.140625,10,0.15,9.6,0.027971389925458848
v4_spectral_ridge,covariance_shear,64,0.2,1.0,0.1765625,10,0.2,12.8,0.0020563392966268445
v4_spectral_ridge,covariance_shear,64,0.25,1.0,0.2640625,10,0.25,16.0,9.720959483087329e-05
v4_spectral_ridge,covariance_shear,64,0.3,0.8,0.31328125,20,0.3,19.2,3.0632328762810027e-06
v4_spectral_ridge,covariance_shear,64,0.35,0.8,0.34375,10,0.35,22.4,6.434023677560167e-08
v4_spectral_ridge,covariance_shear,64,0.4,0.6,0.3796875,10,0.4,25.6,8.791057034367629e-10
v4_spectral_ridge,covariance_shear,64,0.45,0.2,0.4578125,10,0.45,28.8,7.466226553523213e-12
v4_spectral_ridge,covariance_shear,64,0.5,0.7,0.4859375,10,0.5,32.0,3.681522317902641e-14
v4_spectral_ridge,covariance_shear,64,0.55,0.2,0.5453125,10,0.55,35.2,9.568125603265461e-17
v4_spectral_ridge,covariance_shear,64,0.6,0.2,0.565625,10,0.6,38.4,1.1439748724094953e-19
v4_spectral_ridge,covariance_shear,64,0.65,0.3,0.65625,10,0.65,41.6,5.1788012746573165e-23
v4_spectral_ridge,covariance_shear,64,0.7,0.2,0.6984375,10,0.7,44.8,6.652492221769527e-27
v4_spectral_ridge,covariance_shear,64,0.75,0.0,0.7265625,10,0.75,48.0,1.546031358487146e-31
v4_spectral_ridge,covariance_shear,64,0.8,0.0,0.80625,10,0.8,51.2,3.050266254695374e-37
v4_spectral_ridge,covariance_shear,64,0.85,0.0,0.84375,10,0.85,54.4,1.233733741727586e-44
v4_spectral_ridge,covariance_shear,64,0.9,0.0,0.903125,10,0.9,57.6,4.199238864999933e-55
v4_spectral_ridge,covariance_shear,64,0.95,0.0,0.9421875,10,0.95,60.8,4.504282042023015e-73
v4_spectral_ridge,covariance_shear,128,0.05,1.0,0.04453125,10,0.05,6.4,0.22793974409833231
v4_spectral_ridge,covariance_shear,128,0.1,1.0,0.1046875,10,0.1,12.8,0.0030718357305998976
v4_spectral_ridge,covariance_shear,128,0.15,1.0,0.15703125,10,0.15,19.2,1.1547557243481725e-05
v4_spectral_ridge,covariance_shear,128,0.2,0.9,0.19140625,10,0.2,25.6,1.8734422633692198e-08
v4_spectral_ridge,covariance_shear,128,0.25,0.6,0.24140625,10,0.25,32.0,1.4794132535259513e-11
v4_spectral_ridge,covariance_shear,128,0.3,0.3,0.31015625,20,0.3,38.4,5.777425644676683e-15
v4_spectral_ridge,covariance_shear,128,0.35,0.3,0.3578125,10,0.35,44.8,1.0759469428490078e-18
v4_spectral_ridge,covariance_shear,128,0.4,0.1,0.4109375,10,0.4,51.2,8.874953317822086e-23
v4_spectral_ridge,covariance_shear,128,0.45,0.3,0.43359375,10,0.45,57.6,2.904378479800144e-27
v4_spectral_ridge,covariance_shear,128,0.5,0.1,0.5078125,10,0.5,64.0,3.237791337733303e-32
v4_spectral_ridge,covariance_shear,128,0.55,0.1,0.55546875,10,0.55,70.4,9.984547486384717e-38
v4_spectral_ridge,covariance_shear,128,0.6,0.0,0.59765625,10,0.6,76.8,6.389103529880944e-44
v4_spectral_ridge,covariance_shear,128,0.65,0.0,0.6640625,10,0.65,83.2,5.645319520937885e-51
v4_spectral_ridge,covariance_shear,128,0.7,0.0,0.68671875,10,0.7,89.6,3.779955391387509e-59
v4_spectral_ridge,covariance_shear,128,0.75,0.0,0.74765625,10,0.75,96.0,7.542818294002512e-69
v4_spectral_ridge,covariance_shear,128,0.8,0.0,0.80703125,10,0.8,102.4,9.367928048566555e-81
v4_spectral_ridge,covariance_shear,128,0.85,0.0,0.84921875,10,0.85,108.8,3.832928303315164e-96
v4_spectral_ridge,covariance_shear,128,0.9,0.0,0.90546875,10,0.9,115.2,7.024227062499768e-118
v4_spectral_ridge,covariance_shear,128,0.95,0.0,0.94375,10,0.95,121.6,4.0925096273022975e-155
v4_spectral_ridge,covariance_shear,256,0.05,1.0,0.0546875,10,0.05,12.8,0.0036659736412998673
v4_spectral_ridge,covariance_shear,256,0.1,1.0,0.0953125,10,0.1,25.6,5.964036474537538e-08
v4_spectral_ridge,covariance_shear,256,0.15,1.0,0.135546875,10,0.15,38.4,1.5856693586192982e-13
v4_spectral_ridge,covariance_shear,256,0.2,0.8,0.202734375,10,0.2,51.2,1.1303399068137928e-19
v4_spectral_ridge,covariance_shear,256,0.25,0.8,0.244921875,10,0.25,64.0,2.3472521173263672e-26
v4_spectral_ridge,covariance_shear,256,0.3,0.45,0.2927734375,20,0.3,76.8,1.354817114153013e-33
v4_spectral_ridge,covariance_shear,256,0.35,0.1,0.3453125,10,0.35,89.6,1.931100727751128e-41
v4_spectral_ridge,covariance_shear,256,0.4,0.0,0.39296875,10,0.4,102.4,5.691644450106431e-50
v4_spectral_ridge,covariance_shear,256,0.45,0.0,0.45625,10,0.45,115.2,2.723974499395353e-59
v4_spectral_ridge,covariance_shear,256,0.5,0.0,0.5125,10,0.5,128.0,1.533689029792275e-69
v4_spectral_ridge,covariance_shear,256,0.55,0.0,0.55625,10,0.55,140.8,6.594216140054246e-81
v4_spectral_ridge,covariance_shear,256,0.6,0.0,0.59609375,10,0.6,153.6,1.199044770452736e-93
v4_spectral_ridge,covariance_shear,256,0.65,0.0,0.658203125,10,0.65,166.4,4.008932610994794e-108
v4_spectral_ridge,covariance_shear,256,0.7,0.0,0.69453125,10,0.7,179.2,7.251354181879847e-125
v4_spectral_ridge,covariance_shear,256,0.75,0.0,0.740625,10,0.75,192.0,1.0615540947013653e-144
v4_spectral_ridge,covariance_shear,256,0.8,0.0,0.79375,10,0.8,204.8,5.201879062271929e-169
v4_spectral_ridge,covariance_shear,256,0.85,0.0,0.841796875,10,0.85,217.6,2.1697448404779207e-200
v4_spectral_ridge,covariance_shear,256,0.9,0.0,0.895703125,10,0.9,230.4,1.1488317632649232e-244
v4_spectral_ridge,covariance_shear,256,0.95,0.0,0.947265625,10,0.95,243.2,0.0
v4_spectral_ridge,covariance_shear,512,0.05,1.0,0.0515625,10,0.05,25.6,9.963612455682508e-08
v4_spectral_ridge,covariance_shear,512,0.1,1.0,0.1009765625,10,0.1,51.2,1.7306587013811955e-18
v4_spectral_ridge,covariance_shear,512,0.15,1.0,0.15078125,10,0.15,76.8,2.0916985156909655e-30
v4_spectral_ridge,covariance_shear,512,0.2,0.7,0.191796875,10,0.2,102.4,2.7501646713827288e-43
v4_spectral_ridge,covariance_shear,512,0.25,0.2,0.254296875,10,0.25,128.0,3.845456713835231e-57
v4_spectral_ridge,covariance_shear,512,0.3,0.05,0.298828125,20,0.3,153.6,4.76493067057867e-72
v4_spectral_ridge,covariance_shear,512,0.35,0.0,0.348828125,10,0.35,179.2,3.9299420577095705e-88
v4_spectral_ridge,covariance_shear,512,0.4,0.0,0.4021484375,10,0.4,204.8,1.4654705323150793e-105
v4_spectral_ridge,covariance_shear,512,0.45,0.0,0.4583984375,10,0.45,230.4,1.4895160509509605e-124
v4_spectral_ridge,covariance_shear,512,0.5,0.0,0.4962890625,10,0.5,256.0,2.127303123600318e-145
v4_spectral_ridge,covariance_shear,512,0.55,0.0,0.5541015625,10,0.55,281.6,1.7699955832766715e-168
v4_spectral_ridge,covariance_shear,512,0.6,0.0,0.608984375,10,0.6,307.2,2.58896641114876e-194
v4_spectral_ridge,covariance_shear,512,0.65,0.0,0.6587890625,10,0.65,332.8,1.2354557457242465e-223
v4_spectral_ridge,covariance_shear,512,0.7,0.0,0.70625,10,0.7,358.4,1.6263763129415455e-257
v4_spectral_ridge,covariance_shear,512,0.75,0.0,0.7541015625,10,0.75,384.0,1.2784254808794265e-297
v4_spectral_ridge,covariance_shear,512,0.8,0.0,0.794921875,10,0.8,409.6,0.0
v4_spectral_ridge,covariance_shear,512,0.85,0.0,0.85,10,0.85,435.2,0.0
v4_spectral_ridge,covariance_shear,512,0.9,0.0,0.9021484375,10,0.9,460.8,0.0
v4_spectral_ridge,covariance_shear,512,0.95,0.0,0.9470703125,10,0.95,486.4,0.0
v4_spectral_ridge,nonlinear_bimodal,32,0.05,1.0,0.046875,10,0.05,1.6,0.9796461008175357
v4_spectral_ridge,nonlinear_bimodal,32,0.1,1.0,0.09375,10,0.1,3.2,0.7885017113006723
v4_spectral_ridge,nonlinear_bimodal,32,0.15,0.2,0.175,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,nonlinear_bimodal,32,0.2,0.6,0.21875,10,0.2,6.4,0.20438390048601698
v4_spectral_ridge,nonlinear_bimodal,32,0.25,0.6,0.234375,10,0.25,8.0,0.06975738881925805
v4_spectral_ridge,nonlinear_bimodal,32,0.3,0.2,0.309375,10,0.3,9.6,0.018879066424117928
v4_spectral_ridge,nonlinear_bimodal,32,0.35,0.0,0.346875,10,0.35,11.2,0.004081856372083048
v4_spectral_ridge,nonlinear_bimodal,32,0.4,0.0,0.403125,20,0.4,12.8,0.0007016051043794906
v4_spectral_ridge,nonlinear_bimodal,32,0.45,0.1,0.425,10,0.45,14.4,9.433888479061587e-05
v4_spectral_ridge,nonlinear_bimodal,32,0.5,0.1,0.490625,10,0.5,16.0,9.650597348809242e-06
v4_spectral_ridge,nonlinear_bimodal,32,0.55,0.0,0.55,10,0.55,17.6,7.201789402736721e-07
v4_spectral_ridge,nonlinear_bimodal,32,0.6,0.0,0.646875,10,0.6,19.2,3.68847259439842e-08
v4_spectral_ridge,nonlinear_bimodal,32,0.65,0.0,0.665625,10,0.65,20.8,1.1862129577604564e-09
v4_spectral_ridge,nonlinear_bimodal,32,0.7,0.0,0.740625,10,0.7,22.4,2.0970850238283543e-11
v4_spectral_ridge,nonlinear_bimodal,32,0.75,0.0,0.78125,10,0.75,24.0,1.6540810604884215e-13
v4_spectral_ridge,nonlinear_bimodal,32,0.8,0.0,0.796875,10,0.8,25.6,4.093647146450914e-16
v4_spectral_ridge,nonlinear_bimodal,32,0.85,0.0,0.85625,10,0.85,27.2,1.6393785917991556e-19
v4_spectral_ridge,nonlinear_bimodal,32,0.9,0.0,0.89375,10,0.9,28.8,2.3958986499999816e-24
v4_spectral_ridge,nonlinear_bimodal,32,0.95,0.0,0.915625,10,0.95,30.4,1.0990871733520452e-32
v4_spectral_ridge,nonlinear_bimodal,64,0.05,0.8,0.071875,10,0.05,3.2,0.7843570436086973
v4_spectral_ridge,nonlinear_bimodal,64,0.1,0.7,0.1046875,10,0.1,6.4,0.22046890416045262
v4_spectral_ridge,nonlinear_bimodal,64,0.15,0.5,0.15,10,0.15,9.6,0.027971389925458848
v4_spectral_ridge,nonlinear_bimodal,64,0.2,0.6,0.190625,10,0.2,12.8,0.0020563392966268445
v4_spectral_ridge,nonlinear_bimodal,64,0.25,0.1,0.271875,10,0.25,16.0,9.720959483087329e-05
v4_spectral_ridge,nonlinear_bimodal,64,0.3,0.0,0.2953125,10,0.3,19.2,3.0632328762810027e-06
v4_spectral_ridge,nonlinear_bimodal,64,0.35,0.0,0.3328125,10,0.35,22.4,6.434023677560167e-08
v4_spectral_ridge,nonlinear_bimodal,64,0.4,0.0,0.3828125,20,0.4,25.6,8.791057034367629e-10
v4_spectral_ridge,nonlinear_bimodal,64,0.45,0.0,0.4359375,10,0.45,28.8,7.466226553523213e-12
v4_spectral_ridge,nonlinear_bimodal,64,0.5,0.0,0.515625,10,0.5,32.0,3.681522317902641e-14
v4_spectral_ridge,nonlinear_bimodal,64,0.55,0.0,0.5421875,10,0.55,35.2,9.568125603265461e-17
v4_spectral_ridge,nonlinear_bimodal,64,0.6,0.0,0.621875,10,0.6,38.4,1.1439748724094953e-19
v4_spectral_ridge,nonlinear_bimodal,64,0.65,0.0,0.6453125,10,0.65,41.6,5.1788012746573165e-23
v4_spectral_ridge,nonlinear_bimodal,64,0.7,0.0,0.675,10,0.7,44.8,6.652492221769527e-27
v4_spectral_ridge,nonlinear_bimodal,64,0.75,0.0,0.7203125,10,0.75,48.0,1.546031358487146e-31
v4_spectral_ridge,nonlinear_bimodal,64,0.8,0.0,0.809375,10,0.8,51.2,3.050266254695374e-37
v4_spectral_ridge,nonlinear_bimodal,64,0.85,0.0,0.8421875,10,0.85,54.4,1.233733741727586e-44
v4_spectral_ridge,nonlinear_bimodal,64,0.9,0.0,0.909375,10,0.9,57.6,4.199238864999933e-55
v4_spectral_ridge,nonlinear_bimodal,64,0.95,0.0,0.940625,10,0.95,60.8,4.504282042023015e-73
v4_spectral_ridge,nonlinear_bimodal,128,0.05,0.9,0.05078125,10,0.05,6.4,0.22793974409833231
v4_spectral_ridge,nonlinear_bimodal,128,0.1,0.6,0.103125,10,0.1,12.8,0.0030718357305998976
v4_spectral_ridge,nonlinear_bimodal,128,0.15,0.4,0.1625,10,0.15,19.2,1.1547557243481725e-05
v4_spectral_ridge,nonlinear_bimodal,128,0.2,0.1,0.20546875,10,0.2,25.6,1.8734422633692198e-08
v4_spectral_ridge,nonlinear_bimodal,128,0.25,0.0,0.25390625,10,0.25,32.0,1.4794132535259513e-11
v4_spectral_ridge,nonlinear_bimodal,128,0.3,0.0,0.27421875,10,0.3,38.4,5.777425644676683e-15
v4_spectral_ridge,nonlinear_bimodal,128,0.35,0.0,0.33125,10,0.35,44.8,1.0759469428490078e-18
v4_spectral_ridge,nonlinear_bimodal,128,0.4,0.0,0.3890625,20,0.4,51.2,8.874953317822086e-23
v4_spectral_ridge,nonlinear_bimodal,128,0.45,0.0,0.45390625,10,0.45,57.6,2.904378479800144e-27
v4_spectral_ridge,nonlinear_bimodal,128,0.5,0.0,0.49453125,10,0.5,64.0,3.237791337733303e-32
v4_spectral_ridge,nonlinear_bimodal,128,0.55,0.0,0.54296875,10,0.55,70.4,9.984547486384717e-38
v4_spectral_ridge,nonlinear_bimodal,128,0.6,0.0,0.61640625,10,0.6,76.8,6.389103529880944e-44
v4_spectral_ridge,nonlinear_bimodal,128,0.65,0.0,0.65703125,10,0.65,83.2,5.645319520937885e-51
v4_spectral_ridge,nonlinear_bimodal,128,0.7,0.0,0.70234375,10,0.7,89.6,3.779955391387509e-59
v4_spectral_ridge,nonlinear_bimodal,128,0.75,0.0,0.75703125,10,0.75,96.0,7.542818294002512e-69
v4_spectral_ridge,nonlinear_bimodal,128,0.8,0.0,0.80390625,10,0.8,102.4,9.367928048566555e-81
v4_spectral_ridge,nonlinear_bimodal,128,0.85,0.0,0.85703125,10,0.85,108.8,3.832928303315164e-96
v4_spectral_ridge,nonlinear_bimodal,128,0.9,0.0,0.8890625,10,0.9,115.2,7.024227062499768e-118
v4_spectral_ridge,nonlinear_bimodal,128,0.95,0.0,0.953125,10,0.95,121.6,4.0925096273022975e-155
v4_spectral_ridge,nonlinear_bimodal,256,0.05,1.0,0.043359375,10,0.05,12.8,0.0036659736412998673
v4_spectral_ridge,nonlinear_bimodal,256,0.1,0.8,0.101171875,10,0.1,25.6,5.964036474537538e-08
v4_spectral_ridge,nonlinear_bimodal,256,0.15,0.2,0.151171875,10,0.15,38.4,1.5856693586192982e-13
v4_spectral_ridge,nonlinear_bimodal,256,0.2,0.0,0.1921875,10,0.2,51.2,1.1303399068137928e-19
v4_spectral_ridge,nonlinear_bimodal,256,0.25,0.0,0.260546875,10,0.25,64.0,2.3472521173263672e-26
v4_spectral_ridge,nonlinear_bimodal,256,0.3,0.0,0.298828125,10,0.3,76.8,1.354817114153013e-33
v4_spectral_ridge,nonlinear_bimodal,256,0.35,0.0,0.340625,10,0.35,89.6,1.931100727751128e-41
v4_spectral_ridge,nonlinear_bimodal,256,0.4,0.0,0.3921875,20,0.4,102.4,5.691644450106431e-50
v4_spectral_ridge,nonlinear_bimodal,256,0.45,0.0,0.45625,10,0.45,115.2,2.723974499395353e-59
v4_spectral_ridge,nonlinear_bimodal,256,0.5,0.0,0.518359375,10,0.5,128.0,1.533689029792275e-69
v4_spectral_ridge,nonlinear_bimodal,256,0.55,0.0,0.53203125,10,0.55,140.8,6.594216140054246e-81
v4_spectral_ridge,nonlinear_bimodal,256,0.6,0.0,0.600390625,10,0.6,153.6,1.199044770452736e-93
v4_spectral_ridge,nonlinear_bimodal,256,0.65,0.0,0.65234375,10,0.65,166.4,4.008932610994794e-108
v4_spectral_ridge,nonlinear_bimodal,256,0.7,0.0,0.716796875,10,0.7,179.2,7.251354181879847e-125
v4_spectral_ridge,nonlinear_bimodal,256,0.75,0.0,0.74921875,10,0.75,192.0,1.0615540947013653e-144
v4_spectral_ridge,nonlinear_bimodal,256,0.8,0.0,0.794921875,10,0.8,204.8,5.201879062271929e-169
v4_spectral_ridge,nonlinear_bimodal,256,0.85,0.0,0.844921875,10,0.85,217.6,2.1697448404779207e-200
v4_spectral_ridge,nonlinear_bimodal,256,0.9,0.0,0.896484375,10,0.9,230.4,1.1488317632649232e-244
v4_spectral_ridge,nonlinear_bimodal,256,0.95,0.0,0.95390625,10,0.95,243.2,0.0
v4_spectral_ridge,nonlinear_bimodal,512,0.05,0.9,0.0484375,10,0.05,25.6,9.963612455682508e-08
v4_spectral_ridge,nonlinear_bimodal,512,0.1,0.6,0.0912109375,10,0.1,51.2,1.7306587013811955e-18
v4_spectral_ridge,nonlinear_bimodal,512,0.15,0.1,0.147265625,10,0.15,76.8,2.0916985156909655e-30
v4_spectral_ridge,nonlinear_bimodal,512,0.2,0.0,0.20546875,10,0.2,102.4,2.7501646713827288e-43
v4_spectral_ridge,nonlinear_bimodal,512,0.25,0.0,0.2544921875,10,0.25,128.0,3.845456713835231e-57
v4_spectral_ridge,nonlinear_bimodal,512,0.3,0.0,0.2935546875,10,0.3,153.6,4.76493067057867e-72
v4_spectral_ridge,nonlinear_bimodal,512,0.35,0.0,0.3427734375,10,0.35,179.2,3.9299420577095705e-88
v4_spectral_ridge,nonlinear_bimodal,512,0.4,0.0,0.40986328125,20,0.4,204.8,1.4654705323150793e-105
v4_spectral_ridge,nonlinear_bimodal,512,0.45,0.0,0.4611328125,10,0.45,230.4,1.4895160509509605e-124
v4_spectral_ridge,nonlinear_bimodal,512,0.5,0.0,0.494921875,10,0.5,256.0,2.127303123600318e-145
v4_spectral_ridge,nonlinear_bimodal,512,0.55,0.0,0.5498046875,10,0.55,281.6,1.7699955832766715e-168
v4_spectral_ridge,nonlinear_bimodal,512,0.6,0.0,0.5970703125,10,0.6,307.2,2.58896641114876e-194
