view,best_prior,mmd2_statistic,bootstrap_critical_value,p_value,accepted,alpha,rff_dimensions,source_bandwidth,policy,mask_replicate,diagnostic_mode,automatic_adaptation_allowed,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,outer_target,experiment,variant,epochs,config_sha256
composite,0.15,0.05779537092834127,0.0038844641618757908,0.005,False,0.05,384,,empirical_source,3,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.25,0.043010209892349396,0.003330277482793983,0.005,False,0.05,128,1.0072362308540408,empirical_source,4,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03603889954454798,0.007033924984657866,0.005,False,0.05,128,2.322862924197019,empirical_source,4,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.08475574806058578,0.004414547175992099,0.005,False,0.05,128,3.838220502231455,empirical_source,4,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.0643898407196918,0.003368439275767467,0.005,False,0.05,384,,empirical_source,4,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.3,0.04565228092684403,0.003386261569073525,0.005,False,0.05,128,1.009684270592178,empirical_source,5,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.037428835168691686,0.0071830781344747905,0.005,False,0.05,128,2.322862924197019,empirical_source,5,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.08131411140532141,0.004752946169754315,0.005,False,0.05,128,3.92938541110031,empirical_source,5,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.25,0.06402380495790913,0.003678939908529002,0.005,False,0.05,384,,empirical_source,5,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.04305785562234449,0.0023255891290175413,0.005,False,0.05,128,1.0045700985439985,empirical_source,6,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.044988425875446214,0.009098624593377245,0.005,False,0.05,128,2.322862924197019,empirical_source,6,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.08256652509067822,0.005320737202507763,0.005,False,0.05,128,3.87251529600734,empirical_source,6,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.0718267641547999,0.0036520465419246726,0.005,False,0.05,384,,empirical_source,6,composite_multiview_v3,False,True,True,0.9795918367346939,0.0,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.25,0.04063207079711538,0.0022385965249733302,0.005,False,0.05,128,0.9982269105424781,empirical_source,7,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03175740768670388,0.006130820565389449,0.005,False,0.05,128,2.322862924197019,empirical_source,7,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.10360154787142653,0.004222590950446782,0.005,False,0.05,128,3.738959446257447,empirical_source,7,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.06661561748686981,0.003394262904456935,0.005,False,0.05,384,,empirical_source,7,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.04133846012230008,0.003593262804388142,0.005,False,0.05,128,1.0069868982211492,empirical_source,8,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.035025899122948435,0.00698155028106254,0.005,False,0.05,128,2.322862924197019,empirical_source,8,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.85,0.08916175773825544,0.0034783062151297972,0.005,False,0.05,128,3.733329782395117,empirical_source,8,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.05911836297581596,0.004054185479375674,0.005,False,0.05,384,,empirical_source,8,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.25,0.046842807877132464,0.003039904320383013,0.005,False,0.05,128,1.0028052806017413,empirical_source,9,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.034047591967882235,0.005841246031524373,0.005,False,0.05,128,2.322862924197019,empirical_source,9,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.1016795933291482,0.005295662269963437,0.005,False,0.05,128,3.7822579252619173,empirical_source,9,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.0717328448601018,0.003550071342257543,0.005,False,0.05,384,,empirical_source,9,composite_multiview_v3,False,True,True,0.9727891156462585,0.0,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.030644913342724678,0.0026568313623051456,0.005,False,0.05,128,1.0059111828155811,mar_age_sex_30,0,composite_multiview_v3,False,True,True,0.5204081632653061,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03280191097677787,0.007887878151443147,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,0,composite_multiview_v3,False,True,True,0.5204081632653061,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.0835124359740979,0.0037397273456978414,0.005,False,0.05,128,4.553054939441347,mar_age_sex_30,0,composite_multiview_v3,False,True,True,0.5204081632653061,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.058328686587732013,0.0031842531013568758,0.005,False,0.05,384,,mar_age_sex_30,0,composite_multiview_v3,False,True,True,0.5204081632653061,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.03286780436143078,0.0026087607440421494,0.005,False,0.05,128,0.9999607801699895,mar_age_sex_30,1,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.039707553702673606,0.006504738353420228,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,1,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.65,0.0677721978473948,0.0026278601814152805,0.005,False,0.05,128,4.538695641504264,mar_age_sex_30,1,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.15,0.05149382178685409,0.0034979803798794637,0.005,False,0.05,384,,mar_age_sex_30,1,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.021876067681975604,0.002339508030971915,0.005,False,0.05,128,1.0060397568528185,mar_age_sex_30,2,composite_multiview_v3,False,True,True,0.7210884353741497,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.04145698441510229,0.00861169678735563,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,2,composite_multiview_v3,False,True,True,0.7210884353741497,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.7,0.0735899264658449,0.0026857295020552953,0.005,False,0.05,128,4.525655197704303,mar_age_sex_30,2,composite_multiview_v3,False,True,True,0.7210884353741497,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.05155037788759392,0.0032904365987834064,0.005,False,0.05,384,,mar_age_sex_30,2,composite_multiview_v3,False,True,True,0.7210884353741497,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.25,0.03331336484703606,0.0022928742774447185,0.005,False,0.05,128,1.016285036571328,mar_age_sex_30,3,composite_multiview_v3,False,True,True,0.5612244897959183,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.04037916935847655,0.007032268112727094,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,3,composite_multiview_v3,False,True,True,0.5612244897959183,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.85,0.08114290332433918,0.0031466147258222095,0.005,False,0.05,128,4.544128115611908,mar_age_sex_30,3,composite_multiview_v3,False,True,True,0.5612244897959183,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.25,0.060866584192004705,0.0036034425433471313,0.005,False,0.05,384,,mar_age_sex_30,3,composite_multiview_v3,False,True,True,0.5612244897959183,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.25,0.03242589324189922,0.002873089452681387,0.005,False,0.05,128,1.0043567059664493,mar_age_sex_30,4,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03403616882867802,0.00716987426988607,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,4,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.8,0.06948965615395886,0.0026033150314984377,0.005,False,0.05,128,4.5268661034488975,mar_age_sex_30,4,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.25,0.05091712357794657,0.0036147302042950475,0.005,False,0.05,384,,mar_age_sex_30,4,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.25,0.037102549519935676,0.002807905955812577,0.005,False,0.05,128,1.0088402531065466,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03434580798971992,0.007131920556053505,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.9,0.0689037482634372,0.0027684439768181487,0.005,False,0.05,128,4.528566484142958,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.05487986410874949,0.003163431836101166,0.005,False,0.05,384,,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.6666666666666666,0.07692307692307693,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
