stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,va_long_beach,,v4_structured_policy_bank,v4,5062,3883946025,5.0,0.5734098553657532,0.5734098553657532,0.6385395526885986,0.19325463473796844
outer_final,va_long_beach,,v4_structured_policy_bank,v4,5063,1700676163,5.0,0.5429975986480713,0.5429975986480713,0.6310007572174072,0.1799873560667038
outer_final,va_long_beach,,v4_structured_policy_bank,v4,5064,1883223598,5.0,0.523456871509552,0.523456871509552,0.6012926697731018,0.17258907854557037
outer_final,va_long_beach,,v4_structured_policy_bank,v4,5065,271685023,5.0,0.5086843967437744,0.5086843967437744,0.5905345678329468,0.1671847254037857
outer_final,va_long_beach,,v4_structured_policy_bank,v4,5066,2674573830,5.0,0.5497473478317261,0.5497473478317261,0.6669484972953796,0.1830022782087326
outer_final,va_long_beach,,v4_structured_policy_bank,v4,5067,3649808381,5.0,0.5433143973350525,0.5433143973350525,0.7436538934707642,0.18080979585647583
outer_final,va_long_beach,,v4_structured_policy_bank,v4,5068,1820101031,5.0,0.5878069400787354,0.5878069400787354,0.6509947776794434,0.20002347230911255
outer_final,va_long_beach,,v4_structured_policy_bank,v4,5069,1251469801,5.0,0.5471861958503723,0.5471861958503723,0.6467907428741455,0.18361826241016388
outer_final,va_long_beach,,v4_structured_policy_bank,v4,5070,519270193,5.0,0.5245639681816101,0.5245639681816101,0.6186020374298096,0.1734064221382141
outer_final,va_long_beach,,v4_structured_policy_bank,v4,5071,4227816761,5.0,0.5163902640342712,0.5163902640342712,0.6001877784729004,0.17051884531974792
