stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,hungary,,v2_attention_equal_budget,v2,5062,505007418,5.0,0.5847253799438477,0.5847253799438477,0.6268483400344849,0.19887074828147888
outer_final,hungary,,v2_attention_equal_budget,v2,5063,458453446,5.0,0.5529946088790894,0.5529946088790894,0.6316625475883484,0.18454480171203613
outer_final,hungary,,v2_attention_equal_budget,v2,5064,1102486020,5.0,0.5778344869613647,0.5778344869613647,0.6387221813201904,0.19725005328655243
outer_final,hungary,,v2_attention_equal_budget,v2,5065,1248744312,5.0,0.5908571481704712,0.5908571481704712,0.6380004286766052,0.2015470266342163
outer_final,hungary,,v2_attention_equal_budget,v2,5066,1318686917,5.0,0.5690923929214478,0.5690923929214478,0.6216220855712891,0.19281046092510223
outer_final,hungary,,v2_attention_equal_budget,v2,5067,3717217970,5.0,0.567091166973114,0.567091166973114,0.6263532638549805,0.19076070189476013
outer_final,hungary,,v2_attention_equal_budget,v2,5068,4246145299,5.0,0.5799748301506042,0.5799748301506042,0.6293385028839111,0.19616615772247314
outer_final,hungary,,v2_attention_equal_budget,v2,5069,3057182013,5.0,0.5490366220474243,0.5490366220474243,0.6316184997558594,0.18336014449596405
outer_final,hungary,,v2_attention_equal_budget,v2,5070,4182294964,5.0,0.5952715873718262,0.5952715873718262,0.6457538604736328,0.2042170763015747
outer_final,hungary,,v2_attention_equal_budget,v2,5071,3598481932,5.0,0.5632555484771729,0.5632555484771729,0.6334025859832764,0.18970875442028046
