outer_target,inner_validation,model,weighting,parameter_id,parameters_json,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
switzerland,hungary,mask_logistic,pooled,2,"{""C"": 10.0, ""l1_ratio"": 0.0}",294.0,0.36054421768707484,0.7338167402649539,0.5925163968529972,0.8953744558875626,0.7576229114247934,0.342131753676648,0.2800486370157418,0.36394557823129253,0.5006021678040947,0.5289672544080605,0.36082474226804123,0.9905660377358491,0.6792452830188679,-3.393894658516889,2.6297761556458266,0.5607200926850223
switzerland,va_long_beach,mask_logistic,pooled,2,"{""C"": 10.0, ""l1_ratio"": 0.0}",200.0,0.745,0.6276483747861561,0.8092921750411616,1.3709056051869886,1.0462972427993198,0.37207685231440707,0.29528295487626344,0.55,0.601263324121595,0.6218487394957983,0.8314606741573034,0.4966442953020134,0.35570469798657717,1.3927232044853015,0.20326935793272372,0.5774041043011604
switzerland,cleveland,logistic,site_class_balanced,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",303.0,0.45874587458745875,0.8708106685383401,0.870488405125039,0.46322035300405134,0.4779390969649125,0.14809463794368613,0.15382699340228242,0.7854785478547854,0.77550886120372,0.7368421052631579,0.8425925925925926,0.6546762589928058,0.7769784172661871,0.5030433345063128,1.26315844077363,0.11230325553169274
switzerland,hungary,logistic,site_class_balanced,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",294.0,0.36054421768707484,0.9093737454837414,0.8678675698237995,0.39660506453800526,0.4640638682422362,0.12268484819419864,0.14980147844540792,0.8367346938775511,0.794158972300281,0.7391304347826086,0.8717948717948718,0.6415094339622641,0.8867924528301887,0.7867046607778542,1.681581818249427,0.06823017213701474
switzerland,va_long_beach,logistic,site_class_balanced,0,"{""C"": 0.1, ""l1_ratio"": 0.0}",200.0,0.745,0.7419397289116989,0.8753502088110068,0.5529032882110836,0.6271604985723991,0.18804093166003888,0.21444214492745645,0.69,0.6629819713120146,0.7753623188405797,0.84251968503937,0.7181208053691275,0.5234899328859061,0.81148978518675,0.7190963762669154,0.16728045524293184
switzerland,cleveland,logistic,site_class_balanced,1,"{""C"": 1.0, ""l1_ratio"": 0.0}",303.0,0.45874587458745875,0.8716441480961572,0.8607490082464329,0.6835346599724826,0.7362538051154879,0.20489021990943362,0.221183242289624,0.7293729372937293,0.7072293384804351,0.5980392156862745,0.9384615384615385,0.43884892086330934,0.8201438848920863,1.5568316137250697,0.7975282825413867,0.16661212169783526
switzerland,hungary,logistic,site_class_balanced,1,"{""C"": 1.0, ""l1_ratio"": 0.0}",294.0,0.36054421768707484,0.9085206744279407,0.8677192388665902,0.38163537960690236,0.45372936074959985,0.11854753560019976,0.14612918084853482,0.8435374149659864,0.8015355279004416,0.75,0.8846153846153846,0.6509433962264151,0.8773584905660378,0.7347004720156161,1.4246425077343994,0.06672657343101174
switzerland,va_long_beach,logistic,site_class_balanced,1,"{""C"": 1.0, ""l1_ratio"": 0.0}",200.0,0.745,0.726016581129096,0.869540116580042,0.5988467953496397,0.6607642977792222,0.20618253748178195,0.22513153028556399,0.67,0.6624555862613501,0.753731343283582,0.8487394957983193,0.6778523489932886,0.4899328859060403,0.9061442029072818,0.5542332227868547,0.1860451967036134
switzerland,cleveland,logistic,site_class_balanced,2,"{""C"": 10.0, ""l1_ratio"": 0.0}",303.0,0.45874587458745875,0.8689682400421126,0.8537964432731928,0.9919337115251748,1.0767399307439125,0.26527197671374697,0.2881092337367437,0.6666666666666666,0.6372389892963678,0.43575418994413406,0.975,0.2805755395683453,0.7841726618705036,2.0733615247286283,0.6490718668639497,0.19123231783031702
switzerland,hungary,logistic,site_class_balanced,2,"{""C"": 10.0, ""l1_ratio"": 0.0}",294.0,0.36054421768707484,0.9049578482537134,0.8614770275345084,0.3838575158333205,0.4571801773581644,0.11950019939292242,0.1472943658984489,0.8367346938775511,0.7921015656362906,0.7362637362637363,0.881578947368421,0.6320754716981132,0.8773584905660378,0.70077119368438,1.3575873275694579,0.06837853155905642
