outer_target,inner_validation,model,weighting,parameter_id,parameters_json,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
hungary,va_long_beach,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",200.0,0.745,0.5101987103566259,0.7692703772590381,0.6594932440583247,1.0139610833302182,0.21592362161465253,0.34527471215795413,0.71,0.5216475852085801,0.823170731707317,0.7541899441340782,0.9060402684563759,0.28187919463087246,0.9331893333082691,0.09442289752237752,0.2413244078042493
hungary,cleveland,ebm,site_class_balanced,1,"{""interactions"": 0, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",303.0,0.45874587458745875,0.7938234778031232,0.7779306957013619,0.5507084942694563,0.5537907391565571,0.1845247875127874,0.18578315979775797,0.7293729372937293,0.7269696437971573,0.7028985507246377,0.708029197080292,0.697841726618705,0.6187050359712231,-0.10697591205120428,0.911033364875936,0.17237511019103768
hungary,switzerland,ebm,site_class_balanced,1,"{""interactions"": 0, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",123.0,0.9349593495934959,0.7152173913043478,0.966465957438113,0.5130447900942982,0.6327221486364728,0.16770478120558532,0.21734898699814098,0.7642276422764228,0.6994565217391304,0.8599033816425121,0.967391304347826,0.7739130434782608,0.3217391304347826,2.418028637182847,0.8075273798527162,0.1399551951882847
hungary,va_long_beach,ebm,site_class_balanced,1,"{""interactions"": 0, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",200.0,0.745,0.5195420450059218,0.7707360897287467,0.6875301974297678,1.1079093957997264,0.21661022217929385,0.3589153675936966,0.715,0.5250032899065666,0.8267477203647416,0.7555555555555555,0.912751677852349,0.2483221476510067,0.8861773244346484,0.10613681008042873,0.2367285991308828
hungary,cleveland,ebm,site_class_balanced,2,"{""interactions"": 3, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",303.0,0.45874587458745875,0.7738638357606596,0.7553372633670651,0.5776548379106586,0.5791187099316093,0.1945508779174095,0.19519117826458174,0.7194719471947195,0.7178233023337428,0.6953405017921147,0.6928571428571428,0.697841726618705,0.5971223021582733,-0.16191371729172024,0.7961332273263788,0.19482265565076196
hungary,switzerland,ebm,site_class_balanced,2,"{""interactions"": 3, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",123.0,0.9349593495934959,0.6815217391304347,0.9598079618604721,0.5126288587199805,0.6799440691678371,0.1686097190571582,0.233099062184322,0.7642276422764228,0.6994565217391304,0.8599033816425121,0.967391304347826,0.7739130434782608,0.26956521739130435,2.411661718323133,0.6332618744958166,0.14596471520827647
hungary,va_long_beach,ebm,site_class_balanced,2,"{""interactions"": 3, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",200.0,0.745,0.48335307277273326,0.7547478225234963,0.7858557959285519,1.2676452867280523,0.23327330032439964,0.37651439778022266,0.705,0.5182918805105935,0.8195718654434251,0.7528089887640449,0.8993288590604027,0.2080536912751678,1.0849103075936828,-0.00659379683436266,0.26098386903136966
hungary,cleveland,ebm,site_class_balanced,3,"{""interactions"": 3, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",303.0,0.45874587458745875,0.7774170907176697,0.7660657639276923,0.5728585681940233,0.5699662348969655,0.19470516691912076,0.19353583261250762,0.7128712871287128,0.7150157922442533,0.7030716723549488,0.6688311688311688,0.7410071942446043,0.5899280575539568,-0.28724166781647736,1.027846928713136,0.19024926178805768
hungary,switzerland,ebm,site_class_balanced,3,"{""interactions"": 3, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",123.0,0.9349593495934959,0.7021739130434783,0.9672433714074542,0.5372382767248904,0.6686135769751056,0.18005186982804777,0.23139665456019534,0.7560975609756098,0.6951086956521739,0.8543689320388349,0.967032967032967,0.7652173913043478,0.391304347826087,2.468792890808007,0.6131012997565645,0.15446501914923585
hungary,va_long_beach,ebm,site_class_balanced,3,"{""interactions"": 3, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",200.0,0.745,0.49730227661534404,0.7627685726689735,0.7744741542162015,1.2926270536866058,0.22723691509431934,0.3815528681791604,0.7,0.5084879589419661,0.8170731707317073,0.7486033519553073,0.8993288590604027,0.24161073825503357,1.0069199169232421,0.030830699388966782,0.24613417786138322
