stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,cleveland,,v2_attention_equal_budget,v2,5062,3571018787,5.0,0.5673291683197021,0.5673291683197021,0.6485965847969055,0.1911586970090866
outer_final,cleveland,,v2_attention_equal_budget,v2,5063,3807015100,5.0,0.5429264307022095,0.5429264307022095,0.6155919432640076,0.1809056997299194
outer_final,cleveland,,v2_attention_equal_budget,v2,5064,2976196022,5.0,0.5480347871780396,0.5480347871780396,0.6095055937767029,0.1834664642810821
outer_final,cleveland,,v2_attention_equal_budget,v2,5065,4269525336,5.0,0.5386028289794922,0.5386028289794922,0.6411791443824768,0.1806799173355102
outer_final,cleveland,,v2_attention_equal_budget,v2,5066,3309472251,5.0,0.5167490243911743,0.5167490243911743,0.5928329229354858,0.1699998378753662
outer_final,cleveland,,v2_attention_equal_budget,v2,5067,932915184,5.0,0.5593264102935791,0.5593264102935791,0.6059015989303589,0.1880535781383514
outer_final,cleveland,,v2_attention_equal_budget,v2,5068,2267348798,5.0,0.5358873009681702,0.5358873009681702,0.6076286435127258,0.1808780878782272
outer_final,cleveland,,v2_attention_equal_budget,v2,5069,4214561113,5.0,0.5992774963378906,0.5992774963378906,0.6503306031227112,0.2052272260189056
outer_final,cleveland,,v2_attention_equal_budget,v2,5070,3866899283,5.0,0.5584642291069031,0.5584642291069031,0.6521826982498169,0.1879419684410095
outer_final,cleveland,,v2_attention_equal_budget,v2,5071,3907152527,5.0,0.5656862258911133,0.5656862258911133,0.6032934188842773,0.1906638145446777
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5062,3195570067,5.0,0.6421590447425842,0.6421590447425842,0.6670308113098145,0.2249147295951843
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5062,3195570067,10.0,0.5690886974334717,0.5690886974334717,0.6331741809844971,0.1905340999364853
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5063,2863526676,5.0,0.6371460556983948,0.6371460556983948,0.6713683605194092,0.222267210483551
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5063,2863526676,10.0,0.5713398456573486,0.5713398456573486,0.6388524174690247,0.1913423240184784
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5064,2650443655,5.0,0.6504554152488708,0.6504554152488708,0.6678206920623779,0.2288664579391479
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5064,2650443655,10.0,0.5720087885856628,0.5720087885856628,0.6289059519767761,0.1916621923446655
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5065,2575741364,5.0,0.6442669630050659,0.6442669630050659,0.6741724014282227,0.2257667034864425
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5065,2575741364,10.0,0.5667942762374878,0.5667942762374878,0.6253332495689392,0.1896708011627197
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5066,3619794966,5.0,0.6061252355575562,0.6061252355575562,0.653745174407959,0.2072906196117401
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5066,3619794966,10.0,0.5258626937866211,0.5258626937866211,0.6295328736305237,0.1731392443180084
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5067,1062768598,5.0,0.6413407325744629,0.6413407325744629,0.661365270614624,0.2242987155914306
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5067,1062768598,10.0,0.5639026165008545,0.5639026165008545,0.6251670122146606,0.1881903409957885
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5068,2271921776,5.0,0.6427176594734192,0.6427176594734192,0.6707671880722046,0.2250989079475402
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5068,2271921776,10.0,0.5692046284675598,0.5692046284675598,0.6331080198287964,0.1904062330722808
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5069,262380540,5.0,0.6428853273391724,0.6428853273391724,0.6691668629646301,0.2250969409942627
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5069,262380540,10.0,0.5640335083007812,0.5640335083007812,0.6264324188232422,0.1881029307842254
outer_final,cleveland,,v2_deepsets_equal_budget,v2,5070,2723924439,5.0,0.6377362012863159,0.6377362012863159,0.6664962768554688,0.2225117087364196
