outer_target,model,weighting,calibration,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,tabpfn,pooled,raw,drop_advanced,0,303.0,0.45874587458745875,0.876601158097912,0.8709455373012995,0.45449171875113076,0.44961201813514484,0.1472920552576339,0.14517559498024268,0.7887788778877888,0.792814528864713,0.785234899328859,0.7358490566037735,0.841726618705036,0.7841726618705036,-0.43820160591078766,1.0763304540430754,0.09766533228602997
cleveland,tabpfn,pooled,raw,drop_exercise,0,303.0,0.45874587458745875,0.8186085278118969,0.7763942316490813,0.5467760103481836,0.5486491127439254,0.1818085327668004,0.18230537960585835,0.7557755775577558,0.7568433058431303,0.7430555555555556,0.7181208053691275,0.7697841726618705,0.697841726618705,-0.10912374625372874,1.560528051667514,0.1575952915366577
cleveland,tabpfn,pooled,raw,drop_routine,0,303.0,0.45874587458745875,0.8344446394104229,0.7957823523284897,0.8734518835266433,0.8164460427541536,0.3108591123389494,0.28889126050638786,0.4884488448844885,0.5268906825758906,0.6403712296983759,0.4726027397260274,0.9928057553956835,0.7194244604316546,-2.736152104516138,1.4318040487504053,0.29255302621213575
cleveland,tabpfn,pooled,raw,empirical_source,0,303.0,0.45874587458745875,0.830277241621337,0.8073560784897701,0.5506496174424513,0.5372669617279097,0.18489576663527546,0.1796998095472992,0.7029702970297029,0.7124495525530794,0.71875,0.6353591160220995,0.8273381294964028,0.7338129496402878,-0.6076240870640445,0.8505958614771487,0.15401889875660685
cleveland,tabpfn,pooled,raw,empirical_source,1,303.0,0.45874587458745875,0.8372521494999122,0.8129714184671062,0.5505725651235488,0.5375908217722398,0.18112534313443057,0.17579567990197442,0.7095709570957096,0.719643797157396,0.7267080745341615,0.639344262295082,0.841726618705036,0.7553956834532374,-0.6285140420170264,0.8501690986726091,0.1645103542105595
cleveland,tabpfn,pooled,raw,empirical_source,2,303.0,0.45874587458745875,0.8457185471135288,0.8409550464049289,0.5370291291378376,0.5216395124229536,0.1814359897198744,0.17541569742453603,0.7260726072607261,0.7354360414107739,0.7398119122257053,0.6555555555555556,0.8489208633093526,0.7553956834532374,-0.7481545000759658,0.9184293798888297,0.13847009092969292
cleveland,tabpfn,pooled,raw,empirical_source,3,303.0,0.45874587458745875,0.8309791191437095,0.8084682398172703,0.5675208157389343,0.5513581478016883,0.1898011182484728,0.18344214757960942,0.7062706270627063,0.7176917002982979,0.72782874617737,0.6329787234042553,0.8561151079136691,0.7194244604316546,-0.7109466430829793,0.8380993389806386,0.16729059877152808
cleveland,tabpfn,pooled,raw,empirical_source,4,303.0,0.45874587458745875,0.8421652921565187,0.8414141294829154,0.5351873295869051,0.5213492857182812,0.1819158818382089,0.17636216618458272,0.6996699669966997,0.7088524302509212,0.7147335423197492,0.6333333333333333,0.8201438848920863,0.7553956834532374,-0.6906271585414252,0.9095261920652611,0.13829391877017558
cleveland,tabpfn,pooled,raw,empirical_source,5,303.0,0.45874587458745875,0.8109756097560974,0.7928656021881236,0.582563516069417,0.5677367310290289,0.1963430117740826,0.1906022486768799,0.7095709570957096,0.7185471135286892,0.7232704402515723,0.6424581005586593,0.8273381294964028,0.6690647482014388,-0.5874042393217521,0.7546484168115425,0.16948547424532528
cleveland,tabpfn,pooled,raw,empirical_source,6,303.0,0.45874587458745875,0.8502807510089488,0.8376261854680724,0.5178886808847252,0.503765765716008,0.17237271324407713,0.16686501763358055,0.7425742574257426,0.7523249692928584,0.75625,0.6685082872928176,0.8705035971223022,0.7338129496402878,-0.7048957341196607,0.9660959608794457,0.1327801080773418
