outer_target,experiment,variant,policy,mask_replicate,track,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,v0_pooled_erm,v0,drop_advanced,0,dg_zero_shot,303.0,0.45874587458745875,0.8713370766801194,0.8644575535821055,0.46417219610897253,0.4646449339451131,0.14882142116742833,0.14929761238060318,0.7755775577557755,0.7729426215125461,0.7518248175182481,0.762962962962963,0.7410071942446043,0.7482014388489209,-0.15242347572281226,1.444232726343779,0.09081563094915476
cleveland,v0_pooled_erm,v0,drop_exercise,0,dg_zero_shot,303.0,0.45874587458745875,0.8452360063168977,0.8009651853667163,0.5632107027980202,0.5552400397072331,0.18833694118631844,0.18457589302713887,0.7491749174917491,0.7600675557115284,0.7654320987654321,0.6702702702702703,0.8920863309352518,0.7482014388489209,-0.8126760988772671,2.612460061890168,0.14828630046224794
cleveland,v0_pooled_erm,v0,drop_routine,0,dg_zero_shot,303.0,0.45874587458745875,0.8812072293384804,0.8656381190122332,0.5259408797445446,0.5084349608921898,0.17515084376752948,0.16782626172078435,0.7557755775577558,0.7689068257589051,0.7771084337349398,0.6683937823834197,0.9280575539568345,0.762589928057554,-1.2716140268073812,1.8129152646500013,0.14356345988927813
cleveland,v0_pooled_erm,v0,empirical_source,0,dg_zero_shot,303.0,0.45874587458745875,0.8457185471135286,0.8285080158373371,0.4951779946472974,0.49379523253220037,0.16196470752710165,0.16161377149740558,0.7557755775577558,0.7546499385857168,0.7357142857142858,0.7304964539007093,0.7410071942446043,0.7410071942446043,-0.25495475775075793,1.3660544058267707,0.11969508252184102
cleveland,v0_pooled_erm,v0,empirical_source,1,dg_zero_shot,303.0,0.45874587458745875,0.862563607650465,0.8561248915409626,0.4780527843718215,0.47669695713273097,0.15402223649375607,0.15363383456578575,0.7656765676567657,0.7654413054921916,0.7491166077738516,0.7361111111111112,0.762589928057554,0.762589928057554,-0.26055469298092726,1.4415763501549372,0.10529528919063419
cleveland,v0_pooled_erm,v0,empirical_source,2,dg_zero_shot,303.0,0.45874587458745875,0.8596244955255308,0.8578170775486028,0.4817985133728129,0.4792121929435162,0.15655895285386,0.1556922266918489,0.7623762376237624,0.7629408668187401,0.7482517482517482,0.7278911564625851,0.7697841726618705,0.7553956834532374,-0.31440980660089585,1.3782185051467988,0.1021358100269775
cleveland,v0_pooled_erm,v0,empirical_source,3,dg_zero_shot,303.0,0.45874587458745875,0.8562028426039656,0.8507416022879526,0.48445594029180694,0.4831675817419447,0.1568960995505275,0.1565727471967457,0.7755775577557755,0.7734909633268995,0.7536231884057971,0.7591240875912408,0.7482014388489209,0.7410071942446043,-0.25392283737465876,1.3916120028551864,0.1093736605259099
cleveland,v0_pooled_erm,v0,empirical_source,4,dg_zero_shot,303.0,0.45874587458745875,0.8649324442884717,0.8584936894435216,0.4756110557745411,0.47451181465613357,0.15363288894299781,0.15336352465714778,0.7821782178217822,0.7812335497455694,0.7642857142857142,0.7588652482269503,0.7697841726618705,0.762589928057554,-0.2309170828343918,1.4653322411879268,0.09661163255891765
cleveland,v0_pooled_erm,v0,empirical_source,5,dg_zero_shot,303.0,0.45874587458745875,0.8542726794174416,0.825373641855039,0.48833519350711047,0.48677257441044486,0.15818953616638542,0.15768762013988957,0.7920792079207921,0.7936699420951044,0.7820069204152249,0.7533333333333333,0.8129496402877698,0.762589928057554,-0.24969668456193408,1.3665349170361856,0.12006506845838207
cleveland,v0_pooled_erm,v0,empirical_source,6,dg_zero_shot,303.0,0.45874587458745875,0.8764256887173187,0.8780499301818656,0.46144838851358694,0.46049913437343515,0.14763222198200077,0.14738831318990767,0.7953795379537953,0.7945253553254957,0.7785714285714286,0.7730496453900709,0.7841726618705036,0.7841726618705036,-0.23999420235545957,1.5476075249959171,0.08528066292899796
cleveland,v0_pooled_erm,v0,empirical_source,7,dg_zero_shot,303.0,0.45874587458745875,0.8481312510966836,0.847739591548431,0.494273528788527,0.4918519463636466,0.16200458279526636,0.16117100937361106,0.7557755775577558,0.756294964028777,0.7412587412587412,0.7210884353741497,0.762589928057554,0.697841726618705,-0.31260515078838874,1.3647239496296173,0.11172200127693038
cleveland,v0_pooled_erm,v0,empirical_source,8,dg_zero_shot,303.0,0.45874587458745875,0.8458062818038252,0.845394281854526,0.49495670781847406,0.4923270415111371,0.16302936545859437,0.1621531221192264,0.7260726072607261,0.7272109141954728,0.71280276816609,0.6866666666666666,0.7410071942446043,0.6762589928057554,-0.3161477517636889,1.2994669493084183,0.1096331221237736
cleveland,v0_pooled_erm,v0,empirical_source,9,dg_zero_shot,303.0,0.45874587458745875,0.8599315669415687,0.857257652970074,0.4797814099988308,0.47889974922000894,0.15496240271557565,0.15474357994364035,0.7821782178217822,0.7817818915599228,0.7659574468085106,0.7552447552447552,0.7769784172661871,0.7697841726618705,-0.24065985697069284,1.426559827443755,0.10352312264431193
cleveland,v0_pooled_erm,v0,mar_age_sex_30,0,dg_zero_shot,303.0,0.45874587458745875,0.871775750131602,0.8566253378666534,0.49616451074004797,0.48849901928333683,0.1611516159208397,0.1579257594040459,0.768976897689769,0.7728768204948236,0.7651006711409396,0.7169811320754716,0.8201438848920863,0.7697841726618705,-0.6432167974211883,1.7826330957350578,0.10923537026019392
cleveland,v0_pooled_erm,v0,mar_age_sex_30,1,dg_zero_shot,303.0,0.45874587458745875,0.8560273732233725,0.8427514845317244,0.5129702845905635,0.5049526880628492,0.1686972152728274,0.16523197319170785,0.7524752475247525,0.7603746271275662,0.7603833865814696,0.6839080459770115,0.8561151079136691,0.7553956834532374,-0.6303877398995235,1.6289305257025757,0.12576932883519382
cleveland,v0_pooled_erm,v0,mar_age_sex_30,2,dg_zero_shot,303.0,0.45874587458745875,0.8422968941919635,0.8248757515822368,0.5214511563370131,0.5126480174287646,0.17221652461294573,0.1685579684009039,0.768976897689769,0.7739735041235305,0.7682119205298014,0.7116564417177914,0.8345323741007195,0.7553956834532374,-0.6043542820313611,1.4326293424939978,0.13934073703106922
cleveland,v0_pooled_erm,v0,mar_age_sex_30,3,dg_zero_shot,303.0,0.45874587458745875,0.8655904544656957,0.8297724207455057,0.5026745844811383,0.49366745419786584,0.16369368666175066,0.1598998607643018,0.7623762376237624,0.769520968590981,0.7677419354838709,0.695906432748538,0.8561151079136691,0.7410071942446043,-0.6565611205395654,1.638264795403166,0.12545817808518572
cleveland,v0_pooled_erm,v0,mar_age_sex_30,4,dg_zero_shot,303.0,0.45874587458745875,0.8698455869450782,0.8301490402336678,0.4984484865734145,0.4896862109692115,0.1620345006073302,0.15836700399271875,0.7623762376237624,0.7678759431479207,0.7631578947368421,0.703030303030303,0.8345323741007195,0.7697841726618705,-0.6787076302046373,1.7280909450757622,0.12363511077041894
cleveland,v0_pooled_erm,v0,mar_age_sex_30,5,dg_zero_shot,303.0,0.45874587458745875,0.8530443937532901,0.831676173697708,0.5125974131740129,0.5042180450748059,0.16941374234503165,0.16583066389359874,0.7227722772277227,0.729645551851202,0.7290322580645161,0.6608187134502924,0.8129496402877698,0.7122302158273381,-0.6277522029366572,1.5835518066000691,0.12686197674228897
cleveland,v0_pooled_erm,v0,mar_age_sex_30,6,dg_zero_shot,303.0,0.45874587458745875,0.8571240568520794,0.842134182106629,0.512425642479932,0.5038795792238142,0.16849030181497154,0.1648600939123735,0.7623762376237624,0.7700693104053342,0.7692307692307693,0.6936416184971098,0.8633093525179856,0.8057553956834532,-0.642997229124459,1.5849963726206517,0.126322232653155
cleveland,v0_pooled_erm,v0,mar_age_sex_30,7,dg_zero_shot,303.0,0.45874587458745875,0.8562905772942621,0.8314507697752155,0.510556804921879,0.5022613471409081,0.16711705948180525,0.16364018185129847,0.7557755775577558,0.7628750658010177,0.7612903225806451,0.6900584795321637,0.8489208633093526,0.8057553956834532,-0.6382774281739071,1.5999608542594619,0.13247813117458518
cleveland,v0_pooled_erm,v0,mar_age_sex_30,8,dg_zero_shot,303.0,0.45874587458745875,0.8578259343744516,0.8350639251434276,0.5073175957400441,0.49935941430822817,0.1663702386079859,0.1630621110318621,0.7491749174917491,0.7534874539392875,0.7466666666666667,0.6956521739130435,0.8057553956834532,0.7050359712230215,-0.5714280441516262,1.5349527989372267,0.12249226255599642
cleveland,v0_pooled_erm,v0,mar_age_sex_30,9,dg_zero_shot,303.0,0.45874587458745875,0.8579136690647482,0.8598606106559443,0.5106365466303102,0.5022325166444868,0.16860044333933505,0.16500701923821154,0.7491749174917491,0.7562291630110546,0.7548387096774194,0.6842105263157895,0.841726618705036,0.7266187050359713,-0.6654306019697706,1.6360977664703154,0.11842367886632339
cleveland,v0_pooled_erm,v0,mcar_10,0,dg_zero_shot,303.0,0.45874587458745875,0.8553254957010002,0.8510238501615162,0.49591803162298403,0.491611872882253,0.161997984527916,0.160343159629241,0.759075907590759,0.7598920863309353,0.7456445993031359,0.722972972972973,0.7697841726618705,0.7122302158273381,-0.41424818398885327,1.5502754969739274,0.1092999680030601
cleveland,v0_pooled_erm,v0,mcar_10,1,dg_zero_shot,303.0,0.45874587458745875,0.8617301280926478,0.8432721867812611,0.49254050882354555,0.4884190634270143,0.15958224774537666,0.15797462177236496,0.7722772277227723,0.7737322337252149,0.7612456747404844,0.7333333333333333,0.7913669064748201,0.7553956834532374,-0.4022240472420982,1.639660965349305,0.11039176429583503
cleveland,v0_pooled_erm,v0,mcar_10,2,dg_zero_shot,303.0,0.45874587458745875,0.8695823828741884,0.8636332895996326,0.4886543377322293,0.48389619832802544,0.1583253765112407,0.15645351114392786,0.7623762376237624,0.7629408668187401,0.7482517482517482,0.7278911564625851,0.7697841726618705,0.7410071942446043,-0.4463910556293305,1.6424930450652528,0.10019075301725182
cleveland,v0_pooled_erm,v0,mcar_10,3,dg_zero_shot,303.0,0.45874587458745875,0.8709861379189331,0.8712711679723268,0.4836714674283137,0.4791352071460302,0.15701091486051924,0.1552397217388603,0.768976897689769,0.7695867696087033,0.7552447552447552,0.7346938775510204,0.7769784172661871,0.7338129496402878,-0.436175776773602,1.6345690228542993,0.09203595609183007
cleveland,v0_pooled_erm,v0,mcar_10,4,dg_zero_shot,303.0,0.45874587458745875,0.8640989647306545,0.8418606317733885,0.48996161977398384,0.4862454038211967,0.15909730503884914,0.1576730740209506,0.768976897689769,0.7701351114230567,0.7569444444444444,0.7315436241610739,0.7841726618705036,0.7410071942446043,-0.3794924652434122,1.6194071262008107,0.10915206406924644
cleveland,v0_pooled_erm,v0,mcar_10,5,dg_zero_shot,303.0,0.45874587458745875,0.8785751886295841,0.8620957988162389,0.47322279361646724,0.469513779052883,0.15096991893329745,0.14959227110891762,0.7953795379537953,0.7972670643972627,0.7862068965517242,0.7549668874172185,0.8201438848920863,0.7841726618705036,-0.38704146058838385,1.745239543276486,0.09594588691157846
cleveland,v0_pooled_erm,v0,mcar_10,6,dg_zero_shot,303.0,0.45874587458745875,0.8739252500438673,0.8577308614797192,0.48065584415976875,0.47671820215465444,0.15480803948208174,0.15329431602138793,0.7854785478547854,0.7870240393051413,0.7750865051903114,0.7466666666666667,0.8057553956834532,0.7410071942446043,-0.40285654942663984,1.6841527483100667,0.09925955560964272
cleveland,v0_pooled_erm,v0,mcar_10,7,dg_zero_shot,303.0,0.45874587458745875,0.8669064748201438,0.8616876025865511,0.4849042850823628,0.4815106953748488,0.15675124502325125,0.15547207580197853,0.7722772277227723,0.7726355500965082,0.7578947368421053,0.7397260273972602,0.7769784172661871,0.7553956834532374,-0.374618480826354,1.6413622754432167,0.09795290797629028
cleveland,v0_pooled_erm,v0,mcar_10,8,dg_zero_shot,303.0,0.45874587458745875,0.8584839445516758,0.8543238899725892,0.4931891795474806,0.48907635586662324,0.16008786746251022,0.15850988159409693,0.759075907590759,0.760988769959642,0.7491408934707904,0.7171052631578947,0.7841726618705036,0.7482014388489209,-0.4120801633904743,1.5881191933893557,0.10849555544938501
cleveland,v0_pooled_erm,v0,mcar_10,9,dg_zero_shot,303.0,0.45874587458745875,0.861905597473241,0.8330531293653456,0.49128420112382726,0.4874101139846173,0.15924630009108862,0.15778068271198697,0.7524752475247525,0.7537945253553255,0.740484429065744,0.7133333333333334,0.7697841726618705,0.7338129496402878,-0.38383622791990774,1.6024396152364913,0.11439095666550672
cleveland,v0_pooled_erm,v0,mcar_30,0,dg_zero_shot,303.0,0.45874587458745875,0.8188278645376382,0.8001493549991775,0.5412059752220161,0.5375932275881192,0.17979365144766346,0.17831166945364013,0.7425742574257426,0.7446481838919108,0.7328767123287672,0.6993464052287581,0.7697841726618705,0.6834532374100719,-0.33999742502474306,1.4578884324601529,0.1536205845728298
cleveland,v0_pooled_erm,v0,mcar_30,1,dg_zero_shot,303.0,0.45874587458745875,0.8629145464116512,0.8516849189000273,0.5018314148883177,0.4970988285300546,0.16305644839482367,0.16113984416343569,0.7821782178217822,0.7845236006316898,0.773972602739726,0.738562091503268,0.8129496402877698,0.7769784172661871,-0.454154346818355,1.8282697236616514,0.10938458897028541
cleveland,v0_pooled_erm,v0,mcar_30,2,dg_zero_shot,303.0,0.45874587458745875,0.8359799964906124,0.8129181686868358,0.5276810990371769,0.5220802806172345,0.17497497519784472,0.17261026626316783,0.7293729372937293,0.7335497455693982,0.7266666666666667,0.6770186335403726,0.7841726618705036,0.697841726618705,-0.45890325577145563,1.6198545080363265,0.13555371653978543
cleveland,v0_pooled_erm,v0,mcar_30,3,dg_zero_shot,303.0,0.45874587458745875,0.8583523425162309,0.8529634358227027,0.50649080006137,0.5012220459892058,0.16526193094584496,0.16310824675029384,0.7722772277227723,0.7748289173539218,0.764505119453925,0.7272727272727273,0.8057553956834532,0.7913669064748201,-0.49014734267259896,1.8157398720809121,0.11207434622122653
cleveland,v0_pooled_erm,v0,mcar_30,4,dg_zero_shot,303.0,0.45874587458745875,0.8211089664853483,0.7973579894755267,0.5327332852277168,0.5284864264173612,0.17709251271605378,0.17544735706605843,0.7392739273927392,0.7399543779610458,0.7247386759581882,0.7027027027027027,0.7482014388489209,0.7266187050359713,-0.3816574053812236,1.550891423036028,0.14799963004518513
cleveland,v0_pooled_erm,v0,mcar_30,5,dg_zero_shot,303.0,0.45874587458745875,0.8425162309177049,0.8435998146277022,0.5190170141489305,0.513521727414,0.17172493925798654,0.16942127414760372,0.7425742574257426,0.7440998420775575,0.7310344827586207,0.7019867549668874,0.762589928057554,0.7122302158273381,-0.4831108637043757,1.6392275851938274,0.12108987694058043
cleveland,v0_pooled_erm,v0,mcar_30,6,dg_zero_shot,303.0,0.45874587458745875,0.846420424635901,0.8327920936871942,0.5188705460142996,0.5136230373403317,0.17081694447855883,0.16865171573294085,0.759075907590759,0.7631821372170556,0.7558528428093646,0.70625,0.8129496402877698,0.7266187050359713,-0.46834739392584307,1.6983411301004367,0.126476791932814
cleveland,v0_pooled_erm,v0,mcar_30,7,dg_zero_shot,303.0,0.45874587458745875,0.8618617301280926,0.8355759926667684,0.5136438480884533,0.5065963554946278,0.1676661638397071,0.1646979310199668,0.7656765676567657,0.771473065450079,0.7672131147540984,0.7048192771084337,0.841726618705036,0.7482014388489209,-0.5853821102663526,1.8899241251831014,0.1227383506893935
cleveland,v0_pooled_erm,v0,mcar_30,8,dg_zero_shot,303.0,0.45874587458745875,0.8168977013511141,0.8239735758742763,0.5370800433799475,0.5342712007716206,0.17896527898222522,0.17788823257444178,0.7293729372937293,0.7308080364976312,0.7172413793103448,0.6887417218543046,0.7482014388489209,0.6906474820143885,-0.3339066879622928,1.5098260487624942,0.14132988119769857
cleveland,v0_pooled_erm,v0,mcar_30,9,dg_zero_shot,303.0,0.45874587458745875,0.8500175469380594,0.841292733847175,0.5144928798224307,0.5095772270379403,0.1689035771875632,0.1668657832664588,0.7557755775577558,0.7601333567292508,0.7533333333333333,0.7018633540372671,0.8129496402877698,0.7482014388489209,-0.4466045768041635,1.6557183199041121,0.11936960966804144
cleveland,v0_pooled_erm,v0,mcar_50,0,dg_zero_shot,303.0,0.45874587458745875,0.8022021407264434,0.7872592510734265,0.5663055349234303,0.5599187537660104,0.19174001217520295,0.18894724684445258,0.7062706270627063,0.7111115985260572,0.7062706270627063,0.6524390243902439,0.7697841726618705,0.6330935251798561,-0.4733453550228358,1.5635079257418032,0.1686777068656174
cleveland,v0_pooled_erm,v0,mcar_50,1,dg_zero_shot,303.0,0.45874587458745875,0.7872872433760308,0.7811227807963323,0.5753368979272702,0.5694959961079133,0.19591841663707074,0.1933496357944982,0.6963696369636964,0.7019652570626426,0.6993464052287581,0.6407185628742516,0.7697841726618705,0.6618705035971223,-0.45277472774977084,1.4882331365403794,0.18350866430470486
