outer_target,meta_training_site,meta_early_stop_site,meta_evaluation_site,router_seed,method,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,va_long_beach,switzerland,hungary,5062,selected_convex_blend,natural,0,294.0,0.36054421768707484,0.8831794460056202,0.7825253035674921,0.45156238311801045,0.48908427399849774,0.142353242818118,0.1582813422224887,0.8095238095238095,0.7790545965475713,0.7171717171717171,0.7717391304347826,0.6698113207547169,0.8301886792452831,0.1775784704451529,1.8650402645126738,0.07630390828338675
cleveland,va_long_beach,switzerland,hungary,5062,support_aware_router,drop_advanced,0,294.0,0.36054421768707484,0.8820754716981133,0.812562818373103,0.4990529988539731,0.5389566369145463,0.15910736885480758,0.17747157423593532,0.8163265306122449,0.7740867121637895,0.7096774193548387,0.825,0.6226415094339622,0.8113207547169812,0.5161635068458568,2.878973907920783,0.0834429514610896
cleveland,va_long_beach,switzerland,hungary,5062,support_aware_router,drop_exercise,0,294.0,0.36054421768707484,0.7762946607788037,0.6063362675412146,0.591536677757941,0.6259311813608964,0.20121010842697207,0.21777465153576375,0.6700680272108843,0.5897731834604576,0.39751552795031053,0.5818181818181818,0.3018867924528302,0.5094339622641509,0.29251585595556434,3.1904372013881788,0.16094260825277668
cleveland,va_long_beach,switzerland,hungary,5062,support_aware_router,drop_routine,0,294.0,0.36054421768707484,0.8726916900843036,0.7551450497599242,0.5327034757263855,0.546214759144555,0.17314787993180608,0.179471042277712,0.8129251700680272,0.7961160176635889,0.7393364928909952,0.7428571428571429,0.7358490566037735,0.7924528301886793,-0.18432586763340236,3.1180351550188883,0.08408969201642738
cleveland,va_long_beach,switzerland,hungary,5062,support_aware_router,empirical_source,0,294.0,0.36054421768707484,0.8580389401846649,0.7567654008349514,0.5294674967366878,0.5593756326800732,0.17246132705601153,0.1863534372114598,0.7857142857142857,0.7480931352870333,0.6735751295336787,0.7471264367816092,0.6132075471698113,0.7830188679245284,0.17240874291124952,2.8002356283708316,0.1022924253322737
cleveland,va_long_beach,switzerland,hungary,5062,support_aware_router,mar_age_sex_30,0,294.0,0.36054421768707484,0.8688779606583701,0.7756865857646646,0.5214041679304728,0.5520101316576398,0.1688103058576555,0.18298251589198344,0.8027210884353742,0.7696206342834203,0.7040816326530612,0.7666666666666667,0.6509433962264151,0.7358490566037735,0.23223412690416287,2.9962134418644943,0.09134731663862722
cleveland,va_long_beach,switzerland,hungary,5062,support_aware_router,mcar_10,0,294.0,0.36054421768707484,0.867523083099157,0.7702214224948881,0.5198515926637358,0.5564346830369238,0.16824162127486003,0.1852368183109759,0.8061224489795918,0.7661079887595343,0.6984126984126984,0.7951807228915663,0.6226415094339622,0.7924528301886793,0.396487325870081,2.9424195275032012,0.09699769250831804
cleveland,va_long_beach,switzerland,hungary,5062,support_aware_router,mcar_30,0,294.0,0.36054421768707484,0.8318446407065434,0.7070353694152371,0.5612189418386968,0.588450078742098,0.18695692906186923,0.1998621705173681,0.7891156462585034,0.7528101164191088,0.6804123711340206,0.75,0.6226415094339622,0.6981132075471698,0.12187027398696394,3.0723989089949875,0.11577353659484671
cleveland,va_long_beach,switzerland,hungary,5062,support_aware_router,mcar_50,0,294.0,0.36054421768707484,0.7775993576876755,0.6516372500670464,0.6059902341611646,0.6242244096387953,0.2077153104477099,0.21648404598322196,0.7244897959183674,0.6940485748695303,0.6048780487804878,0.6262626262626263,0.5849056603773585,0.5849056603773585,-0.12857639761300316,3.2351709032346476,0.1581705424402328
cleveland,va_long_beach,switzerland,hungary,5062,support_aware_router,natural,0,294.0,0.36054421768707484,0.8814231232436773,0.8053764665696228,0.4997818671470255,0.5358341903003772,0.15949319136524565,0.1760543820363608,0.8095238095238095,0.7708249698916098,0.7052631578947368,0.7976190476190477,0.6320754716981132,0.8301886792452831,0.3842060799685093,2.8003370459218853,0.08177323268118057
cleveland,hungary,va_long_beach,switzerland,5062,expert:prior_separated,drop_advanced,0,123.0,0.9349593495934959,0.7826086956521738,0.9828403951294498,0.693923797375295,0.6328522164251572,0.25003430752547445,0.22004984480627535,0.5772357723577236,0.7157608695652173,0.7111111111111111,0.9846153846153847,0.5565217391304348,0.7217391304347827,3.0981866323793303,3.0021775847312617,0.5139756978421711
cleveland,hungary,va_long_beach,switzerland,5062,expert:prior_separated,drop_exercise,0,123.0,0.9349593495934959,0.7815217391304349,0.9817918068425547,0.5961571784570956,0.6401966328811077,0.2021758696339632,0.22387322332296064,0.8048780487804879,0.6630434782608696,0.8878504672897196,0.9595959595959596,0.8260869565217391,0.5217391304347826,2.341842711942907,2.645152515603547,0.13499838364968167
cleveland,hungary,va_long_beach,switzerland,5062,expert:prior_separated,drop_routine,0,123.0,0.9349593495934959,0.816304347826087,0.9858853968304031,0.6354182427466543,0.6262164911938715,0.22132173795668755,0.21685821328599209,0.7560975609756098,0.8114130434782609,0.8514851485148515,0.9885057471264368,0.7478260869565218,0.7739130434782608,2.6880370530347704,3.183194836731443,0.24840959549710917
cleveland,hungary,va_long_beach,switzerland,5062,expert:prior_separated,empirical_source,0,123.0,0.9349593495934959,0.7760869565217392,0.9825655049796816,0.718201804764455,0.6301936422340254,0.2619187318143375,0.2187707852933858,0.5284552845528455,0.7478260869565218,0.6627906976744186,1.0,0.4956521739130435,0.6695652173913044,3.316853943520043,3.015597666063321,0.5809944532536758
cleveland,hungary,va_long_beach,switzerland,5062,expert:prior_separated,mar_age_sex_30,0,123.0,0.9349593495934959,0.7228260869565217,0.9669405176290881,0.6415049803644446,0.6398566868499136,0.22453663470167445,0.22377406364042254,0.6504065040650406,0.6385869565217391,0.7772020725388601,0.9615384615384616,0.6521739130434783,0.5652173913043478,2.677360145246903,2.4732577124423476,0.2605481136629644
cleveland,hungary,va_long_beach,switzerland,5062,expert:prior_separated,mcar_10,0,123.0,0.9349593495934959,0.7489130434782608,0.9769273961044458,0.6724106129742163,0.6349008194912968,0.23934063612964596,0.2213063766699723,0.6260162601626016,0.683695652173913,0.7553191489361702,0.9726027397260274,0.6173913043478261,0.3826086956521739,2.847716670632073,2.122327985126178,0.41401070040095395
cleveland,hungary,va_long_beach,switzerland,5062,expert:prior_separated,mcar_30,0,123.0,0.9349593495934959,0.7706521739130435,0.9817289553039009,0.6935734596997214,0.6214755125916653,0.24961544481086745,0.2146793189821533,0.5853658536585366,0.6619565217391304,0.7213114754098361,0.9705882352941176,0.5739130434782609,0.5652173913043478,3.0644507670631262,2.2965999345050014,0.4802334979635145
