outer_target,router_candidate,feature_mode,validation_site,router_seed,best_epoch,epoch,objective,validation_robust_risk,mean_group_risk,robust_group_risk,best_expert_robust_risk,robust_regret,natural_risk,natural_noninferiority_penalty,routing_entropy
hungary,anchor_relative_context,anchor_relative_context,va_long_beach,5062,20,20.0,0.635978639125824,0.8316107988357544,0.6277515292167664,0.6455691456794739,0.6946035623550415,0.0,0.6147432923316956,0.0,0.6817096471786499
switzerland,support_only,support_only,cleveland,5062,20,1.0,0.61894690990448,0.8525749444961548,0.5638001561164856,0.6523553133010864,0.6943811774253845,0.0,0.45573124289512634,0.02309071086347103,0.6762189865112305
switzerland,support_only,support_only,cleveland,5062,20,10.0,0.6180202960968018,0.8212332725524902,0.5632236003875732,0.6528361439704895,0.6943811774253845,0.0,0.45396918058395386,0.021328648552298546,0.673895001411438
switzerland,support_only,support_only,cleveland,5062,20,20.0,0.6170103549957275,0.7829828262329102,0.5626515746116638,0.6530075073242188,0.6943811774253845,0.0,0.4523446261882782,0.019704094156622887,0.6712409257888794
switzerland,support_only,support_only,hungary,5062,17,1.0,0.8587114214897156,0.5544143915176392,0.6212373375892639,0.8915786743164062,0.685620129108429,0.2059585452079773,0.5599384903907776,0.0,0.6758478879928589
switzerland,support_only,support_only,hungary,5062,17,10.0,0.8399321436882019,0.5543519258499146,0.6191742420196533,0.8738334774971008,0.685620129108429,0.18821334838867188,0.5575225949287415,0.0,0.6783410906791687
switzerland,support_only,support_only,hungary,5062,17,20.0,0.8182103037834167,0.5543244481086731,0.6166477203369141,0.8533768057823181,0.685620129108429,0.16775667667388916,0.5544848442077637,0.0,0.6803227066993713
switzerland,support_only,support_only,va_long_beach,5062,20,1.0,0.7974094152450562,0.7209214568138123,0.5535738468170166,0.8664580583572388,0.6903167963027954,0.17614126205444336,0.5056944489479065,0.0,0.6771504878997803
switzerland,support_only,support_only,va_long_beach,5062,20,10.0,0.7749193906784058,0.7187921404838562,0.552100419998169,0.8447074890136719,0.6903167963027954,0.15439069271087646,0.504315972328186,0.0,0.6799297332763672
switzerland,support_only,support_only,va_long_beach,5062,20,20.0,0.748827338218689,0.7163395881652832,0.550259530544281,0.8195381164550781,0.6903167963027954,0.12922132015228271,0.5025415420532227,0.0,0.6821601390838623
switzerland,support_plus_expert_context,expert_logit_context,cleveland,5062,1,1.0,0.63079434633255,0.8590273261070251,0.5764898657798767,0.6361183524131775,0.6943811774253845,0.0,0.4829961359500885,0.05035560578107834,0.6875429153442383
switzerland,support_plus_expert_context,expert_logit_context,hungary,5062,1,1.0,0.7623765468597412,0.5655238032341003,0.6110286712646484,0.8003599047660828,0.685620129108429,0.11473977565765381,0.5506289005279541,0.0,0.6876451969146729
