stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,switzerland,,v1_site_balanced,v1,5062,1012050276,5.0,0.47254857420921326,0.47254857420921326,0.5196093916893005,0.15083858370780945
outer_final,switzerland,,v1_site_balanced,v1,5062,1012050276,10.0,0.42058509588241577,0.42058509588241577,0.49233579635620117,0.13205944001674652
outer_final,switzerland,,v1_site_balanced,v1,5063,1743827135,5.0,0.45924612879753113,0.45924612879753113,0.5036144256591797,0.1466793417930603
outer_final,switzerland,,v1_site_balanced,v1,5063,1743827135,10.0,0.4146697521209717,0.4146697521209717,0.4657802879810333,0.1301640272140503
outer_final,switzerland,,v1_site_balanced,v1,5064,1461827814,5.0,0.45962661504745483,0.45962661504745483,0.528036892414093,0.14746412634849548
outer_final,switzerland,,v1_site_balanced,v1,5064,1461827814,10.0,0.4116405248641968,0.4116405248641968,0.46708646416664124,0.12968787550926208
outer_final,switzerland,,v1_site_balanced,v1,5065,3819197505,5.0,0.5418055057525635,0.5418055057525635,0.5598100423812866,0.1787216067314148
outer_final,switzerland,,v1_site_balanced,v1,5065,3819197505,10.0,0.4364590644836426,0.4364590644836426,0.48460736870765686,0.13783204555511475
outer_final,switzerland,,v1_site_balanced,v1,5066,1443131480,5.0,0.47399064898490906,0.47399064898490906,0.5082148313522339,0.15227437019348145
outer_final,switzerland,,v1_site_balanced,v1,5066,1443131480,10.0,0.42716842889785767,0.42716842889785767,0.5049474835395813,0.13582174479961395
outer_final,switzerland,,v1_site_balanced,v1,5067,2204320178,5.0,0.5528018474578857,0.5528018474578857,0.5646851062774658,0.1839917004108429
outer_final,switzerland,,v1_site_balanced,v1,5067,2204320178,10.0,0.46664369106292725,0.46664369106292725,0.500510573387146,0.14964616298675537
outer_final,switzerland,,v1_site_balanced,v1,5068,1184314230,5.0,0.48215579986572266,0.48215579986572266,0.5219407677650452,0.1556391417980194
outer_final,switzerland,,v1_site_balanced,v1,5068,1184314230,10.0,0.41956114768981934,0.41956114768981934,0.4657493531703949,0.13202711939811707
outer_final,switzerland,,v1_site_balanced,v1,5069,2691526969,5.0,0.45809704065322876,0.45809704065322876,0.5312032103538513,0.14551809430122375
outer_final,switzerland,,v1_site_balanced,v1,5069,2691526969,10.0,0.4154970347881317,0.4154970347881317,0.4623868763446808,0.12969918549060822
outer_final,switzerland,,v1_site_balanced,v1,5070,1698962702,5.0,0.5237829089164734,0.5237829089164734,0.5368573069572449,0.1710946410894394
outer_final,switzerland,,v1_site_balanced,v1,5070,1698962702,10.0,0.4293249249458313,0.4293249249458313,0.4762042462825775,0.13460999727249146
outer_final,switzerland,,v1_site_balanced,v1,5071,4280878086,5.0,0.5129492878913879,0.5129492878913879,0.5339357852935791,0.1659296154975891
outer_final,switzerland,,v1_site_balanced,v1,5071,4280878086,10.0,0.43225038051605225,0.43225038051605225,0.5012472867965698,0.13507264852523804
