stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,switzerland,,v5_site_only_dro,v5_site,5062,1760697731,5.0,0.5759879350662231,0.5551483035087585,0.5640519857406616,0.18613706529140472
outer_final,switzerland,,v5_site_only_dro,v5_site,5062,1760697731,10.0,0.5263772010803223,0.5056445598602295,0.521826446056366,0.1668718457221985
outer_final,switzerland,,v5_site_only_dro,v5_site,5063,3033112435,5.0,0.6053948402404785,0.5840142965316772,0.5901080369949341,0.19857092201709747
outer_final,switzerland,,v5_site_only_dro,v5_site,5063,3033112435,10.0,0.5392786264419556,0.5189374089241028,0.531661868095398,0.17160087823867798
outer_final,switzerland,,v5_site_only_dro,v5_site,5064,4095914842,5.0,0.6017204523086548,0.5809177756309509,0.5853949785232544,0.19683381915092468
outer_final,switzerland,,v5_site_only_dro,v5_site,5064,4095914842,10.0,0.5446436405181885,0.5230565071105957,0.5402020215988159,0.17300726473331451
outer_final,switzerland,,v5_site_only_dro,v5_site,5065,3764301222,5.0,0.6019467711448669,0.5811553597450256,0.5854704976081848,0.19712650775909424
outer_final,switzerland,,v5_site_only_dro,v5_site,5065,3764301222,10.0,0.5462983250617981,0.5236572623252869,0.5445296168327332,0.174229696393013
outer_final,switzerland,,v5_site_only_dro,v5_site,5066,4191941283,5.0,0.6137071251869202,0.5919569134712219,0.5981696248054504,0.2019701898097992
outer_final,switzerland,,v5_site_only_dro,v5_site,5066,4191941283,10.0,0.5471528768539429,0.5246847867965698,0.5449120402336121,0.1741131693124771
outer_final,switzerland,,v5_site_only_dro,v5_site,5067,656454248,5.0,0.5856152772903442,0.5643569827079773,0.5731804966926575,0.19052466750144958
outer_final,switzerland,,v5_site_only_dro,v5_site,5067,656454248,10.0,0.5263804197311401,0.5050957798957825,0.523600697517395,0.1665840893983841
outer_final,switzerland,,v5_site_only_dro,v5_site,5068,4100192549,5.0,0.5927161574363708,0.5717478394508362,0.5783137679100037,0.1932678371667862
outer_final,switzerland,,v5_site_only_dro,v5_site,5068,4100192549,10.0,0.5316789150238037,0.5090380311012268,0.5324406623840332,0.16790235042572021
outer_final,switzerland,,v5_site_only_dro,v5_site,5069,1858620364,5.0,0.5655654072761536,0.545049786567688,0.5542563199996948,0.182140052318573
outer_final,switzerland,,v5_site_only_dro,v5_site,5069,1858620364,10.0,0.5306506752967834,0.5095600485801697,0.5267154574394226,0.16801784932613373
outer_final,switzerland,,v5_site_only_dro,v5_site,5070,931473175,5.0,0.5701492428779602,0.5495463609695435,0.5585820078849792,0.1834399551153183
outer_final,switzerland,,v5_site_only_dro,v5_site,5070,931473175,10.0,0.536790132522583,0.5129743814468384,0.5404034852981567,0.16958458721637726
outer_final,switzerland,,v5_site_only_dro,v5_site,5071,3048260552,5.0,0.593725860118866,0.572717010974884,0.5793143510818481,0.19359546899795532
outer_final,switzerland,,v5_site_only_dro,v5_site,5071,3048260552,10.0,0.5423368811607361,0.5201958417892456,0.5398654341697693,0.17223632335662842
