stage,outer_target,inner_validation,experiment,variant,training_seed,fit_seed,epoch,objective,mean_group_risk,robust_group_risk,mean_group_brier
outer_final,switzerland,,v4_structured_policy_bank,v4,5062,1349126250,5.0,0.590561032295227,0.590561032295227,0.7379360795021057,0.2022358924150467
outer_final,switzerland,,v4_structured_policy_bank,v4,5063,3732154289,5.0,0.5190256237983704,0.5190256237983704,0.702286958694458,0.17174509167671204
outer_final,switzerland,,v4_structured_policy_bank,v4,5064,3960930164,5.0,0.5428458452224731,0.5428458452224731,0.7141743898391724,0.18116198480129242
outer_final,switzerland,,v4_structured_policy_bank,v4,5065,63340753,5.0,0.5264847278594971,0.5264847278594971,0.6520271301269531,0.1751682162284851
outer_final,switzerland,,v4_structured_policy_bank,v4,5066,3759884230,5.0,0.5857140421867371,0.5857140421867371,0.6717048287391663,0.20032402873039246
outer_final,switzerland,,v4_structured_policy_bank,v4,5067,3587295648,5.0,0.5328714847564697,0.5328714847564697,0.7052330374717712,0.1777927279472351
outer_final,switzerland,,v4_structured_policy_bank,v4,5068,3987111,5.0,0.5335035920143127,0.5335035920143127,0.668762743473053,0.17759564518928528
outer_final,switzerland,,v4_structured_policy_bank,v4,5069,4263997132,5.0,0.5496668219566345,0.5496668219566345,0.643740177154541,0.1849019080400467
outer_final,switzerland,,v4_structured_policy_bank,v4,5070,2713535066,5.0,0.5245895981788635,0.5245895981788635,0.6745649576187134,0.17406947910785675
outer_final,switzerland,,v4_structured_policy_bank,v4,5071,235578598,5.0,0.5912541747093201,0.5912541747093201,0.6839138269424438,0.20222951471805573
