outer_target,inner_validation,experiment,variant,parameter_id,seed,epoch,objective,validation_score,mean_group_risk,robust_group_risk,mean_group_brier
switzerland,cleveland,v2_attention_smoke,v2,0,5062,3.0,0.676188051700592,0.6834498776275056,0.676188051700592,0.68595290184021,0.24177631735801697
switzerland,hungary,v2_attention_smoke,v2,0,5062,1.0,0.7259655594825745,0.7148889367941225,0.7259655594825745,0.7323989272117615,0.2662113904953003
switzerland,hungary,v2_attention_smoke,v2,0,5062,2.0,0.6925353407859802,0.7015583816007569,0.6925353407859802,0.7098277807235718,0.2497171014547348
switzerland,hungary,v2_attention_smoke,v2,0,5062,3.0,0.6764184832572937,0.6943505843701212,0.6764184832572937,0.6964365243911743,0.24169135093688965
switzerland,va_long_beach,v2_attention_smoke,v2,0,5062,1.0,0.758625864982605,0.7324221089242524,0.758625864982605,0.7627019882202148,0.2804749608039856
switzerland,va_long_beach,v2_attention_smoke,v2,0,5062,2.0,0.7037914991378784,0.7144233818265053,0.7037914991378784,0.7070723176002502,0.25520217418670654
switzerland,va_long_beach,v2_attention_smoke,v2,0,5062,3.0,0.6578995585441589,0.7071564684769294,0.6578995585441589,0.6599934101104736,0.2326735556125641
switzerland,cleveland,v2_deepsets_smoke,v2,0,5062,1.0,0.6979472637176514,0.6843109358670942,0.6979472637176514,0.7012680768966675,0.25240427255630493
switzerland,cleveland,v2_deepsets_smoke,v2,0,5062,2.0,0.6900413632392883,0.6782432453518179,0.6900413632392883,0.6947247982025146,0.24848413467407227
switzerland,cleveland,v2_deepsets_smoke,v2,0,5062,3.0,0.6838206052780151,0.6739886201233578,0.6838206052780151,0.6896726489067078,0.24537110328674316
switzerland,hungary,v2_deepsets_smoke,v2,0,5062,1.0,0.7064381241798401,0.7080886637815346,0.7064381241798401,0.7126760482788086,0.25658077001571655
switzerland,hungary,v2_deepsets_smoke,v2,0,5062,2.0,0.7014096975326538,0.7035075206552699,0.7014096975326538,0.7056702375411987,0.25410544872283936
switzerland,hungary,v2_deepsets_smoke,v2,0,5062,3.0,0.6970685720443726,0.7006923656543791,0.6970685720443726,0.6994920969009399,0.25195184350013733
switzerland,va_long_beach,v2_deepsets_smoke,v2,0,5062,1.0,0.6923248171806335,0.6923015839295843,0.6923248171806335,0.6934943199157715,0.24958887696266174
switzerland,va_long_beach,v2_deepsets_smoke,v2,0,5062,2.0,0.6883690357208252,0.6914346292455873,0.6883690357208252,0.6898680925369263,0.24761159718036652
switzerland,va_long_beach,v2_deepsets_smoke,v2,0,5062,3.0,0.6844927072525024,0.6906383912195153,0.6844927072525024,0.6862730979919434,0.2456740438938141
va_long_beach,cleveland,v2_attention_smoke,v2,0,5062,1.0,0.750796914100647,0.6896456211072801,0.750796914100647,0.7650448679924011,0.27631810307502747
va_long_beach,cleveland,v2_attention_smoke,v2,0,5062,2.0,0.6624603271484375,0.6288011267821629,0.6624603271484375,0.6976208686828613,0.23467594385147095
va_long_beach,cleveland,v2_attention_smoke,v2,0,5062,3.0,0.6003773212432861,0.6044483066939799,0.6003773212432861,0.6348134279251099,0.20602039992809296
