outer_target,inner_validation,experiment,variant,parameter_id,seed,epoch,objective,validation_score,mean_group_risk,robust_group_risk,mean_group_brier
cleveland,hungary,v0_pooled_erm,v0,1,5062,50.0,0.16762575507164001,0.9217428910699149,0.16762575507164001,0.16762575507164001,0.0456324927508831
cleveland,hungary,v0_pooled_erm,v0,1,5062,55.0,0.15345673263072968,1.0806129801069932,0.15345673263072968,0.15345673263072968,0.04324205964803696
cleveland,switzerland,v0_pooled_erm,v0,1,5062,5.0,0.4627566933631897,0.7776775295293215,0.4627566933631897,0.4627566933631897,0.1475624442100525
cleveland,switzerland,v0_pooled_erm,v0,1,5062,10.0,0.40703389048576355,0.749746900878431,0.40703389048576355,0.40703389048576355,0.12723782658576965
cleveland,switzerland,v0_pooled_erm,v0,1,5062,15.0,0.399138480424881,0.7633711426108819,0.399138480424881,0.399138480424881,0.12511907517910004
cleveland,switzerland,v0_pooled_erm,v0,1,5062,20.0,0.3573300838470459,0.7476279706160847,0.3573300838470459,0.3573300838470459,0.10990218818187714
cleveland,switzerland,v0_pooled_erm,v0,1,5062,25.0,0.351232647895813,0.7868692861560385,0.351232647895813,0.351232647895813,0.10828746110200882
cleveland,switzerland,v0_pooled_erm,v0,1,5062,30.0,0.32560962438583374,0.7994219693408238,0.32560962438583374,0.32560962438583374,0.099575474858284
cleveland,switzerland,v0_pooled_erm,v0,1,5062,35.0,0.321959912776947,0.8434433499591952,0.321959912776947,0.321959912776947,0.0984642431139946
cleveland,switzerland,v0_pooled_erm,v0,1,5062,40.0,0.2967211604118347,0.9480233973929096,0.2967211604118347,0.2967211604118347,0.08959261327981949
cleveland,switzerland,v0_pooled_erm,v0,1,5062,45.0,0.29751160740852356,0.9730579103571139,0.29751160740852356,0.29751160740852356,0.0911453440785408
cleveland,switzerland,v0_pooled_erm,v0,1,5062,50.0,0.2837445139884949,0.9680494109825473,0.2837445139884949,0.2837445139884949,0.0843510851264
cleveland,switzerland,v0_pooled_erm,v0,1,5062,55.0,0.2567405700683594,1.1141451920601697,0.2567405700683594,0.2567405700683594,0.07678000628948212
cleveland,switzerland,v0_pooled_erm,v0,1,5062,60.0,0.25419628620147705,1.1363813828492668,0.25419628620147705,0.25419628620147705,0.07553490251302719
cleveland,va_long_beach,v0_pooled_erm,v0,1,5062,5.0,0.37706106901168823,0.9654094871328562,0.37706106901168823,0.37706106901168823,0.11474161595106125
cleveland,va_long_beach,v0_pooled_erm,v0,1,5062,10.0,0.32010751962661743,0.9597779211654751,0.32010751962661743,0.32010751962661743,0.09643784165382385
cleveland,va_long_beach,v0_pooled_erm,v0,1,5062,15.0,0.3011086583137512,1.0764896541308826,0.3011086583137512,0.3011086583137512,0.09299908578395844
cleveland,va_long_beach,v0_pooled_erm,v0,1,5062,20.0,0.2704029679298401,1.1184868934124186,0.2704029679298401,0.2704029679298401,0.08281280100345612
cleveland,va_long_beach,v0_pooled_erm,v0,1,5062,25.0,0.2613154351711273,1.2529797905139204,0.2613154351711273,0.2613154351711273,0.08002646267414093
cleveland,va_long_beach,v0_pooled_erm,v0,1,5062,30.0,0.2535151541233063,1.307633259621228,0.2535151541233063,0.2535151541233063,0.07542001456022263
cleveland,va_long_beach,v0_pooled_erm,v0,1,5062,35.0,0.21447275578975677,1.2906874387743965,0.21447275578975677,0.21447275578975677,0.06472400575876236
cleveland,va_long_beach,v0_pooled_erm,v0,1,5062,40.0,0.21019041538238525,1.3687067414306036,0.21019041538238525,0.21019041538238525,0.06261981278657913
cleveland,va_long_beach,v0_pooled_erm,v0,1,5062,45.0,0.17864909768104553,1.3777097892892511,0.17864909768104553,0.17864909768104553,0.05153005197644234
cleveland,va_long_beach,v0_pooled_erm,v0,1,5062,50.0,0.16635048389434814,1.514709139880928,0.16635048389434814,0.16635048389434814,0.046622809022665024
cleveland,hungary,v1_site_balanced,v1,0,5062,5.0,0.42070066928863525,1.094971028485384,0.42070066928863525,0.585491955280304,0.12863653898239136
cleveland,hungary,v1_site_balanced,v1,0,5062,10.0,0.37300238013267517,0.64119903175888,0.37300238013267517,0.5051990151405334,0.1118856891989708
cleveland,hungary,v1_site_balanced,v1,0,5062,15.0,0.35983869433403015,0.7922015358362237,0.35983869433403015,0.5286330580711365,0.10962364822626114
cleveland,hungary,v1_site_balanced,v1,0,5062,20.0,0.3249487578868866,0.587798945956343,0.3249487578868866,0.48138654232025146,0.09497660398483276
cleveland,hungary,v1_site_balanced,v1,0,5062,25.0,0.29828038811683655,0.5855348385091537,0.29828038811683655,0.4293403625488281,0.08655411750078201
cleveland,hungary,v1_site_balanced,v1,0,5062,30.0,0.29906395077705383,0.5693110908677055,0.29906395077705383,0.4400404393672943,0.08643828332424164
cleveland,hungary,v1_site_balanced,v1,0,5062,35.0,0.2702055871486664,0.6129621247439709,0.2702055871486664,0.39588111639022827,0.07790873199701309
cleveland,hungary,v1_site_balanced,v1,0,5062,40.0,0.2485218048095703,0.6044641174448075,0.2485218048095703,0.368373304605484,0.06962577998638153
cleveland,hungary,v1_site_balanced,v1,0,5062,45.0,0.236913800239563,0.6420220358242675,0.236913800239563,0.34233003854751587,0.06495457887649536
cleveland,hungary,v1_site_balanced,v1,0,5062,50.0,0.23360735177993774,0.6816003169651579,0.23360735177993774,0.3551514446735382,0.06652113050222397
cleveland,hungary,v1_site_balanced,v1,0,5062,55.0,0.20900671184062958,0.7394432423065582,0.20900671184062958,0.32215234637260437,0.05772880092263222
cleveland,hungary,v1_site_balanced,v1,0,5062,60.0,0.1850624978542328,0.8362208575177268,0.1850624978542328,0.276326447725296,0.05000198259949684
cleveland,hungary,v1_site_balanced,v1,0,5062,65.0,0.17217788100242615,0.8334712872707166,0.17217788100242615,0.2608995735645294,0.04787847399711609
cleveland,hungary,v1_site_balanced,v1,0,5062,70.0,0.201360285282135,0.8828472125744904,0.201360285282135,0.29721763730049133,0.05789861083030701
cleveland,switzerland,v1_site_balanced,v1,0,5062,5.0,0.5209936499595642,0.7156903551769402,0.5209936499595642,0.5453243851661682,0.17045558989048004
cleveland,switzerland,v1_site_balanced,v1,0,5062,10.0,0.4352461099624634,0.7415195225724062,0.4352461099624634,0.47752368450164795,0.13855692744255066
cleveland,switzerland,v1_site_balanced,v1,0,5062,15.0,0.41597849130630493,0.7170443721595774,0.41597849130630493,0.47403696179389954,0.13267186284065247
cleveland,switzerland,v1_site_balanced,v1,0,5062,20.0,0.40261489152908325,0.765521621782829,0.40261489152908325,0.46515506505966187,0.12818200886249542
cleveland,switzerland,v1_site_balanced,v1,0,5062,25.0,0.38524186611175537,0.7772082386433847,0.38524186611175537,0.44104596972465515,0.12030737102031708
cleveland,switzerland,v1_site_balanced,v1,0,5062,30.0,0.36596259474754333,0.7810219889600138,0.36596259474754333,0.41496771574020386,0.11466027796268463
cleveland,switzerland,v1_site_balanced,v1,0,5062,35.0,0.34558117389678955,0.7814054007107264,0.34558117389678955,0.3897307515144348,0.10749584436416626
cleveland,switzerland,v1_site_balanced,v1,0,5062,40.0,0.3500201106071472,0.8045890451275037,0.3500201106071472,0.3878180980682373,0.1088712140917778
cleveland,switzerland,v1_site_balanced,v1,0,5062,45.0,0.3367398977279663,0.8315361107791058,0.3367398977279663,0.38183465600013733,0.10431705415248871
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,5.0,0.46436595916748047,0.7407316863177636,0.46436595916748047,0.5445878505706787,0.14547491073608398
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,10.0,0.3253304958343506,0.960728940112708,0.3253304958343506,0.4374132752418518,0.0947415679693222
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,15.0,0.29998403787612915,1.0409693345323232,0.29998403787612915,0.40121278166770935,0.08707141131162643
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,20.0,0.2773154377937317,1.0813704918198663,0.2773154377937317,0.3806340992450714,0.07991500198841095
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,25.0,0.26718270778656006,1.035189161491144,0.26718270778656006,0.3664852976799011,0.07670444250106812
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,30.0,0.2456129491329193,1.1026387507426145,0.2456129491329193,0.3391266465187073,0.06941189616918564
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,35.0,0.23363398015499115,1.1316420774175915,0.23363398015499115,0.31885963678359985,0.06695538014173508
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,40.0,0.22836947441101074,1.1635262368340618,0.22836947441101074,0.31588026881217957,0.06527205556631088
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,45.0,0.20695792138576508,1.1841816541371937,0.20695792138576508,0.29117780923843384,0.05897518992424011
cleveland,hungary,v1_site_balanced,v1,1,5062,5.0,0.3814390003681183,0.6244120432754083,0.3814390003681183,0.5018362998962402,0.11549630016088486
cleveland,hungary,v1_site_balanced,v1,1,5062,10.0,0.3373675048351288,0.5812320542814622,0.3373675048351288,0.49910032749176025,0.10162423551082611
cleveland,hungary,v1_site_balanced,v1,1,5062,15.0,0.30239665508270264,0.5539432753134885,0.30239665508270264,0.4506874680519104,0.08909520506858826
cleveland,hungary,v1_site_balanced,v1,1,5062,20.0,0.3041428029537201,0.5670509513860722,0.3041428029537201,0.4688587784767151,0.09074097126722336
cleveland,hungary,v1_site_balanced,v1,1,5062,25.0,0.2577618658542633,0.6530245467199581,0.2577618658542633,0.40780189633369446,0.07453687489032745
cleveland,hungary,v1_site_balanced,v1,1,5062,30.0,0.250247597694397,0.7586176806063532,0.250247597694397,0.39357131719589233,0.07241780310869217
cleveland,hungary,v1_site_balanced,v1,1,5062,35.0,0.237747460603714,0.7429854662438236,0.237747460603714,0.3682836592197418,0.06913842260837555
cleveland,hungary,v1_site_balanced,v1,1,5062,40.0,0.20771276950836182,0.8996999823832721,0.20771276950836182,0.3334195613861084,0.0596051886677742
cleveland,hungary,v1_site_balanced,v1,1,5062,45.0,0.1804371476173401,0.8748582907124625,0.1804371476173401,0.28521728515625,0.05086923763155937
cleveland,hungary,v1_site_balanced,v1,1,5062,50.0,0.1523604542016983,0.9977912792406328,0.1523604542016983,0.22225411236286163,0.04244271665811539
cleveland,hungary,v1_site_balanced,v1,1,5062,55.0,0.16349071264266968,1.0990708822810706,0.16349071264266968,0.24830269813537598,0.046474769711494446
cleveland,switzerland,v1_site_balanced,v1,1,5062,5.0,0.4778843820095062,0.7696649009532746,0.4778843820095062,0.49935969710350037,0.15320917963981628
cleveland,switzerland,v1_site_balanced,v1,1,5062,10.0,0.41729629039764404,0.7681289639340253,0.41729629039764404,0.4445452094078064,0.13086876273155212
cleveland,switzerland,v1_site_balanced,v1,1,5062,15.0,0.40625885128974915,0.768702918352433,0.40625885128974915,0.4454510807991028,0.12757956981658936
cleveland,switzerland,v1_site_balanced,v1,1,5062,20.0,0.3634711503982544,0.7630964027418419,0.3634711503982544,0.395841121673584,0.11194893717765808
cleveland,switzerland,v1_site_balanced,v1,1,5062,25.0,0.3619931638240814,0.7918057976002442,0.3619931638240814,0.41397666931152344,0.11155813932418823
cleveland,switzerland,v1_site_balanced,v1,1,5062,30.0,0.3313518762588501,0.8092704763233088,0.3313518762588501,0.3583962917327881,0.1007242500782013
cleveland,switzerland,v1_site_balanced,v1,1,5062,35.0,0.3265061676502228,0.8716966679813232,0.3265061676502228,0.36519739031791687,0.09953121095895767
cleveland,switzerland,v1_site_balanced,v1,1,5062,40.0,0.30534231662750244,0.9628020458061681,0.30534231662750244,0.3316771686077118,0.09223425388336182
cleveland,switzerland,v1_site_balanced,v1,1,5062,45.0,0.29478687047958374,0.9939305353681485,0.29478687047958374,0.3158248960971832,0.08881610631942749
cleveland,switzerland,v1_site_balanced,v1,1,5062,50.0,0.28249987959861755,1.0001806961042643,0.28249987959861755,0.3023122251033783,0.08436629921197891
cleveland,switzerland,v1_site_balanced,v1,1,5062,55.0,0.2584610879421234,1.088120428858766,0.2584610879421234,0.2707659900188446,0.07684002816677094
cleveland,switzerland,v1_site_balanced,v1,1,5062,60.0,0.25486719608306885,1.1060873453826439,0.25486719608306885,0.2587587535381317,0.07657106220722198
cleveland,va_long_beach,v1_site_balanced,v1,1,5062,5.0,0.356217622756958,0.9611163054571095,0.356217622756958,0.42764919996261597,0.10534334182739258
cleveland,va_long_beach,v1_site_balanced,v1,1,5062,10.0,0.28478413820266724,1.032981364181716,0.28478413820266724,0.39646169543266296,0.08242353051900864
cleveland,va_long_beach,v1_site_balanced,v1,1,5062,15.0,0.26195910573005676,1.050432768383259,0.26195910573005676,0.36561739444732666,0.07764285802841187
cleveland,va_long_beach,v1_site_balanced,v1,1,5062,20.0,0.2266688048839569,1.1845021277610532,0.2266688048839569,0.3321779668331146,0.0667894259095192
cleveland,va_long_beach,v1_site_balanced,v1,1,5062,25.0,0.2265627086162567,1.278369120655014,0.2265627086162567,0.3363586962223053,0.06757570058107376
cleveland,va_long_beach,v1_site_balanced,v1,1,5062,30.0,0.22217491269111633,1.3044947490747205,0.22217491269111633,0.3378029763698578,0.06555819511413574
cleveland,va_long_beach,v1_site_balanced,v1,1,5062,35.0,0.18404993414878845,1.253078508405544,0.18404993414878845,0.2896267771720886,0.05404260754585266
cleveland,va_long_beach,v1_site_balanced,v1,1,5062,40.0,0.19723071157932281,1.3907655331806301,0.19723071157932281,0.2999592423439026,0.05763087794184685
cleveland,va_long_beach,v1_site_balanced,v1,1,5062,45.0,0.16937196254730225,1.545044114686066,0.16937196254730225,0.2475327104330063,0.04895881935954094
cleveland,hungary,v2_prior_separated,v2,0,5062,5.0,0.5693594813346863,0.5688314354000856,0.5693594813346863,0.6344455480575562,0.1913258135318756
cleveland,hungary,v2_prior_separated,v2,0,5062,10.0,0.5231852531433105,0.5445613256148041,0.5231852531433105,0.6385156512260437,0.17347916960716248
cleveland,hungary,v2_prior_separated,v2,0,5062,15.0,0.5226650238037109,0.5916777068292014,0.5226650238037109,0.6560467481613159,0.17310777306556702
cleveland,hungary,v2_prior_separated,v2,0,5062,20.0,0.47284263372421265,0.6156998361302299,0.47284263372421265,0.6134313941001892,0.15521347522735596
cleveland,hungary,v2_prior_separated,v2,0,5062,25.0,0.4160076379776001,0.6168452172481205,0.4160076379776001,0.5688443183898926,0.13140198588371277
cleveland,hungary,v2_prior_separated,v2,0,5062,30.0,0.4220675528049469,0.6759121865065763,0.4220675528049469,0.5617741346359253,0.13533782958984375
cleveland,hungary,v2_prior_separated,v2,0,5062,35.0,0.35711997747421265,0.6876568940661059,0.35711997747421265,0.5152117013931274,0.11135661602020264
cleveland,hungary,v2_prior_separated,v2,0,5062,40.0,0.3402245044708252,0.7438717452077166,0.3402245044708252,0.4837464690208435,0.1068560779094696
cleveland,hungary,v2_prior_separated,v2,0,5062,45.0,0.3334429860115051,0.7359433108092013,0.3334429860115051,0.4715588688850403,0.10408394038677216
cleveland,hungary,v2_prior_separated,v2,0,5062,50.0,0.29374203085899353,0.8557212222482926,0.29374203085899353,0.4453735947608948,0.08761770278215408
cleveland,switzerland,v2_prior_separated,v2,0,5062,5.0,0.5795926451683044,0.6341383477438605,0.5795926451683044,0.6359307169914246,0.19586531817913055
cleveland,switzerland,v2_prior_separated,v2,0,5062,10.0,0.500422477722168,0.6294276509447921,0.500422477722168,0.588783860206604,0.16527464985847473
cleveland,switzerland,v2_prior_separated,v2,0,5062,15.0,0.47733548283576965,0.6222451791386271,0.47733548283576965,0.572357177734375,0.1568354070186615
cleveland,switzerland,v2_prior_separated,v2,0,5062,20.0,0.45840078592300415,0.6558072105594916,0.45840078592300415,0.5524356365203857,0.15020814538002014
cleveland,switzerland,v2_prior_separated,v2,0,5062,25.0,0.4398558437824249,0.6632516252938971,0.4398558437824249,0.518477737903595,0.14214925467967987
cleveland,switzerland,v2_prior_separated,v2,0,5062,30.0,0.41716909408569336,0.6891670392165765,0.41716909408569336,0.48760783672332764,0.13414153456687927
cleveland,switzerland,v2_prior_separated,v2,0,5062,35.0,0.38881832361221313,0.7224794185481316,0.38881832361221313,0.45821434259414673,0.12228713929653168
cleveland,switzerland,v2_prior_separated,v2,0,5062,40.0,0.3898840546607971,0.7496687835495854,0.3898840546607971,0.4472506046295166,0.12393233925104141
cleveland,switzerland,v2_prior_separated,v2,0,5062,45.0,0.3651595711708069,0.7716431327085265,0.3651595711708069,0.43153679370880127,0.11308707296848297
cleveland,switzerland,v2_prior_separated,v2,0,5062,50.0,0.3320961892604828,0.7939160154637819,0.3320961892604828,0.3838024139404297,0.10308104008436203
cleveland,switzerland,v2_prior_separated,v2,0,5062,55.0,0.33127719163894653,0.8285748506863018,0.33127719163894653,0.37294769287109375,0.10417734831571579
cleveland,va_long_beach,v2_prior_separated,v2,0,5062,5.0,0.5158916711807251,0.7341858373791106,0.5158916711807251,0.5456455945968628,0.1685934066772461
cleveland,va_long_beach,v2_prior_separated,v2,0,5062,10.0,0.4006393253803253,0.884593540991923,0.4006393253803253,0.4227132797241211,0.12434633821249008
cleveland,va_long_beach,v2_prior_separated,v2,0,5062,15.0,0.40207672119140625,0.87310295122467,0.40207672119140625,0.4434897303581238,0.12460237741470337
cleveland,va_long_beach,v2_prior_separated,v2,0,5062,20.0,0.37202784419059753,0.9375017213532439,0.37202784419059753,0.43498286604881287,0.11311899870634079
cleveland,va_long_beach,v2_prior_separated,v2,0,5062,25.0,0.33310073614120483,0.9395453812019032,0.33310073614120483,0.40466007590293884,0.10023641586303711
cleveland,va_long_beach,v2_prior_separated,v2,0,5062,30.0,0.3023662865161896,0.9173867805035236,0.3023662865161896,0.3730503022670746,0.0881783589720726
cleveland,va_long_beach,v2_prior_separated,v2,0,5062,35.0,0.283937931060791,1.000068694169907,0.283937931060791,0.35664883255958557,0.08169759809970856
cleveland,va_long_beach,v2_prior_separated,v2,0,5062,40.0,0.26236432790756226,1.0351650571355595,0.26236432790756226,0.35411372780799866,0.07417241483926773
cleveland,va_long_beach,v2_prior_separated,v2,0,5062,45.0,0.24150314927101135,1.061325692767935,0.24150314927101135,0.3303290009498596,0.06901232153177261
cleveland,hungary,v2_prior_separated,v2,1,5062,5.0,0.5395660400390625,0.5351175714396801,0.5395660400390625,0.6280783414840698,0.18006721138954163
cleveland,hungary,v2_prior_separated,v2,1,5062,10.0,0.4494590759277344,0.5432332057183522,0.4494590759277344,0.6029655337333679,0.14554938673973083
cleveland,hungary,v2_prior_separated,v2,1,5062,15.0,0.421622633934021,0.5684885812458716,0.421622633934021,0.5895265340805054,0.13860639929771423
cleveland,hungary,v2_prior_separated,v2,1,5062,20.0,0.36140549182891846,0.6263458441622047,0.36140549182891846,0.5013334155082703,0.11343032121658325
cleveland,hungary,v2_prior_separated,v2,1,5062,25.0,0.32951056957244873,0.6782145477470498,0.32951056957244873,0.4645022749900818,0.10437646508216858
cleveland,hungary,v2_prior_separated,v2,1,5062,30.0,0.3004955053329468,0.7652449337116042,0.3004955053329468,0.43140554428100586,0.09433840960264206
cleveland,hungary,v2_prior_separated,v2,1,5062,35.0,0.2597484290599823,0.8004730093099377,0.2597484290599823,0.4575546681880951,0.0776110514998436
cleveland,hungary,v2_prior_separated,v2,1,5062,40.0,0.22554153203964233,0.9586980550740408,0.22554153203964233,0.387844979763031,0.06933616101741791
cleveland,hungary,v2_prior_separated,v2,1,5062,45.0,0.206968754529953,0.8797282854267078,0.206968754529953,0.312947541475296,0.06305105239152908
cleveland,switzerland,v2_prior_separated,v2,1,5062,5.0,0.5446032285690308,0.6973938372693784,0.5446032285690308,0.5872431993484497,0.18218842148780823
cleveland,switzerland,v2_prior_separated,v2,1,5062,10.0,0.4950931668281555,0.6708325801753785,0.4950931668281555,0.5563368797302246,0.162604421377182
cleveland,switzerland,v2_prior_separated,v2,1,5062,15.0,0.4773671627044678,0.6824218478566711,0.4773671627044678,0.5425199270248413,0.1563348025083542
cleveland,switzerland,v2_prior_separated,v2,1,5062,20.0,0.424350380897522,0.7013020851736587,0.424350380897522,0.49673891067504883,0.1363549530506134
cleveland,switzerland,v2_prior_separated,v2,1,5062,25.0,0.40877383947372437,0.714073925484751,0.40877383947372437,0.4935363829135895,0.12817183136940002
cleveland,switzerland,v2_prior_separated,v2,1,5062,30.0,0.37259143590927124,0.7668068759788944,0.37259143590927124,0.42782384157180786,0.11755647510290146
cleveland,switzerland,v2_prior_separated,v2,1,5062,35.0,0.35942187905311584,0.8561107456835404,0.35942187905311584,0.4156033396720886,0.11271163076162338
cleveland,switzerland,v2_prior_separated,v2,1,5062,40.0,0.33088958263397217,0.8881241524158809,0.33088958263397217,0.3644479513168335,0.10309302806854248
cleveland,switzerland,v2_prior_separated,v2,1,5062,45.0,0.31689733266830444,0.9073896035420815,0.31689733266830444,0.3494659662246704,0.09797181189060211
cleveland,switzerland,v2_prior_separated,v2,1,5062,50.0,0.32628852128982544,0.9211135316260055,0.32628852128982544,0.36530250310897827,0.10090546309947968
cleveland,va_long_beach,v2_prior_separated,v2,1,5062,5.0,0.4722445011138916,0.7680846680048974,0.4722445011138916,0.49338990449905396,0.15459619462490082
cleveland,va_long_beach,v2_prior_separated,v2,1,5062,10.0,0.4095481336116791,0.7706095819201249,0.4095481336116791,0.4187368154525757,0.13298384845256805
cleveland,va_long_beach,v2_prior_separated,v2,1,5062,15.0,0.3493810296058655,0.8653434280038035,0.3493810296058655,0.39570873975753784,0.10656721889972687
cleveland,va_long_beach,v2_prior_separated,v2,1,5062,20.0,0.27505216002464294,0.9824853925255758,0.27505216002464294,0.36268067359924316,0.08048756420612335
cleveland,va_long_beach,v2_prior_separated,v2,1,5062,25.0,0.2727605104446411,1.0344770984713199,0.2727605104446411,0.36449944972991943,0.07931949943304062
cleveland,va_long_beach,v2_prior_separated,v2,1,5062,30.0,0.23310044407844543,1.176870860740343,0.23310044407844543,0.34286364912986755,0.06763660907745361
