outer_target,inner_validation,model,weighting,parameter_id,parameters_json,seed,fit_seed,fit_seconds,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
hungary,switzerland,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5062,155135766,1.7790061000123387,123.0,0.9349593495934959,0.7173913043478262,0.9610034930071494,0.3983074924312589,0.7080815963451936,0.12028570368895314,0.2343460408686262,0.8617886178861789,0.6934782608695652,0.9230769230769231,0.9622641509433962,0.8869565217391304,0.4608695652173913,2.1040130484060415,0.6827159928996602,0.07410836828708665
hungary,va_long_beach,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5062,1701210208,1.990189599993755,200.0,0.745,0.6737728648506384,0.8250941712996596,0.6024485141695587,0.9929162239119447,0.18248240195726786,0.3123037864405693,0.755,0.5518489274904593,0.8545994065281899,0.7659574468085106,0.9664429530201343,0.4899328859060403,0.3912235754658822,0.3867710619480293,0.18120030360840728
switzerland,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5062,1329741640,0.9398301999899559,303.0,0.45874587458745875,0.878224249868398,0.8727368009021369,0.4413763054417151,0.44508798575214514,0.14133925706116934,0.14257487119076223,0.7953795379537953,0.7945253553254957,0.7785714285714286,0.7730496453900709,0.7841726618705036,0.7985611510791367,-0.03532041289769342,1.1710305722506535,0.09273760498441427
switzerland,hungary,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5062,1330456789,1.0953621999942698,294.0,0.36054421768707484,0.9056101967081494,0.859876060296804,0.42182726710128243,0.410933252024664,0.13107239674450258,0.12818222768227533,0.8367346938775511,0.8353071055800884,0.7857142857142857,0.7457627118644068,0.8301886792452831,0.8584905660377359,-0.7495633495245478,1.4587402872534727,0.07831232614059587
switzerland,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5062,4216262546,1.1020713999896543,200.0,0.745,0.7123305698118173,0.868571174695673,0.6932095252856493,0.687924633755853,0.2453047381333415,0.23771522693695024,0.595,0.6314646664034742,0.6720647773279352,0.8469387755102041,0.5570469798657718,0.47651006711409394,1.087640656145349,0.4834431741130551,0.22314771146127477
switzerland,cleveland,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5062,1329741640,1.860336700003245,303.0,0.45874587458745875,0.877083698894543,0.8742592077332777,0.4438356575368228,0.4506182214659683,0.14180855918675564,0.14420184035715666,0.7953795379537953,0.7917836462537287,0.7703703703703704,0.7938931297709924,0.7482014388489209,0.7769784172661871,0.10069482536321588,1.1661669825211418,0.09626291587493693
switzerland,hungary,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5062,1330456789,1.8339647999964654,294.0,0.36054421768707484,0.9077679646728221,0.8583330707073343,0.4210449036944217,0.41014587165409955,0.13029046178533407,0.12747248031332337,0.8435374149659864,0.8406262545162586,0.7927927927927928,0.7586206896551724,0.8301886792452831,0.8584905660377359,-0.7451078568914271,1.4879276410223736,0.07882703132226679
switzerland,va_long_beach,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5062,4216262546,2.0195813000027556,200.0,0.745,0.7144361100144756,0.8693783533342838,0.7107759851327521,0.6934410290947057,0.2521390509485148,0.24016651153585036,0.59,0.6281089617054876,0.6666666666666666,0.845360824742268,0.5503355704697986,0.47651006711409394,1.113766082815893,0.4751130231395767,0.2281879846374562
va_long_beach,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5062,2267799629,1.5639885999989929,303.0,0.45874587458745875,0.8733111072117916,0.8660858775244964,0.4499986464812038,0.4555336147976311,0.1424163754884136,0.1449105473866689,0.8118811881188119,0.8070275486927532,0.7849056603773585,0.8253968253968254,0.7482014388489209,0.7913669064748201,0.09813305672134601,1.3394906785188554,0.09877815153191842
va_long_beach,hungary,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5062,1366384123,1.358830700002727,294.0,0.36054421768707484,0.8380670413488559,0.7482961469771199,0.6289788443901939,0.557339292484363,0.212633536881872,0.18530573418267904,0.7244897959183674,0.7619429947812124,0.7011070110701108,0.5757575757575758,0.8962264150943396,0.7358490566037735,-1.4180936335816565,1.0809734565084028,0.2411213814530916
va_long_beach,switzerland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5062,3671704417,1.4310175999999046,123.0,0.9349593495934959,0.7521739130434782,0.9733834771677738,0.7457573993550928,0.6423330773629955,0.2611561731292529,0.22542579142429964,0.6016260162601627,0.6706521739130435,0.7351351351351352,0.9714285714285714,0.591304347826087,0.33043478260869563,2.989600115314724,0.6998554420842527,0.28567733377717525
va_long_beach,cleveland,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5062,2267799629,1.6504640999919502,303.0,0.45874587458745875,0.8771714335848394,0.874784654769484,0.44793716656528343,0.45097703420578233,0.14181271930868003,0.14310169037796006,0.7986798679867987,0.7959291103702404,0.7765567765567766,0.7910447761194029,0.762589928057554,0.7769784172661871,-0.047761722932842206,1.3870673472829684,0.0928328727979962
va_long_beach,hungary,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5062,1366384123,1.6509170000063023,294.0,0.36054421768707484,0.8261742272179847,0.7206271012077263,0.6437573002909682,0.5712277748289931,0.21768031794319825,0.18990562721484971,0.717687074829932,0.7566238458450422,0.6959706959706959,0.5688622754491018,0.8962264150943396,0.6981132075471698,-1.3588909564354095,1.0426856165371,0.25693890808145514
va_long_beach,switzerland,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5062,3671704417,2.280214700003853,123.0,0.9349593495934959,0.7478260869565218,0.9731161218438147,0.7905398066560367,0.6573133602494697,0.2760650107184988,0.23066935921579013,0.5772357723577236,0.6576086956521738,0.7142857142857143,0.9701492537313433,0.5652173913043478,0.3391304347826087,3.043750573685624,0.6747704367067583,0.3159157896807273
