outer_target,inner_validation,experiment,variant,parameter_id,seed,epoch,objective,validation_score,mean_group_risk,robust_group_risk,mean_group_brier
cleveland,hungary,v0_pooled_erm,v0,0,5064,5.0,0.43571022152900696,0.8542413751181572,0.43571022152900696,0.43571022152900696,0.13759036362171173
cleveland,hungary,v0_pooled_erm,v0,0,5064,10.0,0.3977314233779907,0.7249686962350609,0.3977314233779907,0.3977314233779907,0.12190201133489609
cleveland,hungary,v0_pooled_erm,v0,0,5064,15.0,0.3741249144077301,0.5969924401981666,0.3741249144077301,0.3741249144077301,0.11433859169483185
cleveland,hungary,v0_pooled_erm,v0,0,5064,20.0,0.3532019853591919,0.6172225955178647,0.3532019853591919,0.3532019853591919,0.10658454895019531
cleveland,hungary,v0_pooled_erm,v0,0,5064,25.0,0.3302493691444397,0.5528830135954796,0.3302493691444397,0.3302493691444397,0.09798258543014526
cleveland,hungary,v0_pooled_erm,v0,0,5064,30.0,0.3229353129863739,0.5527218002315308,0.3229353129863739,0.3229353129863739,0.09696955233812332
cleveland,hungary,v0_pooled_erm,v0,0,5064,35.0,0.30215948820114136,0.5808083730700881,0.30215948820114136,0.30215948820114136,0.08948810398578644
cleveland,hungary,v0_pooled_erm,v0,0,5064,40.0,0.29509180784225464,0.5930596866564884,0.29509180784225464,0.29509180784225464,0.08772391080856323
cleveland,hungary,v0_pooled_erm,v0,0,5064,45.0,0.25299519300460815,0.6121222217504947,0.25299519300460815,0.25299519300460815,0.07498104870319366
cleveland,hungary,v0_pooled_erm,v0,0,5064,50.0,0.24850302934646606,0.6413770774838103,0.24850302934646606,0.24850302934646606,0.07242586463689804
cleveland,hungary,v0_pooled_erm,v0,0,5064,55.0,0.2172834426164627,0.7184203432626537,0.2172834426164627,0.2172834426164627,0.060721155256032944
cleveland,hungary,v0_pooled_erm,v0,0,5064,60.0,0.21740972995758057,0.739292672190557,0.21740972995758057,0.21740972995758057,0.06350156664848328
cleveland,hungary,v0_pooled_erm,v0,0,5064,65.0,0.18425767123699188,0.8122908984588335,0.18425767123699188,0.18425767123699188,0.051256462931632996
cleveland,hungary,v0_pooled_erm,v0,0,5064,70.0,0.16454920172691345,0.7867554926250095,0.16454920172691345,0.16454920172691345,0.045076556503772736
cleveland,switzerland,v0_pooled_erm,v0,0,5062,5.0,0.4810084104537964,0.6997303352290345,0.4810084104537964,0.4810084104537964,0.1547018587589264
cleveland,switzerland,v0_pooled_erm,v0,0,5062,10.0,0.4265998303890228,0.7540606856902174,0.4265998303890228,0.4265998303890228,0.13573336601257324
