outer_target,control,training_seed,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
switzerland,logistic_natural,5062,natural,0,123.0,0.9349593495934959,0.7097826086956521,0.9647388969847235,0.6501958753050584,0.6707093703762302,0.2214064312847884,0.2300931240653972,0.6747967479674797,0.6516304347826087,0.7959183673469388,0.9629629629629629,0.6782608695652174,0.2956521739130435,2.699063171208631,0.6056927414475772,0.26361430625575444
switzerland,logistic_natural,5062,mcar_10,0,123.0,0.9349593495934959,0.6804347826086956,0.9476348629353899,0.6300227777070749,0.7495392565975005,0.2151824882642945,0.24157486113441293,0.6747967479674797,0.6516304347826087,0.7959183673469388,0.9629629629629629,0.6782608695652174,0.25217391304347825,2.592034279754017,0.5044631562213916,0.24781966651958212
switzerland,logistic_natural,5062,mcar_30,0,123.0,0.9349593495934959,0.6684782608695652,0.9483754456019478,0.6342080813043726,0.7449935704460297,0.21529246243689273,0.2477239245950101,0.7154471544715447,0.7315217391304347,0.8241206030150754,0.9761904761904762,0.7130434782608696,0.0782608695652174,2.5948959829271776,0.4732636473627717,0.26044578025722126
switzerland,logistic_natural,5062,mcar_50,0,123.0,0.9349593495934959,0.691304347826087,0.9697897297384168,0.4535067478043468,0.6654640540459061,0.1456034354038675,0.23716925242646386,0.7967479674796748,0.6005434782608696,0.8837209302325582,0.95,0.8260869565217391,0.3652173913043478,2.20325583353006,0.7822875297697811,0.0803841214071092
switzerland,logistic_natural,5062,drop_routine,0,123.0,0.9349593495934959,0.7108695652173913,0.9660605034386648,0.30426350424082454,0.824043078050124,0.08602207748383618,0.2572585995064749,0.9105691056910569,0.7195652173913043,0.9515418502202643,0.9642857142857143,0.9391304347826087,0.23478260869565218,1.7666577494351339,0.6231029441804861,0.04440738065672308
switzerland,logistic_natural,5062,drop_exercise,0,123.0,0.9349593495934959,0.6695652173913044,0.9519662393285738,1.1048299646964737,0.7547212225971371,0.407415262319139,0.26715255752378303,0.21138211382113822,0.5201086956521739,0.2814814814814815,0.95,0.16521739130434782,0.24347826086956523,3.185347904538523,0.5676783428255607,0.8360542698976169
switzerland,logistic_natural,5062,drop_advanced,0,123.0,0.9349593495934959,0.7576086956521739,0.9743904866886186,0.6200354727656278,0.571133678559767,0.21531487462453525,0.19873862325682154,0.6504065040650406,0.6385869565217391,0.7772020725388601,0.9615384615384616,0.6521739130434783,0.48695652173913045,2.918618478137668,1.0698119026363235,0.24218347221008846
switzerland,logistic_natural,5062,mar_age_sex_30,0,123.0,0.9349593495934959,0.7152173913043478,0.9716962904406237,0.5780263465221149,0.627409762021293,0.19661117224580046,0.2221743418938513,0.7073170731707317,0.6108695652173913,0.8217821782178217,0.9540229885057471,0.7217391304347827,0.33043478260869563,2.5994582211729913,0.7118963424795322,0.1893995380846757
switzerland,logistic_natural,5062,empirical_source,0,123.0,0.9349593495934959,0.6956521739130435,0.9578696840149021,0.6815089942910548,0.6837686235739594,0.23658987111205745,0.23640007069288457,0.6178861788617886,0.621195652173913,0.7513227513227513,0.9594594594594594,0.6173913043478261,0.25217391304347825,2.7506540044038092,0.6369911894630422,0.3014780390743855
switzerland,logistic_structured,5062,natural,0,123.0,0.9349593495934959,0.7184782608695652,0.9660741778158841,0.6039575343474033,0.6794413529973621,0.20191250531001428,0.22993175875830218,0.7073170731707317,0.6690217391304347,0.82,0.9647058823529412,0.7130434782608696,0.3739130434782609,2.6213971117170205,0.5750762306587646,0.21418671468725095
switzerland,logistic_structured,5062,mcar_10,0,123.0,0.9349593495934959,0.7228260869565217,0.9685359376823264,0.6086579981743884,0.6542712628842264,0.20674729946722056,0.22211039092323318,0.6829268292682927,0.7141304347826087,0.8,0.975,0.6782608695652174,0.30434782608695654,2.635810523196208,0.6286631693500676,0.21074501924555603
switzerland,logistic_structured,5062,mcar_30,0,123.0,0.9349593495934959,0.6434782608695652,0.9535810805955259,0.6714278600073973,0.7421622252788529,0.23074350741605099,0.25658922949722185,0.6178861788617886,0.621195652173913,0.7513227513227513,0.9594594594594594,0.6173913043478261,0.22608695652173913,2.63333836631188,0.4405264146684574,0.2979778321144346
switzerland,logistic_structured,5062,mcar_50,0,123.0,0.9349593495934959,0.6478260869565218,0.963004979939829,0.5952150334410985,0.6430612621596437,0.20830994914104814,0.22976665661115728,0.6504065040650406,0.6385869565217391,0.7772020725388601,0.9615384615384616,0.6521739130434783,0.3652173913043478,2.5904199097273652,0.9192895287376701,0.2083793292922335
switzerland,logistic_structured,5062,drop_routine,0,123.0,0.9349593495934959,0.7195652173913044,0.9686400309612306,0.5875392194467589,0.660995504628107,0.19557014242993323,0.22498402464707487,0.7154471544715447,0.6733695652173913,0.8258706467661692,0.9651162790697675,0.7217391304347827,0.2782608695652174,2.599991521845376,0.5899339890074423,0.20175184605232127
switzerland,logistic_structured,5062,drop_exercise,0,123.0,0.9349593495934959,0.675,0.9512665329476135,0.5755786701519553,0.6707986643923654,0.18910096275351343,0.2302997143893354,0.7317073170731707,0.6820652173913043,0.8374384236453202,0.9659090909090909,0.7391304347826086,0.2956521739130435,2.5293748627348642,0.5630922057112175,0.26083333468516867
switzerland,logistic_structured,5062,drop_advanced,0,123.0,0.9349593495934959,0.7717391304347826,0.9777499509939738,0.5723440970583406,0.5668892093910877,0.1960359815212666,0.19914422410155314,0.6910569105691057,0.6603260869565217,0.8080808080808081,0.963855421686747,0.6956521739130435,0.4434782608695652,2.8021911011021245,0.985572639666116,0.1778130249523717
switzerland,logistic_structured,5062,mar_age_sex_30,0,123.0,0.9349593495934959,0.6902173913043478,0.9681328765338685,0.597003634435935,0.6410380040060113,0.2034458257026118,0.23119593077684014,0.7154471544715447,0.6152173913043478,0.8275862068965517,0.9545454545454546,0.7304347826086957,0.3565217391304348,2.669453253255935,0.7086038867841995,0.2091180856494685
switzerland,logistic_structured,5062,empirical_source,0,123.0,0.9349593495934959,0.7021739130434783,0.9598246296809886,0.637009483121082,0.6912764052128063,0.21703150909750224,0.23477390338256943,0.6585365853658537,0.6429347826086956,0.7835051546391752,0.9620253164556962,0.6608695652173913,0.28695652173913044,2.6823753736244362,0.6131902408280452,0.24649727340444816
va_long_beach,logistic_natural,5062,natural,0,200.0,0.745,0.6879852612185813,0.86669205909079,0.6324663721754145,0.731812936847104,0.2172114471629666,0.2530382968486253,0.65,0.5781023818923543,0.7552447552447552,0.7883211678832117,0.7248322147651006,0.5167785234899329,0.8485916772758719,0.41286838231753575,0.19762345622184527
va_long_beach,logistic_natural,5062,mcar_10,0,200.0,0.745,0.6715357283853137,0.8530081546519063,0.6278721027427855,0.7658004021053777,0.21456988337555807,0.2637468871694246,0.655,0.5685616528490591,0.7628865979381443,0.7816901408450704,0.7449664429530202,0.5100671140939598,0.7984530024152162,0.38121012516498254,0.20003129231154584
va_long_beach,logistic_natural,5062,mcar_30,0,200.0,0.745,0.6423871562047637,0.8215624376234033,0.6300410943877791,0.8135706499719324,0.21209743621930544,0.2778253529040962,0.685,0.5886958810369786,0.7878787878787878,0.7905405405405406,0.785234899328859,0.44966442953020136,0.7873301680641641,0.3382714952520873,0.21822554859930426
va_long_beach,logistic_natural,5062,mcar_50,0,200.0,0.745,0.6725884984866429,0.8329643553616934,0.5850282699233256,0.7870288747722958,0.1933357972733692,0.2685570201876867,0.73,0.5995525727069351,0.8269230769230769,0.7914110429447853,0.8657718120805369,0.4429530201342282,0.6682417649817566,0.4356560354329322,0.19403475750215893
va_long_beach,logistic_natural,5062,drop_routine,0,200.0,0.745,0.6858139228845901,0.8578874435664872,0.5934932449772663,0.798153114366257,0.2004706810681727,0.27143007948341646,0.67,0.5592841163310962,0.78,0.7748344370860927,0.785234899328859,0.4899328859060403,0.638429514181243,0.4116065755445436,0.1673626981163922
va_long_beach,logistic_natural,5062,drop_exercise,0,200.0,0.745,0.6429793393867614,0.8309570697711408,0.6936050628560305,0.7281255693747282,0.2382569942844255,0.253521182495823,0.685,0.6338333991314646,0.7773851590106007,0.8208955223880597,0.738255033557047,0.35570469798657717,1.0133292736687243,0.3837064844995877,0.30468971504078435
va_long_beach,logistic_natural,5062,drop_advanced,0,200.0,0.745,0.6949598631398868,0.8671741909614065,0.6341528060397327,0.6943925885888964,0.217910168186072,0.2416227592723041,0.66,0.60415844190025,0.7588652482269503,0.8045112781954887,0.7181208053691275,0.4899328859060403,0.9228504396367625,0.46785545378502935,0.2181918528164529
va_long_beach,logistic_natural,5062,mar_age_sex_30,0,200.0,0.745,0.6391630477694433,0.8239023525651676,0.6733080155809503,0.7738796418348151,0.23051671201140786,0.2683097969864814,0.66,0.5977102250296091,0.7605633802816901,0.8,0.7248322147651006,0.3422818791946309,0.9222694875516345,0.32787565786138245,0.2631636965953059
va_long_beach,logistic_natural,5062,empirical_source,0,200.0,0.745,0.7036452164758522,0.8746812057793153,0.6228681574636589,0.705804188709465,0.2133542543621579,0.24463723253743297,0.67,0.6044216344255824,0.7692307692307693,0.8029197080291971,0.738255033557047,0.5771812080536913,0.8678127218048146,0.45347010579811,0.19549426461926805
va_long_beach,logistic_structured,5062,natural,0,200.0,0.745,0.7086458744571654,0.8758327656426275,0.5729725052116759,0.7519353449689017,0.1936530163545007,0.2568436111375817,0.685,0.5822476641663377,0.7892976588628763,0.7866666666666666,0.7919463087248322,0.5033557046979866,0.6317061020222733,0.47080201109926934,0.15340142173102006
va_long_beach,logistic_structured,5062,mcar_10,0,200.0,0.745,0.6927227266745624,0.8605185481733094,0.5805895122580119,0.7510367937949984,0.1951119548483753,0.2551801902535461,0.71,0.6248190551388341,0.8040540540540541,0.8095238095238095,0.7986577181208053,0.46308724832214765,0.674725354834911,0.4661445148108438,0.1701557812989471
va_long_beach,logistic_structured,5062,mcar_30,0,200.0,0.745,0.6661402816160021,0.848731951093183,0.6137206586587536,0.7247712840480178,0.21151445058967105,0.25209710750957004,0.695,0.6340965916567969,0.7874564459930313,0.8188405797101449,0.7583892617449665,0.4429530201342282,0.8287167114773819,0.44998840523230754,0.20749941443043612
va_long_beach,logistic_structured,5062,mcar_50,0,200.0,0.745,0.6494933543887353,0.8182925459435653,0.6330420598199362,0.7230619442960493,0.2175537003928045,0.24912664145302874,0.65,0.6038952493749177,0.7482014388489209,0.8062015503875969,0.697986577181208,0.4697986577181208,0.9057153286598738,0.44976708235905594,0.24738276923161834
va_long_beach,logistic_structured,5062,drop_routine,0,200.0,0.745,0.7067377286485065,0.87143718661957,0.6072524703721899,0.7076513362812157,0.20786071487814883,0.24369156848013845,0.685,0.614488748519542,0.7820069204152249,0.8071428571428572,0.7583892617449665,0.5033557046979866,0.8185182984602375,0.46769267077587623,0.18891944999087712
va_long_beach,logistic_structured,5062,drop_exercise,0,200.0,0.745,0.6644295302013422,0.8346378981006575,0.6039548187438865,0.7300176135624848,0.20535687659781526,0.2538568574560508,0.71,0.631267272009475,0.8027210884353742,0.8137931034482758,0.7919463087248322,0.44966442953020136,0.8011177116152626,0.46462432766687545,0.21458212552697212
va_long_beach,logistic_structured,5062,drop_advanced,0,200.0,0.745,0.7062771417291748,0.8720218949783496,0.5722412528502361,0.7280131976674329,0.1937995235360535,0.25031323463522887,0.7,0.61165942887222,0.7972972972972973,0.8027210884353742,0.7919463087248322,0.46308724832214765,0.6773073511354469,0.49463905682799636,0.16057138970994334
va_long_beach,logistic_structured,5062,mar_age_sex_30,0,200.0,0.745,0.6565337544413739,0.8276597813809734,0.6358184114287081,0.7522460953213728,0.2147462652762841,0.2573822922202552,0.655,0.5879063034609817,0.7578947368421053,0.7941176470588235,0.7248322147651006,0.28859060402684567,0.865029989923368,0.3979501904421117,0.2399909200392076
va_long_beach,logistic_structured,5062,empirical_source,0,200.0,0.745,0.7183839978944598,0.8813991626321237,0.5658323885877273,0.727330987511712,0.19190350200974293,0.25015148778137564,0.7,0.6052112120015791,0.7986577181208053,0.7986577181208053,0.7986577181208053,0.4966442953020134,0.6516576840857264,0.5009561939245618,0.14799032135104281
