outer_target,inner_validation,model,weighting,parameter_id,parameters_json,seed,fit_seed,fit_seconds,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5063,2762854470,0.8700814000039827,200.0,0.745,0.7294380839584156,0.8710714262372414,0.5341270811232155,0.6890171326659273,0.1748321587591883,0.2286198655113444,0.755,0.6743650480326359,0.8361204013377926,0.8333333333333334,0.8389261744966443,0.48322147651006714,0.6044703069662933,0.6128985390454865,0.15006993333058424
cleveland,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5064,3332241522,0.8418903999991016,200.0,0.745,0.7335175681010658,0.8702402566845528,0.5366383239000437,0.6753680155283189,0.17617077235753464,0.22352329735374196,0.74,0.6707461508093171,0.8231292517006803,0.8344827586206897,0.8120805369127517,0.5302013422818792,0.6453382449048526,0.6263829651908832,0.15416644846982067
hungary,cleveland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5062,2770906742,0.48216210000100546,303.0,0.45874587458745875,0.7840410598350588,0.7736893711346209,0.5652379640708318,0.5629026748612171,0.19149556513810267,0.19055421450849344,0.7161716171617162,0.7175162309177048,0.7034482758620689,0.6754966887417219,0.7338129496402878,0.6115107913669064,-0.2753046183305417,1.1016317766171946,0.18184100758736113
hungary,cleveland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5063,4293209485,0.4075665999989724,303.0,0.45874587458745875,0.7996578347078436,0.7835217199995255,0.5495900555395236,0.5475655182202306,0.18424221376689978,0.18345244011573292,0.735973597359736,0.7369055974732409,0.7222222222222222,0.697986577181208,0.7482014388489209,0.6474820143884892,-0.2636158220018407,1.0991317859740675,0.17162994882357363
hungary,cleveland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5064,480087517,0.45817699999315664,303.0,0.45874587458745875,0.8083874363923494,0.7963009124667806,0.5357969024609984,0.5389218394757436,0.17837976685581777,0.17977150734051422,0.7260726072607261,0.7228241796806457,0.6959706959706959,0.7089552238805971,0.6834532374100719,0.6546762589928058,-0.06695441582009615,1.203926409089267,0.15615968986335765
hungary,switzerland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5062,3770439717,0.5575612999964505,123.0,0.9349593495934959,0.7097826086956522,0.9630875764222955,0.5412965302415637,0.635338576954294,0.1800129961155146,0.21692037200839853,0.7398373983739838,0.6864130434782609,0.8431372549019608,0.9662921348314607,0.7478260869565218,0.26956521739130435,2.503304688493998,0.7844208970832468,0.17071278940707393
hungary,switzerland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5063,1095446368,0.47561080000014044,123.0,0.9349593495934959,0.7195652173913043,0.9675632513258813,0.5117685734634156,0.6293251835450526,0.16769724299810967,0.2168599573761665,0.7642276422764228,0.6994565217391304,0.8599033816425121,0.967391304347826,0.7739130434782608,0.3739130434782609,2.4129845088427126,0.8384546338403768,0.13753034794413552
hungary,switzerland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5064,1557034688,0.32323490000271704,123.0,0.9349593495934959,0.7206521739130435,0.9672792473593259,0.5175738420233299,0.6245694289159313,0.17064679159227458,0.21472986388418,0.7560975609756098,0.6951086956521739,0.8543689320388349,0.967032967032967,0.7652173913043478,0.3391304347826087,2.436138838240904,0.8595820036394333,0.14137264680145434
hungary,va_long_beach,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5062,967092106,0.6459451000118861,200.0,0.745,0.47901039610475066,0.7510943602552529,0.8431200429234021,1.4172053245753178,0.23599395061028042,0.39369611254801273,0.695,0.4986840373733386,0.8145896656534954,0.7444444444444445,0.8993288590604027,0.2214765100671141,1.1326963689742322,-0.02643172608303814,0.259525937132576
hungary,va_long_beach,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5063,604754489,0.8422798000101466,200.0,0.745,0.47690485590209236,0.751940234378055,0.7633094256588052,1.2266044725404113,0.23136276280843418,0.3747413059762014,0.705,0.5182918805105935,0.8195718654434251,0.7528089887640449,0.8993288590604027,0.2214765100671141,1.1120238504484634,-0.02146994111697771,0.2608201941740016
hungary,va_long_beach,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5064,3194786984,0.6647136000101455,200.0,0.745,0.48085274378207654,0.7517744745223324,0.8230493123063147,1.3760957199723811,0.2325429773835365,0.3869771413745515,0.7,0.5020397420713252,0.8181818181818182,0.7458563535911602,0.9060402684563759,0.2080536912751678,1.109620195949613,-0.016977604253695076,0.25848842328936894
hungary,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5062,571367561,1.0912737000035122,303.0,0.45874587458745875,0.8082119670117565,0.8022343094307774,0.7780836157273521,0.7349490942854826,0.2872962729088495,0.268694005542352,0.46204620462046203,0.5030487804878049,0.6303854875283447,0.4602649006622517,1.0,0.6690647482014388,-2.6155954526724856,1.9792853506622412,0.2944551008507354
hungary,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5063,2129560955,0.9968727999948896,303.0,0.45874587458745875,0.8151868748903317,0.8141444113243391,0.786340260528419,0.7418490338402692,0.29062033601837634,0.27154403525361615,0.45874587458745875,0.5,0.6289592760180995,0.45874587458745875,1.0,0.6690647482014388,-2.722143068145968,1.988875429881435,0.28782309533981615
hungary,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5064,1189085038,0.9695107000006828,303.0,0.45874587458745875,0.8124232321459905,0.8016853767035607,0.7925025667295732,0.7472436869686971,0.2924249350542974,0.273130336380123,0.46204620462046203,0.5030487804878049,0.6303854875283447,0.4602649006622517,1.0,0.6834532374100719,-2.6904417518740313,1.9283887232243189,0.2941011149756595
hungary,switzerland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5062,155135766,0.8813961999985622,123.0,0.9349593495934959,0.7021739130434783,0.9680857813652215,0.38306282121922663,0.7172118985794129,0.1150275805228755,0.24744333676415306,0.8617886178861789,0.6353260869565218,0.9237668161434978,0.9537037037037037,0.8956521739130435,0.391304347826087,2.057248796121456,0.6743988034238363,0.06159277628123166
hungary,switzerland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5063,379962283,0.7007572000002256,123.0,0.9349593495934959,0.7250000000000001,0.9710042332703321,0.3690244804945776,0.689943721404681,0.11039387411544804,0.2379731831026825,0.8617886178861789,0.6353260869565218,0.9237668161434978,0.9537037037037037,0.8956521739130435,0.4782608695652174,1.9723326595150887,0.7911976896365395,0.05040837064724315
hungary,switzerland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5064,3057692622,0.9903522000095109,123.0,0.9349593495934959,0.7228260869565217,0.9703075128610525,0.35891580927597216,0.6996641491629051,0.10571694128814092,0.24190368871950638,0.8617886178861789,0.6353260869565218,0.9237668161434978,0.9537037037037037,0.8956521739130435,0.4434782608695652,1.9162627249185942,0.802651455297809,0.04889596419883777
hungary,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5062,1701210208,1.000849299991387,200.0,0.745,0.6644295302013423,0.8215621976855747,0.5976360768338602,1.0051063292033455,0.18341509103178993,0.32348325462116023,0.75,0.535596789051191,0.8529411764705882,0.7591623036649214,0.9731543624161074,0.42953020134228187,0.2575091472032474,0.44521764656390395,0.1838711519338449
hungary,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5063,3626446086,1.008677699996042,200.0,0.745,0.6642979339386762,0.8208388184873812,0.5889745496736921,0.9504763409316224,0.1805475968777307,0.3037097651513263,0.76,0.5616528490590867,0.8571428571428571,0.7700534759358288,0.9664429530201343,0.4228187919463087,0.3995152121941519,0.41305098415777586,0.18463801958905623
hungary,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5064,3598797670,0.9596510999981547,200.0,0.745,0.6699565732333203,0.831358498553475,0.588311769459091,0.9704013054663887,0.18066159590950975,0.31087303430045754,0.75,0.5420450059218318,0.8520710059171598,0.7619047619047619,0.9664429530201343,0.4161073825503356,0.2906591613442129,0.44763976985152015,0.1749691487423095
switzerland,cleveland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5062,642938309,0.5005244000058156,303.0,0.45874587458745875,0.8776539743814704,0.8590113045142321,0.5957907531570094,0.6377191666437931,0.19564077330528093,0.21053709848619756,0.7161716171617162,0.6933891910861555,0.5742574257425742,0.9206349206349206,0.4172661870503597,0.8129496402877698,1.6435404045289776,1.1062084235485217,0.15784827670291815
switzerland,cleveland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5063,833958887,0.38034350000089034,303.0,0.45874587458745875,0.8772153009299877,0.8605713488580086,0.5723515832655931,0.6111559567876331,0.18650654591859647,0.20024501994798868,0.7458745874587459,0.7252149499912265,0.631578947368421,0.9428571428571428,0.4748201438848921,0.8345323741007195,1.4862846252288682,1.0836626207748767,0.15257012541728132
switzerland,cleveland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5064,2981438153,0.5951266999909421,303.0,0.45874587458745875,0.8786629233198806,0.8655934098461502,0.5047966328521298,0.5324309184980212,0.16455990499855835,0.17493458558872746,0.759075907590759,0.74289349008598,0.6755555555555556,0.8837209302325582,0.5467625899280576,0.8129496402877698,1.156938449781753,1.2449259090702764,0.13336113208488676
switzerland,hungary,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5062,1567185865,0.5461911000020336,294.0,0.36054421768707484,0.8989863508631073,0.8420673422024493,0.40925000205054535,0.4689863558279599,0.1276689939521446,0.15194687116525318,0.8197278911564626,0.7746888799678844,0.7103825136612022,0.8441558441558441,0.6132075471698113,0.839622641509434,0.5525766595971985,1.5982270679060033,0.07217306430002352
switzerland,hungary,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5063,1919034000,0.37585469998884946,294.0,0.36054421768707484,0.899187073464472,0.8405159991915926,0.4083977739133588,0.4730243592405872,0.1278736818391689,0.15382926587958526,0.8163265306122449,0.7720293054997993,0.7065217391304348,0.8333333333333334,0.6132075471698113,0.8773584905660378,0.6154953895401357,1.5439637536477675,0.07351293690943218
switzerland,hungary,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5064,1311845759,0.3622873999993317,294.0,0.36054421768707484,0.9028000802890405,0.8478232788828548,0.4046625959267954,0.46425885905773856,0.1257992619277216,0.1499741597945992,0.8197278911564626,0.7767462866318747,0.7135135135135136,0.8354430379746836,0.6226415094339622,0.8679245283018868,0.6047302791442384,1.6714750975422512,0.06883316241768844
switzerland,va_long_beach,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5062,1926518709,0.4978214000002481,200.0,0.745,0.6878536649559152,0.8535302522747206,1.1038486122955218,0.9569065911413949,0.29339586845543375,0.27151149201138725,0.645,0.658573496512699,0.7258687258687259,0.8545454545454545,0.6308724832214765,0.5234899328859061,1.2378857039375895,0.21964611813460364,0.40850540748013275
switzerland,va_long_beach,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5063,3069770962,0.5552595000044676,200.0,0.745,0.6918015528358995,0.8562462112481547,1.0681144858072518,0.9293175748657988,0.29040752452279883,0.26883763290759255,0.645,0.6521252796420581,0.7279693486590039,0.8482142857142857,0.6375838926174496,0.5302013422818792,1.2353663645359887,0.23089153690444914,0.40192703626714077
switzerland,va_long_beach,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5064,2782199988,0.380024099998991,200.0,0.745,0.6941702855638902,0.859625179259365,0.8592614102820076,0.7883753415125028,0.27396997544599544,0.2567799416607005,0.635,0.6518620871167259,0.7159533073929961,0.8518518518518519,0.6174496644295302,0.4966442953020134,1.1866388564806656,0.32537691261970486,0.3546839684966557
switzerland,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5062,1329741640,0.906735700002173,303.0,0.45874587458745875,0.8783119845586944,0.8735375032677382,0.4389779180217677,0.4471102204523665,0.1401043753534398,0.14302899409303785,0.7953795379537953,0.7906869626250219,0.7669172932330827,0.8031496062992126,0.7338129496402878,0.8057553956834532,0.16521335921472885,1.116271283242396,0.09534548565414472
switzerland,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5063,4258519319,0.9120013000065228,303.0,0.45874587458745875,0.8770398315493946,0.8745368257619017,0.4405352969807782,0.44618581958926806,0.140750413815449,0.14264594596401972,0.7986798679867987,0.7970257939989471,0.779783393501805,0.782608695652174,0.7769784172661871,0.7985611510791367,0.03946256584438486,1.1151441883060407,0.09481952150052746
switzerland,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5064,152994864,0.9252269999997225,303.0,0.45874587458745875,0.8784874539392876,0.8749924746087174,0.43863857158603853,0.4467578297447639,0.14023203603874168,0.14310780099215442,0.8118811881188119,0.8081242323214599,0.7881040892193308,0.8153846153846154,0.762589928057554,0.7913669064748201,0.15737713294891398,1.0948675287457017,0.09340990904412012
switzerland,hungary,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5062,1330456789,0.9280546999943908,294.0,0.36054421768707484,0.9013950220794861,0.8557282527468875,0.45321851958411286,0.42788745134388806,0.1445200435931163,0.1351825061327204,0.8231292517006803,0.8349558410276997,0.7815126050420168,0.7045454545454546,0.8773584905660378,0.8679245283018868,-1.0426312070815127,1.5321225383371415,0.09468626995678356
switzerland,hungary,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5063,1047076120,0.941999599992414,294.0,0.36054421768707484,0.9014452027298274,0.85398335546638,0.45933547927334173,0.42952820421438065,0.14711412293517165,0.13601790338334213,0.8333333333333334,0.8470493777599357,0.7949790794979079,0.7142857142857143,0.8962264150943396,0.8962264150943396,-1.121967926452654,1.5505411015819939,0.1000478220133662
switzerland,hungary,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5064,1320106821,0.9750462000083644,294.0,0.36054421768707484,0.9032517061421117,0.8547387052639466,0.46927800427624433,0.4346212843165701,0.1511301263210464,0.13806364584288278,0.8163265306122449,0.8358089120835006,0.7804878048780488,0.6857142857142857,0.9056603773584906,0.8773584905660378,-1.2131063422430857,1.576324487490617,0.1060220124248185
switzerland,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5062,4216262546,0.9028185999923153,200.0,0.745,0.7218055007237795,0.8720826402014484,0.6480297207415879,0.6594712278801063,0.22913573539368354,0.22755191935533892,0.605,0.6381760757994472,0.6827309236947792,0.85,0.5704697986577181,0.5033557046979866,1.0443364230800856,0.5572787613413474,0.21148145708465543
switzerland,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5063,624558404,1.1180123999947682,200.0,0.745,0.7189103829451243,0.8711994490437409,0.6395704413985243,0.6599417688165299,0.22568915848346616,0.22765332585393694,0.605,0.6317278589288065,0.6852589641434262,0.8431372549019608,0.5771812080536913,0.48322147651006714,1.0193496285051384,0.5589756583381678,0.21078332830875238
switzerland,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",5064,3757403251,1.1460691999964183,200.0,0.745,0.7177260165811291,0.8706379942101712,0.6545329961041291,0.6603534203089743,0.23154339429515666,0.22774085533687843,0.605,0.6446242926700881,0.680161943319838,0.8571428571428571,0.5637583892617449,0.4966442953020134,1.0598972207098991,0.5514965697971866,0.21414509962238865
va_long_beach,cleveland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5062,3048143589,0.8899642000033055,303.0,0.45874587458745875,0.8172047727671521,0.7938501694709634,0.6593555066114227,0.6293693376432348,0.2197374092901199,0.20906171299550314,0.6831683168316832,0.697995262326724,0.7176470588235294,0.6069651741293532,0.8776978417266187,0.6906474820143885,-1.0475931034033077,0.7764946946852409,0.21140636383217015
va_long_beach,cleveland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5063,2691538903,1.1628753999975743,303.0,0.45874587458745875,0.8162835585190384,0.7933499051666754,0.6122048281197303,0.589222336657512,0.20578718000926238,0.19731251480979992,0.6996699669966997,0.7126908229513951,0.7267267267267268,0.6237113402061856,0.8705035971223022,0.7050359712230215,-0.899827719326653,0.8585955860867811,0.20103721513642767
va_long_beach,cleveland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5064,945494007,0.5042761000077007,303.0,0.45874587458745875,0.8124232321459904,0.7916639552413753,0.6033602694244828,0.5846116995800154,0.20880598357724608,0.2007042656681555,0.6501650165016502,0.6669591156343219,0.6954022988505747,0.5789473684210527,0.8705035971223022,0.6762589928057554,-1.071703058894944,1.5651626230151976,0.2214079901282039
va_long_beach,hungary,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5062,2026140394,0.5896606000023894,294.0,0.36054421768707484,0.8083099156965076,0.6710426693425299,0.651305229318286,0.5840679671291638,0.2241083023317153,0.19626972389424496,0.7006802721088435,0.7433259735046167,0.6834532374100719,0.5523255813953488,0.8962264150943396,0.7547169811320755,-1.3728982738010946,1.256206213285858,0.288667563283711
va_long_beach,hungary,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",5063,1573789034,0.35695750000013504,294.0,0.36054421768707484,0.805800883179446,0.6771472285847495,0.637196253372216,0.5793231756064987,0.22015128263456252,0.19540789884915097,0.7210884353741497,0.7572260136491369,0.6962962962962963,0.573170731707317,0.8867924528301887,0.7358490566037735,-1.3277564563166038,1.4034839297529644,0.2743808968960987
