iter,train_logloss,valid_logloss,train_auc,valid_auc,train_acc,valid_acc
173,0.22645947084676923,0.3910957067530555,0.9779131162109885,0.9008847441415591,0.9307065217391304,0.8478260869565217
174,0.22586905118953235,0.39159840854889444,0.9782155739602548,0.9006456241032998,0.9307065217391304,0.842391304347826
175,0.22504573185904025,0.39188004653742675,0.978312659163723,0.9006456241032998,0.9293478260869565,0.842391304347826
176,0.22445048544011265,0.3923361004465353,0.9783724039043188,0.9005260640841702,0.9293478260869565,0.8369565217391304
177,0.22429073417706963,0.39256750335626894,0.9784918933855105,0.9001673840267814,0.9293478260869565,0.8315217391304348
178,0.22344876488872403,0.39243321316922986,0.9787756809033404,0.8999282639885222,0.9293478260869565,0.8315217391304348
179,0.22304471733766926,0.3929035499874864,0.978910106569681,0.9000478240076518,0.9293478260869565,0.8315217391304348
180,0.22247672553563697,0.39265933005494386,0.979066936513745,0.9004065040650406,0.9293478260869565,0.8315217391304348
181,0.22154804036756756,0.39413609171388836,0.9793507240315751,0.899689143950263,0.9293478260869565,0.8315217391304348
182,0.22077460315114858,0.3942676121950643,0.9796121072716817,0.8989717838354854,0.9293478260869565,0.8315217391304348
183,0.22058008569016133,0.39421481719569107,0.9796643839197031,0.899091343854615,0.9293478260869565,0.8315217391304348
184,0.22013148187143242,0.3947818954667442,0.9798212138637671,0.8994500239120038,0.9307065217391304,0.8315217391304348
185,0.21984771810917514,0.3953109397988204,0.9798734905117884,0.899091343854615,0.9307065217391304,0.8315217391304348
186,0.21911674778097617,0.3957102565113975,0.9800601928261503,0.8989717838354854,0.9320652173913043,0.8315217391304348
187,0.21798197308009118,0.3962855992532328,0.9803962569920017,0.8982544237207079,0.9347826086956522,0.8315217391304348
188,0.21723360136443215,0.39728911001930894,0.9807173849727041,0.8982544237207079,0.9347826086956522,0.8315217391304348
189,0.2167338135138703,0.3974890297031367,0.9809862363053853,0.8982544237207079,0.9347826086956522,0.8315217391304348
190,0.2162362928520564,0.3980709567866481,0.9811580024345982,0.8986131037780966,0.9347826086956522,0.8315217391304348
191,0.21576761082918014,0.39833101571351454,0.9813148323786621,0.8983739837398373,0.9347826086956522,0.8315217391304348
192,0.21489573198317372,0.39767247329983413,0.9816135560816411,0.8986131037780966,0.9347826086956522,0.8315217391304348
193,0.2141112300580204,0.39799184495142664,0.9818450669514499,0.8987326637972262,0.936141304347826,0.8315217391304348
194,0.21373588075079564,0.3988917187046543,0.9819346840623436,0.8982544237207079,0.9375,0.8315217391304348
195,0.21341641145019974,0.3988272499515136,0.9819048116920457,0.8982544237207079,0.938858695652174,0.8315217391304348
196,0.213046929359869,0.39870237934063324,0.9820243011732374,0.898493543758967,0.938858695652174,0.8315217391304348
197,0.21218893420261353,0.39826983458026005,0.98212885446928,0.8988522238163558,0.9402173913043478,0.8315217391304348
198,0.21173135770631688,0.39884011628187943,0.9823528972465143,0.8988522238163558,0.9402173913043478,0.8315217391304348
199,0.2108697905990759,0.3987142174847644,0.982457450542557,0.8989717838354854,0.9402173913043478,0.8315217391304348
200,0.20996440409482825,0.3988509202088246,0.9826740252272167,0.8988522238163558,0.9429347826086957,0.8315217391304348
201,0.20921567061523058,0.39926997944003917,0.982726301875238,0.8988522238163558,0.9429347826086957,0.8315217391304348
202,0.20895261546962193,0.39919654795912096,0.9828159189861317,0.898493543758967,0.9429347826086957,0.8315217391304348
203,0.20859009846723883,0.39920542207360893,0.9829130041895999,0.8983739837398373,0.9429347826086957,0.8315217391304348
204,0.20797764243860278,0.3996295910541018,0.9829204722821744,0.8989717838354854,0.9429347826086957,0.8315217391304348
205,0.20781882079141892,0.3995423110824847,0.9830100893930681,0.8989717838354854,0.9429347826086957,0.8315217391304348
206,0.20698036480349485,0.4009679875273802,0.9832266640777279,0.897895743663319,0.9429347826086957,0.8315217391304348
207,0.20671102598972307,0.4015287858406354,0.983353621651494,0.8977761836441894,0.9429347826086957,0.8315217391304348
208,0.20647796447437064,0.401472352247524,0.9834208344846642,0.8977761836441894,0.9429347826086957,0.8315217391304348
209,0.2061369733689105,0.40151906928661274,0.9835552601510048,0.8975370636059302,0.9429347826086957,0.8315217391304348
210,0.20578933954214762,0.40200799370421647,0.9836224729841752,0.8977761836441894,0.9429347826086957,0.8315217391304348
211,0.20459728268343144,0.4012687745391094,0.9840033457054733,0.8981348637015782,0.9429347826086957,0.8369565217391304
212,0.20359089364465344,0.4021857660584892,0.9841676437421119,0.8982544237207079,0.9429347826086957,0.8369565217391304
213,0.20345373106365755,0.402105593823773,0.9842273884827076,0.898493543758967,0.9429347826086957,0.8369565217391304
214,0.20281018446742732,0.4019207333366198,0.9843692822416227,0.8989717838354854,0.9429347826086957,0.8369565217391304
215,0.20224874219983727,0.40192211267186334,0.9844738355376653,0.8988522238163558,0.9429347826086957,0.8369565217391304
216,0.20195173094165625,0.4020759168761229,0.9845485164634101,0.8986131037780966,0.9429347826086957,0.8369565217391304
217,0.2011434776459602,0.4010566013650047,0.9846530697594528,0.8992109038737446,0.9429347826086957,0.8369565217391304
218,0.20094396175872267,0.40076417068869985,0.9847128145000485,0.8993304638928742,0.9429347826086957,0.8369565217391304
219,0.20030007737608152,0.40097385662781426,0.9848696444441125,0.8995695839311334,0.9429347826086957,0.8369565217391304
220,0.1993468771038542,0.4010990835560682,0.9850936872213468,0.899689143950263,0.9429347826086957,0.8369565217391304
221,0.19875773038293393,0.40104865678006696,0.9852803895357087,0.8998087039693926,0.9429347826086957,0.8369565217391304
222,0.19827286181957415,0.40228674312320656,0.9853401342763045,0.8995695839311334,0.9429347826086957,0.8369565217391304
223,0.19675766209682,0.40177469570465385,0.9857434112753262,0.8998087039693926,0.9429347826086957,0.8369565217391304
224,0.1963761058371715,0.4018266116994893,0.9858629007565177,0.899689143950263,0.9429347826086957,0.8369565217391304
225,0.19578451388540968,0.4018297541336597,0.9860271987931563,0.899689143950263,0.9429347826086957,0.8369565217391304
226,0.19556663257898155,0.4018293602006274,0.9860645392560287,0.8994500239120038,0.9429347826086957,0.8369565217391304
227,0.19512434884673696,0.4019005685717043,0.9862139011075182,0.8995695839311334,0.9442934782608696,0.8369565217391304
228,0.19458841934988633,0.4021612301104957,0.9863483267738586,0.899689143950263,0.9429347826086957,0.8369565217391304
229,0.19355757938344018,0.40261445659798983,0.986744135680306,0.8994500239120038,0.9456521739130435,0.8369565217391304
230,0.19265287732689887,0.40241807549780334,0.9869532422723912,0.8989717838354854,0.9456521739130435,0.8369565217391304
231,0.19211898606356134,0.402313087533443,0.9871250084016041,0.8993304638928742,0.9470108695652174,0.8369565217391304
232,0.19199471418173597,0.4023714265025235,0.987154880771902,0.8992109038737446,0.9470108695652174,0.8369565217391304
233,0.19075320164772908,0.40196711581322336,0.9875581577709237,0.8995695839311334,0.9483695652173914,0.8369565217391304
234,0.19003776845243286,0.40238796845060737,0.9876477748818174,0.8993304638928742,0.9497282608695652,0.8369565217391304
235,0.1897188598928556,0.402918879609466,0.9877299239001367,0.8992109038737446,0.9497282608695652,0.8369565217391304
236,0.18939954654107236,0.40294170530408374,0.9878643495664772,0.8987326637972262,0.9497282608695652,0.8369565217391304
237,0.18862459423354389,0.4024920274507758,0.9880286476031157,0.8986131037780966,0.9497282608695652,0.8369565217391304
238,0.18825162618567734,0.40267250708150865,0.988110796621435,0.8987326637972262,0.9497282608695652,0.8369565217391304
239,0.18780606037416253,0.40364340175758984,0.9882526903803499,0.8983739837398373,0.9497282608695652,0.8369565217391304
240,0.1872988744142832,0.4038211965715599,0.9883348393986692,0.8986131037780966,0.9497282608695652,0.8369565217391304
241,0.18646860900517287,0.4045894459871965,0.9884991374353076,0.8988522238163558,0.9497282608695652,0.8369565217391304
242,0.1859902820756935,0.404528899620831,0.9885738183610524,0.8988522238163558,0.9497282608695652,0.8369565217391304
243,0.1856935794021425,0.40496295472874605,0.9886036907313503,0.8986131037780966,0.9497282608695652,0.8369565217391304
244,0.1849350449666716,0.40489811009296617,0.9887157121199674,0.8981348637015782,0.9497282608695652,0.8369565217391304
245,0.18471302242759988,0.405236376663754,0.9887829249531377,0.8980153036824486,0.9497282608695652,0.8369565217391304
246,0.18436768742739645,0.40543872164863,0.9888874782491803,0.898493543758967,0.9497282608695652,0.8369565217391304
247,0.183857812221917,0.40576517056018785,0.9889696272674996,0.898493543758967,0.9497282608695652,0.842391304347826
248,0.1836725657664871,0.40540950343237425,0.989006967730372,0.8986131037780966,0.9497282608695652,0.842391304347826
249,0.1830806131807998,0.40523585144248153,0.989133925304138,0.8987326637972262,0.9497282608695652,0.842391304347826
250,0.18267938516304583,0.40525850315011835,0.9892683509704786,0.8986131037780966,0.9497282608695652,0.8369565217391304
