iter,train_logloss,valid_logloss,train_auc,valid_auc,train_acc,valid_acc
31,0.39882487058639526,0.4034886660621218,0.9360805956550637,0.9343615494978479,0.8682065217391304,0.8478260869565217
32,0.39432992547264567,0.40185674142254435,0.9372194797726713,0.9331659493065518,0.8709239130434783,0.8369565217391304
33,0.3909701979516641,0.39893630260358687,0.9377310441140229,0.9332855093256814,0.8695652173913043,0.8369565217391304
34,0.38771597311184136,0.3959870609738257,0.9383882362605767,0.9335246293639407,0.8709239130434783,0.8369565217391304
35,0.3843474254902938,0.3929620530942212,0.9389483432036624,0.9346006695361071,0.873641304347826,0.8369565217391304
36,0.38101038071529375,0.3895862285128754,0.9391649178883221,0.9346006695361071,0.8709239130434783,0.8369565217391304
37,0.37778689093766327,0.38765969609274814,0.9401283018304295,0.9342419894787183,0.8695652173913043,0.842391304347826
38,0.3749056811363477,0.3870154441455784,0.9409871324764941,0.9332855093256814,0.875,0.8369565217391304
39,0.37243307654178986,0.3860945340812854,0.9410804836336751,0.9320899091343855,0.873641304347826,0.8315217391304348
40,0.36919472333165293,0.3841709952963435,0.9418272928911227,0.9320899091343855,0.876358695652174,0.8369565217391304
41,0.3660690015607068,0.3814269174700198,0.9424844850376766,0.9324485891917743,0.8790760869565217,0.8315217391304348
42,0.36360397782055254,0.37891113814776356,0.942618910704017,0.9330463892874223,0.876358695652174,0.8315217391304348
43,0.36097953507028846,0.3770682489013542,0.9431939538322517,0.9329268292682927,0.876358695652174,0.8315217391304348
44,0.35848274840163474,0.37450151797384024,0.9434553370723584,0.9340028694404591,0.8790760869565217,0.8315217391304348
45,0.3563832876616684,0.37322574914635526,0.9437839331456352,0.9341224294595887,0.8777173913043478,0.8315217391304348
46,0.3536159600758844,0.3720456395379227,0.9447771894580406,0.9338833094213295,0.8777173913043478,0.8369565217391304
47,0.35126064824061876,0.3710001649982903,0.9453597006788497,0.9329268292682927,0.8777173913043478,0.8315217391304348
48,0.3489110171997353,0.36943776609942963,0.9461886589546163,0.9324485891917743,0.876358695652174,0.842391304347826
49,0.346499522348218,0.3681922318494838,0.9466143402313615,0.9324485891917743,0.876358695652174,0.842391304347826
50,0.3448259364813566,0.36670225854639127,0.947077361970979,0.9316116690578671,0.8790760869565217,0.842391304347826
51,0.34244991808562825,0.36624892950867827,0.9475403837105965,0.9311334289813487,0.8790760869565217,0.8478260869565217
52,0.3408780829302724,0.36495600357327773,0.9476374689140646,0.9311334289813487,0.8777173913043478,0.8478260869565217
53,0.3391139093007002,0.3653466485278762,0.9479137883393203,0.9300573888091822,0.8790760869565217,0.842391304347826
54,0.33711902615513006,0.3648842843654363,0.9484066824492356,0.9293400286944046,0.8790760869565217,0.8369565217391304
55,0.3351976734069783,0.3632453899911564,0.9486381933190444,0.929818268770923,0.8790760869565217,0.8369565217391304
56,0.3338616112469817,0.362060829187217,0.9489817255774703,0.929818268770923,0.8790760869565217,0.8369565217391304
57,0.33188726054504514,0.36142795460055704,0.9493850025764919,0.9301769488283118,0.8790760869565217,0.842391304347826
58,0.33011260438892664,0.360561589649676,0.949668790094322,0.9291009086561454,0.8790760869565217,0.842391304347826
59,0.32843064228275226,0.3595951229495847,0.949653853909173,0.9291009086561454,0.8790760869565217,0.842391304347826
60,0.32625834179697966,0.3589132967324037,0.9502139608522587,0.9296987087517934,0.8845108695652174,0.8478260869565217
61,0.324244401119042,0.35753455478698015,0.9503782588888972,0.9295791487326638,0.8804347826086957,0.8478260869565217
62,0.3228272373545105,0.35607164737808966,0.9504977483700888,0.929818268770923,0.8804347826086957,0.8478260869565217
63,0.3206595070508268,0.3541856399818283,0.9512370895349619,0.9306551889048302,0.8817934782608696,0.8478260869565217
64,0.31913555022734014,0.3548257890886263,0.9517747922003241,0.9287422285987565,0.8845108695652174,0.8478260869565217
65,0.31771204756248905,0.3538376038043719,0.9520436435330052,0.9294595887135342,0.8872282608695652,0.8478260869565217
66,0.3162185220938662,0.3529468720333408,0.9522826224953884,0.930416068866571,0.8872282608695652,0.842391304347826
67,0.3147280462410139,0.3524458016795309,0.952446920532027,0.9295791487326638,0.8872282608695652,0.8478260869565217
68,0.3135603613007571,0.35190029057633615,0.9528352613458997,0.9295791487326638,0.8885869565217391,0.8478260869565217
69,0.31180514107235585,0.35137514188966673,0.9532833469003682,0.9293400286944046,0.8885869565217391,0.8478260869565217
70,0.3107746472460744,0.3512776566102453,0.953641815343943,0.9291009086561454,0.8913043478260869,0.8478260869565217
71,0.3095802533258077,0.35042570144666924,0.9537239643622623,0.9289813486370158,0.8926630434782609,0.8478260869565217
72,0.30884189202966494,0.3504409744890164,0.953955475232071,0.9294595887135342,0.8899456521739131,0.8478260869565217
73,0.30707224873755046,0.3503141630359966,0.9545155821751566,0.9295791487326638,0.8926630434782609,0.8478260869565217
74,0.30551154284899973,0.3508152451933078,0.9547769654152632,0.9286226685796269,0.8913043478260869,0.8369565217391304
75,0.30445129371187446,0.3506880339599498,0.9551354338588381,0.9283835485413677,0.8913043478260869,0.8478260869565217
76,0.30295752111883106,0.3503953346820629,0.9555984555984556,0.9285031085604973,0.8940217391304348,0.8586956521739131
77,0.3017038246616721,0.350088647607228,0.9560614773380731,0.9281444285031085,0.8913043478260869,0.8532608695652174
78,0.3006311846724914,0.350656285153135,0.9563602010410521,0.926829268292683,0.8913043478260869,0.8532608695652174
79,0.2994021981493975,0.3513709447427612,0.9567186694846269,0.9259923481587757,0.8913043478260869,0.8532608695652174
80,0.29855806829215475,0.3516445715871194,0.9567560099474993,0.9258727881396461,0.8913043478260869,0.8532608695652174
81,0.2972076150700045,0.35102777996950824,0.9571891593168189,0.926231468197035,0.8913043478260869,0.8478260869565217
82,0.29589378817067685,0.3517620044598437,0.9574281382792021,0.9251554280248685,0.8913043478260869,0.8478260869565217
83,0.2943579456515853,0.3514356536426298,0.9580853304257559,0.9253945480631277,0.8926630434782609,0.8532608695652174
84,0.2934461194672622,0.35080461507744115,0.9582869689252668,0.9259923481587757,0.8926630434782609,0.8532608695652174
85,0.29227427366624953,0.3512488839155792,0.9588172034980545,0.9249163079866093,0.8913043478260869,0.8532608695652174
86,0.2912011424499645,0.35104636938068207,0.959295161422821,0.9251554280248685,0.8899456521739131,0.8532608695652174
87,0.2899589980446288,0.3512069694090473,0.9596013532183745,0.9250358680057389,0.8913043478260869,0.8478260869565217
88,0.2889634323250705,0.35159928464006796,0.9598328640881832,0.9246771879483501,0.8926630434782609,0.8478260869565217
89,0.28788853260820085,0.35168654565780383,0.9601315877911623,0.9241989478718317,0.8926630434782609,0.8478260869565217
90,0.28722724480473477,0.35170230002182984,0.9602510772723538,0.9237207077953132,0.8926630434782609,0.8478260869565217
91,0.28627769432648126,0.35124569356886914,0.9605796733456308,0.924079387852702,0.8913043478260869,0.8478260869565217
92,0.2851810527752842,0.3507209435996154,0.9609680141595035,0.9244380679100909,0.8885869565217391,0.8478260869565217
93,0.2839896821609253,0.35023177124600374,0.9610501631778228,0.924079387852702,0.8899456521739131,0.8478260869565217
94,0.2830508863629328,0.3505768032299112,0.9612518016773336,0.9241989478718317,0.8899456521739131,0.8478260869565217
95,0.28167707245776674,0.35128704820881074,0.9615430572877381,0.9237207077953132,0.8926630434782609,0.8532608695652174
96,0.2809642655066336,0.3511701865506399,0.961744695787249,0.9236011477761836,0.8926630434782609,0.8532608695652174
97,0.2797140653685505,0.3510612894112811,0.9621778451565686,0.9239598278335724,0.8940217391304348,0.8532608695652174
98,0.27844289184102544,0.35139068428669934,0.9623048027303347,0.9227642276422764,0.8967391304347826,0.8586956521739131
99,0.2770312356271619,0.35152613631773577,0.962640866896186,0.9225251076040172,0.8980978260869565,0.8586956521739131
100,0.2763646611635087,0.3510654652693673,0.9628649096734203,0.9236011477761836,0.8980978260869565,0.8586956521739131
101,0.2751013384828263,0.3517909511498621,0.9630964205432291,0.9221664275466284,0.8994565217391304,0.8586956521739131
102,0.2737614599704418,0.3510057088797507,0.9634772932645274,0.9231229076996652,0.9021739130434783,0.8586956521739131
103,0.2722687543212922,0.3517158638139296,0.9639552511892937,0.9221664275466284,0.9035326086956522,0.8478260869565217
104,0.27152010155639245,0.3520142565805303,0.9641046130407832,0.922285987565758,0.9035326086956522,0.842391304347826
105,0.27080636811392056,0.3523950457228753,0.9643510600957409,0.9212099473935916,0.9035326086956522,0.842391304347826
106,0.2695311046162438,0.3529259087011704,0.9647991456502095,0.9215686274509803,0.9021739130434783,0.842391304347826
107,0.2689160407298123,0.3531991044342842,0.9650157203348693,0.9213295074127212,0.9008152173913043,0.842391304347826
108,0.26770035847236967,0.3523218676893283,0.9653667206858696,0.9214490674318508,0.9021739130434783,0.842391304347826
109,0.2668902450051341,0.35283388209569716,0.9657774657774658,0.9212099473935916,0.9021739130434783,0.8478260869565217
110,0.26636978262483707,0.35291639014916576,0.9660537852027213,0.9213295074127212,0.9021739130434783,0.8478260869565217
111,0.2655648507997799,0.35320738582547917,0.9664271898314452,0.9214490674318508,0.9021739130434783,0.8478260869565217
112,0.26450079632923007,0.3529780343195181,0.9665392112200623,0.9215686274509803,0.904891304347826,0.8478260869565217
113,0.26349069054096774,0.3529092383712692,0.9670395734225522,0.921090387374462,0.904891304347826,0.8478260869565217
114,0.26264964619717235,0.3528575237799922,0.9672785523849353,0.9207317073170732,0.904891304347826,0.842391304347826
115,0.261548321444855,0.35362606805384805,0.9675922122730634,0.919894787183166,0.90625,0.8478260869565217
116,0.25963317634001293,0.3540843485287674,0.968167255401298,0.9202534672405548,0.907608695652174,0.8532608695652174
117,0.2583590658867489,0.35419165426055377,0.9688169794552773,0.9200143472022956,0.907608695652174,0.8532608695652174
118,0.2573912364984964,0.3543998888471042,0.9690410222325115,0.9195361071257772,0.907608695652174,0.8478260869565217
119,0.2563855650445001,0.3546490735860299,0.9694442992315333,0.9191774270683883,0.90625,0.8478260869565217
120,0.25526980631326773,0.3538717430935282,0.9697952995825336,0.9194165471066476,0.9103260869565217,0.8532608695652174
121,0.25462676266856166,0.3539587806545846,0.9699147890637252,0.919894787183166,0.9116847826086957,0.8532608695652174
122,0.2535585523874033,0.3547497116960585,0.9703554065256192,0.9197752271640364,0.9116847826086957,0.8478260869565217
123,0.2527096872395107,0.35397248013633426,0.9705346407474067,0.9202534672405548,0.9103260869565217,0.8586956521739131
124,0.2520980383864219,0.35457340142001276,0.9707885558949388,0.9200143472022956,0.9103260869565217,0.8532608695652174
125,0.2510747575433925,0.35545215432775085,0.9710984817367796,0.9190578670492587,0.9130434782608696,0.842391304347826
126,0.25062058978137036,0.355712975760031,0.9713225245140139,0.9194165471066476,0.9116847826086957,0.842391304347826
127,0.2497801832480194,0.35453947495831095,0.9713598649768862,0.9201339072214252,0.9130434782608696,0.842391304347826
128,0.2487895599915646,0.35461640065414424,0.9715390991986737,0.919296987087518,0.9116847826086957,0.8478260869565217
129,0.24806162668012446,0.355152892495465,0.9717706100684824,0.9189383070301291,0.9089673913043478,0.8532608695652174
130,0.24766330590026212,0.3553579917693835,0.9716361844021418,0.9190578670492587,0.9103260869565217,0.8586956521739131
131,0.2466247330847419,0.3541446913479139,0.9718826314570995,0.9191774270683883,0.9089673913043478,0.8532608695652174
132,0.2457342123848123,0.3543449571335931,0.9723083127338447,0.9191774270683883,0.9103260869565217,0.8532608695652174
133,0.24519135439565973,0.3544738589097624,0.9725771640665257,0.9195361071257772,0.9130434782608696,0.8586956521739131
134,0.24487269236756812,0.35457094394318434,0.9726966535477174,0.919296987087518,0.9130434782608696,0.8586956521739131
135,0.2441787130665034,0.35484900495098176,0.972958036787824,0.9195361071257772,0.9103260869565217,0.8586956521739131
136,0.24391491936378018,0.3548964558057892,0.9730700581764412,0.9194165471066476,0.9116847826086957,0.8586956521739131
137,0.24302941478368745,0.3548331920148643,0.9734957394531862,0.9200143472022956,0.9116847826086957,0.8586956521739131
138,0.24212297368237912,0.35531487146331725,0.973727250322995,0.9197752271640364,0.9116847826086957,0.8532608695652174
139,0.24163280516918545,0.3551628074163328,0.9738766121744845,0.9195361071257772,0.9116847826086957,0.8586956521739131
140,0.24053349968744442,0.35554113970441825,0.9742574848957828,0.919296987087518,0.9144021739130435,0.8586956521739131
141,0.2395154833021756,0.35566096429956023,0.9745338043210383,0.9185796269727403,0.9130434782608696,0.8586956521739131
142,0.2389782376653191,0.3556689017796484,0.9747503790056982,0.9188187470109995,0.9130434782608696,0.8532608695652174
143,0.2381079175949866,0.3558164160071022,0.9750491027086772,0.9184600669536107,0.9144021739130435,0.8532608695652174
144,0.23759028723883524,0.3558800720721078,0.9751984645601667,0.9184600669536107,0.9157608695652174,0.8532608695652174
145,0.2370965144376817,0.35601707547396905,0.9751611240972943,0.9181013868962219,0.9171195652173914,0.8532608695652174
146,0.23663656515292014,0.356257591649647,0.9753627625968051,0.9181013868962219,0.9171195652173914,0.8532608695652174
147,0.23559218088579972,0.3564801578531447,0.9756764224849331,0.9173840267814443,0.9184782608695652,0.8532608695652174
148,0.23470595261365498,0.35618946578292904,0.9759452738176142,0.9173840267814443,0.9211956521739131,0.8532608695652174
149,0.2339019790360117,0.3563937273979916,0.9760796994839548,0.9173840267814443,0.9198369565217391,0.8532608695652174
150,0.23338043767295819,0.35650064740532444,0.9764306998349551,0.9175035868005739,0.9198369565217391,0.8532608695652174
151,0.23244476786804508,0.3560600898724616,0.9767294235379341,0.917144906743185,0.9211956521739131,0.8532608695652174
152,0.23157233688803186,0.3563904131550099,0.9770804238889346,0.9177427068388331,0.9198369565217391,0.8532608695652174
153,0.2311345364110109,0.35616983626159315,0.9770430834260622,0.9176231468197035,0.9211956521739131,0.8586956521739131
154,0.23057949624300186,0.356175613751554,0.9771999133701261,0.9176231468197035,0.9211956521739131,0.8586956521739131
155,0.2300033764553044,0.3566362542535543,0.9773492752216156,0.9172644667623147,0.9225543478260869,0.8586956521739131
156,0.2292637156142914,0.3564975161368594,0.9775882541839989,0.9175035868005739,0.9225543478260869,0.8586956521739131
157,0.22830418321625431,0.3562831467564177,0.9779243183498503,0.9173840267814443,0.9225543478260869,0.8586956521739131
158,0.2272720003029858,0.35615447663155425,0.9781334249419356,0.9182209469153515,0.9252717391304348,0.8586956521739131
159,0.22669489437311827,0.35612870875300595,0.9782305101454037,0.9181013868962219,0.9239130434782609,0.8586956521739131
160,0.22619666857075493,0.35684167252570065,0.9783350634414464,0.9177427068388331,0.9239130434782609,0.8586956521739131
161,0.2255828842620679,0.35664292024549743,0.9784172124597657,0.9179818268770923,0.9252717391304348,0.8586956521739131
162,0.22492450547503287,0.3571938734511723,0.9786039147741276,0.9177427068388331,0.9252717391304348,0.8532608695652174
163,0.22432395436170854,0.35757236856886226,0.9788130213662128,0.9177427068388331,0.9252717391304348,0.8532608695652174
164,0.22388462497569298,0.3574479503719055,0.9789847874954258,0.9170253467240554,0.9252717391304348,0.8532608695652174
165,0.22338989701592768,0.357843314682174,0.9790445322360216,0.9170253467240554,0.9252717391304348,0.8532608695652174
166,0.22274034449693988,0.35811064963269496,0.9792909792909793,0.916547106647537,0.9279891304347826,0.8532608695652174
167,0.22236053034809986,0.3578380409111876,0.979507553975639,0.916547106647537,0.9252717391304348,0.8532608695652174
168,0.22176427812677424,0.35722083220784756,0.9795598306236604,0.9164275466284074,0.9266304347826086,0.8586956521739131
169,0.2207266801022975,0.3568103476073188,0.979679320104852,0.916547106647537,0.9252717391304348,0.8532608695652174
170,0.22004452144344966,0.35710724102555896,0.9798137457711926,0.9164275466284074,0.9266304347826086,0.8532608695652174
171,0.21884585358645342,0.3570658912497532,0.9802618313256611,0.916547106647537,0.9266304347826086,0.8586956521739131
172,0.21824773844602294,0.35758021625730657,0.9803813208068527,0.9161884265901482,0.9293478260869565,0.8532608695652174
173,0.21749858609299458,0.3577765890032701,0.9806875126024062,0.9158297465327594,0.9307065217391304,0.8586956521739131
174,0.21692998983464507,0.3587449395462223,0.980747257343002,0.914753706360593,0.9307065217391304,0.8532608695652174
175,0.21649391494334533,0.35852579813976976,0.9808592787316192,0.9146341463414634,0.9293478260869565,0.8532608695652174
176,0.21578448652049384,0.3592145725193879,0.9811654705271726,0.9152319464371115,0.9307065217391304,0.8532608695652174
177,0.21511789866401712,0.35922677036496287,0.9812998961935132,0.9153515064562411,0.9307065217391304,0.8532608695652174
178,0.21429688794191665,0.3600272226359938,0.9815687475261944,0.9151123864179819,0.9307065217391304,0.8532608695652174
179,0.21402580485712108,0.36067333987043443,0.9815911518039178,0.9151123864179819,0.9307065217391304,0.8532608695652174
180,0.21344460009878158,0.36087550531121215,0.9818151945811521,0.9145145863223338,0.9320652173913043,0.8532608695652174
181,0.2123815181169092,0.3616173591606481,0.9820915140064076,0.9137972262075562,0.9334239130434783,0.8532608695652174
182,0.21147714432647816,0.3620935590107642,0.982285684413344,0.913558106169297,0.9347826086956522,0.8478260869565217
183,0.2111053933742527,0.36206753686090687,0.982300620598493,0.9134385461501674,0.9347826086956522,0.8532608695652174
184,0.2104410779568792,0.3623160599609432,0.9824350462648335,0.9140363462458154,0.9347826086956522,0.8532608695652174
185,0.21004733239849727,0.3624991998076439,0.982569471931174,0.9148732663797227,0.9347826086956522,0.8532608695652174
186,0.20937966846205477,0.36235037420714356,0.9825545357460251,0.9146341463414634,0.9347826086956522,0.8478260869565217
187,0.2089430590564481,0.36255514518985443,0.9827113656900891,0.914155906264945,0.9347826086956522,0.8478260869565217
188,0.20827335516135106,0.36189571630371653,0.9828681956341531,0.914753706360593,0.9334239130434783,0.8478260869565217
189,0.2078063200887814,0.36222751135431713,0.983025025578217,0.9143950263032042,0.9334239130434783,0.8478260869565217
190,0.20704752401703128,0.3619775388126626,0.9831370469668342,0.9142754662840746,0.9334239130434783,0.8532608695652174
191,0.2065487471586296,0.36185831996693235,0.9832938769108982,0.9148732663797227,0.9334239130434783,0.8532608695652174
192,0.2055932355180393,0.36127430735074956,0.9835403239658559,0.9148732663797227,0.9334239130434783,0.8532608695652174
193,0.20491711126036852,0.36246608179973683,0.9836224729841752,0.9137972262075562,0.9334239130434783,0.8532608695652174
194,0.20440095950407736,0.36268076195341087,0.9837568986505156,0.9139167862266858,0.9334239130434783,0.8532608695652174
195,0.2039218212243134,0.3627618578485335,0.9839361328723031,0.9137972262075562,0.9347826086956522,0.8532608695652174
196,0.20339040464181302,0.36337752698455006,0.984092962816367,0.913558106169297,0.936141304347826,0.8532608695652174
197,0.20290507501182298,0.3635981450687446,0.9841676437421119,0.912960306073649,0.9375,0.8532608695652174
198,0.20206201406076812,0.3629859438439345,0.9846231973891548,0.9136776661884266,0.936141304347826,0.8532608695652174
199,0.20133651687058812,0.363349667967945,0.9849069849069849,0.9136776661884266,0.936141304347826,0.8532608695652174
200,0.20055409445289432,0.3628877890397511,0.9852281128876873,0.9137972262075562,0.936141304347826,0.8532608695652174
201,0.20034393413516227,0.36366683366182057,0.9852878576282832,0.913558106169297,0.9375,0.8532608695652174
202,0.19983104638294721,0.36353035376700776,0.9854745599426451,0.9137972262075562,0.938858695652174,0.8532608695652174
203,0.19916546737152638,0.36353937340343534,0.9855044323129429,0.913558106169297,0.9375,0.8532608695652174
204,0.19852876165311065,0.3630822795701375,0.9856911346273048,0.9137972262075562,0.936141304347826,0.8532608695652174
205,0.19788310278470264,0.36307960122307437,0.9859151774045392,0.914155906264945,0.9375,0.8532608695652174
206,0.19740322362802387,0.36343844850679213,0.9859674540525605,0.9139167862266858,0.9375,0.8532608695652174
207,0.19676739945704036,0.36442052607637143,0.9860720073486031,0.913558106169297,0.938858695652174,0.8532608695652174
208,0.19605978056326578,0.36514089423808793,0.9863259224961353,0.9130798660927786,0.9375,0.8532608695652174
209,0.19555349178225026,0.3652977907002661,0.9865200929030716,0.9131994261119082,0.9375,0.8532608695652174
210,0.19507010389402832,0.3656435841618551,0.9866321142916887,0.9127211860353898,0.9375,0.8532608695652174
211,0.19464339601330247,0.36563445824076946,0.9867366675877314,0.912960306073649,0.9375,0.8532608695652174
212,0.19440290443510647,0.36575943394311017,0.9867889442357527,0.9130798660927786,0.9375,0.8532608695652174
213,0.1937099609105802,0.3666283479491856,0.987012987012987,0.9126016260162602,0.9402173913043478,0.8532608695652174
214,0.1932658897020029,0.3673136883020482,0.987154880771902,0.9121233859397417,0.9415760869565217,0.8532608695652174
215,0.19279126852748246,0.3674066375166623,0.9871996893273489,0.9120038259206121,0.9415760869565217,0.8532608695652174
216,0.1920681278880574,0.3679249953736713,0.987341583086264,0.9122429459588713,0.9429347826086957,0.8532608695652174
217,0.1915032906583055,0.3682342753112923,0.9875357534932003,0.9122429459588713,0.9415760869565217,0.8532608695652174
218,0.1909073148601,0.3685410940999408,0.9877299239001367,0.9116451458632233,0.9415760869565217,0.8532608695652174
219,0.190376917863867,0.368509295743222,0.9879016900293496,0.9112864658058345,0.9402173913043478,0.8532608695652174
220,0.18999482005892787,0.3683050580970619,0.9878792857516262,0.9121233859397417,0.9402173913043478,0.8532608695652174
221,0.18948863615704517,0.3689353803106908,0.9879614347699454,0.9112864658058345,0.9415760869565217,0.8532608695652174
222,0.18898505477535882,0.36868413623027585,0.9880958604362859,0.9116451458632233,0.9429347826086957,0.8532608695652174
223,0.18843533052574418,0.3691330370796925,0.9882750946580734,0.9116451458632233,0.9442934782608696,0.8586956521739131
224,0.18770707069273593,0.368422459747703,0.9883348393986692,0.9114060258249641,0.9456521739130435,0.8532608695652174
225,0.18723052321602945,0.36858404716274334,0.9884916693427331,0.9116451458632233,0.9456521739130435,0.8532608695652174
226,0.18640542440350502,0.36896653038338234,0.9887530525828399,0.9117647058823529,0.9456521739130435,0.8532608695652174
227,0.185823026152439,0.36965459195451567,0.9888874782491803,0.9109277857484457,0.9456521739130435,0.8586956521739131
228,0.1854199934741305,0.36984615111926006,0.9889696272674996,0.9108082257293161,0.9456521739130435,0.8586956521739131
229,0.1850682627026918,0.3699567477325099,0.9891787338595849,0.9110473457675753,0.9456521739130435,0.8586956521739131
230,0.18405209387128707,0.3700199011946097,0.9894550532848405,0.9112864658058345,0.9456521739130435,0.8586956521739131
231,0.18357358172437196,0.3702704912765235,0.9894401170996916,0.9104495456719273,0.9442934782608696,0.8586956521739131
232,0.18316915674602016,0.3707832001913946,0.9895372023031598,0.9104495456719273,0.9442934782608696,0.8586956521739131
233,0.18251999082776424,0.3710796905190522,0.9896641598769258,0.9104495456719273,0.9456521739130435,0.8586956521739131
234,0.1817805848663936,0.3717936273137836,0.9897388408026706,0.9099713055954088,0.9456521739130435,0.8586956521739131
235,0.18128551603244294,0.3724410159705693,0.9898284579135643,0.9094930655188905,0.9470108695652174,0.8586956521739131
236,0.1804613596867294,0.37175586043715314,0.9899852878576283,0.9096126255380201,0.9470108695652174,0.8532608695652174
237,0.17993743987165584,0.3725155981424589,0.9901869263571391,0.9092539454806313,0.9483695652173914,0.8586956521739131
238,0.17925679557210178,0.3727512157891634,0.9903512243937775,0.9092539454806313,0.9483695652173914,0.8532608695652174
239,0.1788443950211766,0.37208037916317827,0.9903661605789266,0.9097321855571497,0.9483695652173914,0.8532608695652174
240,0.17859293564770665,0.3727237120695898,0.9903437563012031,0.9092539454806313,0.9497282608695652,0.8532608695652174
241,0.17768536468540094,0.3733774178696837,0.9905603309858629,0.9096126255380201,0.9497282608695652,0.8532608695652174
242,0.17707610271526905,0.3734664605252202,0.9908889270591398,0.9097321855571497,0.9483695652173914,0.8532608695652174
243,0.1765537071250551,0.37401831223700277,0.9909187994294377,0.9097321855571497,0.9483695652173914,0.8532608695652174
244,0.17596585651905194,0.3738111541505255,0.9910084165403314,0.9099713055954088,0.9470108695652174,0.8532608695652174
245,0.1754083502170903,0.374485682336735,0.9910980336512252,0.9097321855571497,0.9470108695652174,0.8532608695652174
246,0.17517890934212357,0.37449874582892767,0.991127906021523,0.9092539454806313,0.9470108695652174,0.8586956521739131
247,0.17486271653678673,0.3750708967892696,0.9912025869472678,0.9094930655188905,0.9470108695652174,0.8586956521739131
248,0.1744431033255988,0.37505960730714316,0.9912548635952891,0.9096126255380201,0.9470108695652174,0.8586956521739131
249,0.17411829533280662,0.3747768217986247,0.9912623316878636,0.9097321855571497,0.9483695652173914,0.8586956521739131
250,0.1735974410937912,0.37531512411584594,0.9913146083358849,0.9096126255380201,0.9483695652173914,0.8586956521739131
