outer_target,experiment,variant,epochs,config_sha256,policy,mask_replicate,diagnostic_mode,calibration_intercept,calibration_slope,estimated_target_prevalence_mlls,estimated_target_prevalence_soft_bbse,diagnostic_best_prior,diagnostic_best_statistic,diagnostic_p_value,diagnostic_accepted_interval_low,diagnostic_accepted_interval_high,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,adaptation_allowed
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,3.0,composite_multiview_v3,-0.1150403443219432,0.690318485105743,0.2032019459986513,0.4024468074512186,0.45,0.2092709964751746,0.005,,,True,True,0.1551155115511551,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,4.0,composite_multiview_v3,-0.075890198475624,0.6719438248944442,0.2376689552898619,0.4147201092472753,0.45,0.1660548844252304,0.005,,,True,True,0.1914191419141914,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,5.0,composite_multiview_v3,-0.1095698433208896,0.5933097239960926,0.1426716239015133,0.4035952724450367,0.5,0.2021807255510526,0.005,,,True,True,0.1584158415841584,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,6.0,composite_multiview_v3,-0.0963866980124464,0.6666719178225011,0.207656530807519,0.3984149316539372,0.45,0.1602232333110161,0.005,,,True,True,0.2145214521452145,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,7.0,composite_multiview_v3,-0.1045464950682202,0.6862558239202958,0.1786252263923406,0.4012904769161997,0.45,0.2404403225802959,0.005,,,True,True,0.1452145214521452,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,8.0,composite_multiview_v3,-0.1110601518265691,0.6891659504324352,0.2125081257411315,0.4079220610795924,0.4,0.1816900117551876,0.005,,,True,True,0.1881188118811881,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,9.0,composite_multiview_v3,-0.126498787088102,0.6996011103693767,0.2122529843866138,0.4104392932854209,0.45,0.1902198559880983,0.005,,,True,True,0.1782178217821782,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,0.0,composite_multiview_v3,-0.1958453084513236,0.6187002981312477,0.0819408607159604,0.3710632242994665,0.45,0.2752366261330544,0.005,,,True,True,0.1386138613861386,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,1.0,composite_multiview_v3,-0.1645786109311592,0.6880025906118389,0.1518775505347073,0.3720459307769743,0.45,0.2885361647214178,0.005,,,True,True,0.3531353135313531,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,2.0,composite_multiview_v3,-0.1325731463839022,0.5959477505857228,0.1377354559058032,0.392119931967371,0.55,0.3009469046344595,0.005,,,True,True,0.3597359735973597,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,3.0,composite_multiview_v3,-0.1581499188472041,0.6389473951320168,0.1368183267332261,0.3823245439927502,0.45,0.2931161420296352,0.005,,,True,True,0.1089108910891089,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,4.0,composite_multiview_v3,-0.1691741561786962,0.6511524969905758,0.1121199748931771,0.3743196224800978,0.45,0.3107272248764597,0.005,,,True,True,0.0759075907590759,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,5.0,composite_multiview_v3,-0.1480558186592006,0.7494168852748387,0.1983075447795143,0.3680592275941589,0.45,0.2979919138865066,0.005,,,True,True,0.3102310231023102,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,6.0,composite_multiview_v3,-0.1425041346843779,0.6197356194790341,0.1337591972412475,0.3770578498697154,0.45,0.2671410820024227,0.005,,,True,True,0.3762376237623762,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,7.0,composite_multiview_v3,-0.1469530744493243,0.6546531258276509,0.1606871218531884,0.3902886246371354,0.5,0.2275053309796504,0.005,,,True,True,0.3762376237623762,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,8.0,composite_multiview_v3,-0.1810365868068217,0.6618496648518886,0.1118755685070137,0.3602541601387997,0.4,0.2426107601797278,0.005,,,True,True,0.0825082508250825,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,9.0,composite_multiview_v3,-0.1713628257271593,0.6382935531446168,0.1033890592894639,0.3651019705725719,0.4,0.256776453785684,0.005,,,True,True,0.3663366336633663,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,0.0,composite_multiview_v3,-0.088033901812217,0.5786007717979218,0.0262919711118576,0.3382369339053012,0.45,0.1708174982137441,0.005,,,True,True,0.1584158415841584,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,1.0,composite_multiview_v3,-0.0945714913352878,0.6790081049567502,0.1625280787593115,0.3563574210128218,0.4,0.1803890859094389,0.005,,,True,True,0.1089108910891089,0.2307692307692307,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,2.0,composite_multiview_v3,-0.0754937639226586,0.6155363736871129,0.1456843215936983,0.4100855131412694,0.5,0.180116939944741,0.005,,,True,True,0.1155115511551155,0.2307692307692307,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,3.0,composite_multiview_v3,-0.0179584747795069,0.641633743641486,0.2274458530110626,0.4047876932829304,0.5,0.1317103810281445,0.005,,,True,True,0.165016501650165,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,4.0,composite_multiview_v3,-0.0825284696604323,0.623770666149025,0.1386850976627732,0.3953809718694244,0.5,0.1809977368276855,0.005,,,True,True,0.1287128712871287,0.2307692307692307,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,5.0,composite_multiview_v3,-0.0888223022221887,0.6518047559071558,0.1234932982117128,0.3410895582866803,0.4,0.1451267564585789,0.005,,,True,True,0.1122112211221122,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,6.0,composite_multiview_v3,-0.0498450241256132,0.652264041296702,0.2019856572094795,0.373161733914981,0.45,0.1903722677336104,0.005,,,True,True,0.099009900990099,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,7.0,composite_multiview_v3,-0.0978527080271478,0.659104967866103,0.1823797922426031,0.4032559850364832,0.5,0.1850543535208333,0.005,,,True,True,0.1056105610561056,0.2307692307692307,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,8.0,composite_multiview_v3,-0.0660276942374501,0.5745690029256533,0.0929114796977351,0.3701749604280555,0.4,0.2126073086456949,0.005,,,True,True,0.1254125412541254,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,9.0,composite_multiview_v3,-0.0300259758733077,0.6588876374675678,0.2367664885757429,0.390356464356872,0.45,0.1962682755257044,0.005,,,True,True,0.1155115511551155,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,0.0,composite_multiview_v3,0.0372706700545477,0.6992580237549456,0.2442988798755029,0.3544956796670052,0.45,0.101772799756228,0.005,,,True,True,0.2376237623762376,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,1.0,composite_multiview_v3,-0.0425777057247435,0.5310233128193171,0.0100005188026695,0.3029834823144866,0.4,0.137582647312651,0.005,,,True,True,0.2343234323432343,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,2.0,composite_multiview_v3,-0.0163310468312207,0.632243700723631,0.0318860277632959,0.2330862791305878,0.25,0.098493494706421,0.005,,,True,True,0.264026402640264,0.1538461538461538,0.3076923076923077,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,3.0,composite_multiview_v3,0.0482975824251347,0.6300914877640984,0.2905877230480865,0.4173607178001858,0.55,0.0889415551715869,0.005,,,True,True,0.2739273927392739,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,4.0,composite_multiview_v3,0.0534303791874558,0.6377493635077303,0.3146440791768203,0.3976949721527734,0.45,0.0971992102025314,0.005,,,True,True,0.3168316831683168,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,5.0,composite_multiview_v3,-0.0178764029035842,0.5514055347411403,0.0591589922227793,0.2612629954742897,0.35,0.1489399786683283,0.005,,,True,True,0.2574257425742574,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,6.0,composite_multiview_v3,0.0161269012760705,0.6424357980836125,0.2111694309079922,0.3885339821117666,0.45,0.087249956784018,0.005,,,True,True,0.2772277227722772,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,7.0,composite_multiview_v3,-0.0395033182897821,0.5129682360187426,0.0100005188026695,0.3228367213151319,0.4,0.0918980733688582,0.005,,,True,True,0.2343234323432343,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,8.0,composite_multiview_v3,0.074951990345633,0.6732989694381618,0.3028248004880503,0.4069105693253081,0.55,0.1045009512390194,0.005,,,True,True,0.2607260726072607,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,9.0,composite_multiview_v3,0.0173897566744602,0.5915426609442397,0.1077669502695631,0.3045313808015681,0.35,0.1097808748106025,0.005,,,True,True,0.2937293729372937,0.1538461538461538,0.2307692307692307,False
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,natural,0.0,composite_multiview_v3,-0.1893824399659193,0.6616739752588239,0.1416144991001391,0.3802394465102032,0.45,0.4954003167129848,0.005,,,True,True,0.9933993399339934,0.0,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,drop_advanced,0.0,composite_multiview_v3,-0.1038839680148561,0.7325867973692979,0.1123862121030432,0.180244505458499,0.15,0.0609535982498959,0.005,,,True,True,0.9931972789115646,0.0,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,drop_exercise,0.0,composite_multiview_v3,-0.0432430569136776,0.5879428511041673,0.0100005188026695,0.01,0.25,0.1120475820265117,0.005,,,True,True,0.9897959183673468,0.0,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,drop_routine,0.0,composite_multiview_v3,-0.2929413608940043,0.7104378979811528,0.0745240485247504,0.2122439772590244,0.5,0.2010528488754798,0.005,,,True,True,0.9965986394557824,0.0,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,0.0,composite_multiview_v3,-0.1355260408106186,0.7237130559612849,0.0660464680854159,0.145390177872562,0.2,0.0649143874321766,0.005,,,True,True,0.9591836734693876,0.0,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,1.0,composite_multiview_v3,-0.1291182860461875,0.6860586871058229,0.0427295828070107,0.1484735284403582,0.25,0.0636205252611644,0.005,,,True,True,0.9829931972789115,0.0,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,2.0,composite_multiview_v3,-0.1388308572742458,0.7044241351004182,0.084608788078143,0.173623488358119,0.2,0.0676653542402314,0.005,,,True,True,0.9863945578231292,0.0,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,3.0,composite_multiview_v3,-0.1196793795799222,0.6744315359519644,0.042038222967894,0.1387589830224705,0.15,0.0577953709283412,0.005,,,True,True,0.979591836734694,0.0,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,4.0,composite_multiview_v3,-0.1132551674943449,0.7149754267264029,0.0701710211578934,0.1420424939200142,0.2,0.0643898407196918,0.005,,,True,True,0.979591836734694,0.0,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,5.0,composite_multiview_v3,-0.1050894876121371,0.7839240699316677,0.1212924594239772,0.1637921166329575,0.25,0.0640238049579091,0.005,,,True,True,0.9829931972789115,0.0,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,6.0,composite_multiview_v3,-0.1309778752957566,0.6833253517775655,0.0505994521766169,0.1459761913500484,0.2,0.0718267641547999,0.005,,,True,True,0.979591836734694,0.0,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,7.0,composite_multiview_v3,-0.1103267230263839,0.7377913446977596,0.1105409260285633,0.1570731988228454,0.2,0.0666156174868698,0.005,,,True,True,0.9863945578231292,0.0,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,8.0,composite_multiview_v3,-0.1239867774213166,0.7331709493322229,0.0844858580560449,0.1507359310647912,0.2,0.0591183629758159,0.005,,,True,True,0.9727891156462584,0.0,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,9.0,composite_multiview_v3,-0.1166172100005245,0.7101876821980931,0.0890490953843,0.144072579889024,0.2,0.0717328448601018,0.005,,,True,True,0.9727891156462584,0.0,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,0.0,composite_multiview_v3,-0.1477232751582102,0.6878592273845608,0.0122714889524342,0.1316524077613838,0.2,0.058328686587732,0.005,,,True,True,0.5204081632653061,0.0769230769230769,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,1.0,composite_multiview_v3,-0.1506459921375329,0.7167588565461903,0.0449000076729366,0.1463648158935658,0.15,0.051493821786854,0.005,,,True,True,0.7142857142857143,0.0769230769230769,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,2.0,composite_multiview_v3,-0.1147868270685425,0.6971525742383031,0.046530618540032,0.1368506558788877,0.2,0.0515503778875939,0.005,,,True,True,0.7210884353741497,0.0769230769230769,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,3.0,composite_multiview_v3,-0.1440349791167476,0.8473843216500476,0.1273948226982818,0.1602373504692482,0.25,0.0608665841920047,0.005,,,True,True,0.5612244897959183,0.0769230769230769,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,4.0,composite_multiview_v3,-0.1274754480489098,0.6676088154887402,0.0335909827680674,0.1631139888430524,0.25,0.0509171235779465,0.005,,,True,True,0.6666666666666666,0.0769230769230769,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,5.0,composite_multiview_v3,-0.1356621113062115,0.6111092598928903,0.0100005188026695,0.1062516897769794,0.2,0.0548798641087494,0.005,,,True,True,0.6666666666666666,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,6.0,composite_multiview_v3,-0.1496169642802303,0.5899942896987568,0.0100005188026695,0.1096660437201618,0.15,0.0623179247234828,0.005,,,True,True,0.7006802721088435,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,7.0,composite_multiview_v3,-0.1400988856795009,0.8329611220017,0.1281179518986094,0.1519038235404605,0.2,0.0587298857059576,0.005,,,True,True,0.7142857142857143,0.0769230769230769,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,8.0,composite_multiview_v3,-0.1296114083890785,0.6661392317103949,0.018139858225917,0.142899941652982,0.2,0.054872413175193,0.005,,,True,True,0.7517006802721088,0.0769230769230769,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,9.0,composite_multiview_v3,-0.1552092029429843,0.6938383857585259,0.0350148247091817,0.1378214322010164,0.2,0.0551425500950498,0.005,,,True,True,0.6972789115646258,0.0769230769230769,0.0769230769230769,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,0.0,composite_multiview_v3,-0.1342032245905875,0.681029682132889,0.0209913067904466,0.1142339185117039,0.25,0.0529182279610248,0.005,,,True,True,0.7006802721088435,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,1.0,composite_multiview_v3,-0.1129163674246246,0.6868521393334421,0.0623385268470934,0.1342038322200848,0.25,0.0516204228439528,0.005,,,True,True,0.6938775510204082,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,2.0,composite_multiview_v3,-0.1155747460801794,0.7394763478717697,0.0760944488604278,0.140386010333716,0.3,0.0576475560426268,0.005,,,True,True,0.7006802721088435,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,3.0,composite_multiview_v3,-0.1095586762010212,0.7320939238188626,0.0922472402671614,0.1408375075532507,0.35,0.0684329214152201,0.005,,,True,True,0.6224489795918368,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,4.0,composite_multiview_v3,-0.1461881911356049,0.7077601331010916,0.067180881843555,0.1709000803234051,0.25,0.0493758678218007,0.005,,,True,True,0.7006802721088435,0.1538461538461538,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,5.0,composite_multiview_v3,-0.1472782540988618,0.7195959262719395,0.0375061488687333,0.1267103673962144,0.25,0.0573776217662543,0.005,,,True,True,0.7278911564625851,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,6.0,composite_multiview_v3,-0.1002107279029911,0.7964988877740264,0.1316654399837373,0.14096322906658,0.4,0.0650643991482148,0.005,,,True,True,0.6904761904761905,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,7.0,composite_multiview_v3,-0.1341749005175641,0.7170253137721829,0.0498879652151038,0.1106362070268773,0.25,0.055461179134949,0.005,,,True,True,0.7142857142857143,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,8.0,composite_multiview_v3,-0.1489501811376958,0.7392315017698894,0.061171570409927,0.1383116534311729,0.3,0.0564458483188583,0.005,,,True,True,0.6904761904761905,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,9.0,composite_multiview_v3,-0.131553376675502,0.6293796434722181,0.0100005188026695,0.1397281691901183,0.25,0.050276301872468,0.005,,,True,True,0.7210884353741497,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,0.0,composite_multiview_v3,-0.0684054116489212,0.6842052110612533,0.0100005188026695,0.0804881737888028,0.2,0.0266398442582378,0.005,,,True,True,0.4217687074829932,0.1538461538461538,0.2307692307692307,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,1.0,composite_multiview_v3,-0.0902430457346558,0.5856466599495438,0.0100005188026695,0.0902890394097436,0.2,0.0301888867920767,0.005,,,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,2.0,composite_multiview_v3,-0.0726841035363971,0.6055574082222621,0.0100005188026695,0.0980820177106701,0.15,0.0322873113764852,0.005,,,True,True,0.4081632653061224,0.1538461538461538,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,3.0,composite_multiview_v3,-0.0465637651147353,0.7463489306613262,0.0822450641465271,0.1658302274333828,0.3,0.0352934923897358,0.005,,,True,True,0.3333333333333333,0.1538461538461538,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,4.0,composite_multiview_v3,-0.0444497472619584,0.6303126732746753,0.0100005188026695,0.054831118400162,0.25,0.0308573972946594,0.005,,,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,5.0,composite_multiview_v3,-0.0857579417817273,0.5928790858271333,0.0100005188026695,0.1075593615956051,0.3,0.041802308809809,0.005,,,True,True,0.3979591836734694,0.1538461538461538,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,6.0,composite_multiview_v3,-0.1106901098504744,0.5390536936488491,0.0100005188026695,0.110344631660942,0.25,0.0283936083341724,0.005,,,True,True,0.3435374149659864,0.1538461538461538,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,7.0,composite_multiview_v3,-0.0979928796645036,0.7000013510269927,0.0100005188026695,0.1040061819486,0.3,0.0315907024112401,0.005,,,True,True,0.3979591836734694,0.1538461538461538,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,8.0,composite_multiview_v3,-0.0335984661109254,0.8340882973569816,0.133786285117831,0.1864818416671631,0.3,0.0313389118976256,0.005,,,True,True,0.4081632653061224,0.1538461538461538,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,9.0,composite_multiview_v3,-0.068132897490387,0.545304795180825,0.0100005188026695,0.0628435974244562,0.25,0.0386088022424465,0.005,,,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538,False
