outer_target,experiment,variant,epochs,config_sha256,view,best_prior,mmd2_statistic,bootstrap_critical_value,p_value,accepted,alpha,rff_dimensions,source_bandwidth,policy,mask_replicate,diagnostic_mode,automatic_adaptation_allowed,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.4,0.0154561395025182,0.0025794045023374,0.005,False,0.05,128.0,1.0261264277407416,mcar_30,7.0,composite_multiview_v3,False,True,True,0.1056105610561056,0.2307692307692307,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.4,0.0017443205381418,0.0042107111668602,0.34,True,0.05,128.0,2.361203697683611,mcar_30,7.0,composite_multiview_v3,False,True,True,0.1056105610561056,0.2307692307692307,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.506056261272367,0.0042190638040869,0.005,False,0.05,128.0,4.798307261030601,mcar_30,7.0,composite_multiview_v3,False,True,True,0.1056105610561056,0.2307692307692307,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.5,0.1850543535208333,0.0027162132542975,0.005,False,0.05,384.0,,mcar_30,7.0,composite_multiview_v3,False,True,True,0.1056105610561056,0.2307692307692307,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.35,0.016706489451198,0.0021530381953312,0.005,False,0.05,128.0,1.0102966403988936,mcar_30,8.0,composite_multiview_v3,False,True,True,0.1254125412541254,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.35,0.0013685040991745,0.004357927729142,0.485,True,0.05,128.0,2.375308806413065,mcar_30,8.0,composite_multiview_v3,False,True,True,0.1254125412541254,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.5985229131965628,0.0033946528690735,0.005,False,0.05,128.0,4.9898916482536295,mcar_30,8.0,composite_multiview_v3,False,True,True,0.1254125412541254,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.4,0.2126073086456949,0.0027397295689147,0.005,False,0.05,384.0,,mcar_30,8.0,composite_multiview_v3,False,True,True,0.1254125412541254,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.35,0.0095102385188876,0.0021334104587156,0.005,False,0.05,128.0,1.025658599460433,mcar_30,9.0,composite_multiview_v3,False,True,True,0.1155115511551155,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.5,0.0008175114995476,0.0041510598547909,0.735,True,0.05,128.0,2.3577625475847084,mcar_30,9.0,composite_multiview_v3,False,True,True,0.1155115511551155,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.5640934644581548,0.0032244511104108,0.005,False,0.05,128.0,4.9878940886632765,mcar_30,9.0,composite_multiview_v3,False,True,True,0.1155115511551155,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.45,0.1962682755257044,0.002615322463413,0.005,False,0.05,384.0,,mcar_30,9.0,composite_multiview_v3,False,True,True,0.1155115511551155,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.35,0.0059411832282164,0.0028962548093238,0.005,False,0.05,128.0,1.0218372450324296,mcar_50,0.0,composite_multiview_v3,False,True,True,0.2376237623762376,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.6,0.0009472797856625,0.0037081844599385,0.6,True,0.05,128.0,2.360875153272409,mcar_50,0.0,composite_multiview_v3,False,True,True,0.2376237623762376,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.2824253676989965,0.0036839554276628,0.005,False,0.05,128.0,4.9289563840895925,mcar_50,0.0,composite_multiview_v3,False,True,True,0.2376237623762376,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.45,0.101772799756228,0.0028520032374016,0.005,False,0.05,384.0,,mcar_50,0.0,composite_multiview_v3,False,True,True,0.2376237623762376,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.35,0.0084554160091184,0.0027877710708581,0.005,False,0.05,128.0,1.0116098552385082,mcar_50,1.0,composite_multiview_v3,False,True,True,0.2343234323432343,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.3,0.0016144566942605,0.0044978191157613,0.485,True,0.05,128.0,2.3994805602361446,mcar_50,1.0,composite_multiview_v3,False,True,True,0.2343234323432343,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.3800978020607753,0.0037044344866176,0.005,False,0.05,128.0,4.957576590576327,mcar_50,1.0,composite_multiview_v3,False,True,True,0.2343234323432343,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.4,0.137582647312651,0.0028216244624488,0.005,False,0.05,384.0,,mcar_50,1.0,composite_multiview_v3,False,True,True,0.2343234323432343,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.2,0.0071050796973474,0.0028999540974441,0.01,False,0.05,128.0,1.0081747609264566,mcar_50,2.0,composite_multiview_v3,False,True,True,0.264026402640264,0.1538461538461538,0.3076923076923077
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.3,0.0007277503944021,0.0036989891354773,0.75,True,0.05,128.0,2.402915457818221,mcar_50,2.0,composite_multiview_v3,False,True,True,0.264026402640264,0.1538461538461538,0.3076923076923077
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.2643004170419571,0.0038288915832363,0.005,False,0.05,128.0,4.943964187085671,mcar_50,2.0,composite_multiview_v3,False,True,True,0.264026402640264,0.1538461538461538,0.3076923076923077
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.25,0.098493494706421,0.0030578296190125,0.005,False,0.05,384.0,,mcar_50,2.0,composite_multiview_v3,False,True,True,0.264026402640264,0.1538461538461538,0.3076923076923077
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.45,0.0090592737086589,0.0025497138300013,0.005,False,0.05,128.0,1.0171593951492417,mcar_50,3.0,composite_multiview_v3,False,True,True,0.2739273927392739,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.45,0.0006552831877546,0.0031470657708787,0.74,True,0.05,128.0,2.3469156172608163,mcar_50,3.0,composite_multiview_v3,False,True,True,0.2739273927392739,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.2340673027939738,0.0033267853401193,0.005,False,0.05,128.0,4.96429139522122,mcar_50,3.0,composite_multiview_v3,False,True,True,0.2739273927392739,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.55,0.0889415551715869,0.0022030317998889,0.005,False,0.05,384.0,,mcar_50,3.0,composite_multiview_v3,False,True,True,0.2739273927392739,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.35,0.0041950558020044,0.002066966814709,0.015,False,0.05,128.0,1.03155572202296,mcar_50,4.0,composite_multiview_v3,False,True,True,0.3168316831683168,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.45,0.0006894255775867,0.0036004471995452,0.785,True,0.05,128.0,2.370522229989448,mcar_50,4.0,composite_multiview_v3,False,True,True,0.3168316831683168,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.2719104714438925,0.0035754832494548,0.005,False,0.05,128.0,4.913679430638329,mcar_50,4.0,composite_multiview_v3,False,True,True,0.3168316831683168,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.45,0.0971992102025314,0.0032056789434106,0.005,False,0.05,384.0,,mcar_50,4.0,composite_multiview_v3,False,True,True,0.3168316831683168,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.2,0.0047750576461475,0.0032710734507471,0.005,False,0.05,128.0,1.0234942674228282,mcar_50,5.0,composite_multiview_v3,False,True,True,0.2574257425742574,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.6,0.0007067777551867,0.003464545309426,0.735,True,0.05,128.0,2.3752127389643816,mcar_50,5.0,composite_multiview_v3,False,True,True,0.2574257425742574,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.4125691258078716,0.0033679622860723,0.005,False,0.05,128.0,4.935433091107858,mcar_50,5.0,composite_multiview_v3,False,True,True,0.2574257425742574,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.35,0.1489399786683283,0.0027440602097368,0.005,False,0.05,384.0,,mcar_50,5.0,composite_multiview_v3,False,True,True,0.2574257425742574,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.4,0.0020295053858934,0.003414781933978,0.12,True,0.05,128.0,1.0127843776303562,mcar_50,6.0,composite_multiview_v3,False,True,True,0.2772277227722772,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.55,0.002430583861264,0.0040206327832058,0.2,True,0.05,128.0,2.39004246910498,mcar_50,6.0,composite_multiview_v3,False,True,True,0.2772277227722772,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.2457372012028818,0.0036700802606097,0.005,False,0.05,128.0,4.933088282533246,mcar_50,6.0,composite_multiview_v3,False,True,True,0.2772277227722772,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.45,0.087249956784018,0.0032677597629592,0.005,False,0.05,384.0,,mcar_50,6.0,composite_multiview_v3,False,True,True,0.2772277227722772,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.35,0.0096974043219056,0.0024963608590895,0.005,False,0.05,128.0,1.0266598826605695,mcar_50,7.0,composite_multiview_v3,False,True,True,0.2343234323432343,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.35,0.000606713555184,0.0043429183037559,0.855,True,0.05,128.0,2.3906499009111144,mcar_50,7.0,composite_multiview_v3,False,True,True,0.2343234323432343,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.2606369021324807,0.0036192316639284,0.005,False,0.05,128.0,4.915873181310665,mcar_50,7.0,composite_multiview_v3,False,True,True,0.2343234323432343,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.4,0.0918980733688582,0.0029602448457656,0.005,False,0.05,384.0,,mcar_50,7.0,composite_multiview_v3,False,True,True,0.2343234323432343,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.45,0.0069033802713796,0.0021333829257264,0.005,False,0.05,128.0,1.009785563508783,mcar_50,8.0,composite_multiview_v3,False,True,True,0.2607260726072607,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.6,0.0004812894817901,0.0029996774391971,0.895,True,0.05,128.0,2.375514406534931,mcar_50,8.0,composite_multiview_v3,False,True,True,0.2607260726072607,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.2899475108316389,0.0034264154901299,0.005,False,0.05,128.0,4.949471722323941,mcar_50,8.0,composite_multiview_v3,False,True,True,0.2607260726072607,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.55,0.1045009512390194,0.0024861202983074,0.005,False,0.05,384.0,,mcar_50,8.0,composite_multiview_v3,False,True,True,0.2607260726072607,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.3,0.0025271664602825,0.002323417086606,0.045,False,0.05,128.0,1.020232659486071,mcar_50,9.0,composite_multiview_v3,False,True,True,0.2937293729372937,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.4,0.0007291701323866,0.0039572857397148,0.77,True,0.05,128.0,2.369946020110404,mcar_50,9.0,composite_multiview_v3,False,True,True,0.2937293729372937,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.3134085387274706,0.003315354381553,0.005,False,0.05,128.0,4.91957346867395,mcar_50,9.0,composite_multiview_v3,False,True,True,0.2937293729372937,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.35,0.1097808748106025,0.0033070343557887,0.005,False,0.05,384.0,,mcar_50,9.0,composite_multiview_v3,False,True,True,0.2937293729372937,0.1538461538461538,0.2307692307692307
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.35,0.0229214579015987,0.0019910735653625,0.005,False,0.05,128.0,1.0129732388311596,natural,0.0,composite_multiview_v3,False,True,True,0.9933993399339934,0.0,0.0769230769230769
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.4,0.0215830601948991,0.0046088724649368,0.005,False,0.05,128.0,2.2128682345625577,natural,0.0,composite_multiview_v3,False,True,True,0.9933993399339934,0.0,0.0769230769230769
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,1.4035769451661089,0.0041881627903883,0.005,False,0.05,128.0,3.545072069460185,natural,0.0,composite_multiview_v3,False,True,True,0.9933993399339934,0.0,0.0769230769230769
cleveland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.45,0.4954003167129848,0.0027031308920897,0.005,False,0.05,384.0,,natural,0.0,composite_multiview_v3,False,True,True,0.9933993399339934,0.0,0.0769230769230769
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0368134831576823,0.0023774118689575,0.005,False,0.05,128.0,1.0010048139784662,drop_advanced,0.0,composite_multiview_v3,False,True,True,0.9931972789115646,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0359596957325869,0.0063189806814433,0.005,False,0.05,128.0,2.322862924197019,drop_advanced,0.0,composite_multiview_v3,False,True,True,0.9931972789115646,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.3,0.1032757741643067,0.0028945077521899,0.005,False,0.05,128.0,3.698991182306973,drop_advanced,0.0,composite_multiview_v3,False,True,True,0.9931972789115646,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.15,0.0609535982498959,0.00276089723177,0.005,False,0.05,384.0,,drop_advanced,0.0,composite_multiview_v3,False,True,True,0.9931972789115646,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.05,0.0184897686196734,0.0067713458787684,0.01,False,0.05,128.0,0.9922340256356216,drop_exercise,0.0,composite_multiview_v3,False,True,True,0.9897959183673468,0.0,0.0769230769230769
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0383788100363801,0.0077457451433466,0.005,False,0.05,128.0,2.322862924197019,drop_exercise,0.0,composite_multiview_v3,False,True,True,0.9897959183673468,0.0,0.0769230769230769
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.1867202257576966,0.0038692708657531,0.005,False,0.05,128.0,3.629353675548564,drop_exercise,0.0,composite_multiview_v3,False,True,True,0.9897959183673468,0.0,0.0769230769230769
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.25,0.1120475820265117,0.0029355184568444,0.005,False,0.05,384.0,,drop_exercise,0.0,composite_multiview_v3,False,True,True,0.9897959183673468,0.0,0.0769230769230769
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0237201861559273,0.0023078216029599,0.005,False,0.05,128.0,0.9904715777616406,drop_routine,0.0,composite_multiview_v3,False,True,True,0.9965986394557824,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0319526814221389,0.0057837794372302,0.005,False,0.05,128.0,2.322862924197019,drop_routine,0.0,composite_multiview_v3,False,True,True,0.9965986394557824,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.3487808835704803,0.0053509233257051,0.005,False,0.05,128.0,2.89643368655727,drop_routine,0.0,composite_multiview_v3,False,True,True,0.9965986394557824,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.5,0.2010528488754798,0.0027484914556354,0.005,False,0.05,384.0,,drop_routine,0.0,composite_multiview_v3,False,True,True,0.9965986394557824,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.2,0.047669866721079,0.0044625589113354,0.005,False,0.05,128.0,1.0111408458658675,empirical_source,0.0,composite_multiview_v3,False,True,True,0.9591836734693876,0.0,0.0769230769230769
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0415257822559104,0.0066943010584225,0.005,False,0.05,128.0,2.322862924197019,empirical_source,0.0,composite_multiview_v3,False,True,True,0.9591836734693876,0.0,0.0769230769230769
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0779161370121517,0.0056156184392365,0.005,False,0.05,128.0,3.744061505112707,empirical_source,0.0,composite_multiview_v3,False,True,True,0.9591836734693876,0.0,0.0769230769230769
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.2,0.0649143874321766,0.0045195456523209,0.005,False,0.05,384.0,,empirical_source,0.0,composite_multiview_v3,False,True,True,0.9591836734693876,0.0,0.0769230769230769
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0328270927507597,0.0026561526208091,0.005,False,0.05,128.0,1.0107996967275104,empirical_source,1.0,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.035104519159221,0.0063702958806524,0.005,False,0.05,128.0,2.322862924197019,empirical_source,1.0,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0918649597307205,0.0061733732070161,0.005,False,0.05,128.0,3.800344460869927,empirical_source,1.0,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.25,0.0636205252611644,0.0036372888999296,0.005,False,0.05,384.0,,empirical_source,1.0,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0452104675380052,0.0020535375207428,0.005,False,0.05,128.0,1.0021562691877692,empirical_source,2.0,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0412326864321076,0.0062699126608819,0.005,False,0.05,128.0,2.322862924197019,empirical_source,2.0,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0867279623668408,0.0046690149009014,0.005,False,0.05,128.0,3.772357576501735,empirical_source,2.0,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.2,0.0676653542402314,0.0037880072815527,0.005,False,0.05,384.0,,empirical_source,2.0,composite_multiview_v3,False,True,True,0.9863945578231292,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.2,0.0477447412684717,0.0031932775294896,0.005,False,0.05,128.0,1.0070002305993562,empirical_source,3.0,composite_multiview_v3,False,True,True,0.979591836734694,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0325103702411915,0.0067077738427607,0.005,False,0.05,128.0,2.322862924197019,empirical_source,3.0,composite_multiview_v3,False,True,True,0.979591836734694,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.8,0.0828546090024704,0.0046025635136952,0.005,False,0.05,128.0,3.889591916130689,empirical_source,3.0,composite_multiview_v3,False,True,True,0.979591836734694,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.15,0.0577953709283412,0.0038844641618757,0.005,False,0.05,384.0,,empirical_source,3.0,composite_multiview_v3,False,True,True,0.979591836734694,0.0,0.1538461538461538
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0430102098923493,0.0033302774827939,0.005,False,0.05,128.0,1.0072362308540408,empirical_source,4.0,composite_multiview_v3,False,True,True,0.979591836734694,0.0,0.0769230769230769
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0360388995445479,0.0070339249846578,0.005,False,0.05,128.0,2.322862924197019,empirical_source,4.0,composite_multiview_v3,False,True,True,0.979591836734694,0.0,0.0769230769230769
